Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,January 2016,2.0,4.0,4.0,yes,YVR to SNA,2.0,"I very much appreciate the convenience of the WestJet direct Vancouver flight to Santa Ana Airport (John Wayne). However Westjet needs to be aware of passengers who are bringing their larger pieces of luggage to the gate. On both legs of my trip recently, the flights were completely sold out - this is during a typical slow travel period so this direct flight is very popular. Some passengers are aware of this and do not check in their luggage to avoid the extra fees. I saw massive backpacks and certainly more than one piece of carry-on for several travellers. The airline rep then makes a preboarding announcement claiming that the overheard bin allowance is very limited and they would appreciate passengers checking in their luggage at the gate for free. This is annoying as I followed the rules (as did many others) and paid the check in fees per piece. Westjet needs to be more vigilant and monitor this. Some of the flights on this route have the tv screens, others do not. Seats are crammed in Economy and the back recliner buttons do not necessarily work - this is probably an advantage. Beverages are served in plastic glasses smaller than hotel bathroom cups, but it is nice that prior to descending, additional water is offered. For an Economy flight, 2.5 hours is tolerable and the staff is typically cheerful. The counter service at Santa Ana is very helpful.",Family Leisure,4.0,4.0
nan,Economy Class,5.0,February 2016,3.0,5.0,3.0,yes,YYZ to CZM,5.0,We flew on WestJet on January 13th from Toronto to Cozumel. Due to weather there were problems landing. The pilot tried 3 times to land but was not successful. We then flew to Cancun and they got more fuel and then they tried again for 40 minutes but again unsuccessful because the airport was shut down. We then returned to Cancun. The pilot kept us informed the whole time which was very reassuring. They rented buses to take us to the Marriott for the night and gave us all a $60.00 food voucher. We were picked up at 11:00 a.m. the next morning and then flew us to Cozumel. We must commend WestJet for their handling of this situation they were absolutely amazing!  Thank you WestJet for turning a potential bad situation into something we will treasure for a very long time.,Couple Leisure,5.0,nan
nan,Premium Economy,5.0,January 2016,5.0,2.0,nan,yes,YOW to YVR via YYZ,5.0,"I was on a WestJet connection from Toronto to Vancouver (origin Ottawa) on January 14th on the 10:30 am flight when I experienced exceptional service. I was in seat 1F in the Plus seating. The one member of the cabin crew for our section (Patrick) was extremely attentive and kind. I had a very bad cough that I couldn't shake and staff ensured that I had bottled water or hot tea (he even refilled my tea when I was sleeping so I had it anytime I coughed and woke!) as well as offering me cough drops (Buckley's - they taste so awful but they really work!). This cabin staff member managed to start and hold a conversation with everyone who came up, myself included. The only reason I bumped it down to a 9 is because on my origin flight we had to wait approx. 30 minutes after landing and arriving at the gate because it was broken and they couldn't fix it so we had to switch gates.",Solo Leisure,4.0,nan
nan,Premium Economy,1.0,January 2016,1.0,4.0,nan,no,YXJ to LIH via YVR,1.0,"I normally do not complain about airlines and their service, however, after flying Westjet service Vancouver to Lihue return, I feel compelled to express my opinion on the cabin crew of both legs. Front end crew had poor attitudes on both flights. On the 1st leg the Cabin steward was extremely grumpy with any guests that stood on his carpeted area at the front of the cabin while being next in line for the bathroom, which would force these people into the other people's sitting area. This happened numerous times throughout the flight. When the front end cabin crew exchanged areas with the rear crew briefly, this was not an issue. Although having paid extra money for 4 to be seated in the ""Plus"" section both directions, there was apparently only one blanket on the plane, and it had just been handed out to row 8. I'm sure it wouldn't break the bank for WestJet to ensure that there is always enough blankets on the plane for people seated in Plus. When my husband asked for a glass of wine (the 1st) only 3 hours into the flight, he was told that the alcohol cutoff time was 2:30 am. How convenient it was 2:30 am! Perhaps it was an inconvenience for us to interrupt her knitting. Having flown many airlines internationally, we have never heard of such an alcohol policy. Please inform me if this does exist. Will I fly WestJet again - yes, but only on regional flights. However, never again on a flight over 2 hours, and never will I pay for a ""PLUS"" seating again. It's not worth $$$ for bad attitudes, poor service and amenities.",Family Leisure,1.0,2.0
nan,Premium Economy,2.0,January 2016,1.0,3.0,1.0,no,YYC to YXX,1.0,"WestJet Plus seating is not worth the price. We flew from Calgary to Abbotsford last week. My wife's first experience in Plus seating. Her points are very valid. Seats too small, not like Air Canada who have spacious seats. Take out the ridiculous middle seat, and put in wider seats where you can comfortably sit together. I have to agree the seat upgrade is not worth the price. The menu is. I had much higher expectations of this upgrade concept to compete with Air Canada. WestJet doesn't get it yet, as a business traveller flying once a week across Canada and the USA, I will choose Air Canada. ",Business,1.0,nan
Boeing 737-600/-700,Economy Class,5.0,December 2015,4.0,5.0,nan,yes,LGA to YXE via YYZ,5.0,"Easy online check-in and baggage drop at the airport. Both flights departed and arrived on-time. Comfortable seats, clean cabin and most important caring and attentive cabin crew. Baggage was delivered in Saskatoon about 20 min after we arrived at the stand. Would highly recommend WestJet and certainly would fly with them again.",Solo Leisure,5.0,nan
nan,Premium Economy,1.0,December 2015,1.0,1.0,nan,no,Vancouver to Calgary,2.0,Very disappointing flight. The crew was unprofessional failing to provide even one uninterrupted announcement due to constant giggling and side discussions during the announcements. Flight arrived early in Calgary but remained on the Tarmac awaiting a clear airbridge. The plane is still waiting some 20 minutes later as I write this.  Will be avoiding this airline in the future unless I see some kind of action to improve their service. The plane had no entertainment system.,Solo Leisure,1.0,1.0
Boeing 3700,Economy Class,1.0,December 2015,nan,2.0,nan,no,Phoneix to Calgary,1.0,"After a three day business trip to Phoenix, I flew roundtrip with WestJest. I sat in the row 4, just behind premium economy class. I was not aware that little dogs with there owners could fly in the cabin. There were two dogs on the flight and one dog would not stop barking. Not one of the staff would say anything to this lady, whose dog would randomly bark every 45 - 90 seconds. I got up after 30 minutes to complain, as if this was a human causing a disturbance on a plane the staff would have no problem telling them to be quiet. However I was told to make a complaint with WestJet. Nice work, I will not fly with WestJet again - they are always late or oversold. We were 1 hour late on the way there and 45 minutes late back. Not one apology.",Business,2.0,nan
nan,Economy Class,4.0,December 2015,3.0,5.0,5.0,yes,Calgary to Cancun,4.0,"No issues at all with WestJet Airlines from Calgary to Cancun. The plane was packed, but staff did everything in their power to make our flights pleasant. We bought an onboard sandwich and a cheese tray. Both were fresh and tasty. One of our flights was on the newer planes, requiring the Westjet ap on our iPads if we wished to watch movies. Luckily we had read about this on their website, unlike other passengers. People, you can't be angry for being ignorant. There was a large selection of movies and tv shows.",Couple Leisure,4.0,5.0
Boeing 737-700,Premium Economy,3.0,November 2015,1.0,1.0,1.0,no,YYZ to LAS,3.0,"Very messy boarding at Toronto's Terminal 1. The gate is behind doors that are supposed to be opened 45 minutes before flight times. These doors did not open until 30 minutes before. Boarding was a haphazard affair with Plus Seat passengers called after emergency row and children and persons requiring assistance, and Zone 1 passengers. The new WestJet Airlines Plus seating isn't worth the extra money. Same seats with the middle seat blocked off. Don't be fooled by the Plus Seating boast of Premium food and drink. The food choices are negligible and are all basically sandwiches. I got a cold ham and cheese croissant with two cookies. Alcohol is also included but limited to cheap wine and beer and a few basic liquor brands. Cabin crew were pleasant enough but became tiresome with the lame jokes. For this they gouged me for over $900.00 one way. For less than that I returned via Chicago in First Class on United with more comfortable seats and better food and drink.",Solo Leisure,1.0,1.0
Boeing 737-800,Premium Economy,4.0,February 2016,3.0,5.0,3.0,yes,TPA to YYZ,3.0,"Tampa to Toronto in Plus fare class. Flight staff pleasant, food selection the usual feed box (fruit salad, Nanaimo bar) plus sandwich, Kit Kat, and beverage. Would like to see a little more variety with the sandwich types. Row 1 (or 2, depending on aircraft type) bulkhead window seat always my first choice. Lots of leg room, window seat and no crawling over aisle passenger. While no under-seat storage, always over-head room available due to priority boarding, and a bulkhead wall pouch to store headphones, smart device, etc. As discussed in a previous review, priority security screening is a mystery to most WestJet staff. Fortunately, at TPA, I had to reprint my boarding pass, no line-up at counter and the extremely friendly and helpful staff made sure I had the priority screening designation on the pass. As an aside, Tampa is a model airport and a pleasure for which to travel to and from.",Solo Leisure,3.0,nan
Boeing 737-800,Premium Economy,5.0,March 2016,3.0,3.0,4.0,yes,YYZ to MBJ,3.0,"Toronto to Montego Bay, family of five, Plus fare class. Flight was the typical WestJet standard - for us, anyhow. Flight staff very efficient and pleasant, went out of their way in assisting our three young kids. Extra treats all around on this flight. Flight was uneventful and on time. The inflight entertainment performed flawlessly and kept the kids engaged. Decent selection of films and TV shows. As covered as part of an earlier review, ground staff hassle at YYZ regarding priority security screening was the only blemish on an otherwise problem-free WestJet experience.",Family Leisure,3.0,nan
Boeing 737-600,Premium Economy,4.0,February 2016,3.0,3.0,4.0,yes,YYZ to TPA via YOW,3.0,"Toronto to Tampa via Ottawa. 'Plus' fare class both segments, operated without issue, on time. Staff efficient, affable and accommodating. Have never experienced a negative in-flight encounter flying WestJet. The Plus fare class continues, in my mind, to be WestJet's attempt at 'premium economy.' I normally book it from the get-go as opposed to waiting to 24 hours prior to flight and checking for availability at time of online check-in , although there is a substantial saving if one is able to snag a Plus seat at that point; well worth it. Is Plus' class worth it at full fare? Obviously I do since I'm willing to pay for it at time of booking. However, would like to see an improvement to the on-board food offered for flights to Florida or the Caribbean. Despite fairly strong satisfaction with WestJet, an area of frustration for me continues to be their ground staff's confusion regarding priority security screening for Plus fare passengers. In my past several flights, there has consistently been a lack of understanding and confusion as to whether priority security screening is, in fact, a Plus fare benefit; on a most recent trip out of Toronto, a WestJet staff member argued with me at the airport that it was not available to my family and me even though I presented him a print-out of the WestJet web page that clearly said it was (learning from past experience). Despite the hardcopy evidence, this staff member unceremoniously dismissed me, stating the site is wrong and I was out of luck (although when I explained it at priority security, surprisingly my family was allowed through, saving us considerable time in the process). I had even contacted the WestJet call centre prior to the day of flight to confirm for my own sanity; the call agent had to visit their own web-site to confirm the benefit applied (which they did confirm, however, I sensed that was news to them). As I mentioned above, this issue has persisted on multiple occasions. On the return flights, gate staff in Tampa admitted to the confusion, at both the check-in and gate check counters, even going so far as to telling me for future trips departing Tampa to visit the main check-in counter to get a priority stamp even if already checked in online. Strange. I intend to contact WestJet's corporate office to seek clarification once and for all and to understand if WestJet management are aware there is a general lack of understanding for a benefit that is clearly stated in their Plus fare information. Despite the above, WestJet continues to be my airline of choice.",Solo Leisure,3.0,nan
nan,Economy Class,5.0,January 2016,5.0,5.0,nan,yes,LAS to YYC,5.0,We flew from Las Vegas to Calgary return. We both required Wheelchairs on the 2 flights and we both received great assistance from the Westjet staff in both Las Vegas and Calgary airports. We would highly recommend Westjet to any of our friends and family!,Couple Leisure,5.0,nan
Boeing 737,Economy Class,3.0,February 2016,2.0,5.0,1.0,no,YYZ to YVR,1.0,"Toronto to Vancouver with Westjet - legroom has gotten noticeably smaller in the past few years. I'm 6'6"" and had the most uncomfortable flight. Not since the days of Canjet have I been that cramped. I hadn't flow Westjet in a couple years, mainly because I prefer the movie selection on Air Canada, but I do remember being able to fit into the seats, now I can't anymore. If you're tall, fly Air Canada (not Rouge), you will be uncomfortable on Westjet.",Solo Leisure,3.0,nan
Boeing 737,Economy Class,5.0,February 2016,1.0,5.0,1.0,no,PHX to YYC via YYF,1.0,"Have flown WestJet three times and have had issues all three times. This last trip on WestJet from Phoenix to Calgary via Penticton is the last time I will fly with this airline. I must say the flight crew were very good and accommodating and the same for all the ground people in Calgary and Phoenix. Booked and paid for tickets last August and then they cancel our return flights about two weeks before departure without any word from them. Read about the cancellations in our local paper and then call our travel agent and find out we have been rebooked on a flight leaving Phoenix at 11pm arriving in Calgary at 2.30 am laying over in Calgary until 2 pm. This was unacceptable to us and had our travel agent arrange for different return flights and all that was available closest to our original schedule was return flights on Feb 18 instead of Feb 20. Lost 2 days prepaid car rental and 2 nights prepaid hotel. Thanks WestJet, never again.",Couple Leisure,2.0,nan
Boeing 737-800,Economy Class,5.0,December 2015,4.0,4.0,5.0,yes,YYC-LAS,4.0,"I flew on a WestJet Boeing 737-800 from Calgary to Las Vegas. The service was great, and you don't have to pay for movies and TV anymore (on a 737-800, that is). Just download the WestJet app and you connect to WestJetConnect (their new wifi) and watch free movies and TV shows. Unfortunately, you have to pay to access the internet. WestJet has always been my favourite airline.",Family Leisure,5.0,4.0
nan,Economy Class,1.0,February 2016,2.0,1.0,nan,no,YYC to LAS via YEG,3.0,"Complete lack of communication by WestJet employees. Calgary to Las Vegas via Edmonton, and the flight left YYC 2 hours late, meaning it would be a tight squeeze for all 10 individuals getting on the plane from YEG to LAS. I asked the flight attendant on the YYC to YEG flight if they would be able to contact YEG and ask for the flight to Vegas to be held 5 minutes so we could all get there. She told me it was ""out of her control"" and ""not possible"". I was informed that the exact opposite was the truth upon arriving at the gate in where the Vegas plane was to leave from. Long story short, we got burned and lost our money on hotel and show tickets, as well as never getting to Vegas. This flight attendant, and the individuals in Calgary (who never bothered to phone and let the YEG staff know the plane was still on its way), single handedly ruined 10 people's vacations. I don't care how cheap their fares are, I would rather pay double and fly with another airline who can manage to be on time, and actually employs people who want to do their job properly.",Solo Leisure,2.0,nan
Boeing 747,Economy Class,3.0,February 2016,3.0,4.0,3.0,no,YOW to MCO,3.0,"Flew WestJet Airlines from Ottawa to Orlando. The flight and attendants were great. However, I was unaware of the pets being able to fly on board with us. Flying down to Orlando was a small dog sitting on their owners lap and coming back my severe allergies kicked in as when we got off flight we realized that there had been a cat right under my seat. I truly believe for the comfort of all passengers there should be no pets allowed on board with us.",Family Leisure,4.0,2.0
nan,Economy Class,4.0,January 2016,4.0,4.0,nan,yes,YYZ to MID,5.0,We cannot begin to tell you how happy we were to discover WestJet direct flights from Toronto to Merida. For more than nine years we have been flying twice a year to Merida but until now we took Spirit Air out of Detroit. This was a flight from Detroit to Cancun with one sto over. When WestJet offered the first direct to Merida flights we were no longer required to take a four hour bus ride from Cancun to Merida. We have extremely high hopes that not only will your direct Toronto to Merida flights continue but that they will become more frequent and continue to be competitively priced. This will allow our family and friends to visit us without the complicated journey to and from Cancun to Merida. Since purchasing property here five years ago it has been very difficult to convince family members with little ones to come to Merida. This year we have already had two families come direct to Merida by WestJet and we are hoping many more in the future. One other aspect is the upcoming possibility of Canada allowing local Mexicans to be able to get the required permits to travel to Canda . When that happens our Mexican friends will be able to visit us in return.,Couple Leisure,4.0,nan
Boeing 737,Economy Class,3.0,April 2016,3.0,5.0,2.0,no,YYC to YUL,1.0," |  Flew WestJet from Calgary to Montreal. Ok, I get it. Cut out the free TV screens and charge customers to rent tablets and view programs, why, its good for business. But cheap out on the padding in the seats. My bottom was so sore half way through the 3 hour flight I had to go for a walk about to calm it down. Two days after the flight my wife is still complaining about the seats. Bring back the old seats please. Is it really necessary to interrupt the entertainment 4 times in the first ten minutes with messages of limited importance?",Couple Leisure,3.0,4.0
nan,Economy Class,5.0,April 2016,4.0,4.0,3.0,yes,CUN to YBR,4.0,"Cancún to Brandon via Calgary. Compassion from WestJet staff via phone and the flight attendants was amazing. We were vacationing, an ill mom when we left but not expecting a death. A few flight changes were made, then we had to urgently get home as death was imminent. We arrived in time for my mom, the most important person in my life, to die in the arms of her 3 daughters. This all occurred so very recently and last evening we received flowers from WestJet with condolence wishes. Thank you from our hearts for your outstanding compassion and service.",Couple Leisure,4.0,3.0
nan,Economy Class,5.0,April 2016,5.0,5.0,nan,yes,YZF to YEG,5.0," |  Yellowknife to Edmonton. I just want to say a sincere thank you to the wonderful staff from start to finish, you were all so helpful and patient. My husband and I were travelling with our 2 year old and a lot of baggage. The helpful representative at the airport helped us push the buggy up to the counter and then gave my son a sticker and got down to his level and was chatting with him. As we walked up the outdoor ramp to the airplane, the Captain was waving at my son and greeted us cheerfully and invited my son to come check out the cockpit. They showed him all sorts of buttons and gadgets, and he was thrilled. They even posed for pictures. The flight attendants were funny, polite, generous and helpful. When we left, the Captain came down and offered to help me carry bags (which I politely declined) and said goodbye to my son by his name (which he remembered) and then the flight attendant insisted on taking some of our bags. The customer service you provided on both legs of our trip was above and beyond, and it truly made travelling with a toddler much less stressful. We thank you and appreciate each one of you and all of the hard work you do. You all made our trip SO much more enjoyable. Thank you, you're truly top class!!",Family Leisure,5.0,nan
Boeing 737,Economy Class,2.0,August 2015,1.0,2.0,1.0,no,YWG to LAX,2.0,"This review concerns Westjet's rather confusing awards program. When making the reservation for my wife I used my Westjet ID. Unlike virtually all other airlines, with Westjet one does not points but rather Westjet Dollars. While this appears to be similar to the AirMiles program, it is not. Therefore while I used my Westjet ID to make the booking online and pay for the airfare I was never aware of the nature of the program. I used my Westjet ID because my wife does not have one. It was only when I contacted Westjet after this was not credited to my account that I found out about this. When I did the Westjet representatives were not helpful at all. The various service ratings I have made are based on my wife's experience on her flight.",Solo Leisure,2.0,nan
nan,Economy Class,3.0,March 2016,3.0,1.0,2.0,no,YXE to YOW,3.0,"I have not flown with them for many years and after this experience I will not fly with them again. I took a flight from Saskatoon to Ottawa (I took the flight to Saskatoon with Air Canada). My connection flight in Calgary was delayed due to mechanical problems with the aircraft. Although I understand that this happens, my complaint lies with the fact that Westjet did not inform anyone. Subsequently I missed my connection in Toronto to Ottawa and also missed my transportation from Ottawa to Petawawa forcing me to stay overnight in Ottawa. From the rep I dealt with in Saskatoon who could not stop talking on her phone while checking me in (and giving me the opposite of the seats I requested) to the flippant customer service rep in Toronto when I found out my flight had left without me ten minutes earlier, this company has the worst customer service I have experienced in a very long time. They did give me a 15$ meal voucher in Toronto (thank you for that) but when I contacted the company to find out why this delay had happened, I was offered a $50 voucher towards my next flight. Don't fly with these people unless you enjoy abuse and a complete lack of professional conduct.",Solo Leisure,1.0,nan
Boeing 737,Premium Economy,1.0,March 2016,1.0,3.0,1.0,no,YYZ to ANU,2.0," |  We flew WestJet for a holiday to Antigua from Toronto at the end of February and returned yesterday. On the flight going down, we were amazed and how rude and abrasive the supervising flight attendant was. She snapped at us if for example, we were in her way on our way to the lavatory, barking out commands with no finesse. When my husband stretched his feet out to rest against the partition (as everybody does) she barked: ""Get your feet down!"".  We were in Plus seats so were offered the boxed lunch at no extra fee. However, the food was inedible. The food and snacks on this flight offer little nutritional value as well as being devoid of taste. There are no gluten-free or vegan options. The seat comfort was at a minimum even in Plus because the middle seat, which could have offered a little more wiggle room, is blocked off with a ridiculous hard table which cannot be removed. On our flight home, we encountered unpleasant flight attendants, who did not offer a good service. The entertainment is a joke compared with airlines offering seat-back screens, and features like the flight tracker feature.",Couple Leisure,3.0,3.0
nan,Economy Class,5.0,March 2016,3.0,4.0,nan,yes,YEG to YQQ,3.0," |  Edmonton to Comox with WestJet. Great flights, on time or early, friendly, helpful staff except woman checking boarding pass in Edmonton, who not friendly at all, almost rude. Seating is a bit narrow. I'm skinny and found it pretty tight. Website is very user unfriendly.",Solo Leisure,4.0,nan
nan,Economy Class,5.0,March 2016,5.0,5.0,5.0,yes,YQM to CUN,5.0,"I have flown lots but have never felt the need to write a review until now. On our recent WestJet flight from Moncton to cancun on March 12, 2016 we upgraded to plus seating. We have never had a more enjoyable flight - it was 5 1/2 hours of conversation laughter and fun thanks to the two best flight attendants ever. Thanks for making a long flight great, for us and our 8 friends as we traveled to celebrate my 50th birthday and our friends 25th anniversary.",Couple Leisure,5.0,nan
nan,Economy Class,3.0,February 2016,3.0,3.0,4.0,no,YEG to MZT,1.0,"My wife and I booked Plus seats for our recent trip to Mazatlan. It was a 1st row seat and I had just worked the night before so my plan was to get more leg room, and more comfortable seating so that I could get a reasonable sleep on my way to Mazatlan. I could not have been more wrong. The seats were hard and they were very skinny (slimline seats?). Ridiculous that they would take away comfort for the attempt to cram more people into the plane. Also, what I find totally ridiculous is to put this ""tray"" in the middle seat given that it takes up space that could be used to increase the comfort of the passengers in Plus rows. What is the purpose of this tray that it should take up a whole seat? Either get rid of it completely or make it slimmer and not the seats.  Westjet, if you actually listen to your customers, please get rid of that tray that takes up a whole seat in Plus, or make it slimmer so the passengers seats can be made a little wider. What a slap in the face to its customers!",Couple Leisure,2.0,4.0
