Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,nan,May 2018,nan,2.0,nan,no,Athens to Dublin,nan," |  Athens to Dublin. I have travelled with Ryanair many time, and am aware that in order to get the low cost airfare you have to follow the rules.  I purchased a ticket from Athens to Dublin, 71.39 euros ,[1st may], received the confirmation booking, and the barcode ticket. When I went to board the flight I was told I could not as the payment had not gone through. I was told to go to arrivals and talk with someone in Skyline desk. I never received a email, text or phone call to say that the payment didn't go through.  I was given a piece of paper with website, call center and working hours. Could not get through to the phone number so went on live chat with Ryanair, got no help, then i told them how terrible it was to be left in Athens and then i was told to contact the Fraud Department - of course no response. I had to buy a ticket from a  travel agent at the airport (so helpful and understand of my situation), go to Paris and then Dublin with Air France, for 210 euro, but money and time well spent. I had the money to book the ticket with the same card I used with Ryanair, and knowing the way Ryanair operates, there was no point in loosing my sanity over a badly run airline. I got back home at 11pm instead of 4.30pm. Beware of booking your flight on the same day [less then 24 hours] - and know what you are getting into with a low budget airline, I feel sorry for the staff that have to front the bad  attitude of individuals running Ryanair.",Solo Leisure,1.0,nan
Boeing 737,Economy Class,1.0,August 2017,nan,1.0,nan,no,Naples to Gdańsk,1.0," |  Naples to Gdańsk. My first and last experience with this airline. There was no space for legs. Plane was very dirty. I could find chewing gum in magazine or in the table! There was no space for magazines which cabin crew gave out after take-off, that is why magazines were everywhere! Food & drink prices were very high. Cabin crew unpleasant and unhelpful. ",Family Leisure,1.0,nan
nan,Economy Class,2.0,April 2018,2.0,1.0,nan,no,Budapest to Copenhagen,2.0," |  Budapest to Copenhagen. Ryanair supply the worst service when they cancel a flight. They refuse to rebook you on an alternative route, but if you pressure them they will allow you to book yourself. They will however later then refuse to reimburse you the cost of the alternative tickets even they have to according to EU regulation. Worst part is that they know they are doing something wrong. When you keep fighting they will eventually pay you, but not before you spend a lot of time arguing with their terrible customer service.",Family Leisure,2.0,nan
nan,Economy Class,5.0,March 2018,4.0,4.0,nan,yes,Stansted to Dublin,3.0, |  Stansted to Dublin. Stansted is awful and it was hot. However we all trooped on in time no issues over seats or baggage - obviously a well travelled bunch. All checked in online - as after all that's what it says when you book the flight (stop moaning about online check in and boarding passes). No problem with seating - spare seats allowed a little flexibility. Staff very pleasant - a little confusion initially as a trainee on board who confused who she needed to get bags put up in the hold. All dealt with a smile and a laugh and we were off. Drinks about average for a flight - arrived on time. Off like a ferret out of a trap at terminal one. Can't complain. Now Stansted airport that is another matter.,Solo Leisure,4.0,nan
nan,Economy Class,5.0,April 2018,4.0,5.0,nan,yes,Stansted to Athens,5.0," |  Stansted to Athens. This was my first time that I flew with RyanAir and I was quite worried having heard many people complaining about this budget airline. I was very nicely surprised as my experience was great. Plane space was the same as most airlines, they were punctual on their times, the staff was amazing! Never seen more polite, helpful people. I was travelling myself with my two year old child and they were so nice, attentive beyond expectations. Also service overall was great with variety in food options. I would use them again.",Family Leisure,5.0,nan
nan,Economy Class,3.0,April 2018,nan,1.0,nan,no,Leeds Bradford to Corfu,1.0, |  Leeds Bradford to Corfu. First of having to print your boarding passes when I don’t own a printer is a joke. Secondly trying to check in online is awful. Not only is there poor internet abroad which makes checking in online abroad extremely difficult but it will not allow us to reserve seats together because apparently all the seats on the airplane are already reserved? The online help is again dreadful. I finally got onto the online chat room and asked for help to receive no reply after waiting for them! On top of this they then charge you to call up and ask for help. I will be avoiding Ryanair in the future after a disappointing service.,Couple Leisure,1.0,nan
nan,Economy Class,1.0,April 2018,1.0,1.0,1.0,no,Kraków to London Stansted ,1.0, | Dear Ryanair. Thank you very much for giving me the opportunity of spending my 35th birthday at the airport. That's always what I wanted to do for that special day in my life. Your constant flight delays and nickle and diming customers goes a long way to create loyal customers. May I suggest another revenue stream to charge for bathroom use on your flights. I hope you saved a lot of money by cancelling my flight and shifting all customers to your next flight. ,Solo Leisure,1.0,nan
B737-800,Economy Class,4.0,April 2018,nan,5.0,nan,yes,Bristol to Faro,3.0," |  Bristol to Faro. This time just OK with one of the old aircraft and a crew who, in general, just did their job with no chat, smiles or eye contact but nevertheless efficient. The exception was the only female staff member - a charming Romanian young lady - who put her male colleagues to shame in getting my case down and carrying it to the airport lift for me. This flight, as with the outbound flight, both departed and landed more or less on time. Overall I am a very happy Ryanair customer. Just read the regulations and try a smile.",Solo Leisure,5.0,nan
B737-800,Economy Class,5.0,April 2018,4.0,5.0,nan,yes,Faro to Bristol,4.0," |  Faro to Bristol. This was my first 'special assistance' flight alone and the staff who were all friendly and helpful went above and beyond normal duties, helping me to my seat, stowing and retrieving my case from the rack and letting me move from my allocated centre seat to a window seat. Check-in staff were equally helpful - special assistance passengers are directed to the Flexi Plus counter - with only one passenger ahead of me and a wheelchair arriving within 5 minutes. I also tried the new Ryanair 'Full Breakfast' of orange juice, sausages,bacon, tomato, rosti and white pudding, Irish bread with butter and marmalade and choice of hot drinks.- served personally by the chief steward as he had never seen one before ! - and can recommend it at €10 having had far worse on big name airlines. Departing I was helped with my luggage to the airport lift and wished a pleasant weekend. With it also being a new aircraft with the more comfortable seats I would rate this as being one of the best flights, long or short haul that I have had in recent years.",Solo Leisure,5.0,nan
nan,Economy Class,nan,April 2018,nan,1.0,nan,no,Lisbon to Ponta Delgada,nan," |  Lisbon to Ponta Delgada. My husbands colleagues bought us RyanAir vouchers as a wedding present. It was intended for both the bride and the groom of course. However they were the colleagues of my husband, so they bought it in his name. We very carefully planned what to do with these vouchers, when we finally thought that going back to Azores is the best way to spend them. We were about to pay for the 2 tickets from Lisbon to Ponta Delgada, when the system threw an error that only 4 vouchers can be accepted. We had 8. No problem, we thought. We would buy the tickets individually. So we bought the tickets for my husband, all 4 vouchers went through fine. Then we were going to buy mine, when the system disagreed, because the vouchers were in my husband's name. We contacted RyanAir, to ask for a solution. They have been using our wedding present for almost a year, and we naturally wanted to get something out of it. There only reply both through chat and complaint was that ""please read the terms and conditions."" Well. We are very disappointed, that something that has been intended to make us happy turned out so ugly. They have no flexibility, no customer care, no work arounds, nothing. This a terrible way to manage customer satisfaction. And we would absolutely NOT recommend this air line.",Couple Leisure,1.0,nan
nan,Economy Class,1.0,May 2018,1.0,1.0,1.0,no,Bologna to Stansted ,1.0," |  Bologna to Stansted . Absolutely awful. I have never reviewed in my life and the incompetence and poorly trained staff have baffled me. No one tells you what is going on. We have been delayed going out and coming back. I understand that weather/technical faults etc can slow your flight down. However, the staff are rude and arrogant and tell all the passengers different reasons why we are stuck on the runway. Total incompetence and poorly run airline, will never fly Ryanair again.",Couple Leisure,1.0,1.0
nan,Economy Class,1.0,May 2018,nan,1.0,nan,no,Shannon to Stansted,1.0," |  Shannon to Stansted. Funny how all the flight from and to Dublin/Cork can arrive on time but not to Shannon! No Ryanair staff on floor, no explanation as to why the flight is over an hour late coming and going. People pay the money to expect their flight to arrive on time. Only apparently no one flying to Shannon has a job to go to.  They would rather see the airport closed and have all the money going to Dublin. If you want to be on time do not fly with Ryanair. Uncomfortable seats, late, clinical, misrable",Solo Leisure,1.0,nan
nan,Economy Class,nan,May 2018,nan,1.0,nan,no,Berlin to Stansted,nan," |  Terrible airline. My flight got cancelled from Berlin - Stansted (scheduled on 29/5). I checked on 29/5 and was able to choose any flights within the range of 7 days from any  airport (i.e London - Barcelona or Barcelona - Porto or Porto to Paris). However, I didn't have a final decision until today (30/6). Contacted Ryanair chat and now they are saying  I can change to any flights with origin from either my cancelled flight's destination or origin to sorry actually you can only do it on the same route. These were some of the worst customer service ever. They couldn't help but reply every 5-10 minutes.  Bye Ryanair forever.",Solo Leisure,1.0,nan
nan,Economy Class,1.0,June 2017,nan,1.0,nan,no,Edinburgh to Stansted,1.0, |  Edinburgh to Stansted. I’ve never flown Ryanair so didn’t know about the check in policy. Myself and my partner were charged £55 each to print a boarding pass. Even the service itself was abominable. The staff were very rude.,Couple Leisure,1.0,nan
nan,Economy Class,1.0,May 2018,nan,1.0,nan,no,Munich to Dublin,2.0,"Munich to Dublin. Had 2 flights with Ryanair, and each flight was the absolute worst. My girlfriend and I checked in 3 days in advance and we were not given seats next to each other, even though the tickets were ordered at the same time and we could *see* that the seats next to each of us were available. Ryanair then prompted us ""Want to sit together?"" We could upgrade. Basically they tried to charge us extra money to get the service that you get included in every other flight. Obviously we didn't do that, and when we got on the flight it was mostly empty and everyone could sit wherever they wanted. Ryanair wasn't doing this splitting the seating to 'improve seating algorithm' or 'allow larger groups'- they were doing it solely to milk another couple bucks out of us from our ticket. Same thing in a different vein for every other aspect of the trip from boarding to arriving - boarding groups, luggage, etc. There must have been a dozen different upgrades you could purchase to bring the quality of their ticket up to the standard quality of every other existing airline. Obviously every airline does this to some extent, but the breaking up seating was the one that really got to me. Their carry-on luggage options were just as bad on paper, though the actual flight attendants were very relaxed about what could and couldn't be brought on a flight. That might depend on the people though- on paper, you would struggle to bring anything onto this flight for free as a carry-on. Caused a lot of needless anxiety as we were preparing to leave our backpacks worked for 99% of other airlines, but would they cost us $80 to bring through Ryanair? If they aren't going to enforce the luggage stuff they should relax it on paper so it doesn't cause travelers so much stress. On top of that, every other part of the trip was irritating in every way. Boarding process started ~30 minutes late for both of our flights. They accidentally left us stuck in a hot and crowded staircase for half an hour waiting for a bus. At some point during the flight they tried to sell us scratch-off lottery tickets for additional flights, which was annoying and loud and also just plain *weird*. Despite how late we always boarded, the flight was never late. The pilots cut down the flight by a lot of time. Very noticeable in landing, I've dropped my phone with more grace than some of these landings. I guess this is technically a plus but feeling like your pilot is rushing is never a good feeling on a flight for me. In summary, it was a miserable experience all around. Hard to grade these things since cheapo flights all pretty much suck (you get what you pay for), but some aspects of this like the 'split up seating' really elevated this one to something special.",Couple Leisure,3.0,nan
Boeing 737-800,Economy Class,1.0,May 2018,nan,1.0,nan,no,Seville to Cologne,1.0," |  Seville to Cologne. Flight was delayed by more than 3 hours due to strike in France. Not the airline's fault, but had to stay in the standing plane without aircon for more than 2 hours. Crew was expressly advised by the airline not to provide drinks. Not even water was offered. Save yourself from this nightmare. Avoid Ryanair.",Solo Leisure,2.0,nan
nan,Economy Class,1.0,May 2018,nan,1.0,nan,no,Madrid to Dublin,1.0," |  Madrid to Dublin. The bag policy is just a joke. If you don't buy priority, you wont be allowed a bag in cabin. It's not even a cheap company any more, next time i will fly with Aer Lingus or equivalent.",Solo Leisure,1.0,nan
nan,Economy Class,2.0,May 2018,nan,1.0,1.0,no,Stansted to Frankfurt,1.0," |  Stansted to Frankfurt. Arrived at the airport to absolute pandemonium! I could not download my check-in, the Ryanair web-site was down, the Stansted free wifi was not working, Appalling, no signage so no-one knew where to go and not one single Ryanair employee walking around to assist very irate passengers-although they could have done with a whole team! There was one customer service lady, attending to a ‘line’ of about 50 passengers - all frustrated and clueless what to do, where to go, but the queue at the Flexi-desk was kept free. And then a one hour delay in the plane and a further delay in landing in Frankfurt. A one hour flight took over 2 hours. Ryanair, never again!",Solo Leisure,1.0,1.0
Boeing 737-800,Economy Class,1.0,May 2018,nan,1.0,nan,no,Budapest to Charleroi,1.0," | 
Flew Ryanair from Budapest to Charleroi. Second flight in two days that was delayed by over an hour. This caused problems for myself on collection of vehicles from hire companies due to late arrival. I have problems with the airline before and do not recommend it. I would never use for personal travel but have to use for business, however I will be discussing with my employer that we no longer use the airline due to appalling punctuality.",Business,1.0,nan
Boeing 737,Economy Class,2.0,May 2018,nan,3.0,nan,no,Dublin to Brussels,2.0," | Late Late Late! Taking Ryanair weekly at this moment (BRU/DUB) and unfortunately always late. Again this eveing 1 hr 10 minutes delay. They every time have an excuse to justify the delay (Air traffic control, strike in France...) but other airlines operating this route are never late. What the current issue! Why are you always late. Please keep in mind that being on time is our first concern!",Business,1.0,nan
nan,Economy Class,2.0,May 2018,nan,1.0,nan,no,Mykonos to Athens,2.0," |  Mykonos to Athens. A total rip off. Would not suggest anyone to take the airline while traveling to Europe. We were asked to pay 138.6 euros for two tickets extra, as we did not do an online check in. Not only us we met 5 groups of people having the same issue, and we all ended up paying 1.5 times extra of our original tickets price. The staff at the counter said that Ryanair sends you mails and reminders for the check in details but we didn't receive any mail other than the one time details we received while booking. (So did the other people facing the same issue) Haven't seen any other airline charging more than the ticket just to check in at the airport. They should have self check in counters instead of doing all this. Really upset with the experience. Thank you Ryanair for ruining my honeymoon!",Couple Leisure,1.0,nan
Boeing 737-800,Economy Class,2.0,May 2018,nan,1.0,nan,no,Brussels to Dublin,3.0," |  Brussels to Dublin. 1 hour late, often late at the moment. 30 mins waiting in front of the gate, on the boarding bridge. Very warm and unpleasant. What’s the need to have priority boarding if you need to queue for an hour on the boarding bridge!",Solo Leisure,2.0,nan
B737,Economy Class,2.0,May 2018,nan,1.0,1.0,no,Milan to Valencia,3.0," |  Milan to Valencia. Good aircraft. Possible strike of French air controllers. We stayed on track 2 hrs. Departure delay at least 2 hrs. Very hot in the plane. Air conditioning at minimum. Personnel unkind to passengers. Personnel did not want to hear complaints. Started saying that they were up since 6am and were tired. However, all of them were standing at the front door were air was more respirable. People started to ask for water and they had to pay. Pilots failed to comment, nor gave explanations for the prolonged taxi. On the whole a real bad flight. Service onboard virtually non-existent. Lastly, the return flight was cancelled without MAIL, SMS, or CALL. We had to learn that from the news on TV the evening before. ",Business,2.0,nan
nan,Economy Class,5.0,May 2018,5.0,1.0,nan,yes,Kraków to Stansted,5.0, | Krakow to Stansted. Flown Ryanair several times and always found cabin crew rather standoffish verging on rude. However our recent trip from Kraków to Stansted the cabin crew were completely different to the normal. From start to finish amazing service.,Family Leisure,5.0,nan
nan,Economy Class,5.0,May 2018,4.0,5.0,1.0,no,Manchester to Palma,1.0, |  Manchester to Palma. I had no issue with the Ryanair flight. It’s cheap and cheerful. Seats don’t have a lot of leg room and have zero lumbar support. The problem I’ve had with Ryanair was the car rental. I paid for the rental which stated £45 pound with no extra costs! When I got to Palma airport the actual cost was £240 with £1200 deposit. This was not stated when booking. I had no help from the people at gold car and ended up going elsewhere,Family Leisure,2.0,nan
Boeing 737-800,Economy Class,3.0,March 2018,2.0,4.0,nan,yes,Ponta Delgada to Porto ,3.0," | 
Pretty easy to book and get the flight I wanted for the price I considered fair. Very easy and straight forward booking process indeed. Very good value for money. As I had already done the online check in, which was very easy to do, I just went to the airport and went straight to the boarding gate. The flight had a slight delay, nothing serious and very unlike Ryanair which is very punctual but the weather was very bad and so it was normal to get delays. Boarding was simple and fast, and ground crew were nice and very efficient. No hassle at all. Boarding the plane was also fast, the plane was very clean and the crew were friendly and helpful as ever, I don't particularly like the Boeing 737, seats are narrower than in similar airbus (not Ryanair's fault, it is due to the plane) and I don't particularly like the orange on blue Ryanair scheme. Seats are adequately comfortable for a 2h flight but I wish they had some pockets in front of you to store your belongings. Overhead bins had sufficient space. Crew were friendly and had the usual drinks and food for passengers to buy and the flight was fast and uneventful. Very smooth flight. Deboarding was fast and I didn't have the need to wait for bags as I had not carried any checked in luggage. I just wish the new cabins come quickly as this design is very dated and honestly, I would start to get rid of the awful stock photo you see on the fron bulkhead. I will fly with them again with no concerns.",Business,4.0,nan
Boeing 737-800,Economy Class,4.0,March 2018,3.0,4.0,nan,yes,Porto to Ponta Delgada ,3.0," | Flew Porto to Ponta Delgada. Booking was very simple and straight forward, also was the online check in. I decided to had a bag of checked in luggage a few hours before the flight and the process was really easy and I must say, very cheap at 25€ per a 20kg bag. Boarding was simple and fast, with very nice and efficient ground and air crews. The plane was very clean as always, and I must say I fly this route regularly with Ryanair and others and Ryanair is cleaner than some of their competitors. Also, I never got a dirty plane or seat in any Ryanair flight. We departed and arrived on time and the flight was smooth, with no problems. I did't buy inflight foods or drinks but there was a decent amount to choose form as there was enough duty free. when we arrived, picking up the checked in luggage was very fast and everything was ok with my bag. All in all it was very pleasant experience, with great value for money, a hassle free experience. Flying made simple, indeed. I just wish the cabin colours were a bit more pleasant and that they got ride of that annoying stock photo decoration on the bulkhead 'friends having fun' kind of photo.",Business,5.0,nan
nan,Economy Class,5.0,May 2018,5.0,5.0,nan,yes,Bristol to Malta,4.0, |  Bristol to Malta. I have flown with Ryanair many times and this flight was excellent. The staff were very helpful and professional. The plane was clean and the flight comfortable and without issue. There was an issue with the card payment service onboard for myself and another passenger using Barclays Visa cards as the terminal connection couldn’t process the payments. Other than that it was great. Really impressed with the cabin crew they were friendly and professional and a credit to the airline on this flight.,Solo Leisure,5.0,nan
nan,Economy Class,2.0,May 2018,1.0,1.0,nan,no,Milan to Stansted,1.0," |  Milan to Stansted. This is the worst of the budget airlines. Tatty planes, horrible over priced food on board, frequently delayed and a multitude of hidden costs. Don't let you board early if you have young children (even babies) If travelling a budget airline Easyjet is miles ahead. Also let you board early with babies.",Business,3.0,nan
nan,Economy Class,1.0,May 2018,1.0,1.0,1.0,no,Sofia to Stansted,1.0," |  Sofia to Stansted. My first and my last flight with Ryanair! From the beginning to the end everything was awful! They took my cabin baggage with the checked ones, the seats were uncomfortable,the price of foods and drinks was too high, the staff was unpleasant and unhelpful (they even didn’t give us instructions in Bulgarian language). Enormous labyrinth until we go out, a lot of walking and no information where we can take our cabin baggage! Horrible, unbearable and disgusting adventure! No more flights with Ryanair for me, my family and my friends!",Solo Leisure,1.0,1.0
nan,Economy Class,1.0,June 2018,nan,1.0,nan,no,Oslo to Stansted,1.0, |  Oslo to Stansted. The flight was delayed by an hour when we went to Oslo but to make it worse when we were coming back on sunday to go back to work on monday the flight was delayed by an hour so it landed at 10:30 pm instead and the baggage took 1 hour 30 minutes to arrive. Its 12am and I literally barely made it to the last train. Worst service ever.  It will take me 1:30 hours to get home including a taxi journey and there is no trains to my area past 12am.,Couple Leisure,1.0,nan
nan,Economy Class,3.0,June 2018,1.0,1.0,nan,no,Madrid to Sofia,2.0," |  Madrid to Sofia. The most unhelpful customer service ever! What a scam Ryanair is with it's fees and charges that exceed the cost of the ticket. If you can, save yourself the headache and choose another airline. Talking to Ryanair's support staff was like talking to a wall. They are trained to copy and paste generic replies and cite their terms and conditions, over and over and over again.",Couple Leisure,1.0,nan
nan,Economy Class,1.0,June 2018,nan,1.0,nan,no,Palma de Mallorca to Stansted,2.0," |  Palma de Mallorca to Stansted. Flight delayed by 7+ hours (from 18:00h to 01:54h now and counting). No communication about the reasons for the delay. Plane packed with families with young children and babies. Informed at 01:31h, by the pilot, in the first photo public announcement since 18:00h, that the flight will be delayed by another 20-25 minutes because there is a thunderstorm above Palma airport. Why is RyanAir not offering any alternatives, such as hotel accommodation and/or booking us onto alternative flights? This would be farcical if it was for the fact that passenger rights are trampled over and we are being treated worse than cattle. Shame on you, RyanAir for allowing practices like this to persist under your leadership.",Couple Leisure,1.0,nan
nan,Economy Class,1.0,June 2018,nan,1.0,nan,no,Venice to Stansted,1.0, |  Venice to Stansted. Absolutely would not recommend. 5 hour delay on the flight and the most unhelpful staff. Didn't even bring us food throughout our entire wait when we were held in the flight for 3 hours. Didn't reimburse us because the held us in the flight not the terminal.,Family Leisure,1.0,nan
nan,Economy Class,3.0,June 2018,nan,3.0,nan,yes,Alicante to East Midlands,4.0," |  Alicante to East Midlands. Ryanair is a budget airline that i use on a regular basis, and what you see is what you get. I choose them because of price only and if you just book your ticket and not bother with all the silly add ons and take the time to read the webpage when booking, then, generally their price can't be beaten, You have to treat it as a means to get from A to B and take responsibility for choosing a low cost airline.",Couple Leisure,4.0,nan
nan,Economy Class,1.0,June 2018,1.0,1.0,nan,no,Girona to Pisa,1.0, |  Girona to Pisa. Terrible airline! Extra charge can be more than ticket price and luggage. Extra charge just for 2 pieces of paper (registration tickets). I would never recommend this company!,Couple Leisure,1.0,nan
nan,Economy Class,nan,May 2018,nan,1.0,nan,no,Majorca to Liverpool,nan," |  Majorca to Liverpool. This airline is the most unhelpful company I have ever dealt with. I would avoid booking with them if you possibly can. My 19 year old son's flight was cancelled with no explanation for his return from a holiday. Along with his friends they were not offered alternative flights at first and we had to sort things for the back in the UK. Additionally when we did manage to get them a flight it only went to Leeds were they were left stranded with no support to get them back to Liverpool. No offer of compensation and after trying to contact the airline who refused to talk to us and did not respond to any emails or messages sent. This is a disgrace, customer service is non existent. Additional the second flight was also delayed by an additional 5 hours and again no offer of a drink, meal or anyone willing to speak to them. Overall the delay consisted of over 10 hours and 5 19 year olds being stranded in Leeds. ",Couple Leisure,1.0,nan
nan,Economy Class,1.0,May 2018,nan,1.0,nan,no,Gatwick to Dublin,1.0," |  If you long for the good old days of riding on a Greyhound Bus, Ryanair is the one for you. The pre boarding experience is like nothing other than the crowd one would encounter in the bus terminal: packed. If you are 6 feet tall or more, think twice. The one redeeming feature of the seating is that the seats are upright with no option to recline.",Couple Leisure,4.0,nan
nan,Economy Class,1.0,June 2018,nan,1.0,nan,no,Knock to Bristol,1.0, |  Knock to Bristol. Very disappointed to have the flight delayed an hour without anyone informing any of the passengers of any updates. I had prepaid train tickets which are now invalid and have missed my train.  Really really irritated.,Solo Leisure,1.0,nan
Boeing 737-800,Economy Class,1.0,June 2018,nan,1.0,nan,no,Leeds to Bratislava,1.0," |  Leeds to Bratislava. Bad service. Overpriced tickets and extra charges for basically everything. The priority service (which makes it possible to take the hand luggage on board) at extra cost provide literally no benefits apart from what should already be in the price and becomes a commonality rather than an exclusive feature. What is more, tickets when booked together do not guarantee having adjacent seats for which we have to pay extra in order to travel together.",Couple Leisure,1.0,nan
Boeing 737-800,Economy Class,3.0,June 2018,2.0,3.0,nan,no,Bergamo to Marrakech,2.0, | Bergamo to Marrakech. Not very good for me. A good legroom but you couldn’t recline the seat. Cabin service friendly crew but they could only speak a few languages.,Solo Leisure,5.0,nan
Boeing 737-800,Economy Class,1.0,June 2018,nan,1.0,nan,no,Brussels to Rome,2.0, |  All goes wrong with this airline from checking desk that you have to pay 55 euros for not doing online check-in without giving you any hints or alerts till on board that they take your carry on bag away to be carried separetly or check-in without your permission! Air crew were rude or at least the one that was at my flight to Rome from Brussels and serving rear rows from 25-33. I will never fly with this airline again!,Solo Leisure,1.0,nan
nan,Economy Class,1.0,July 2017,nan,1.0,nan,no,Palma to Dublin,1.0," |  Palma to Dublin. Ryanair does a great job making sure to skirt just around the EU laws. The flight was delayed 2 hours 50 minutes, and EU compensation laws kick in for this flight at 3 hours. We ended up landing in Dublin at 3:00 am.",Solo Leisure,1.0,nan
