Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,nan,2.0,nan,3.0,yes,nan,2.0,Having flown to New York with Virgin in 2000 and found them to be the best airline I've travelled with thus far I was looking forward to my flight home (if one can look forward to returning from a great holiday). I was offered an upgrade on my seat for $70 as I had been unable to check-in online and was therefore stuck at the back of the aircraft but declined. In retrospect I wish I had because the seat I was in was incredibly uncomfortable and I was on an aisle so was able to stretch out a little unlike the guy next to me. The cabin crew were friendly the inflight entertainment very reasonable but the food was pretty poor to say the least and a lot of options had run out by the time they got to me (which I understand to an extent as I was one of the very last to be served due to my place on the aircraft). It might have been a bit of a blip as I loved them before but I'll certainly be plumping for Delta over Virgin in the future if given the choice.,nan,3.0,nan
nan,Business Class,4.0,nan,4.0,nan,2.0,no,nan,2.0,Virgin Upper Class LHR-HK return. A340-600 in each direction. Only 9 people in Upper Class on the way out busier on the return. Crew good - the problems come from the seat and the Vera entertainment. The latter has a very small screen for this class (compared to say Austrian or Swiss) awful music selection (surprising) and generally feels old. The seating is awkward - shoulder light cannot illuminate the dinner table due to angle seat upright is narrow for anyone with broad shoulders and horizontal sleep impossible for the same reason. Gangways are small. The bar area is not workable with one more person in it. Overall disappointing whilst other airlines have progressed this has not in some time.,nan,4.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,no,nan,1.0,Used Virgin Atlantic twice on one trip. First been London to Tokyo. The plane was ageing and a number (including mine) of inflight entailment systems over worked instead we got old DVD players that run out before the film finished. My seat didn't work and not once stayed in any position apart from upright. Apart from the staff I can't think of anything on that flight that should stay even the food tasted like it'd been used a few times. The second flight was San Francisco to London. The entailment system worked however it was very old compared to the Golf airlines more than me had problems with the seats on the flight.,nan,2.0,nan
nan,Economy Class,5.0,nan,1.0,nan,3.0,no,nan,3.0,Travelled Economy LHR-MIA and return in February 2015 on board a 747. Good check-in both sides quick efficient and friendly.No longer supply sparkling wine with a meal. Who on earth is providing their in flight meals it was appalling. Do the management actually try it. I know that to many a £500+ return is not big money but surely it is not beyond their wit to provide the passenger with something edible. The cabin crew were as always delightful. I think we will give them a miss for a while in the hope of some improvement.,nan,4.0,nan
nan,Premium Economy,4.0,nan,3.0,nan,4.0,yes,nan,4.0,My husband and I were on our 10th holiday to Jamaica and when asked to fill out the immigration cards we were told by the stewardess that we only needed to fill out one card as we had the same surname (same family) which seemed strange as we usually have 1 card per person. We did as we were told only when we got to immigration in Jamaica we should have filled out one card per person. We then had to fill out 2 new cards along with loads of other passengers who had been told the same information - and then go to the back of the queue which is something you don't need after a 9.5 hour flight I can tell you. Personally I think Virgin staff need to get their act together regarding this issue. Apart from that everything was great - boarding and take off on time.,nan,4.0,nan
nan,Economy Class,3.0,nan,3.0,nan,3.0,yes,nan,3.0,Flew from Manchester to Hong Kong and returned Shanghai to Manchester via Heathrow both ways. The little red service is great quick efficient and perfect for connecting it's a shame this service is being discontinued as even though BA service is fine enough connecting from Terminal 5 is always a nightmare I find terminals 2 and 3 much more comfortable. As for the long haul service I struggle to understand how Virgin can put an ancient A340-300 on a 12 hour long haul route the entertainment was shocking the old Vera Reel system should of been replaced years ago. I could tell they had put there most battle hardened cabin crew on this route obviously to deal with this I have never seen a cabin manager talking to so many passengers mid flight though it must be said she did a great job. Luckily the return flight from Shanghai was on a newer A340-600 and the on demand entertainment was much better. The crew on this flight though were clearly struggling with the majority Chinese passengers and while there were Chinese crew to help there was no communication between the British and Chinese crew. I find the crew on Cathay Emirates Qatar and other long haul airlines to have a much more professional attitude. Overall though the flights were on time comfortable enough for an economy ticket and I would fly Virgin again luckily they are retiring the old A340s because flying on one of them again would be the deal breaker.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,What a disappointment. This was my first time with the airline and trust me though in some ways better than BA I would have rather flown with Delta or US Air. I had to fly to Charlotte for a Funeral and I had to make my reservation at the last minute. All was fine until I wanted to allocate my seating and was unaware that Virgin do charge for allocating seats prior to 24 hour web check in. That was the start of disappointment. I got my seats done 24 hours prior to departure and managed to get 2 seats by the window. When I got into the aircraft Airbus 333 and took my seat I could barely fit in the seat as on one side my partner was sitting near the window and I was rubbing my shoulder with her shoulder for 8 hours and then the Aisle where my other shoulder was bumped by walking passengers and trolleys. Food was ok nothing exceptional and service was ok too. On my return on 14/02/15 flight was empty and my partner was not feeling well at all. I requested the crew for a middle row which there were plenty of them empty for my partner to sleep due to her not being well and despite row 44 to row 48 were totally empty crew had tied the armrest with seat belts advising passenger that the arm rest cannot be pulled up to make a bed. My partner was given a bassinet seat where she had to be cramped in to lie down. As this was an overnight flight as we got nearer to Heathrow I asked one of the crew as to who the seats were RESERVED for as I saw a lady crew writing RESERVED and placing it on the dinner table. The crew replied boldly: IT WAS FOR US. This meant that the crew were allowed to use passenger seats for themselves rather than making the passenger comfortable for a 7hr 15 minute flight. I stopped flying with BA in 2004 and have not flown with them again and the same goes for Virgin Atlantic. No more praises for such an airline.,nan,1.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,yes,nan,3.0,"Flew ABZ-LHR-EWR returning JFK-LHR-ABZ. Outward flight with Little Red was as with my previous flights outstanding. The Little Red service exceeds what is expected of a short domestic flight and the crew clearly take pride in delivering the product. Another exemplary flight with the short haul branch. This was my first experience with long-haul Virgin. The outward flight to Newark was comfortable and I found leg room to be sufficient. It was perhaps a bit tight at the shoulders but I was in fairness seated towards the back of the A330's cabin where the cabin begins to narrow. In flight entertainment offered an excellent choice of movies including many that were nominated for Oscars. The crew were polite and friendly not exceptional but gave no cause for complaint. The food (chicken something or other) looked a bit pathetic and the chicken was a bit tough but actually tasted OK otherwise. The sandwich box was a tasty way to round off the flight. Ground staff at all airports went above expectations and were particularly helpful on arrival at Newark. I returned on a 747 from JFK. I had paid extra to select my seat choosing the upstairs economy cabin for the novelty value. Unfortunately my flight was remarkably quiet and they closed the upstairs cabin re-allocating me to the rear of the plane. The ground staff at JFK were not particularly helpful at first in addressing this although eventually offered me an exit row seat which was more than comfortable and although I wasn't offered a window seat (which I would have preferred) the offer to upgrade my seat was certainly welcome compensation. The flight was very lightly loaded and I had very few people around me. The beef stew for dinner was again not particularly appealing to look at but actually tasted very nice. The Gü puddings were absolutely delicious. The IFE broke down and was unusable but we were offered tablet devices and compensation for this - the issue was dealt with well. I managed some sleep on this overnight flight - the complimentary amenities kit helped a lot! I awoke to find I'd missed the breakfast service but the crew had kindly left me a tasty breakfast box without disturbing me which was very thoughtful. As for the final Little Red flight back to Scotland - again excellent. It is clear that the Little Red staff take a great deal of pride in offering what I judge to be the finest short-haul economy product in the skies. The Virgin product is pretty standard and although they promote excellent service certainly for the Economy product it only shows in small areas such as the nice puddings and some little touches here and there. It's certainly not a bad product but not quite the ""rock star"" service that they sell to us. I'd certainly use them again long haul although probably will not be able to with the domestic flights being withdrawn in due course. The Little Red service continue to provide the best short haul flights in the skies and will be sorely missed.",nan,4.0,nan
nan,First Class,2.0,nan,2.0,nan,1.0,no,nan,2.0,Flew Virgin Atlantic to Shanghai end Jan in Upper Class. Aircraft was old Airbus 340-300. Seats looks tired and so did the crew. Entertainment system was terrible - not as good as new VERA on 340-600 planes. Food was average. Return from HK was worse as 340-300 aircraft was even older than one on Shanghai route. Having paid a fortune to travel Upper Class it was disappointing not to be told that old aircraft were going to be used on both routes. Will definitely think twice before flying with Virgin again. I have travelled on this route with them for almost 10 years and this is the worst I've known the airline to be.,nan,1.0,nan
nan,Economy Class,1.0,nan,3.0,nan,1.0,no,nan,1.0,Flight Gatwick to Las Vegas VS43. Little disappointed with the presentation of female staff whilst male were very well presented. Comfort of seats were very disappointing along with the fact no blanks were available to us. The movies available were very dated. Food provided satisfactory but half way through the flight they had run out of soft drinks so they said on request but it was clear this was not the case as they were visible on the trolley. Extra leg room was paid for which was provided but they did not inform me when booking to expect a playground at my feet. Width of seating was shocking not being a large person it was a little tight but disappointing that I had to have a person sitting next to me invade my space. Very disappointed to over hear young staff talk about customers on the return flight in the manner they did very unprofessional. Again female staff presentation very poor on the return journey. Very much the same as the outbound journey very uncomfortable journey. Surprised that staff did not check seat belts of customers in the economy cabin but couldn't do enough for upper class and premium. Very poor all round.,nan,2.0,nan
nan,Business Class,3.0,nan,3.0,nan,3.0,no,nan,1.0,"Flew LHR-Cape Town-LHR last month. First the good(ish) news. The LHR lounge was comfortable but rather crowded (despite which the upper level was closed). Food and drink good but if they insist on making everything waiter service they could with more staff. (The Cape Town lounge which is not Virgin's own was however a dismal experience). On board the crew were fine. Food average to good apart from an inedible first course (some sort of chicken mousse) to dinner on the return flight and wines were excellent. Now the bad news: the seating. (1) It was very narrow with no room for an armrest on one side. (2) Converting from seat to bed is not done electronically as in all other business class seats I've ever flown on. The operation requires the passenger to get out of the seat (which cannot of course be done with seat belt signs on) so the back of the seat can be folded forward to make the ""mattress"". This cumbersome procedure is a real nuisance especially if (as often happens on long-haul flights) you wish to go from seat to bed and back again more than once. (3) The ""window"" seats give only the most restricted view out of the windows. In fact alternative rows of seats have no window at all (what's more the on-line seating plan doesn't show the position of windows to enable you to choose a seat with a view). The other rows have a window but the seats are so angled (presumably to save space) that you have to look back over your should to get a glimpse of the outside. In all this seating design should never have got off the drawing board and is certainly not worth paying a full business class fare for. Never again.",nan,1.0,nan
nan,Business Class,3.0,nan,3.0,nan,3.0,yes,nan,3.0,Flew with VS in Upper Class to and from St Lucia during Feb/Mar 15. Both flights were ok and we shall continue to use VS. The food inflight entertainment bar etc are not important to us our priorities are lounge access frequent flyer miles and onboard space which we are happy to pay a premium for. However we did feel that the Upper Class suite on their A330 aircraft is now smaller in width and length and the aisles are very narrow when compared to the 747 that used to operate to and from St Lucia. Also the manual operation of the seat conversion to the bed appears to be a step backwards. On a positive note though the crisp white duvet and pillow is very welcome!,nan,4.0,nan
nan,Premium Economy,3.0,nan,3.0,nan,1.0,no,nan,3.0,Flew from LHR to SFO in PE not impressed food not as good as either BA or Air NZ both of which we have travelled recently. Found seat uncomfortable especially when the person in front fully reclines their seat you need to be a contortionist to get out from the window seat. The worst thing from my point of view was that there was no Audio music available due to problems with performing rights issues as some one who always listen to music on a flight I found this disgusting that this had not been sorted out. Virgin could at least given passengers the use of MP3 players or similar turned out being a very boring flight. Would not fly Virgin again unless no one else available.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,We flew LGW-LAS in the upper deck of the refurbished 747. Although it was nearly a full flight the attendants were excellent and provided a very good experience overall. Movies were up to date with a very good selection (Over 70). Flight back was ANU-LGW on A330. again very good service and well worth the extra legroom seats we paid for. Would definitely fly Virgin again on these routes.,nan,5.0,nan
nan,Premium Economy,2.0,nan,2.0,nan,1.0,no,nan,1.0,Flew from Heathrow to Jo'burg in January decided to fly out Premium as a treat as the adverts look so inviting. I have to say it was the most uncomfortable flight of my life nothing like the advert at all. I use to fly to SA a lot in the late 1970s early 80s and looking at the panelling of the plane I think it was the same plane now very tired and run down. There is extra leg room and the seats recline further but that also means the chair in front reclines further on to your lap. Service very good food very average. Maybe the plane in the advert flies to America but certainly not South Africa. We flew direct back from Cape Town economy and I have to say was dreading it. Not too bad as the plane was nearly empty so could spread out. Crew rarely seen only when pushing their trolleys. around food even more average. All very disappointing. Certainly would never fly Virgin again to South Africa. Maybe to America and get lucky and get the plane the plane in the advert.,nan,1.0,nan
nan,Economy Class,4.0,nan,4.0,nan,5.0,yes,nan,5.0,Just had a return flight from LGW to MCO in economy and it was excellent. Was dreading the flights having had the flight from hell with BA from New York and reading the poor Virgin reviews. Both flights were very good (paid for extra legroom on return night flight). Meals were ok nothing fancy but filled a hole drinks were good films very good.,nan,5.0,nan
nan,Economy Class,4.0,nan,1.0,nan,4.0,no,nan,2.0,"I have just returned from a holiday in Cuba. I flew with Virgin for the first time. I had booked a package holiday and was surprised to see that I would have to pay £25 to reserve a seat. After already paying £3000 for myself and my husband I did not want to pay another £50 to choose our seats that we had already paid for. Therefore I left it until 24 hours before the flight so I could choose my seats for ""free"". I logged on and was told I could not choose my seats so we had to leave it until we checked in. We ended up on the very last row of the plane. Once on the plane we had 2 alcoholic drinks and then they ran out of drinks. This is really quite bad on a 10 hour day time flight. Then we were given a menu but by the time they got Half way through the plane they had run out of our choice of meal. On the return journey they didn't even have my first choice of drink and by the time they got to our evening meal they only had a choice if water or juice. This is really bad for any flight but especially a long flight. I had always heard good things about Virgin which is why we thought it was worth travelling from Yorkshire to Gatwick for this flight. I think we might have been better off with Thomas Cook from Manchester.",nan,2.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,2.0,Barbados to Gatwick 24 February 2015. Terrible Business Class lounge but this is not Virgin's fault as it caters for all airlines. Apart from free drinks it is all very basic and it can be hard to find anywhere to sit. On a positive note the crew were absolutely outstanding and the food was very good. Unfortunately as we were on an Airbus it was obvious that too many Upper Class seats have been squeezed in. The herringbone pattern does not work well as it provides little privacy the seats are very narrow and the fixed screen between the seats mean there is little conversation if you have someone with you. And the tiny bar is a joke. Choose a 747 Jumbo if you can.,nan,3.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,3.0,Gatwick to Barbados 12 February 2015. Delighted with fast track and with Virgin's Upper Class lounge offering great food from cheery staff so the journey started well. Then it became even better as the aircraft was a 747 Jumbo which meant there were only 14 Upper Class seats. This was more like Business Class of years ago with ample space to walk around a proper bar attentive and outstanding crew and very acceptable food. Plus our luggage was waiting for us upon arrival. The only downside was the seat design as there was a fixed screen between each seat which effectively prevented any conversation.,nan,5.0,nan
nan,Premium Economy,5.0,nan,5.0,nan,5.0,yes,nan,5.0,LHR-MIA and IAD-LHR all in PE. A busy morning at LHR check-in but staff were there to minimise the queues and I was checked in at an Upper Class desk within 5 mins of arriving. A full cabin on the day flight to Miami. We left on time and a Bloody Mary was mixed at the bar for me (a nice touch) with lunch following drinks all presented on a try with real crockery and cutlery. Plenty of space around me although the old IFE system was used on the ageing 747. We live in a touchscreen digital age now and negotiating screens with a sticking cursor keypad was somewhat archaic and annoying. Crew were pleasant and helpful with regular rounds of water and orange juice (or any other drink if you wanted). We landed 20 mins ahead of schedule and my luggage was one of the first out another reason I like PE. The flight back from Washington was on the new 787 and the difference in seat style and IFE against the 747 was immediately noticeable. Flight was only a third full so I had the window and isle to myself. Dinner served promptly after take off but I wanted a drink first so they put my meal back in the oven and I had it when I wanted it - a more business class level of service from a personable professional team. The IFE touchscreen was great and I stretched out and thoroughly enjoyed the movies snacks and drinks all night long! A full English was served an 90 mins before landing. We arrived an hour early due to strong tailwinds and my bag was out within two mins of me arriving at the belt. I don't mind paying what was nearly double the economy fare when the experience was as good as this. Well done Virgin I'll definitely be back again - just upgrade your seats and IFE on the older aircraft (I really only want to fly on your A330s and 787s from now on) it's the only reason this review isn't 10/10.,nan,5.0,nan
nan,Business Class,4.0,nan,4.0,nan,3.0,yes,nan,3.0,Flew business from London Gatwick to Barbados for our semi-annual trip to the luxury Crane Resort. This was our second time flying Virgin and experienced no major issues. There were some minor delays before takeoff but that is to be expected. The food on the flight was no better and no worse than previous airline food that we've experienced although after being spoiled for a week at the Crane resort the food seemed a little bland. Inflight entertainment was great with a decent selection of up to date movies although we usually just sleep the whole way.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,no,nan,1.0,All in all the Virgin flight was okay for an economy class fare but we paid extra for the seat which had 3 inches extra leg room and was supposed to be superior in other ways. It was fine in terms of leg room however the seat was so hard that the bones/muscles in my butt still hurt 3 days later! It was so uncomfortable and the flight was circa 9 hours. It was from Gatwick - St Lucia - Gatwick and the seat was 52 window and aisle. Both trips were agony. I am fairly fit as I run quite a lot and my wife rides her horse every day so we are both fit and would regard ourselves as not having any special needs in terms of seating. I will never fly in an airbus 320 again with Virgin. We have flown several times on their 747's and they were comfortable in all respects.,nan,3.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,This was a 6 hour trip from San Francisco CA to Newark NJ with no entertainment because the inflight entertainment system did not work at my seat. I asked 2 different flight attendants to restart the unit but they each gave up in one second leaving me with nothing to do or watch for this long trip. The girl sitting in front of me reclined her seat so violently that she knocked the lunch that I had paid for in the airport off the tray and into my lap and the floor. When I demanded that she sit up so I could at least pick it up and dispose of it she complained to the flight attendant that I was keeping her from reclining her seat. I could not order something else to eat because you need the in flight entertainment system to see what is available and order it. Apparently now that there is the in-flight entertainment unit there is no back up in case it doesn't work for some reason.,nan,2.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,no,nan,4.0,It seems that Virgin Atlantic have now decided to 'charge' if you want to choose a seat (unless 24 hours before check in)! I have flown with Virgin Atlantic for many years and as soon as I have booked my flight I can pre- assign myself a seat (not extra legroom which I understand would be reasonable to charge for) but I flew with them last month to Barbados and if I wanted to choose a seat they were charging me £25 each way. This is something I would expect from a budget airline. I think I will start using other airlines (such as Emirates) even if it means I have to change and add on extra hours to my overall flight time. Really disappointed that they have decided to do this as I was just starting to use them for all my travel.,nan,3.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,London Gatwick to Havana and return. Outward flight delayed two and half hours but as a single nervous flier I was very well looked after in the clubhouse. From boarding to arrival in Havana was very well looked after. Cabin stewards were so friendly and thoughtful. Nothing was too much trouble. Very good lunch then a lovely afternoon tea before landing on the outward flight. The return flight was equally good. Have recently flown in BA business there is no comparison. I will certainly fly Virgin again.,nan,3.0,nan
nan,Economy Class,3.0,nan,1.0,nan,4.0,no,nan,3.0,I recently flew Virgin Atlantic for the first time from London Heathrow to Johannesburg (12 hr flight). There was virtually no leg room at all. Jet2 charter flights have more leg room for much shorter journeys. The food was awful. Could not eat any of it. Had to buy something in Johannesburg airport for the return journey. The staff overall were friendly and pleasant except for one air hostess who was very sharp and not helpful. Would not recommend this airline based on this journey. Have flown with Emirates who were much better.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,Flew Zurich-Heathrow-Boston on Feb 28 worst flight of my life. Missed my connecting flight in Heathrow because Virgin Atlantic Staff at Check in were unhelpful and unable to perform a simple job - the women there did not know how to print boarding pass making it impossible for me to catch the flight. Had to wait 9 hours for next flight and did not get any vouchers for lunch or similar instead I was spoken to in a very unfriendly and condescending manner. They also were unable to check my bag through although I showed them the baggage-tracking-number twice (it was checked in in Zurich) and I had to wait for 6 days until it was delivered to me in Boston. Will never fly with that airline again and am already dreading the flight back. Might be alright to fly with them if everything goes smoothly but god help you if you need their so-called customer service.,nan,1.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,2.0,Flew Business from London to Boston. Virgin ClubHouse in LHR is awesome. What a way to start a trip. The flight was on a new 787-9 which is a beautiful aircraft. The inflight crew were superb. Excellent food and drinks and very good IFE but monitors not that large. Not wild about the seat configuration. I was traveling with my husband and no way for two passengers to sit together. The seat itself was odd to say the least. Very narrow and the seat doesn't recline very much or offer any personal storage space. You then have to get up to have the seat convert to a bed. It was comfortable as a bed. We had flown over to Europe on Delta and the Business seat on the A330 was vastly superior to the Virgin seat.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,4.0,VS603/4 10-22nd March. LHR-CPT return A346 Economy. Fantastic flights have flown with Virgin several times in the past year and their onboard product is very consistent unlike BA. Also the staff are all really friendly and work hard again unlike BA. Food was plentiful and a good choice. Movie and TV choice was fantastic.,nan,4.0,nan
nan,Business Class,4.0,nan,4.0,nan,4.0,yes,nan,3.0,Gatwick to St Lucia return. This was our first time on the A330 in what I think they call Upper Class 2. Definitely not as comfortable as the Upper Class seats on the 747 and A340-600 aircraft. There seemed to be numerous faults with the seats not converting into beds and VV without manual assistance. Virgin need to improve their Upper Class seats considering those offered by their competitors. They might get away with it across the Atlantic but not travelling East. Food and drink was good and also good service.,nan,4.0,nan
