Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Business Class,4.0,nan,4.0,nan,4.0,yes,nan,5.0,JFK-PEK and SHA-PEK-JFK on return leg. JFK-PEK-JFK flights were on a new B777-300ER. Full flat seats in an angled 2-2-2 configuration. Very comfortable seats for sitting and sleeping. Good food and drinks with a full bar and helpful FA's who sometimes struggled with English but could get by. Large IFE screen with AVOD although I wish they had a wider selection of English titles. Both flights were delayed by about half an hour. SHA-PEK was bang on time and was on a 777-200 which surprisingly had identical seats to the B777-300ER ie full flat - very nice for a 2-hour domestic flight. Very comfortable and they served a lavish hot breakfast on take-off. Baggage delivery was flawless. Overall very good experience and would recommend but the lounges at both PEK and SHA need to be upgraded.,nan,4.0,nan
nan,Economy Class,2.0,nan,1.0,nan,2.0,no,nan,2.0,"Booked from SYD-PEK-LHR. On arriving at Sydney discovered a delay of 2.5 hours. Once in the air it transpired we were flying to Shanghai (with no notice of this). Arrived in Shanghai and were told we didn't need immigration cards as we were just transferring to PEK. However they made us exit the plane and walked us through Chinese immigration which took 1.5 hours. After a hellish crowd pushing through to the desk we were told to then walk back the same way we'd come and wait outside the same plane we'd just left. Rushed onto the plane and told to hurry sat in the same seat as previously. Waited nearly 2 hours sitting on the tarmac before we took off. On reaching PEK we were told we'd missed the flight to London and were shouted ""go to hotel"". Provided nothing in terms of information / customer service or food or drink. We had to sit and wait until 6am for any staff and had no help or English speaking customer service staff. After finally waiting until 6am told the flight would be 2.30pm. After waiting 13 hours in Beijing airport we finally got onto the flight to London Heathrow. The plane was hot / food was poor and the movies were also sub par.",nan,1.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,yes,nan,4.0,SYD-PEK-SYD economy on an A330-200. Plane was clean comfortable good seat pitch good pillow and blanket. Flights left and arrived on time. Service was efficient with limited communication in English but friendly and pleasant. IFE was back of seat films a little dated but nothing offensive or vulgar so great for a family and easy to watch. Dinner was plentiful but average tasting and breakfast if European go English. Same on the return average but plentiful. Drinks are warm but that's everywhere in China not just in the air. Bathrooms clean but can get dirty quickly and queuing is not always respected. Flight was full so strict on luggage weight and allowance but the allowance is more than most airlines anyway over head lockers where plentiful and hardly used. I rang Air China and selected my seat in advance free over the phone and entered my FF details very helpful and good English. For a cheap carrier better than most direct flight on certain days SYD-PEK-SYD.,nan,4.0,nan
nan,Economy Class,1.0,nan,2.0,nan,2.0,no,nan,2.0,Milan-Beijing delayed about 3 hours so I lost the transfer to Sydney. I asked for assistance but the service was totally inadequate. They give me for the night an awful hotel (Golden Phoenix) in Beijing they had no accessible bus-shuttle and didn't seem to care about it everybody was unkind. Inflight the crew did not speak good english and unprofessional the entertainment did not work for a long time.,nan,2.0,nan
nan,Economy Class,2.0,nan,1.0,nan,4.0,no,nan,3.0,Houston-Beijing-Bangkok. Food quality inconsistent and for the most part poor. Service poor and some flight attendants rude can't have your phone on even in plane mode and staff is not bilingual. If you have a medical problem they try to ignore you. I had an asthma attack and had to beg for oxygen which they were initially reluctant to give me.,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,5.0,yes,nan,5.0,Shanghai Pudong-Taipei Taoyuan return on B747-400 excellent experience with CI arrival/departure on time only 1.5 hrs flight but got full meal and beverage service. AVOD with touch screen and lots movies cabin crew very friendly. Definitely will fly with CI again.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,Hong Kong-Taichung on 737-800 and Taipei-Hong Kong on 747-400. Outbound flight to Taichung in central Taiwen which is very convenient for those who need to go to this area instead of flying to Taipei or Kaoshiung. Evening flight of 1.15hr duration warm meal was served beverages only tea and coffee though. Crew did not smile just did their job. Aircraft spotlessly clean. Return flight on 747-400 same flight duration also warm meal served this time with wine/beer/soft drinks. Very attentive FAs who interacted well with the passengers and smiled a lot. Lots of information from the flight deck too. Overall a very nice experience where else do you get a warm meal on such a short flight in Economy. Definitely recommendable and looking forward to using them again.,nan,4.0,nan
nan,Economy Class,3.0,nan,4.0,nan,3.0,yes,nan,4.0,Took CI752 SIN-TPE-SIN and CI751. Punctuality was superb. As for on-board experience the A332 was rather comfortable with sufficient leg room for a 170cm person. The flight attendants some were not as friendly but there were those who made sure to smile as much as possible. The Personal IFE was average nothing special. My only problem with it was lack of movies. The food was okay. However we were not well-hydrated. FAs performed only 2-3 water rounds I had to keep asking for water. I liked how they gave some Taiwanese snack. The landing was quite smooth. Return journey delayed by 30 mins due to TPE jammed runway. More or less the same.,nan,4.0,nan
nan,Economy Class,3.0,nan,3.0,nan,4.0,yes,nan,4.0,Flew from London Heathrow to Beijing on a weekend late afternoon flight. Wasn't particularly looking forward to it given some of the other reviews but the plane was fairly new and clean the in-flight entertainment system was fine (on demand personal seat selection with plenty of choice in English). The food was reasonable enough and the customer service at check-in and prior to that when I rang up to request seats together for three of us was good. Bit of an attempted scrum on to the slightly delayed plane but all-in-all this was much better than I had expected and up to the standard of other Star Alliance members. I'd still prefer to travel with British Airways and would pay more to do so but to be honest Air China weren't far away in terms of what they offer (though a bit more wine wouldn't go amiss).,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,no,nan,5.0,My major complaint about this airline is that they allow only 15 pounds in tourist for carry on luggage that is 5-10 pounds less than most international airlines so for that reason I will not fly this airline again and I regret booking the flight. You will notice that I rated the airline very high on their seats food and overall service but I have found that with a limit of 20-25 pounds I can easily go on tour with a hand carry - but the 25 pound limit would make it impossible to do any shopping while on tour. Yes their prices are attractive and I believe their policy is short-sighted.,nan,1.0,nan
nan,Economy Class,4.0,nan,4.0,nan,4.0,yes,nan,4.0,Surprisingly pleased with the flights with China Airlines. SYD to KIX via TPI then TPI to SYD on A330-300. New aircraft allocated on all legs good food great service and AVOD in line with all the five star airlines. Would recommend.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,SFO to PEK in late August 2013. Plane was a 747 Combi. The plane had no entertainment system for a 15 hour flight with no entertainment system. There is a single screen at the front of economy and the entertainment (in Chinese) consisted of what appeared to be 30 second commercials. Late leaving mechanical malfunction before take off. Dinner was bland and disgusting the best thing were the dinner rolls which were fresh and warm. When you order drinks you are given a small 10oz plastic cup of the beverage no cans and good luck getting a refill. After dinner is server the cabin crew vanishes never to be seen again. I was told to call 2 weeks before I left for seat assignment. I followed the instructions and was told they could not issue seats I could not get seats in the US and now I can't get them in China. I was traveling with a child and therefore needed to ensure I had seats together. When I arrived at the airport they were able to get me two seats together for the trip from Shanghai to PEK and then PEK to SFO or so I thought. First leg of the trip the same poor service to which I had become accustomed no change there. When they scanned my ticket before boarding they said oh your seat assignment has been changed and wrote a new seat number on my ticket my nephew was located in another part of the plane. It seems that they do not feel the need to notify you of seat changes until you board. I told them this was unacceptable to which they put me off to the side and proceeded to board a full flight. Eventually they managed to get two seats together. I will never fly this airline again.,nan,4.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,1.0,SFO-Beijing-BKK flight in June 2013 and the service was mediocre. An old aircraft with 60-70 people sharing one big TV monitor. When we first got onboard it was very hot in the cabin the stewardess said its normal and once we were flying the temperature would cool down. The flight was late so I missed my connecting flight. I was placed into an airport hotel. On the last flight coming home there was water dropping from the overhead bin so the stewardess put tissues and napkins in between the gaps.,nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,5.0,TPE-ICN. flown with them as a codeshare flight with Korean air. The plane (747) was very old (or at least seemed like that). Surprisingly the seat was very comfortable more than in most of the new planes I've flown with. The entertainment system isn't too varied but well enough for a short flight. The crew were professional. Overall liked the product.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,My husband and I along with mother and a group of friends flew to Paris via Shanghai and returned today from Madrid via Beijing. We have traveled using many of the Asian airlines and I would have to say that I have never experienced a worse airline at every level. On the first leg to Shanghai we were unable to book our luggage through and were all forced to go through immigration customs pick up our baggage and then repeat the process in reverse late at night even though we never left the airport. Told our flight was delayed 3 hours and were left to sit and wait in a deserted terminal staff were rude and unhelpful. Experienced a 2 hour delay at Beijing on the return flight. No explanation was given for either delay. On all aircraft's the seating was the most cramped of any airline I have used the staff were rude and the inflight entertainment mostly Asian. The European food option was limited and always seemed to run out at about aisle 50. Will never Air China again.,nan,1.0,nan
nan,Economy Class,1.0,nan,nan,nan,nan,no,nan,nan,Houston TX (IAH) to Hong Kong (HKG) 9/23/13. Arrived in Beijing (PEK) to transfer to Hong Kong on 9/23/13 around 04.30am. Found out our flight to Hong Kong was cancelled due to the Super Typhoon. Tried to reschedule but was met with the worst customer service! Ticket counter employee was not only rude but unhelpful. Stated the only way to get to Hong Kong was to get on a flight on 09/28/13 or get on a flight to Shenzhen the follow day 09/24/13. Told the employee that our temporary visa was only good until 9/24/13. The employee then proceeded to rudely state that once we get to Shenzhen we were on our own to pay for the train into Hong Kong that the airline will not pay for. Told that we had to get out of the terminal and go to the booking counter to get our flight changed. We proceeded to head out but was stopped by another Air China employee that rudely said we cannot leave because we don't have a ticket to fly out. Finally was able to get my new ticket. Got on my flight to Shenzhen at 11.30am 9/24/13. Arrived in Shenzhen and caught a bus to Hong Kong. Stopped by the boarder security that said we were not allowed to leave Shenzhen and that our temporary visa was only good for Beijing! 0 customer service. Will never fly with this airline again.,nan,1.0,nan
nan,Economy Class,1.0,nan,2.0,nan,2.0,no,nan,3.0,I flew on 2 international and 3 domestic flights with Air China. Overall the experience was stressful and frustrating. My booking allowed for changes to my flights but the staff I communicated with about this were unhelpful and slow. All except one of the flights departed late (between 15 minutes and 5 hours) without clear communication as to the reason for the delays and how long the flights would be delayed. It took an hour to check in for one flight due to the staff being disorganised and once I boarded that flight I found that my seat had been changed without checking with me first. The food was average. Usually I really enjoy flying and am happy with what I pay for. Air China didn't deliver and was terrible value for money.,nan,1.0,nan
nan,Economy Class,1.0,nan,2.0,nan,2.0,no,nan,3.0,Flight 982 departed JFK late causing missed connection in Beijing to Air China Flight 979. Air China staff in Beijing were very rude. No apology for the missed connection and they sent passengers to a dreadful airport hotel and would only pay for shared rooms. If I wanted a single room I would have to pay for it myself which I did. Air China is a member of Star Alliance and I expected them to re-book on the first available flight which would have left at 6am the next morning but they would only rebook on the next Air China flight which did not depart until the next afternoon. I arrived at my destination almost 24 hours late and paid for lodging and food in Beijing out of my pocket.,nan,3.0,nan
nan,Economy Class,2.0,nan,3.0,nan,2.0,no,nan,1.0,CA998 YVR to PEK then CA969 to SIN then back again a few weeks later. These flights employ well-used A330s. Flights smooth and on time. However my economy seat was narrow and very poorly padded - little better than a city bus. The entertainment system was old and tired with a limited selection of movies. Flight attendants did the basics but disappeared for long periods. They did however keep the toilets very clean. Loading procedures were amateur and chaotic as if the ground staff were improvising. Individual staff were OK but as a group they lacked management. This unpleasantness was magnified by the loading at Beijing. For reasons unknown the SIN and YVR flights had to load using buses out to the tarmac (when gates at the main terminal were obviously available). This is not appropriate for a large plane at capacity. Beijing airport is a liability as a hub. It is very large dreary inefficient and immersed in a toxic smog. Moreover as a passenger in international transit I had to go through a passport check and then through the general security check. This gobbled up most of the 3 hours I had for my connection which I almost missed. Unacceptable. Avoid this place.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,no,nan,4.0,Frankfurt-Shanghai Economy. Had got a window seat by online check in. Flight started dead on time plane was very clean seats comfortable (A330). As the movie choice was mainly violence-bound and absurdly censored/cut I resigned on spoiling my eyes on those low-quality monitors and slept through most of the flight. Food was quite okay service efficient and kind. In comparison to the price this was a rather good value for money rate.,nan,4.0,nan
nan,Economy Class,3.0,nan,2.0,nan,3.0,no,nan,3.0,My first time using CI. My trip was CGK-TPE-LAX-TPE-CGK. TPE-LAX plane was an old 747 which is still un- refurbished among others. The seats were not as comfortable as the refurbished ones and the AVOD screen was so small! LAX-TPE plane was the refurbished one. The seats were comfortable enough for long haul flights and the AVOD screen was the new one. CGK-TPE and TPE-CGK planes were comfortable to me and the stewardesses English fluency was good even though I still kept asking for something in Mandarin. The food was awful to me compared to another Asian carriers. The movies and music selections on Fantasy Sky were not as much as the others. I'd say CI is NOT uncomfortable for long-haul flights and didn't worth it enough for me.,nan,2.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,yes,nan,3.0,YVR-TPE-DEL return. First time travelling with China Airlines and it turned out to be a fairly good experience. 747-400 between YVR and TPE seemed newer but A 330's between TPE-DEL seemed older. IFE was fine and toilets were kept clean and cabin crew was polite and spoke fairly good English. We had a delay at YVR which was not really airlines' fault because the bridge could not be retracted. Apart from that all other three take offs were also slightly late. My only real complaint would be the beverages and food. They seem to be very limited in what they offer. Still I would certainly recommend it.,nan,4.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,4.0,Taipei to Honolulu via Tokyo in economy. All flights on time. Food OK. Plane and bathrooms clean. Entertainment not bad. Service was great at all levels. Would fly them again for this route.,nan,4.0,nan
nan,Business Class,3.0,nan,3.0,nan,3.0,no,nan,4.0,"TPE-SIN in Y and DPS-TPE in C for a family vacation. CI allows instant cash upgrades at the airport and seems like a group of boisterous passengers took up the offer but the C cabin could not accommodate all of them. Instead they took turns in the C cabin which resulted in lots of chaos and unrest. Later the crew gave up maintaining order altogether. Also noticed an old lady with an infant was seated one row behind the bassinet seat while the bulkhead was occupied by one of the half business ladies. CI need to be more considerate handling passengers with infants for the old lady was holding her grandson all 5 hours of the flight. IFE was drop down screens from yesteryear. Not much contents to talk about. Otherwise the cabin was well maintained food adequate for a regional hop. I upgraded to C with my miles on the second sector. CI shares its premium lounge with a dozen other airlines in DPS. By mid afternoon the lounge had ran out of hot food barren of drinks and was over flowing with passengers even the common waiting area looked more appealing. Service onboard was warm and nothing was too much trouble. CI allows C passengers to pre-order meals 48 hours before the flight. ""Seafood with tomato concasse"" didn't sound anywhere appetising but it turned out to be amazing. AVOD was well stocked but no amenities kit for our 6 hour flight. Late arrival into TPE due to heavy traffic but bags were delivered in record speed. Despite average products and staff CI continues to profit from expensive cross straits flights shared among a handful of Chinese airlines and hence had gotten unused to competition. I'm giving my Dynasty Miles a long rest after this.",nan,3.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,CI53 from BNE to AKL continuation of flight from TPE. The aircraft upgraded to a B747-400 from usual A330-300 in Dec. Check in swift. Gate agents a bit rude. Managed to grab a seat on upper deck. Usually J class but sold as Y on BNE-AKL leg. Flight was on time. Arrived a few minutes early in to AKL. Food was reasonably good. Good AVOD entertainment. Fantastic flight attendants who were very polite and kind. Did two tea coffee runs. Excellent option to NZOFVA or JQ on route. Managed to get a good fare and would consider in future too.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,PVG-TPE B747 Short flight. comfortable seating given distance but would be concerned if this was the room allowed on a long flight (747). Despite short flight full meal served with coffee/tea. Inflight entertainment available but did not partake.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,4.0,yes,nan,4.0,London Heathrow to Hong Kong via Beijing one month round trip. Flights left pretty much on time nice planes with good food and great entertainment on the long haul LHR to PEK flight - individual entertainment systems. Aircraft were modern. Wide range of refreshments including Chinese beer and wine on both connecting flights. Small issue with return ticket (as PEK - LGW service had been stopped after I purchased) was easily rectified at Hong Kong check in - desk staff spoke good enough English. Point to note: confirm any schedule changes that are sent to you by phone for ease of mind.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,LAX to Beijing to Hong Kong and back to LAX. The staff is mean to you if you are a westerner. The food is terrible - it reminds me of the food you would get on airlines in the 1990s. With every meal they would give you a tea cup but not offer you any tea so the cup just gets in the way while you are eating. The inflight entertainment is very poor some of them don't work at all and sometimes you don't even get any. The staff English skills are lacking terribly to the point that they might as well just speak to you in Chinese. I cannot stress enough how mean they are they are to westerners.,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,Flew from Hong Kong to Beijing on 2 January 2014. Really clean and nice aircraft. The Airbus 321 looked dirty but smelt like it came straight from the factory. The crew on this flight were excellent! They spoke English really well and were very friendly and service minded. As for the seats they were like any other standard economy seat but with great legroom. For lunch they served chicken or beef. I had the chicken which was good. Not the best food but it was okay for the 3.5 hr flight. We took of on time and landed on time despite leaving Hong Kong during the morning rush hour. I highly recommend Air China!,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,no,nan,3.0,They changed my flight schedule more than 5 times prior to the flight date. After my initial outbound flight from London Heathrow I wasn't too upset. I was actually pleasantly surprised by the hospitality and the fact that I had in-flight entertainment for both the 9-hour and 4-hour flights. However on the inbound flight back to London I was extremely disappointed with the fact that there wasn't any in-flight entertainment after being pleasantly surprised during the outbound. The connecting flight was scheduled much too early and the logistics in Beijing Airport meant that we had to be specifically rushed through. I was initially worried that my luggage would not be able to make the transfer but after the hour's delay I was hopeful! In the end my luggage got left in Beijing and after arriving on a Friday my luggage got to me on Sunday. Overall the seats were alright but not quite right either - other airlines like Qatar are better. The food was not bad but the drinks did not have enough variety. The hospitality was very good actually which was a surprise to everyone who asked!,nan,4.0,nan
nan,Economy Class,2.0,nan,3.0,nan,4.0,yes,nan,4.0,Sydney to Shanghai return overall it's worth the money (relatively cheaper than others) food is edible plane is quite new toilets clean throughout the flight and seats are wide enough for average height passengers. Only concern is the staff service I did not see anyone smile throughout the entire flight.,nan,5.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,no,nan,4.0,Vancouver to Beijing really needed to upgrade their cabin entertainment systems. The controls were dirty and buttons was unresponsive. Their food was awful. All of my baggage was delayed during the round trip. Never flying Air China again.,nan,2.0,nan
nan,Business Class,1.0,nan,1.0,nan,3.0,no,nan,4.0,SYD-PEK-LHR return. 1st and last trip with Air China. Hostess handed out glass of champagne/orange on boarding but walked past me 3 times until I finally had to stop her and ask for a drink. Ordered Chinese food from SYD-PEK totally tasteless and no salt/pepper to add. Same awful food PEK-LHR. Only time we saw the stewardesses was when they brought water/juice round which was not often. Their English was very poor no smiles announcements very unclear. 7.5hr wait in PEK. Beijing airport very short on shops/facilities. Food in Air China lounge at PEK just about edible. After having to get someone from reception to unlock shower I was very disappointed. Had to go through security again at PEK even though in transit. Had Chinese option again from LHR-PEK and that was actually passable but none of the meals were bigger/better than other airline economy airlines. Air China has to use Alliance lounge at LHR which had very tasty/varied food/drinks. On the return trip LHR-SYD I chose Western for the last meal (breakfast) and that was quite nice. Had 5 hr. wait at Beijing. I was able to have a Baileys drink from SYD-LHR but when I asked for one from LHR-SYD was told it was only available to 1st class passengers. The only good thing was the fully flat beds try to book row 11 as it's the only one where the feet part does not narrow to the width of 2 feet side by side! Very limited choice of Western movies. The seatbelt signs were left on even when there was no turbulence and staff did not encourage people to open the window shades even in daylight. I have flown Business class to London with Singapore Airlines and Thai and am afraid that Air China is by far the worst airline I've ever flown with.,nan,2.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,We travelled from UK to Australia via Beijing and visa versa. Staff were quite stand offish and didn't speak English very well a smile would have been nice. 2 meals supplied were very poor and no English option available. Meals were very basic and no snacks offered. Drinks only offered during meals and they only came round a few times with water. Entertainment was poor very dated films. Beijing airport: staff had no idea what they were doing and caused complete chaos amongst passengers. We passed through baggage control which took 2 hrs only to walk down 24 steps to go through the same thing again. Then transferred onto plane to Australia and service was exactly the same. Return was the same treatment it was -9 in Beijing and hence it was also -9 in the airport the air- conditioning was full blast. The flight to the UK was slightly better only because the staff spoke a little more English. We had to close the blinds even though it was a daytime flight. All in all our Air China experience was not a good one.,nan,2.0,nan
