Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,nan,5.0,nan,nan,yes,nan,4.0,AI 675 Mumbai - Kolkata on 17th January 2015. The aircraft an A320 was in excellent condition. It was spotless and the seats were very clean and so was the entire cabin. The crew were excellent always smiling and helping the guests. The seats provided extreme comfort with ample leg space. The only suggestion that comes to my mind is AI should make sure that they change the menu because the last time I flew AI 675 in Nov' 2014 the same breakfast was served (Non Veg). The flight was extremely comfortable. The return leg was on 23rd January 2015 (AI 775). The flight was delayed by about 90 minutes however I have no complaints because AI kept informing me through regular calls and texts about the exact status. The aircraft used in this leg was an old A319. The seats were torn and in some cases even the back rest was not upto the mark. I don't understand if AI can use their 787s in other domestic routes why not in the BOM-CCU sector? If not then why can't the A319s be replaced with the A320s which provide much better comfort. This is just a suggestion as I love flying AI. I would also like to appreciate the fact that in spite of the flight being delayed by 0 minutes we were served dinner on board. The dinner was excellent. Last but not the least I'd like to request AI to please reintroduce the entertainment system for the domestic sectors also so that we can enjoy the flight even more.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,3.0,AI607 Mumbai-Bangalore on January 3rd. Flight was delayed but not so much by Indian standards. Plane was very very old. It felt like going back in time with some seats requiring quick repair before take off. Flight was a little unpleasant also because of the strong turbulence and a bunch of young crying kids. FA's were a little rude at times but always available. One very good thing is that a proper meal is served in a flight that is just over an hour long. While not my favorite I would still use them for flights within India in the future.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,yes,nan,5.0,BOM-DEL-FRA: Domestic sector was served by a mediocre A320 whereas International sector was with 787 usual. Surprisingly both the sectors went smooth as compared to my first experience (read below). The crew were polite and accommodating and breakfast served on domestic sector was tasty although tea and coffee was like black water. International leg had only 30 passengers so was a very light flight. Crew made an exceptional job with very polite rounds of drinks lunch snacks and special plum cake served always with smile and were more than happy to serve larger portions. The younger crew made all the efforts to make flight comfortable by dimming the window and switching off unwanted TV screens and always attended passengers request. AI 787 Dreamliner have great legspace that beats all European Airlines although AI should urgently update their entertainment system. Just one tip AI should make more efforts to keep aircraft clean as they are brand new though looked outdated and dusty carpet. This flight was a great experience and looking forward to served in similar manner.,nan,4.0,nan
nan,Economy Class,2.0,nan,2.0,nan,1.0,no,nan,3.0,First time flying from Melbourne to Delhi and return. Dreamliner is great plane though found on both trips that remote controls were broken. Maintenance seems poor and seats dirty as well as hard though space is good. Very poor staff service and as remotes are broken you can't call attendants - deliberate? Toilets are very dirty and we ran out of toilet tissues. Had to remind staff. No cleaning of toilets as on most other airlines. Staff are lazy. Some exceptions but did not make up for non attentiveness. Could not believe poor movie choice - latest movies were two years old and most between 5-10 years. Issued good headphones but I used my Bose and relied on my own entertainment. We usually left late and the plane system is very poor in showing estimated arrival time. Food was poor. Was expecting some dinner and got served a snack which was terrible. Suspect I picked up Delhi belly on flights as well despite using my own hand cleaner. Will only use them as last resort. There are many better options. Use at your own risk.,nan,4.0,nan
nan,Economy Class,2.0,nan,3.0,nan,nan,no,nan,4.0,This was our first trip on an Air India flight. I was interested to see how we found the trip I have flown on many other airlines in India. We had a very short trip from Udaiper to Mumbai. The flight arrived late they did try to make contact about this but the email arrived after we arrived in Mumbai. My main issue is that the stewards seemed to be totally indifferent towards their customers which I found to be unusual.,nan,4.0,nan
nan,Business Class,4.0,nan,5.0,nan,3.0,yes,nan,5.0,AI120 26th December. Arrival at FRA – discovered we could use any of the LH business lounges. Arrived at terminal A so used the brand new A lounge for a couple of hours (had a 6hr layover). Then took a trek to terminal B popped in to the lounge for an hour or so. Similar layout and food. Reception staff very pleasant. LH lounges are pleasant enough good selection of drinks food is at best minimal and quite uninteresting. WIFI is good – easy connect and quick enough to video skype. The B lounge is right next to the gate so it really is a 1 minute walk. No calls though and the monitors only show the boarding times so be careful! We strolled to the gate to find we were the last to board. Greeted very politely by the crew issued new boarding cards and shown to our seats which were taken. The interlopers were swiftly moved on and we sat and made ourselves comfortable. A choice of drinks was presented along with a hot towel and some eye masks. The crew were really nice a mix of ages and all were very pleasant courteous and helpful. Cabin décor leaves an awful lot to be desired but the seats are spacious and very comfortable. Not as garish as some of the pictures but definitely not easy on the eye. No sooner had we levelled off then the crew came round offering pre-dinner drinks and shortly after this it was time for dinner (it was a late flight). Flight crew arrived with cotton tablecloths and served either a chicken shashlik or prawn curry served with the usual naan rice and vegetables. Vegetarian options also available. Prawn curry was yummy. Washed down with a decent red wine. Slept the remainder of the flight to Delhi. 2nd Sector Delhi transit is a right PITA. Slow cumbersome numerous passport and boarding card checks. Eventually made it through (luckily at the front of the queue – if you had a short transfer you'd be in trouble). Lounge is pleasant. Except for some building work going on just outside. WIFI is incredibly difficult and awkward to connect to. Couple of PCs available. Didn't eat whilst we were there so can't comment on the food. Found a couple of recliners and slept for an hour. 10 minute walk to the gate boarded and departed right on time. Again the crew on board were really pleasant and very attentive. Mixed ages again. Greeted with drinks and hot towels. Limited movie choices. Again the food choice was limited but what was provided was delicious. A decent white wine this time and copious G&Ts combined for the next important stage of the journey – sleep! Seat is again a proper lie flat. Padding a bit thin but if you sleep on the duvet they provide this cushions the seat cover. A thin blanket (also provided) is enough as a cover as the cabin is warm. Got woken about an hour or so before landing and had a really nice chicken biryani for breakfast. Bit odd but not much else to choose from. Landed smoothly but unfortunately no priority bags on arrival. Not a big issue but would have been nice. We consoled ourselves that the bags had arrived at all. Overall – great value great staff delicious food very comfortable flight on time and safe. The whole experience was surprisingly pleasant and I would use them again.,nan,5.0,nan
nan,Economy Class,4.0,nan,5.0,nan,4.0,yes,nan,4.0,Flew on SYD-DEL sector last month. Food is really good specially if you love Indian food. Entertainment system is good with lot of Bollywood options English selections are though few. Seats were wide and comfortable but a bit hard for 13 hour journey. Staff is courteous and listens to you unlike some Chinese airlines where it was a nightmare to make them understand what you needed. Arrival and departure time are perfect if you live in Delhi and Sydney.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,Flew EWR (Newark) to IXE (Manglore) in December and back January. This was not my first choice of airline but due to the holiday rush this was the best I could get. I expected delays surly staff poor communication bad seats and an uncomfortable experience. I was pleasantly surprised. The flights were on time the staff were a mixed bunch but none were rude the food was good (one meal was lukewarm and one sandwich had nothing in it) the movie selection was decent and the seats were quite comfortable. Overall a good experience. I'm not sure if I just got lucky w these flight but if this is the level of service now then it has improved tremendously and I would fly Air India again.,nan,4.0,nan
nan,Economy Class,3.0,nan,4.0,nan,3.0,yes,nan,4.0,Flew from Delhi to Bangalore on the Boeing 787 Dreamliner. Good experience decent food and IFE for a very low price. Very comfortable seats was a bit late though.,nan,4.0,nan
nan,Economy Class,2.0,nan,2.0,nan,3.0,no,nan,3.0,Return flights from Birmingham to Bangkok via Delhi what a joke delayed for 24+ hours on both journeys at Delhi staff very unprofessional no communication no accommodation or food/drink vouchers. Avoid at all costs. Waiting for Air India to respond to my emails.,nan,1.0,nan
nan,Business Class,3.0,nan,2.0,nan,3.0,no,nan,5.0,LHR to MEL via DEL and return on deeply discounted ticket. Flight from New Delhi to Melbourne delayed in 1 hour increments with no final departure time given. Air India ground staff had no idea when the flight would eventually leave and weren't bothered about it either. After about 5 hours in an attempt to force Air India respond to the situation the other passengers began physically preventing the one remaining ground staff at the gate from leaving and then blockading the other Air India gates in the terminal to prevent boarding. By this tactic several other flights were delayed amid lots of shouting and chanting of slogans. Eventually a crew was taken off a Hong Kong flight to operate the one to Melbourne and we departed 9.5 hours late. The on-board service was mediocre and the IFE not fully functional on two flights. The seats folded into a horizontal flat bed (B787 aircraft) and were quite comfortable. Given the delay in New Delhi and the manner in which it was handled there is no way this airline can be recommended no matter what the ticket price.,nan,2.0,nan
nan,Business Class,1.0,nan,3.0,nan,3.0,no,nan,4.0,"FRA-DEL/DEL-KAT/KAT-DEL-FRA - Were told at check-in in FRA that there was a delay of 1 hour but gate was closed at scheduled time! Waiting time of one full hour in FRA before taking off! No service or drinks for 4 hours during flight. Breakfast served last minute. Crew on all legs not really interested in customer and service. Dreamliner with lot of space and good fresh air full flat beds really comfortable. Food ok but cheese platter served after dessert. Champagne before taking off but no wine offered on return-flight. Flight to Kathmandu and back: time change and delayed return for 1.5 hrs. Service pathetic no smile the only question was ""veg or non veg"" without any ""please"". Air India has to improve service to get competitive.",nan,2.0,nan
nan,Economy Class,1.0,nan,2.0,nan,1.0,no,nan,3.0,Chennai-Dubai and Dubai-Mumbai a couple of months ago. Old A-321 aircraft with faded seats and no inflight entertainment system. Surly cabin crew who had a feeling that they were doing a favor to passengers. On the Chennai-Dubai sector the passenger sitting in front of me asked for an extra can of beer during dinner only to be roughly ticked off by the cabin crew. The reason given was that they only serve one can of beer per passenger. I have flown hundreds of miles on various airlines but this is the first time that I am hearing such a ridiculous explanation. With this kind of flight experience it is no wonder that most of the traffic on the Gulf routes from India deviates towards the Middle Eastern carriers.,nan,4.0,nan
nan,Economy Class,4.0,nan,2.0,nan,1.0,yes,nan,3.0,Flew Chennai-Mumbai. Aircraft was an old A-319 still sporting the old Indian colors. Faded but clean interiors. Energetic cabin crew. Hot meal served on board. They ran out non-veg selection after a while and when queried by one of the passengers the answer given was that they had loaded more veg meals with the assumption that not many people would take non-veg on a Thu. Overall Air India is a cheap option to fly from point to point if one is not bothered about in-flight service and entertainment.,nan,4.0,nan
nan,Business Class,3.0,nan,2.0,nan,2.0,no,nan,4.0,LHR to SYD via Delhi. Three legs in 687 and final leg in 777. Generally satisfactory but much room for improvement. Lie flat seats on all flights. Cabin crew good. All flights late on take off and landing which seems common with AI. Catering standards poor compared with competitors and lacks consistency. Overall flights satisfactory given the low price but AI need to improve to compare with better airlines.,nan,4.0,nan
nan,Business Class,5.0,nan,3.0,nan,3.0,yes,nan,5.0,LHR to Melbourne via Delhi. Flights were on time. Comfortable flat beds and attentive service especially on the Delhi to Melbourne leg (crew were a bit less energetic on the first leg). Food was fine. I liked the rather retro cocktail trolley before dinner. Air India is not up there with the very best and there are far fewer frills (no real amenity kit at all and food presentation isn't so polished). But the fare was also a lot less I had a flat bed all the way to Australia and the crew on the second leg were really trying hard and were very sweet. I have no complaints.,nan,5.0,nan
nan,Business Class,4.0,nan,4.0,nan,4.0,yes,nan,4.0,Flew AI 381 (787 Dreamliner) SIN - DEL on 25 Dec 14 the brand new dreamliner was excellent with flat bed seats crew were polite and attentive breakfast served on board was excellent. Air India should enhance their inflight entertainment system with more options of latest movies in it I would definitely recommend and use Air India again in future.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Flight 8763 27th December. Flew Munich-Delhi in December in a Dreamliner. Pleasantly surprised with the quality of AI. Very efficient staff and overall quality for money.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,yes,nan,4.0,AI143 from CDG to DEL. Departure on time. 787 service with IFE in economy although with limited choice. Choice of 3 entrees (Fish Chicken Vegetarian). Nice and very efficient cabin crew. Overall a good night flight.,nan,4.0,nan
nan,Economy Class,3.0,nan,2.0,nan,2.0,yes,nan,3.0,"Flew DEL-BOM-GOI-MAA-DEL on 4th and 8th January 2015. DEL-BOM-GOI was the best of the lot with great food and on- time performance. Return journey was pretty pathetic as our flight from GOI got delayed due to ""technical"" failures which the check-in personnel were reluctant to tell about. Missed our return connection from MAA in the morning but the airline was kind enough to rebook us in an evening flight and gave vouchers for lunch given by some cold faces in the airport. MAA-DEL was delayed due to weather in DEL. The only flipside in all the three journeys was the basic IFE and some tasteless food in GOI-MAA and MAA-DEL flights. Crews were decent and had served with smile though.",nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,3.0,no,nan,3.0,The second occasion I have flown with Air India and I must say it was appalling. Whilst my international flight from BHX to DEL was on time as scheduled my connecting (domestic) flight was 2 hours late due to Air India wanting to fill planes before they depart. This happened on one occasion however due to my family members travelling on the same flight on different dates within the space of two weeks they also experienced the same delays for again no apparent reason. There is no communication from the airline and there is no concept of customer service. I experienced further problems on my return flight from ATQ to BHX on 15/3/15. My domestic flight from ATQ to DEL was fine on time and a pleasant flight all to become disastrous on my arrival to DEL at 11.20am. We (ATQ passengers to BHX) were left on board the plane as the plane was to continue on the BHX. The flight was due to leave at 13.15pm however this was delayed by over 2 hours apparently due to a missing manual which it was apparently unsafe to fly without. My family and I were left sitting on a plane for over five hours with no communication food and general ability to move around. On asking flight attendants for information and food both requests were denied. Bigger doesn't not mean better and this was most certainly the case with Air India. I feel Air India clearly do not see any problems with delaying travellers flights and breaking UK consumer laws by providing misleading information to customers.,nan,1.0,nan
nan,Economy Class,1.0,nan,3.0,nan,nan,no,nan,3.0,I booked a return trip from Delhi to Kochi two months in advance. When I arrived at the airport my flight simply did not exist. I queued for forty minutes at the 'Help' desk where I explained that I had booked on a flight at 13.30. The man laughed at me and told me that flight was full so I had been moved to one at 18.05. I asked how that could be when I had a ticket for the 13.30 flight and yet it wasn't showing on the board. He then said that there was no 13.30 flight and that there wasn't nothing he could do. I was looking at eight hours in Delhi airport. No apology no explanation. I then asked where the left luggage store was that is advertised on the airport website. He told me it did not exist. Staff insisted that I would have to check the bag at a cost of 30000 Rupees (£300). All staff were unhelpful and rude. Eventually a guy working at the suitcase wrapping stand told me where to find the left luggage store which is in the Metro station. I checked my suitcase for a week for 3500R - £35). Flight was delayed by another two hours - I arrived in Kochi at 1am and missed the beginning of my organised tour. Return flight was just the same - arrive at the airport flight doesn't exist. Not just my flight - lots of passengers had booked on earlier flights but simply been moved. My plane should have left at 4pm giving me lots of time for my connection at 3.40am. We were still sitting at the gate in Kochi at 10.45pm. We only got on the plane after there was a near riot and passengers insisted that the plane not be cleaned but that we should just be allowed to board. I was too late to make my connection back to London. At no point at all did I receive anything like an apology or explanation. This just seems to be how they do business. Never again.,nan,1.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,no,nan,4.0,Flew PVG-DEL return (and Delhi to Kochi return) in economy. Flight from Shanghai was very smooth super empty Dreamliner left on time very comfortable. The Delhi to Kochi flight was very delayed but otherwise fine. The DEL-PVG leg was a disaster. We took off on time and made very good time there was a storm over Shanghai so we circled twice before landing at an airport about two hours away. Totally understandable these things happen. But we were then held on the tarmac for more than 4 hours with no water and with two of the bathrooms out of order. We got very little information and crew did not push for our release. I understand the Chinese ground staff just didn't come but Air India has to fight for its passengers rights - more than 4 hours with no food or water! We could not use the bathroom! The plane was beginning to smell. This was so poorly handled and has really put me off Air India.,nan,3.0,nan
nan,Economy Class,3.0,nan,5.0,nan,4.0,yes,nan,5.0,Chicago (ORD) to Delhi (DEL). February 2015. I booked ticket on website and went to the airport with check-in and carry-on bag. I got a surprise at the counter the person told that I can carry only 4 Kg carry-on baggage. This was unexpected. Finally moved some luggage from one bag to other on airport and took receipts of the bag. Onboard: The crew served snacks and water but I needed more water I was searching for crew but couldn't find them. The crew returned after some time and served more food and drinks. On a 14 hours non-stop flight this should be their practice. Food was good - in taste and quantity. Entertainment was okay. Seat was comfortable with enough legroom a very important thing for 14hr non stop flight. What didn't work: 1 or 2 restrooms ran out of tissues towards the end of the journey. Though it was a long journey crew should have done something to improve this. Overall: Apart from the restroom issue I didn't feel that anything went wrong. Overall flight was a very good experience with plenty of foods drinks good seating okay entertainment.,nan,5.0,nan
nan,Economy Class,3.0,nan,3.0,nan,2.0,no,nan,3.0,I flew Air from Sydney to Delhi and return because it was a non stop flight. On entering the aircraft it looked old and I found that my touch screen did not work. The toilets were disgusting smelt and were stained. Some panels were hanging loose. The floor was awash. On return the aircraft looked newer but the toilets were still disgraceful. I had to fly via Melbourne which was a pain in the neck as we had to disembark in Melbourne and go through a stringent security check again. On take off the cabin crew did not do a safety check of passengers and we took off with one passenger asleep across three seats unrestrained. One passenger had tray table down and that was what I could see from my seat. The cabin crew avoided eye contact at all times. During the long overnight flight from Delhi children were allowed to run amok. Food mediocre. Would never use again.,nan,2.0,nan
nan,Economy Class,2.0,nan,3.0,nan,3.0,no,nan,3.0,Flew from Heathrow to Amritsar in January this year. First they cancelled my 1.15pm flight due to bad weather in Delhi however the connecting flight from Delhi to Amritsar was still going ahead! What about the bad weather in Delhi? I was put on an evening flight the same day. Landed in Delhi at 11.50 am and my connecting flight was now scheduled for 7.30pm. Had I been put on my previous flight I would have landed in time to catch my connecting flight to Amritsar. The flight was again delayed by 3 hours and no explanation was given to us. I have heard that the airline overbooks the seats. Cabin staff don't bother when you ask them for a coffee instead of tea. I asked them for water twice but still didn't get any. They hardly smile and seem very frustrated. We vow never to fly Air India again!,nan,3.0,nan
nan,Economy Class,4.0,nan,5.0,nan,4.0,yes,nan,5.0,"Flew DEL-BOM-DEL on A321 both ways (AI865 and AI888) and was very happy with the AI experience: flights on time cabins relatively clean with the IFE working good hot meals provided both ways and - contrary to some previous reviews - the cabin crews were very good. On BOM-DEL sector we loved the chicken and after telling this to a female flight attendant she soon came back with more chicken and was very happy to serve us more. Absolutely delightful! However the ""signature coffee"" on AI remains very weak year after year but all the rest was excellent on these two domestic flights. Maybe the competition on this trunk route including the new Vistara Airlines keeps Air India alert and they have to put some extra effort to keep their loyal customers coming back.",nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,"AI984 GOI-BOM 9 March and AI342 BOM-SIN on 10 March. Check in was quick as I had arrived at the airport early. Both flights left on time. The first flight was short and uneventful/unremarkable. The crew on the second flight were friendly and helpful responding to passengers with a genuinely caring attitude. Meals served and cleared quickly enabling passengers to get some shut eye on this overnight flight. Kebabs served with cut fruit and dessert for the midnight ""snack"". All in all a good experience.",nan,5.0,nan
nan,Economy Class,1.0,nan,5.0,nan,4.0,yes,nan,4.0,Traveled on TRV-SHJ sector during January 2015. The aircraft operated was an Airbus A320. Check in was smooth and hassle free. The inbound aircraft was delayed from MAA (as its a MAA-TRV-SHJ flight) and the departure hence got delayed for around 45 minutes. Frisking by Air India group security was done prior to boarding. The interior seats were comfortable and clean. The attitude of the cabin crew as usually complained was poor. One of the aged crew was serving food even without asking whether non-veg or veg. Few of the passengers including myself had to ask her to change as she simply gave the non veg without asking.It seemed they ran out of veg meals. Flight managed to land 30 minutes late at Sharjah and the baggage delivery was prompt as well. Overall experience was good.,nan,5.0,nan
nan,Economy Class,1.0,nan,3.0,nan,4.0,no,nan,1.0,"My group flew from Chicago to Delhi on 2/20 and from Delhi to Chicago 2/28. Absolutely the worst experience we have had on an airplane. We never saw the fight crew except when they served hot meals and a drink before the meal on a 14 hour flight. This was the only contact we had with the crew. We actually saw the crew sleeping during the flight instead of serving the customers. The crew never came around and offered drinks or snacks however drinks and peanuts and sandwiches were at the service stations and we basically served ourselves. Never have we seen or experienced such a thing. The entertainment was pretty good however many of us in our group had consoles that didn't work and remotes were not functioning either. The bathrooms ran out of paper and the cleanliness got worse as the flight continued. After 14 hours you can imagine the results of a lack of hand towels and toilet paper in an airplane. Basically there was no such thing as cleanliness. Let's talk about the seats. Where we sat was like a rock! The bottom was hard and the back you could actually feel the frame. Numbness was a way of life for 14 hours. Eventually we got creative and figured a way to make our seats ""comfortable"". Some used their pillows from home for their back others used the pillow and/or the blanket from the airline for cushioning. Basically these seats were the worst!",nan,1.0,nan
nan,Economy Class,1.0,nan,nan,nan,3.0,no,nan,3.0,We had three domestic flights in April 2015 (DEL-UDR-BOM-GOI) all on A319 aircraft. The aircraft interior was quite filthy on all flights. The food and drink service was ok on all flights. However the cabin crew did not pay attention to any safety related issues on any of those flights. Seats were reclined during take off and landing by a lot of passengers little kids were running over their parents laps from across seat rows during take off and cabin crew did not offer belt extensions for securing infants. Air India needs to work on their staff attitude towards safety.,nan,3.0,nan
nan,Economy Class,1.0,nan,1.0,nan,2.0,no,nan,2.0,"Flew from Heathrow to Delhi in April this year. Cabin staff lack Professionalism. They hardly smile and seem frustrated as they have to serve passengers. There is no sense of customer service. Saw the crew sleeping during the flight instead of serving the passengers. The only question they ask ""veg or non veg"" without any ""Please"". Air India has to improve service to get competitive. The food was horrible. The toilets were disgraceful. The entertainment systems are broken and slow. Finally Air-India captains and crew need to polish up communication skills over the intercom as they have difficulty both in English and Hindi. Yes I still fly Air-India.",nan,2.0,nan
nan,Economy Class,2.0,nan,4.0,nan,5.0,yes,nan,5.0,Flight from ICN to HKG. 12 hour delay. But hotel provided. The 787 was a wonderful aircraft with plenty of legroom. Unfriendly cabin crew they never smiled and they seemed tired.,nan,5.0,nan
nan,Economy Class,2.0,nan,2.0,nan,2.0,no,nan,3.0,I recently flew DEL-SYD on a 2.5 year old 787. It was in appalling condition. The aircraft was filthy. Many parts of the bathroom were held together with tape. Service was rude when rarely present. Overall a very poor experience.,nan,3.0,nan
nan,Economy Class,3.0,nan,4.0,nan,1.0,yes,nan,3.0,AI 570/571 BOM-MAA-BOM: Booked on airindia.com convenient allows seat selection. Checked in on the web as well without much trouble which allows you to go straight to the security check if you only have a carry-on bag. 570 was a relatively new 319 with good seats and pitch but 571 was an old 320 uncomfortable seating and lighting and very noisy in the front cabin until it had climbed up to cruise altitude. Standard Air India service - decent meals efficient no small talk no cheer. Both flights were nearly on time but a delay of 5-10 minutes in getting a bus to ferry us to the terminal at MAA.,nan,4.0,nan
nan,Economy Class,2.0,nan,4.0,nan,1.0,no,nan,3.0,AI 933 flight from COK-SHJ on 29/03/2015. We were made to wait for 16 hrs in the airport with them changing the time every two hours and eventually told us the flight was cancelled. After a 16 hr delay they decided to shift the passengers to hotels. Food was not provided. The duty manager refused to attend the problems. Poor quality of communication. Planning not to fly Air India anymore.,nan,3.0,nan
