Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"Awful and unprofessional - canceled our flight and didn't even tell us. Didn't meet us at the airport nobody to tell us what to do where to go book us onto a new flight give us a hotel etc. Lisbon to Casablanca not one person from Royal Air Maroc was around to represent the company give advice or assist. We were given a phone number by the airport authority and RAM didn't answer the phone for 2 days! Thank god TAP finally forced us onto a new flight and got us home. In Morocco when things go wrong or never happen on time people always say ""this is Morocco"". We love Morocco and this is not a Moroccan thing it's business ethics and this behaviour is Royal Air Maroc.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,We received a phone call while in Marrikech saying the morning flight to Paris was cancelled and we were to take a later flight. Later I was called again and told that flight was cancelled too and we would need to take a late-night flight. I called back and said we needed to be in Paris before the late flight left what other options were there? The call disconnected. We stopped by RAM office in downtown Marrikech took a number and waited about 10 minutes. The agent booked us for a morning flight to Paris changing planes in Casablanca. The flight to Paris was jam-packed with more carry-on luggage bags etc. than I'd ever seen. This flight departed 7 April at 12:20. Somehow the crew managed order from the disorder got bins shut fed everyone on the flight came round with more drinks and worked hard. Didn't like the two cancellations of our flights or the long connecting flight but RAM got us there.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,The worst airlines I have ever flown. The flight was from Geneva to marrakech with a connecting flight in Casablanca. Our flight from Geneva to Casablanca has been cancelled without any prior notice. I tried to fix the issue over the phone with RAM. The first person just hung up and the second was not helpful and informed me that all fights are fully booked and they don't have any solution to propose! After one hour of negotiation RAM proposed me other flights the same day arriving late in the night.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,They've changed my departure time 4 times so far causing me to have to change connecting flights with other airlines over and over again - with the resulting change fees. Now it's going to take me 3 days to get from Casablanca to Colorado with overnight in Madrid and again in Dallas. After reading these reviews I'm pretty much terrified that I'll make the flight in and out of Casablanca at all.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"London Gatwick to Agadir via Casablanca. On the journey out we were in the queue to check-in at Gatwick for around 2 hours. This meant we had 10 minutes to get to the departure gate for boarding meaning we could not even stop to get refreshments before our flight. When we connected in Casablanca we boarded the plane and were left sitting on the runway in sweltering heat for over an hour without any explanation from cabin crew. On the return flight to England we arrived at Agadir airport at 3.50am to catch a flight to Casablanca at 6.30am where we would connect for London Gatwick. On arrival at the airport we realised that our flight was not on the departures board. We sat and waited for over an hour in a deserted airport with no members of staff or representatives to be seen. When finally a RAM representative did appear he simply shrugged his shoulders and told us that the flight had been cancelled giving us no explanation or apology for this having happened. We tried to patiently negotiate another route but the representative was utterly nonchalant and uncaring about the inconvenience. He worked out a route for us to catch a flight at 9.30am to Casablanca from which we could then connect at 1.40pm to London Heathrow. Although we explained that we had initially booked to go to Gatwick again he simply shrugged and told us that this was our only option and ""take it or leave it"". He even went onto say that it was a difficult situation for him as he was the one who had to listen to us. We waited for 5 and a half hours in Agadir airport to board the 9.30am flight. When we arrived in Casablanca our connecting flight was delayed for an hour and a half meaning we had to sit in the departure lounge listening to a imbecilic woman talking constantly on the tannoy for four hours. When we touched down in Heathrow it was 7pm - 7 hours after we were initially supposed to arrive and at the wrong airport. We were herded from pillar to post once off the plane; initially the gate into the aiport being 'accidentally locked' so we were all standing waiting in a small corridor and then being asked to go back to the departure lounge to wait for further instruction regarding the promise that had been made by the representative in Agadir that we would receive transportation to our homes due to the inconvenience of arriving at the wrong airport. Initially we were told by Heathrow staff that we would only receive transport to Gatwick but after patient negotiation we did get a taxi to our home. Overall the journey was appalling and the staff were dismissive unhelpful and uncaring.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,This is the worst airline I have ever experienced they have changed my trip 5 times before departure (of course without telling me about it) are impossible to get in touch with and refuse get me a hotel when they leave me in the middle of nowhere when the last leg of the trip is cancelled.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,I flew RAM last December/January but I'm writing only now because I gave their customer service time to follow up on my complaint which never eventuated. We got to Marrakech via Casablanca from Milan but our luggage did not. It was boarded on the following day's flight (because the cargo was full). This meant waiting in line until midnight to fill out a lost luggage form with the airport authorities. No receipt/copy could be produced as the photocopier was outside the Marrakech airport terminal. This also meant I would have no proof of the incident. They gave us the wrong number to call and it was only thanks to our kind hotel manager that we were able to go back to the airport (paying our own fare) to retrieve our luggage. This some 16 hours after our plane had landed (did I forget to mention we had left Milan 3.5 hours late with no refreshments provided). When I got back to Milan I was instructed by the RAM office in Milan to send a fax (in the era of email correspondence) to their customer care office in Prague (RAM does not even fly to the Czech Republic). Which I did on January 19. After countless follow-up emails nothing. I strongly suggest they do away with the 'Royal'.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,I lived abroad for 17 years and always used the Moroccan air lines to travel. But I finally decided not to use RAM anymore - bad service horrible staff expensive fares.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Marrakech-London. Cancelled but only after 3 hours waiting around and zero information. Ground staff for Air Maroc incompetent and in some cases rude. Onboard the flight a very tatty B737 food was rather poor. What was disgraceful was the complete disregard to safety standards by cabin crew. I thought the earlier reviews I had read were exaggerating but now know how awful this airline really is. Easyjet next time for me.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,CMN-LHR Business Class. Check-in no wait and pre-assigned seat. Spacious lounge. A321 with very slighted faded appearance. Three rows of 2x2 comfortable seats but somewhat limited pitch. Newspapers magazines and champagne after boarding. Drinks and dinner inflight. Cheerful and efficient service. Announcements in Arabic French and English.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,We arrived at Gatwick to find the plane supposedly cancelled - apparently nothing new for the Air Maroc flight to Marrakech to be cancelled - what is really meant was that there was to be a 2 hour delay. The service on the flight was extremely poor - my row did not get any food and when we requested it from the air stewards it eventually came with no apology. I waited 30 minutes for a glass of water to take a tablet. The way back to Heathrow was no better. We got to check in very early so we were not sat at the back of the plane - but when we were given our tickets we were at the back on the both our planes (Marrakech to Casablanca Casablanca to Heathrow) - in fact on the first flight we had seats on row 36 despite the plane being a 737-700 with about 26 seats. When we requested to be moved further forward we were told that row 38 on the second plane was at the front of the plane and that the seating configuration was reversed on this plane. After two attempts to request new seats (taking a total of over 30 minutes) we managed to get moved half way up the plane. We were amazed at the rudeness of staff on check in when we requested a seat change. When we got on the plane both planes were only about 50% full!,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Not impressed at all. I flew from London Heathrow-Casablanca which was bearable although the staff were very rude and aggressive - they obviously have no customer service skills. I would probably lose my job if I spoke to customers the way this airline's staff do. The return journey was a shambles - the original flight from Marrakech- Casablanca was cancelled and no explanation given so I was put on another flight at a later time which meant I made the connection from Casablanca-Heathrow with mins to spare. Again the staff were rude patronising and arrogant the food was unidentifiable and no apologies were given in respect of the cancelled flight added stress and subsequently lost baggage (which I am still waiting for).,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Please do not book with this airline if you want to save yourself the stress anger frustration and rudeness that we experienced. We booked a return flight from LHR-AGA. Our outbound flight was delayed by 4 hrs so we missed our connecting flight from CMN-AGA. It took more than 14 hrs it should have been less than 8 hrs. Our flight home was horrendous. We managed to get a flight from AGA-CMN but as we hurried to get our flight to LHR we were refused boarding even though we had valid boarding passes and tickets. The rude check-in staff told us that there was a problem with our tickets and to speak to our booking agent. It turns out our tickets were cancelled without our permission. We were stranded at the boarding gate. The only reason I could think of was that the airline had double booked their seats because there was a large crowd of passengers before us and 2 more passengers also had their tickets cancelled and were in the same situation as us. The check-in assistant did not help us and sent us from pillar to post asking us to speak to the customer team downstairs when our flight was about to depart. We enquired about getting our luggage back and we were told that it was being offloaded. However our luggage was not offloaded and it flew to LHR. We were told that the next plane to LHR would be in 24 hours. We protested (with 2 other passengers) eventually a person at the airport gave us tickets to LGW (not LHR) which would be a 10 hr trip on 2 planes going via Tunisia. We were not given any food or drink for the inconvenience caused. We arrived at LGW at 1am in the morning without our luggage. We should have been in LHR by 6pm. We had to pay a mighty fare to get from LGW to home we didn't get our luggage for another 3 days. Overall a nightmare of a journey we wrote to them 3 times demanding an explanation for this unacceptable journey. They have not replied.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,My experience with RAM has been you get less than what you pay for. We were flying NYC to Guinea via Casablanca in NYC it took 2 hours to check us in because the counter person did not know the country code for Guinea and then he lost all the information and then there were issues with not believing a passports validity etc. We were travelling with an infant who was on our lap you must pay to have the infant on your lap which is fine. Except in NYC they booked our daughter on a different flight than us out of Casablanca. We did not notice this until we got to Casablanca. They refused to give my daughter a boarding pass to get on the plane! Saying she had to wait in Casablanca for two more days because that is when her ticket is for - she is 17 months old! We finally managed to find someone with a brain who said to check her in she is an infant - and then the plane was only half full so I really don't understand the problem there! The flight attendants were beyond rude they served drinks only once during an 8 hour flight when I asked for some water for my daughter's cup they would only fill it 25% full - so I had to keep getting up and going to the galley to pour my own drinks. The bathrooms stank the plane was falling apart.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Roundtrip BCN to Tangiers. It's a different world on RAM. Passengers move around during take- off and landing. Women seated together in groups with the kids and the men sit together up front. No respect for personal space poor service despite large cabin crew.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"JFK to Casablanca delayed 9 hours with no communication from ground crew. RAM employees rounded up the passengers into a ""holding area"" then disappeared for 9 hours. No food no water no pillows or blankets and no apologies. The flight was just as bad - rude and arrogant staff. I don't know how they manage to stay in business. I guess it should have been a huge red flag when I called to book the flight - no answer not even an answering machine just rang until I hung up. Had to call between 10 and 3 to book I was later told. Avoid this airline like the plague.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Montreal to Casablanca to Marrakech return. Meals excellent inflight service excellent - staff extremely helpful to families travelling with children.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Booked a return London Gatwick-Casablanca - on the day of departure a text informed us that the return flight was cancelled and we would be put on a later flight to a different airport. We had additional costs of hotel meals and transfer to our original departure airport and had to cut our holiday short. No apology made and still negotiating with them regarding payment for the taxi to the original airport. Complete lack of customer care - the representatives appear to deliberately absent themselves so that they do not have to deal with queries and shoulder shrugging seems to be their preferred response. They are really hopeless and should be ashamed of their customer rating.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Gatwick to Marrakech return. Both flights on-time planes were fine food good - for economy class food it was better than some airlines I have previously flown including Qantas and Icelandair. We had no problems with service. Our only problem was the stopover in Casablanca on the outward flight as the transit lounge facilities are very poor insufficient seating and availability of food and drink was very limited. There are improvements being made at present but in the meantime we would avoid the route via Casablanca and book direct flights both ways. The staff were are all time polite and available. We will certainly fly again and would recommend this airline as great value for money and definitely preferable to the ghastly budget airlines that are the alternatives.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Madrid-Dakar (thru Casablanca) and Dakar-Casablanca. It was terribly overpriced but our 3 flights were on time luggage was delivered 20 minutes after landing. The flight itself was not very comfortable and it was shaking all the time but we were too exhausted and slept on all flights and time passed fast. Flight attendants were ok but on each flight woke us up to offer food service!,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Dreadful experiences with this airline - the day before leaving a person who only spoke French called and wanted to reroute us to a flight with a 6hr wait in Casablanca. The return flight was even worse - an antiquated aircraft had some technical problem in spite of which we were boarded and unboarded 90 minutes later. We were then trapped in the duty free airport zone no rep in sight most of the time people at the customer service desk (no English poor French) RAM staff treated us like dirt arrogantly refusing to give information. Passengers had to beg for meal vouchers but the airport cafe had only stale cheese bread rolls and quickly ran out of them.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,We received an email 4 days before we were due to fly cancelling both the outward and return flight. The plane was old and dirty. The staff surly and not interested in serving you. The toilet smelt and they closed the front part of the plane off and told passengers to use the one at the back. Some people complained and ignored this rule.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,JFK to CMN. Good quality food friendly staff and a smooth flight. Plenty of movies magazines/newspapers provided.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"Awful airline and only getting worse. Due to budget cuts flights are often cancelled at the last minute and passengers are rerouted from direct flights to itineraries that consist of up to 3 extra flights. The airline will list several flights available but then combine all the passengers for that day on one flight. This makes travel with RAM impossible if you have a connection with a different airline. While travelling to Paris my husband and I had made separate reservations. For some reason he was told on a Monday that his Saturday flight had been cancelled. I was not alerted until Thursday that the same flight had been cancelled. My mother recently flew from JFK to Casablanca. It took her friend 2 hours after landing to receive her baggage. My mother's baggage was left behind in NY. We were told to call back the next day when the suitcase should have arrived on a flight coming in at 8am. The next day I called three times hours after the flight had arrived and was told that they could not confirm that the suitcase had come in. One customer service woman refused to let me speak to her supervisor and hung up on me! We ended up paying a 50$ taxi fare to go to the airport and were told to look for the suitcase ourselves by two employees who were sitting and gossiping and playing with their cell phones. Finally we found an employee in a back office who was willing to do his job. He went to another part of the airport and returned with the suitcase. The suitcase had a huge yellow tag on it that said ""RUSH"" and yet it was 8 hours after it had arrived and no one could confirm it was in Casablance. In short avoid this airline like the plague!",nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,I cannot recognise the airline that I have used for 20 yrs from some of the comments made. I usually fly Economy LHR to CMN but as I have had a problem with my legs recently I have switched to Business class. In both classes RAM has been totally satisfactory. I have never had a flight cancelled or changed before the day of departure I have only once had a more-than 3 hr delay and in this case cans of drinks were immediately provided and 40 mins later all passengers were taken to a restaurant in the airport. Cabin staff with the odd exception are friendly and helpful especially when they realise I speak some Arabic. The air miles programme is extremely generous. The planes are modern and clean. Even the older planes which I occasionally take on internal flights are satisfactory. One time my baggage went on to Marrakech and was not offloaded at Casa. It arrived back at Casa at 7am the next morning and I was given 300 dirhams compensation for the taxi to and from the airport. This was several years ago and I imagine the compensation will have increased to cater for higher taxi fares.,nan,4.0,nan
