Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,ShangHai HongQiao - ShenZhen. FA in the plane was nice and try their best to serve. Attitude of the crew showed they concerned for the safety. Sales of products was not very disturbing for the rest of passanger. Better English should be spoken as the announcement (in English) was quite poor. Better indication for the choices besides online booking ticket should be stated online. More punctual should be made as my departure late for nearly 2 hours. Not a nice choice for people who want big legroom and good services but it is a nice choice for the domestic budget airline besides the choices of getting train.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Shanghai-Xiamen-Shanghai early July. Both flights delayed; 1.5hours and 1 hour. No complimentary bottle of water as described previously. Unfriendly staff. (ie: one staff forgot to bring a blanket to a passenger who requested for it since beginning of her travel).,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Shanghai-Wenzhou 55 mins flight very cheap ticket booked directly at the website and paid with Chinese bank card however no English version for online payment available. Legroom very tight aircraft didnt look clean most PA done in Chinese only the few other made in English could be hardly understood. Very noisy due to constant onboard sales. No smiles from the crew would only recommend if you can get cheap tickets here otherwise don't bother and fly with regular airline.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Shanghai - Sanya - Shanghai. For a Scandinavian normal built person 182 cm Spring Airlines is not much of a choice. The legroom is extremely tight if the person in front to you fold his seat back you have to stand up. Both flight was also delayed by 1 hour and 4 hours. I noticed during my waiting for the 4 hours delay flight that all other flights between Sanya and Shanghai was more or less on time except Spring Airlines. Also comparing Spring's prices compared to other Chinese domestic airlines like China Southern China Eastern Juneyao Shanghai airlines etc there is usually no difference in price and the others are more comfortable and you get some food on the plane also.,nan,1.0,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Qindao-Shanghai Shanghai-Changsha etc. The web-booking is convenient. The check-in is a little slow. Almost severe no delay is in my experience very good for a cheap airline. The aircraft is a little dirty and the seat are very comfortable. There are too much on-board sales so that it's extremely noisy.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Guilin to Shanghai all economy class A320 on this discount airline. Departure and arrival were on-time check-in and baggage uneventful as it should be. Seat was reasonably comfortable but pitch seemed pretty skimpy. No meals or snacks served but a bottle of water was handed to each passenger -- truly no-frills. Entire 2 hour flight was a shopping trip crew roamed up and down the aisles with carts full of specialty foods gifts and other trinkets for purchase.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Shanghai to Kunming return. The seating was wide enough but a little short for long legs. No meals served on a 4 hour flight. Cabin staff OK checked the condition of the toilets after each passenger. The cabin staff also did an exercise routine - a full 10 minute workout - which they accomplished without smiling even once. The passengers seemed programmed to join in the routine with much enthusiasm - surreal! Altogether not a bad flight - very punctual.,nan,nan,nan
nan,Economy Class,3.0,nan,nan,nan,nan,yes,nan,2.0,Shanghai-Ibaraki Dec 23rd. Service in Shanghai airport was good but I recommend to pay more and select a seat at the front of the plane. As access to plane is by bus and at least you have to wait 10 minutes outside airplane. Seats are cramped if you are taller than 175cm. Buy your drink and food before as they will run out of supplies. The big problem for me was communication the flight attendant was unaware of air plane mode on my iphone and continuously asked me to turn off my mobile phone. Major problem was the small capacity of Ibaraki airport immigration and passport control. Crew tried to help passengers fill in the landing records but no luck. At the gates almost all passengers were asked to refill the forms. Good value for money.,nan,5.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,PVG-HKG Macau-PVG with A320. New and clean both departure and arrival on time very efficient check-in service at Pudong Airport however ground staff at Macau airport was really slow-service. Food and drink at reasonable prices. Seats comfortable and spacious legroom considering it's a budget airline.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,PVG-HKG. 10 minutes delay so more or less on time. Flight without problems perfect service for low cost airline. I was a little afraid because there were huge delays on this route a month or two prior to our flight. No problems with luggage. Food and drink at reasonable prices. No problems at check-in and staff very polite.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Ibaraki-Shanghai. Both flights were on time. The cabin crew were friendly but not pushy to sell food/drink as some customers commented. Some passengers were not happy at check-in to discover that the luggage allowance was only 15kg including hand luggage. Because the aircraft had 180 seats I felt a bit cramped and seats a bit hard for flights more than 2 hours.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,PVG-HKG. Flight left and arrived more or less on time. They give you a free carry on bag and the price can't be beaten. Space is awful but the plane was clean and everything was handled well. Better than expected.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Shanghai to/from Guilin. Flight was delayed by 1 hour due to traffic from Shanghai but the return flight was excellent as we left Gulin early and arrived in Shanghai early. Staff seemed helpful. However unless you are smaller than 5 ft 5 inches and like to sit with a straight back you will find the seating very uncomfortable. I am 5ft 11 and had my knees close to my chest due to the insufficient leg room - I suppose you get what you pay for.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,PVG-HKG as the only budget airline in China Spring Airline offer very low fare on Shanghai- Hong Kong route. Flight departure/arrival on time cabin clean and comfortable. Food & drink price is reasonable in flight.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Shanghai to Hong Kong. No waiting for the flight to Hong Kong only on the way back there was a huge delay since planes couldn't land in Shanghai Pudong Airport. I would have had to wait until the next day but was travelling by myself so they could book me on to an earlier flight. I recommend flying with them but don't be in a hurry. For that good price I can't complain.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Hangzhou to Shenyang. Baggage Allowance is only 15KG so was expecting to have to pay for 10KG extra but was never charged. Flight should have been 2 hours at boarding time announcement in Chinese that flight delayed asked the person at the gate and was told delay of 1 hour because of aircraft issue. Bit of a delay before take off then FA oddly come round with water and a big sharing size packet of biscuits for everyone then nothing a few announcements in Chinese. Aircraft rage ensues lots of shouting from passengers and cabin crew hide more rage as people rush to font of the aircraft to find out what's happening after a total of 4 hour delay flight departed. Afterwards told issue was down to air traffic controls issue not sure if this was correct or not. But if FA had not hidden away and told everyone what was going on everyone would have been calmer.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Shanghai to Kunming return. Not difficult to book online; relatively new airplane adequate seating professional staff plane left and arrived on time. If your total baggage (to check and carry on) weighs more than 15 kg you may have to pay a hefty fee - I was charged in Shanghai but not in Kunming. The airline is too cheap to even provide free water to its passengers - passengers have to put up with an annoying hour of sales pitches for products ranging from plane models and watches to dolls and air pillows.,nan,1.0,nan
nan,Economy Class,1.0,nan,4.0,nan,nan,no,nan,3.0,Shanghai PVG - Hong Kong HKG return. After flying with Spring Airlines on several return trips between Shanghai and Hong Kong I will try avoiding this airline going forward due to significant delays (2-3 hours) which the airline didn't even bother communicating properly. Other than that Spring Airlines is a budget airline and one has to adjust expectations accordingly when it comes to service food and beverages seat comfort etc.. Opposed to its competitors Spring Airline is not offering in-town check-in opportunities in Hong Kong.,nan,2.0,nan
nan,Economy Class,4.0,nan,3.0,nan,1.0,no,nan,2.0,Fully understand that it's a budget airline but it doesn't mean that I accept the way Spring Airlines deal with 4 hours delay from Shanghai Pudong-Bangkok sector no announcement no any arrangement airfare is same price with China Eastern. Never again!,nan,1.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,3.0,PVG-HKG. Very cheap tickets. Quick check-in. Take off and arrival on time. Nice new aircraft. Seat comfort is fair I'm taller than 180cm and I didn't feel much discomfort on a 3hs flight legroom is similar to that of some traditional airlines. But seats do not recline. Snacks and food are sold on board prices are adequate. Smiley cabin crew. Will definitely choose Spring airlines again.,nan,5.0,nan
nan,Economy Class,4.0,nan,nan,nan,1.0,no,nan,1.0,Flew Hong Kong to Shanghai Pudong return over Christmas and generally had a pleasant flying experience. No delays in either direction and cabin crew were friendlier and politer than other Chinese airlines' cabin crews tend to be. Only complaint would be the seats are incredibly cramped and there is very little leg room. I'm a quite average 175cm tall and had to sit at a slight angle the whole flight. Because of this I probably wouldn't consider flying Spring Airlines for flights longer than 2 hours which is a shame because otherwise I had no complaints. No inflight entertainment.,nan,3.0,nan
nan,Economy Class,1.0,nan,nan,nan,1.0,no,nan,3.0,If you don't enjoy waiting at the airport for 3 hours at a time then do not book with Spring Airlines. I decided to visit Hong Kong for a weekend trip. Both of the flights to and from were delayed 3 hours and 4 hours respectively. The delay announcements are given in one hour intervals to make you feel better however leaves you hanging so you have no idea how long you have to wait. No staff present at the gate to answer any questions and no food or water were served. Staff on the phone when you call are simply rude impolite and not helpful. Both reasons for the delays were air traffic control which they claim is not their responsibility. The seats were average. But yes the tickets are cheap.,nan,1.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,3.0,"Shanghai PVG to Guilin. Flight delayed 2 hours supposedly due to 'air traffic control' - although interestingly the only other flights delayed that night were also operated by Spring airlines. When finally allowed to board we sat on the tarmac for a further 45 minutes before taking off. No food or drink offered for the 3 hours of the flight. Very little information provided just the repeated excuse of 'air traffic control' although admittedly this is probably due to lack of English rather than a reluctance to be helpful. Eventually arrived at 2.30am (scheduled time 11pm) at a small regional airport 20 miles from our final destination. Thankfully we'd had the foresight to arrange a transfer beforehand else we would've been stuck with no taxis or busses at that time of night. Interestingly whenever I see a Spring Airlines 9C flight number on a departure board it's usually accompanied by ""delayed"".",nan,1.0,nan
nan,Economy Class,5.0,nan,4.0,nan,nan,yes,nan,4.0,HKG-SZX-PVG return more than 5 trips total. I fly to Shanghai every month and have taken Dragonair and China Eastern as well but my favourite option remains Spring. I find the seats not much worse than the other two and I have been upgraded to the front seats a couple of times. For a short 2 hour flight I really don't mind. Once I was running very late for a flight and the counter staff called me to see if I was coming instead of closing the flight. I got there 35 minutes before and staff escorted me to immigration. Another time I was reading a magazine and they turned the cabin lights off - the flight attendant passing by turned on my light without me even looking up. On the plane they introduce each staff member by name and do a little on board circulation exercise with you before you land. If you book their Spring plus seats you also get an exclusive van to take you to the tarmac instead of cramming onto the bus. There is also complimentary food. The downside might be that they have a reputation for delays. In any case the flight is only supposed to be 2 hours but the advertised time is usually 2hrs 50.,nan,5.0,nan
nan,Economy Class,3.0,nan,4.0,nan,nan,yes,nan,4.0,MFM-PVG-MFM. Staff friendly in Macau but not so in Shanghai. I have travelled a couple times on this airline and every time it has been on time. The seat was good (I am 180). Bought a meal on board which was good (in-flight meal standard). All in all will take Spring Airlines again in the future!,nan,5.0,nan
nan,Economy Class,2.0,nan,nan,nan,nan,yes,nan,1.0,I have travelled several times with Spring Airlines on the Shanghai-Guangzhou and Shanghai-Takamatsu routes. The flights have always taken off on time. The check-in staff are fairly pleasant by Chinese standards (surly by international standards) and the flight attendants seem polite. They won't ask Westerners to buy any food or drinks though. This may be because they only speak Mandarin and Shanghainese. There should be more English on their international flights than domestic ones. However English announcements are recorded so that impromptu announcements will only be in Mandarin. They advertise products consistently and very loudly for long periods on domestic flights. Given the price it is an airline that I would use again.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,1.0,PVG to HKG return. Efficient check in friendly staff and a great price for a ticket booked 24 hours in advance of flying. I didn't fit in the seat. I understand its a low cost airline and at 6'3 I am probably off the chart in terms of height for their average customer in China but it wasn't fun sitting with my legs in the aisle the whole time. Got the job done but that's about it. Flight delayed on the return for 2 hours meaning a 3 am arrival at Shanghai which needless to say was not the best.,nan,5.0,nan
nan,Economy Class,nan,January 2016,nan,1.0,nan,no,BKK to PVG,nan,"Spring Airlines advertise low cost fares but they get the money back (and more) with the baggage allowance limit of 15kg including both your checked and carry-on bag. It is listed in the fine print somewhere but not advertised.  The charge is approximately $10 USD/KG over the limit. Online excess baggage is impossible to do unless you read and speak Mandarin, have Ali-Pay and pay two days in advance. Forget calling because they refused to take my credit card (Visa). I made a spelling mistake in my last name on the online ticket from Bangkok to Shanghai Pudong (admittedly my mistake) but Spring Airlines advertises that you can change the mistake for a small fee. This was a nice surprise, the problem - you have to do it at the Spring Airlines reservation counter and there is no reservation counter in Bangkok where I was. So I had to purchase another ticket. But in the end, it was way cheaper for me to purchase a second ticket on a different airline than it was to pay for extra baggage on Spring Airlines. Even though the second ticket was twice the price I paid for the Spring Airlines ticket, it was still worked out to be cheaper. My second ticket had a baggage allowance of 2 bags (23kg each) + 10kg carry-on like most normal carriers. With Spring Airlines I would have cost me $410USD for the bags alone. So I kissed my girlfriend goodbye and flew alone with all of our bags and she flew Spring Airlines with little more than her carry-on luggage. The staff was also not friendly at all at the check-in counter but understandably so. They were subject to arguing with most of the passengers when they pointed out the reality of the ticket and baggage limitations. It was sad to see so many people with so much stress after such a nice relaxing vacation. The silver lining, I never flew on a Spring Airlines plane and they didn't take any more of my money. I also learned two valuable lessons - always read the fine print carefully and do not make a silly typing error on any tickets you are purchasing. Thank you Spring Airlines for the valuable lessons! I will never fly with Spring Airlines again. ",Couple Leisure,1.0,nan
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,Shanghai to Bangkok,1.0,"The site of never use Spring Airlineslooked good and the flight time was good for us. This is all the positive things about this airline. We were told that we had minimum weight baggage only after booking (10kg handbag + 15kg laggage), when we tried adding laggage and after waiting a long time on the phone line which already cost me alot (international call) we were told that we can only add luggage if we know how to speak chinesse, and adding it through an automatic machine, and can only use a Chinese credit card. After we added 10 kilos more using a Chinese friend we got to the airport and they told us this flight doean't include handbag and the total is 15 kg + the 10kg that we added, and we needed to pay about 15$ for each exceeding weight. We tried talking to the supervisor and all he kept saying is ""it's your mistake"". I would never use Spring Airlines and would suggest to everyone not to tempt to the low price and the hours of their flights.",Couple Leisure,1.0,1.0
A320,Economy Class,5.0,October 2015,nan,5.0,nan,yes,PVG to IBR,2.0,"Shanghai Pudong to Ibaraki in Japan. I know that Spring Airlines is a budget airline, so I didn't expect anything except on time and cheap airfare which Spring Airline do well. Check in and boarding efficient, both ground and cabin staff friendly, new A320 clean and decent. The seat is very hard but I can stand this on a 2.5 hrs flight. Most important is that airfare is 50% cheaper than China Eastern or Air China so I don't complain anything.",Solo Leisure,5.0,nan
nan,Economy Class,1.0,August 2015,1.0,1.0,nan,no,Shanghai to Taipei,1.0,"I have flown Spring Airlines twice now, and been appalled with the airline on both accounts. My first flight Hong Kong to Shijiazhuang was delayed from 7:30pm to 9am, upon returning to the airport it was delayed again till 2 or 3pm that afternoon and the best compensation they could come up with was a 50 HKD lunch coupon which was hardly enough to purchase a meal at McDonalds. My most recent flight to Taipei from Shanghai I was charged 120$ (580CNY) extra to check my bag. Which incidently was 2CNY or 1$ cheaper than the flight itself. ",Solo Leisure,1.0,nan
A320-232,Economy Class,1.0,December 2014,nan,1.0,nan,no,Pudong Shanghai to Changbaishan,1.0,"Flew on a charter flight from Shanghai to a skiing resort Changbaishan on 9C8841. The flight was on time but it took ages for everyone to board the plane because our aircraft was parked at a remote stand. No one expects the comfort of full service airlines on a low cost carrier, the legroom was ridiculously small and there was no onboard service at all. They didnt even provide any food/drinks for sale. As an aviation lover, I tried to film the take off, but later on the cabin crews shouted at me, and ask me switch off my phone, not even in flight mode. They kept advertising some sort of useless things, didnt even allow me to rest onboard the plane. It was disappointing. I would never choose to fly with them again.",Family Leisure,2.0,nan
nan,Economy Class,5.0,nan,nan,nan,1.0,no,nan,3.0,We flew Shanghai Pudong - Hong Kong March 2015. This is most definitely a budget airline expect little and you (probably) won't be disappointed. We booked with Spring Airlines as their fares were the cheapest. Our flight to Hong Kong was delayed by a couple of hours. We didn't know the departure gate until it was boarding which was a bit annoying but not a big deal. Because we then arrived so late we had to get a taxi which wasn't the cheapest. We received an email the next day which was in Chinese. Considering you can book on the English section of the website with no problems it's a little odd that they only email you in Chinese I asked a friend to translate the email for me - luckily as it was informing us of the cancellation of our return flight. I was able to rebook by ringing their hotline with no difficulty and the woman I spoke to had excellent English. Our flight back to Shanghai was something of a nightmare - initially delayed by 2.5 hours we then ended up sitting on the tarmac for 6.5 hours with very little idea of when we might actually take off. The problem was fog in Shanghai but rather than diverting or canceling the flight (or letting everyone wait in the terminal) we were kept on board that whole time. This was overnight instead of arriving at 10pm we arrived at 7am. The fog was obviously not the fault of the airline but the delay wasn't handled well resulting in a lot of very angry passengers. I must say though that the flight attendants were so calm and courteous throughout the ordeal despite what they were having to deal with. They were excellent. We were given water and biscuits during the wait. I don't think I would fly with Spring Airlines again - we really did have a lot more hassle and it would have been worth paying a bit more for a better experience.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,1.0,no,nan,4.0,Flight 8947 Sep 29 SHA-XIY. Please ensure your departure airport before leaving for your flight! Our flight was supposed to be leaving from Hongquiao Shanghai airport instead of Pudong Shanghai. Spring Airlines changed airport without any prior notifications. Luckily we were at the airport early and had just enough time to take the taxi to Pudong. Not a very pleasant experience to not be able to find your flight on the digital screen board and having to constantly checking your watch while taking a taxi to the actual departing airport. This is compounded by the fact that we don't speak Chinese. On the positive side I have no complaints regarding the actual flight and professionalism of the flight attendants.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,yes,nan,4.0,Wuhan - Osaka and back - the only direct flight from Wuhan to Japan. Was pleasantly surprised was expecting delays 2hrs+ from the other reviews both flights on time. Bought the in-cabin meal for 40RMB pork and rice dish portions were large what it lacks in quality it makes up in quantity. Staff was respectful and courteous traits which unfortunately some of my fellow passengers lacked. It appears that this flight is the go-to for large tour groups traveling from the central China region to Japan. 4 such groups were on my flight to Osaka and 2 on my flight back. Loud pushy rude. No inflight entertainment but what do you expect for a 3 hr flight and $200 a pop compared to other flights at $700 and up. Seat is comfortable enough if you are of short stature. Will use them again for future trips to Japan.,nan,5.0,nan
nan,Economy Class,1.0,nan,nan,nan,1.0,no,nan,3.0,Currently still waiting for the flight at Hong Kong Airport. 5 hours and still counting. Can't blame the airlines 100% since the delay is due to military exercise in China (according to the news I googled while waiting) but their service is poor. No ground staff. My flight was supposed to leave HK at 21.20 to Shanghai and now is already 2am and yet no confirmation on gate number or departure time. No information about the delay no hotel provided no food or drinks given not even a confirmed departure time.,nan,nan,nan
nan,Economy Class,4.0,nan,nan,nan,nan,yes,nan,3.0,Shenzhen-Shanghai Hongqiao. I was pleasantly surprised by Spring Airlines. The website was attractive easy to use and the English section was in very good English (unlike many other websites for Chinese airlines). Possibly I should regard myself as lucky to have only to had a 15-minute delay. The seats were comfortable enough for a 2.5 hour flight and I didn't care that there was no food. The plane was new and clean and the cabin crew were pleasant enough. I quite liked that they showed us some stretching exercises towards the end of the flight.,nan,4.0,nan
