Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
Boeing 777-200LR,Economy Class,4.0,July 2018,4.0,4.0,2.0,yes,Sydney to Istanbul via Seoul,4.0," |  Sydney to Istanbul via Seoul. Wonderful staff and even though it was an older plane the seat was comfortable with good legroom. Unfortunately, the entertainment choices were limited and the equipment was poor and old. Luckily, the Korean films were very entertaining and had English subtitles because none of the other world movies did. The plane was delayed one hour on the runway in Sydney, whilst they waited for the meals and again when a passenger didnt feel well. However, we made up the time in the air. The Sydney to Incheon leg was a day flight leaving in the morning, however the blinds were closed for the 9 hour trip. The same happened from Incheon to Istanbul, again a day flight of 9 hours, so it was quite stuffy particularly because the cabin temperature was warm. I preferred the excellent Korean food over the western meal and kept hydrated with tonnes of water rather than trying their alcohol. All flights were full but the staff were exemplary; remaining patient and smiling. The toilets were surprisingly always clean and in order.",Solo Leisure,4.0,nan
A380,Business Class,5.0,July 2018,4.0,3.0,3.0,yes,New York to Bangkok via Seoul,4.0," |  New York to Bangkok via Seoul. Both Sections were on A380. First the good news, planes were immaculately clean, staff were superb throughout, food was great on first leg, not so good on BKK section. Both planes were delayed, we had received notification that the JFK to ICN flight times had changed, about one hour later departure, but we left about another one after this this. It appears that OZ221 is always late leaving JFK, its not the airport issue as the KE ( a380 ) seems to leave on time every day around the same time. Connection at ICN was tight, but the plane was delayed once we had boarded. Food option poor only two choices on ICN to BKK, no Korean option! Movie choice on ICN to BKK poor only 4 Hollywood movies. The price was keen and would use again.",Family Leisure,5.0,nan
nan,Economy Class,5.0,June 2018,5.0,5.0,5.0,yes,HKG to CJU via SEL,5.0," |  Hong Kong to Jeju via Seoul return. Comfortable flights and good for cost per performance.  The inflight meal was good quality and FAs served for passengers politely. For the return flights, when I checked-in at CJU, I could through check-in to HKG and no need to pick-up checked luggage at GMP even though my connecting flights depart at ICN. Checked luggage was sent to HKG automatically so I was so comfortable to move from GMP to ICN without any carries!",Solo Leisure,5.0,nan
nan,Economy Class,5.0,July 2018,5.0,5.0,5.0,yes,Seoul to Saipan,5.0," |  Seoul to Saipan. Excellent service, the flight attendants were very nice. A wonderful flight. Asiana Airlines  will definitely be my first choice.",Solo Leisure,5.0,nan
nan,Economy Class,3.0,July 2018,2.0,4.0,1.0,no,Sydney to London via Seoul,3.0," | Flew Sydney to London via Seoul and return in economy. After reading many reviews about Asiana I thought I'd fly with them this time back to the UK but after this time, I won't bother again. It's not that they're bad but SIA and Cathay Pacific are so much better. The food was nothing special and rather odd in texture, the entertainment system was old with poor response from the touch screen and very limited choice of movies. I don't sleep well on flights so usually spend a lot of time watching movies, I didn't finish one. Baggage allowance was a measly 20kg. Not that I expect to travel with all my household furnishings but I'd like to travel and not worry I'm going to go over my weight allowance. On the outbound flight from Sydney my wife was asleep so I ate her snack, my bad. After she woke up I went to see if I could get her another one. That was a no as she already 'had' her allocated snack. With Cathay, just in the crew area they have bowls of fruit and other snacks that you can help yourself to. Want something hot, no bother with CX, have some noodles. An annoying thing when you're trying to sleep is that whenever we hit turbulence the screen would light up. I don't understand Korean and maybe it's something to do with the Korean language but you'd get these long announcements but in English it ends up garbled and very brief. Does Korean use more to say less? I'm Asian myself and can understand that many Asians have trouble with the English language but considering English is the language all airlines are supposed to use the standard was poor and I missed more than I actually caught. I suppose you get what you pay for and they where at the cheaper end of the price scale but still, it's the little things that add up to make it a less than an experience I'd want to repeat.",Couple Leisure,4.0,nan
nan,Economy Class,4.0,July 2018,2.0,2.0,3.0,no,Okinawa to Los Angeles via Seoul,4.0," |  Okinawa to Los Angeles via Seoul. You can't reschedule one leg of a journey to a time after the second leg. I spent over an hour finding someone who would correct my flight schedule, which they did by adding an extra leg. That followed up with 6 + 4 hours of delays, missing on my last leg which they refused to rebook on another partner airline that was leaving sooner. All in all, a 16-20 hour trip turned into a 36 hour ordeal and nothing from the airline for all meals bought and hotels stayed at. Pretty sure I'm not going to use this airline again.",Solo Leisure,1.0,nan
A380,Business Class,5.0,June 2018,5.0,3.0,nan,yes,Hong Kong to Seoul,5.0," |  First time in Asiana Business Class on flight from Hong Kong to Seoul. Asiana's business class seats are in a staggered 1-2-1 configuration on the A380. The seats could be turned into a flat bed and were very comfortable, in particular considering that it was only a three-hour-flight. Service was friendly and very efficient, and the quality of the food was impressive for a rather short flight. I would take Asiana again without hesitation.",Business,5.0,nan
A350-900,Business Class,1.0,June 2018,1.0,3.0,2.0,no,Seoul to London ,3.0, | Flew Asiana Airlines from Seoul to London. Staff were more interested in chatting in the kitchen area than helping the passengers and made you wait when you asked for something. Food was very ordinary so I skipped the second meal and entertainment is limited. On the plus side the seats are individual ones next to the window and are quite big and flat.,Business,2.0,nan
nan,Economy Class,2.0,May 2018,3.0,3.0,2.0,yes,Incheon to Singapore,3.0," | During the flight, a huge majority of the passengers as well as most, if all not, of the cabin crew were Koreans. Except from the announcements (turbulence, arriving message, etc) played over the PA system, all other announcements (asking if anyone wanted extra servings of beverages or had rubbish for throwing, etc) relayed by the flight attendants face-to-face were done in the Korean language only. No efforts were made by the cabin crew to engage non-Korean speaking passengers, as they seemed to have forgotten that there were passengers of other nationalities on board. In this aspect, Korean Air fared far better.",Solo Leisure,3.0,nan
A320,Economy Class,5.0,April 2018,5.0,5.0,5.0,yes,Seoul Gimpo to Jeju,5.0," |  Seoul Gimpo to Jeju. The flight that I booked was delay and I have been offered from the ground staff to take a previous flight, I have been positively surprised. Ground staff did a great job, they worked hard and they were very busy to minimize the delay. I loved that the cabin crew greets and welcome every single passenger after the boarding, cabin crew were amazing. Cabin is clean, seat is comfortable, and a drink service has been offered. I will fly again Asiana Airlines.",Couple Leisure,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,SEA-ICN (July 17th) + ICN-SGN (July 18th) This was my third time flying Asiana. The flight crew was very polite entertainment system had a great selection of movies takeoff and landing was good and the flight was smooth overall! I really appreciated the drinks that the flight crew brought us every 20 minutes or so starting at the middle of the flight! ICN-SGN was somewhat less desirable. We scrambled from security and nearly missed the connecting flight but the airport crew was very kind and let me and about 30 others through. The Boeing 777 was very cramped and I was stuck in the middle seat the entertainment system was aged and it was really hard to sleep so the flight seemed much longer than SEA-ICN.,nan,5.0,nan
nan,Business Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,I travelled SYD-ICN-SEA/SFO-ICN-SYD. Fantastic service excellent attentive crew on all flights. SFO-ICN on a B777 with the new seats which are fantastic slept 9 hours. Transferring to the older style seats on the B777 to SYD was a real step backwards but the crew and service made up for it.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,From PVG to ICN (approximately 2 hours) the crew served a full-course lunch with a choice of Korean or Western entrees salad roll and chocolate mousse. They had it served offered second cups of coffee or tea cleaned it all up and had the plane ready for descent. All of this done with genuine politeness. My long trip from ICN to SEA was the same pleasant experience.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,SYD-ICN return. Pleasing long haul flights on both legs. Cabin crew were very professional. They were attentive and visible throughout the flight. Soon after take-off food was served. Quality is good especially the Western option though Korean also seemed nice. IFE was alright for me and a wide range seemed available. Seats were nice and wide at 34 inches with plenty of leg room so overnight flight was not a problem. Overall the service of this airline is impeccable and I will definitely travel with them again.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,I just returned to SFO from BKK traveling through ICN. I had heard that they were a good airline but they exceeded my expectations. I flew business class and had a great lay flat seat for the long haul leg from SFO to SEL. Seats from ICN to BKK did not lay flat but offered enough of a recline to actually sleep on. The service from the crew was outstanding! I honestly have not had better service on a plane. I had a lengthy layover in ICN and the lounge was good but not great. ICN airport is good to transfer through as it is modern clean and efficient.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,1.0,no,nan,3.0,LHR-ICN and back. Cocoon seats and no VOD meant a pretty dire flight comfort wise. Although food was excellent - Korean main meal both ways-the return flight seemed endless. Not a patch on QS seat of my last flight. Crew was great but the overall impression was anything but 5 star.,nan,3.0,nan
nan,Business Class,4.0,nan,3.0,nan,2.0,no,nan,3.0,26 June 2012. Flight Seoul Incheon - Bangkok. I travel at least 200'000 miles per year and always in business class with Star Alliance partners. This flight however was disappointing the plane an old 777 had old seats and the entertainment system was from the last century not what I expected from this airline. The staff was pleasant but the food was not up to standard.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,"LAX-ICN-OKA return. From the ground staff to cabin crew I was surprised at the level and quality of service. 772ER for LAX-ICN leg comfortable seat with decent recline I was able to sleep a good portion of the flight. Meals were very tasty and cabin crew spot-on. Unlike SQ these FAs actually take the time to engage with PAX. 763ER for ICN-OKA-ICN legs comfortable seating and full meals served during the short 2-hour flights. 744 Combi for ICN-LAX leg the most comfortable economy seat I've experienced. Lots of legroom (I'm 5'11"") and decent recline slept the majority of the flight home. Large PTV screen with a good selection of movies. Excellent food aboard I chose the Korean selection bulgogi with vegetables for the main course and the kimchi rice as a snack. Overall very impressed with OZ and I look forward to flying them again.",nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,Sydney to Frankfurt (via Seoul) and return business class. Seats on all flights were very good although they do not recline fully flat cabin crew were very attentive on all flights and the food was excellent. The Sydney / Seoul and return was disappointing in that the video system was old only worked on a fixed cycle and offered very few movie choices – the Seoul / Frankfurt flights were much better with a very modern VOD system. Hotel stopover included with outward flight and Asiana foolishly bus you into town and back robbing you of much of your time – they should use an airport hotel. The downtown stopover hotel was very good but it offered very ordinary food as part of Asiana’s package. The Asiana Business Lounge at Incheon was very disappointing with a 1.5 hour wait for a shower and very poor refreshment offerings.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,SGN-ICN-JFK LAX-ICN-SGN: First flight was a breeze comfortable seats with really good seat pitch cabin crew were fast and efficient often presence through flight offering snacks drinks almost every 20min in addition to very good meals. AVOD was great with a wide selection of movies. The return flight was delayed so we missed the connecting flight but the ground crew was happy to help us with free and high quality accommodation for the night. The flight from ICN-SGN had a mediocre AVOD in spite of being a B777 due to flight's duration. Overall very good airline especially the staff.,nan,5.0,nan
nan,Business Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,"I have just completed my third trip Sydney-London in Business Class. Until this last trip I could not fault the airline but on the last trip on the Seoul-London sector things were different. As the whole trip from Sydney to London is during daylight hours I prefer to have the blinds up. On the Seoul-London sector the cabin crew insisted that blinds be lowered. I complained to the airline only to be told that the blinds are lowered to enable people to rest. Travelling to London from Sydney I get a nights sleep before the flight where I am expected to ""rest' then a night in a hotel in Seoul followed by a daylight flight to London where I am expected to ""rest"" again. I was informed that I could use my personal light to read if I wanted to. I would like to point out that after paying thousands of dollars to travel in Business Class do not expect to be treated like a child in Kindergarten being told when to sleep. I will add that it was only on this sector that I have ever had trouble with Asiana.",nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,ICN-LAX. Check-in was fast and efficient and ground staff gave good first impressions. Asiana's Incheon business lounge was luxurious with modern facilities however quite limited in food and beverage options. Lounge staff notified me of my flight time and escorted me to the boarding gates. Business class passengers are given priority boarding and lines were orderly and organised comparatively superior to American carriers. Meals served soon after take-off with Korean and Western options in three courses. Flight attendants frequently checked on the passengers with a delightful attitude and drinks were served multiple times. Seats were wide and comfortable as expected in a five star airline. A wide range of in-flight entertainment was available however was surprisingly not on-demand. Overall it was an enjoyable long haul flight and I will definitely fly with them again.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,2.0,yes,nan,4.0,ORD-Seoul and on to Taipei but via EVA Airways. Asiana was superb except for the inflight entertainment. I couldn't believe the poor quality and options on an aircraft that had everything else right. Food and service excellent. Seats were not quite flat but I knew this going in and it was still easy to sleep. Lounge was Star- Alliance shared in Chicago and quite nice albeit small compared to the enormous one in Seoul which was pitiful - terrible food options limited beverages strange seating/lighting. Overall would fly them again.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,2.0,yes,nan,4.0,London - Seoul and Seoul - Sydney both on Boeing 777. Overall pretty good. Leg room seemed better than most staff were generally friendly and helpful and food was perfectly acceptable. Biggest let down was the in-flight entertainment system. You had a very limited choice of films and you couldn't select start time etc they were just on when they were on. Screen quality etc was also very poor. Might seem like a relatively small thing but on what was effectively a 24 hour flight it was a bit of an issue and not what I expected from a 5* airline. That said overall I think they represented decent value for money and would certainly consider them again.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,BKK-ICN-JFK and SEA-ICN-BKK. All were excellent very attentive flight ground staff & flight attendants. The aircraft was clean and well maintained (some reservation to the old B767 between ICN-BKK but they are still clean). Meals and drinks are excellent. I am also impressed that when I arrived in BKK and forgot my medication box on the aircraft they still can track me and had it returned.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,1.0,no,nan,4.0,LHR-ICN and ICN-SYD. Both flights onboard 777-200ERs. Asiana is a great airline in my opinion but the lack of AVOD is not really acceptable in 2012! (I wouldn't fly this airline long haul unless on board 747 no power points or AVOD in economy otherwise). However friendly staff and great food is why this airline still deserves its 5 star rating.,nan,3.0,nan
nan,First Class,4.0,nan,4.0,nan,4.0,yes,nan,4.0,JFK-ICN in first. Lounge at JFK joint Star Alliance business and not all that good. Once on board everything changed. Nice clean 777 with good full flat beds. Attentive pleasant cabin crew who could not be faulted. Food wine and AVOD what one would expect of a five a five star airline. Will certainly fly with them again.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,Vancouver to Delhi via LAX - Vancouver to Los Angeles on Air Canada E90 and Los Angeles to New Delhi on Asiana Airlines Boeing 777 and Airbus 330 respectively. What a difference between Air Canada and Asiana airlines service! All flights were on time. I had to buy food on Air Canada. The cabin crew appeared bored and tired on Air Canada flight. IFE was very good. I took shuttle from domestic terminal to international terminal. Asiana airlines ground personnel were very friendly and helpful. The flight from LAX to ICN was a midnight flight on Boeing 777. IFE was good with variety of movies and shows. Drinks were served 30 minutes after the flight followed by meal (dinner and lunch). Snacks were provided throughout the flight. Airbus 330 was used for Flight from ICN to Delhi . Cabin was clean. Flight attendants were very friendly and attentive. Two meals were served on this flight.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,SYD-ICN return. Second time flying with them this time for a business trip. Priority boarding for business class passengers and flight attendants attentively directed me to my seat and were visible throughout the entire flight to check on passengers or to serve drinks. Food was served in three course meals with Korean or Western options. Highlight was the quality selections of wine on offer for business passengers and were the best I have experienced in-flight. Seats were comfortable and wide however they were not lie-flat though they reclined enough to sleep well. In-flight entertainment was good for me and in-flight shopping was a breeze.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,SEA-ICN (July 17th) + ICN-SGN (July 18th) This was my third time flying Asiana. The flight crew was very polite entertainment system had a great selection of movies takeoff and landing was good and the flight was smooth overall! I really appreciated the drinks that the flight crew brought us every 20 minutes or so starting at the middle of the flight! ICN-SGN was somewhat less desirable. We scrambled from security and nearly missed the connecting flight but the airport crew was very kind and let me and about 30 others through. The Boeing 777 was very cramped and I was stuck in the middle seat the entertainment system was aged and it was really hard to sleep so the flight seemed much longer than SEA-ICN.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,Sydney to Seoul on 777. Seats were wide and comfortable for economy and reclined enough to sleep. Shortly after take- off FAs gave out various small amenities and slippers which I found useful to walk around on the plane. Hot towels and menues were given before breakfast and the food was the best I have had on any flight. Beverages were served regularly with FAs offering water and juice. The IFE was good for me but screens were the older style PTV. Staff service was a standout. FAs were efficient and fast when called.,nan,5.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,5.0,Best economy class I have ever flown. Hardest working and most responsive crew I have ever flown with. Very comfortable spotlessly clean throughout each 10 hour flight. Will definitely use Asiana again!,nan,5.0,nan
nan,Business Class,5.0,nan,4.0,nan,1.0,no,nan,2.0,SYD to LHR on 23-09-12 in business: agree with some of the comments on here the service food and wines are wonderful however it all counts for naught if you can't get a decent sleep. I flew on the old layout 777 and the seats angle flat with insufficient lower back support and a very uncomfortable and hard support for lower legs. The PTV screens are large but with just five or so movies all of which I'd seen on other carriers a month or so ago on loop I didn't bother. The cabin temperature seemed on the high side. I'm not sure whether Asiana deserve their extra star when the overall business offering seems deficient in key areas.,nan,5.0,nan
nan,Economy Class,3.0,nan,4.0,nan,2.0,yes,nan,4.0,ICN-PVG a flight I do with huge regularity. Plane varies between a 320 and an old 767. The 767 is probably preferable if you can get it. The 320 usually packed full of tourists and associated duty free clobber. Seats are on the whole pretty comfortable and leg room is good (I am 6'). Staff a fairly attentive get the immigrations forms out quickly and always offer a pen if asked for it. They are also good at getting people to put seats up when you are trying to work or eat. They also leave it to the last minute before landing before getting electronic devices off. Food is probably the best I have had in economy with the exception of Dragonair. Whilst you don't get a selection it is usually very edible and portions a OK. Gripes come with the entertainment: no VOD and whilst you won't get a film in on such a short hop I am sick to the back teeth of AFHM or whatever it is. Certainly continue to choose them over Korean Air.,nan,2.0,nan
nan,Business Class,5.0,nan,5.0,nan,1.0,no,nan,3.0,Flew from Seoul to Sydney overnight food and service again very good seat average but at least this one on a 777 I could recline fully though the footrest would not lift high enough so when laying flat or near flat it caused you to lie with your back concave leading to back pain and the footrest was a clip on leaving a gap just big enough to catch my heels. Really on a trip this length a 5 star airline should have lay flat seats. Also the AVOD was poor with movies only available on a loop viewed on a grainy screen. How can an airline be rated 5 star without on demand video on a reasonable screen? I fly Qantas regularly in business class and really there is not enough in my view for Asiana to qualify for the extra star. They really need to upgrade the aircraft I flew on then they would qualify for the extra star to be 5 star.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,no,nan,2.0,Travelled the Red eye from Bangkok to Seoul a shortish flight in an older 767. Had pod style seats which were reasonably comfortable till you reclined the pitch was a little tight as when I reclined I couldn't raise the footrest fully because my feet would not fit under the seat in front with my shins up against the seat pocket rail in front and the seat only reclines about half way back. Recommendation based on this flight in future if I have to do this leg I'll try to schedule so I do it in reverse so I don't have to try to sleep. Service and food met 5 start expectation but the seat and plane condition definitely do not. It had AVOD but choice of movies a little limited.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,Singapore to Incheon. Staff formally greeted passengers onboard before take-off. The seats were nice and wide with good legroom far superior to the economy class in Singapore Airlines and they seemed softer than most economy cabins allowing for restful sleep. The food was excellent especially the Korean option. Flight attendants frequently served drinks which were much appreciated. Cabin was maintained well and toilets were kept clean and stocked throughout the flight. Although the IFE was rather limited. Recent movies were available however a wider selection would have been better. The highlight was the staff service and the amount of attention passengers were given.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,3.0,yes,nan,4.0,Return flight. ICN-HAN on A333. First time flying with Asiana. Cabin was hot when we're boarding the plane and many pax complained about it. Leg room and seat comfort not bad old style PTV screen. Some FAs were friendly while some were not. Hot towel and OJ were served before meal. However food wasn't like what I expected. Pillow and blanket were provided. HAN-ICN on newer A333. Delayed 45 mins due to airplane connection problem. Plane was clean and leg room was fantastic. Pillow and blanket provided. FAs seemed to be tired and half-hearted. Wide screen and new version PTV but the ones on my seat and on my friend's seat right behind me froze up and not working at all during the whole flight. Hot towel and OJ were served before meal. Food was worse than the previous flight. Another cup of OJ was provided prior to arrival.,nan,3.0,nan
nan,Economy Class,4.0,nan,5.0,nan,3.0,yes,nan,2.0,SEA-MNL. I have to say the food served was by far the best I have had on any airline. The beverage service was excellent as well flight attendants were regularly offering water and juice. Check in was efficient. No lines at all no waiting at both Seattle and Manila. While I have read many times about how good Asiana's economy seats are I found my seat very uncomfortable it felt unusually hard and I was unable to sleep. The head support cushion extended out too far to allow me to use my neck pillow. Then my entertainment system froze up on me in the last hour segment of the flight to ICN and it happened again when returning to Seattle. Then there were the never ending announcements seemed a little louder than necessary and too frequent. On the final leg of my return trip into Seattle the staff servicing my area weren't as good as before seemed a little bit miserable. One attendant was clearly annoyed when I asked for a replacement headset mine wasn't working on one side. I will use Asiana again if the price is right having said that the seats are not good average at best.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,SYD-ICN on B777. Planes were the older 777s although it was maintained well. The economy seat pitch were the best I have experienced at 34 inches. Food was great and drink rounds were frequent. Passengers were asked to lower the shades after breakfast intended for people to sleep. Slippers were distributed in economy which allowed for comfortable movement around the plane. Toilets were kept clean throughout the flight and stocked well. The flight attendants were immaculately presented and professional. Will definitely recommend them.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Travelled round-trip from Sydney to Seoul in economy class and was happy with the flights. Checking in at both Sydney and Incheon was easy and boarding was just as organized. Incheon Airport was so efficient and easy. The flight itself was comfortable and albeit the packed cabin seats still seemed spacious and I was able to stretch out. On the outbound flight breakfast and lunch was provided with mini snacks in between. The overall quality of the meals were great and there were plenty of it as I still had the option I wanted despite being served towards the end. Same story with the overnight return journey but seats were not as comfortable to sleep in although it's the same case with any economy seat. Breakfast was served before landing in Sydney. The service from the crew was the standout on both flights.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,nan,yes,nan,3.0,A short flight between HND-GMP and the cabin crew made it as comfortable and pleasant as it can be. The food served for lunch was outstanding. It was one of the best meals I have had on board in the last few years. I am looking forward to traveling on long haul flights with Asiana next time.,nan,4.0,nan
nan,Business Class,3.0,nan,3.0,nan,2.0,yes,nan,4.0,"Business class LHR-ICN-SYD first leg 777 2nd leg A330. First leg B777 Pulman seating 7 across and no on demand IFE. The lack of full lie flat seats I can cope with as I'm of average build and height. 4 hour layover at ICN may have been at a quiet time but plenty of seats in lounge shower available within 15 mins of booking and very well appointed - no complaint there. 2nd leg on A330 had been led to believe that Asiana are progressively upgrading their business class to herringbone configuration but alas this aircraft was also Pulman albeit with one less seat per row which made the cabin more spacious. Now had OD IFE and touch screen controls which worked fine in economy but with a 60"" pitch you need to release your seat belt to perch on the edge of your seat to be able to touch the screen. Otherwise you have to use the remote which has a strange logic all of it's own. Cabin crew are polite and attentive - somewhat robotic. Ordered a G and T which duly arrived but when the meal was served and I asked for a glass of wine she did a double take before returning with the wine list. I realised that what you first order is what they'll attentively serve you the rest of the flight there is no such thing as a pre-dinner drink. On both flights I chose Western cuisine and on both flights courses were missed but quickly supplied when asked but the food was so so. I'd definitely fly with them again if the price was right.",nan,4.0,nan
