Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,Flew Perth-Broome on an E-190. Check in was a disgrace the check in crew could not calculate the weight of my bag and charged me an extra $20 for my baggage (which weighed 14kg) . Boarding was somewhat smooth cabin was crowded. Seats were not comfortable. Service was terrible cabin crew were not friendly nor helpful. For a 2.5 hour flight a small sandwich and water. Charged an extra $2.50 for a small can of soft drink. The landing in Broome was terrible. Will never fly with Virgin Australia again.,nan,2.0,nan
nan,Economy Class,2.0,nan,2.0,nan,2.0,no,nan,3.0,Flew Los Angeles to Melbourne via Brisbane. The staff from check-in at LAX all the way to the domestic flight were with one or two exceptions distant and unfriendly. Smiles were few and far between and they seemed to do the absolute minimum required. Annoyingly they are chatty and bubbly when talking among themselves but that disposition is not wasted on customers. Aside from that the legroom is fantastic the best I've had on a long- haul flight. Food was pretty mediocre (a salad without dressing cold bun bland chicken) and there were almost no water or juice runs through the cabin (on a 13-hour flight!). Inflight entertainment was also sub-standard compared to Delta and Qantas. The domestic flight was uneventful and on-time.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,1.0,yes,nan,3.0,Sydney to Hobart in January 2015. Check in and boarding went quite smoothly but one we got onto the plane we realised that the three of us traveling had to sit in different seats. I had to sit at the back of the plane while the rest of my family were right at the front. The seats were also a bit cramped. But other than that the aircraft was new and very clean the crew were very friendly and promptly brought anything that you requested. They even asked me if I needed water halfway through the flight. So overall I would definitely recommend Virgin Australia for anyone planning to fly with them in the near future.,nan,3.0,nan
nan,Economy Class,4.0,nan,4.0,nan,4.0,yes,nan,4.0,Recently flew from Bali to Brisbane and back on Boeing 737-800. Both legs on time and crew were friendly and efficient. The flight was 5.5 hours long and the plane was full on both legs. The biggest drawback is that there are only two toilets at the rear of the aircraft and there seemed to be a permanent queue of people waiting to use them which must have been annoying for anyone seated at the rear of the plane. Be careful when choosing your seats for this flight.,nan,4.0,nan
nan,Business Class,5.0,nan,4.0,nan,5.0,yes,nan,4.0,I took V Australia from Melbourne to LAX to NYC in September 2014. The FAs are excellent and the service was first class. Good food IFE and a bar at the back. My only criticism would be the 2x3x2 seat configuration and the fact we had to fly to Sydney for a connecting flight - I am looking forward to the new seats this year.,nan,5.0,nan
nan,Premium Economy,5.0,nan,4.0,nan,5.0,yes,nan,5.0,Recently flew on VA001 and VA002 SYD-LAX-SYD in premium economy and must say that I was very impressed in the level of inflight service by the attentive crew. Seats were most comfortable and sufficient leg room with the IES being truly amazing and certainly scored a 10 out of 10 from me. The food was very good ex SYD however on the return journey ex LAX it was not so enjoyable. I have travelled this route before many times in the past with Qantas but felt that the service on VA was superior in every way and so much more personalised. First time also on the Boeing 777 and I much prefer this aircraft type than the larger alternative. Cannot wait for the upcoming refurbishment of the VA 777 product with new seats and design.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,3.0,"I recently flew Melb-Cairns return. Found myself getting agitated at Virgins baggage policy. I had two items at a total of 14 kgs one being a 2kg fishing rod. The total allowance by virgin for cattle class is 23kgs. Oh no weight does not matter until you exceed the weight limit Virgin do it by the piece. As a result and $70 later to have a 2kg fishing rod deemed a ""piece"" of extra luggage left me flabbergasted. Be aware of this should you be considering Virgin as they are totally inflexible on this - it can make a flight a whole lot more expensive.",nan,1.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,Flying from Brisbane to Auckland. Very late departure. All very poorly handled by the staff. The flight itself less than average. Old and tired looking plane. No music and no TV screen. Could get a tablet for a fee which was not acceptable as this is not a budget airline. Had far better experience with cheaper airlines like Tigerair and Jetstar. Won't fly with them again.,nan,1.0,nan
nan,Business Class,4.0,nan,2.0,nan,2.0,no,nan,1.0,Flow DPS to MEL in Business considering the price paid I would like to say that this was a very uncomfortable flight. The seats only recline a bit this might be ok for short flights but for flights 6 hours plus it becomes quite uncomfortable hard to sleep they also wake you up about one hour before landing. The breakfast is cereal coffee and juice. The service is acceptable but on a night flight you just want to sleep. Conclusion is the price charged is far to high for the features and benefits you are getting. Tip pay a lot less and fly another airline on A330 in a flatbed. That will be my choice the next time. Sorry Virgin still a while to go. On this occasion I would not recommend Virgin Australia.,nan,1.0,nan
nan,Economy Class,3.0,nan,4.0,nan,1.0,no,nan,3.0,SYD-LST. 737-800. Took ages to check in due to very long queues at normal check in bagdrop and self check in kiosks. Adding to the delay was the fact some of the self check in terminals were out of order and there was a gap in staffing due to what appeared to be a shift rotation with ground staff who were running late. Plane was messy with biscuit crumbs greeting me on my entire row of seats. I had a window seat but it seemed very tight particularly where my leg was closest to the wall and likewise the seating pitch was a lot narrower than a smaller A320 from Jetstar. Menu offerings were less appealing than Jetstar too although unlike Jetstar Virgin kindly served complimentary coffee which was much appreciated.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,yes,nan,4.0,I recently flew with VA (Boeing 777) from SYD-AUH return and cannot fault them. Boarding was well managed and timely food was fairly good staff were friendly and attentive. The seats were comfortable and the entertainment was great. On the return leg the flight wasn't very full and the cabin crew encouraged people to spread out and find a row for themselves once airborne (we had to stay in our allocated seats for take off due to weight distribution). Long haul is what you make of it and I figured I had 14 hours to relax watch movies read books have a few wines and a snooze. Something most of us cannot find time for in real life.,nan,5.0,nan
nan,Economy Class,2.0,nan,2.0,nan,2.0,no,nan,4.0,Flew Sydney-Brisbane on a busy Sunday. On my occasional previous flights with Virgin I'd noticed that they're inferior to Qantas in every way but not by much. Now that I've flown at a peak time I've seen what cost-cutting at check-in does. There was a queue for the small number of self-check-in kiosks (at least one was broken) then you can't drop your own bag like at Qantas so the queue for the measly 4-5 bag drop counters (they kept closing them due to baggage system problems) stretched to the terminal door. There were 5 proper check-in counters so some people took a punt on those being faster than kiosk + bag drop. 30 minutes to check-in should not be expected for a domestic flight (Qantas will take 5 minutes even at peak times). Given the price difference is usually small I'll avoid Virgin at peak times.,nan,3.0,nan
nan,Business Class,2.0,nan,1.0,nan,3.0,no,nan,2.0,VA160 Brisbane to Auckland. I was keen to try out Virgin's new trans-Tasman business class experience but it was a truly underwhelming experience. It starts with check-in where the VA staff member couldn't find me on the flight as she was typing my surname incorrectly. Much anxiety later I make it to the Air NZ lounge which is far inferior to the QF lounge at BNE International and far inferior to what you would expect for a leading airline's lounge at a key international experience. Not VA's fault. Boarding was not polished. An announcement was made that boarding would commence in the next 10-15 minutes however the incoming aircraft hadn't even arrived! Premium boarding didn't really work either as the economy queue was served at the same time and moved faster than the Premium queue. Not a huge problem but normally premium customers are given the opportunity to board before normal boarding commences. On board is where VA are really let down. No champagne prior to departure - in fact VA do not offer champagne at all on trans-Tasman flights! Only white and red wine which is a real shame. CSM was polite and sweet - but there was no wow factor. She wasn't aware of what cheeses were being offered nor which fruits were on the fruit plate. Offered me Crown lager which was actually a Crown Pale Ale and she didn't know the difference. Didn't know whether the Peroni was a light or heavy beer. Hence asked for a Bloody Mary which is my fall back flying drink and VA do not have Bloody Mary mix or spices. These are really small things but not what you expect in international business class. The meal was served on a tray all together - no place mat nor hot towels were offered.. The main course was only just hot so didn't allow time to have salad first and then dessert was served in a box! The IFE is good. I used the Samsung tablet provided although an announcement was made to say that VA hadn't loaded them in economy for the full fare passengers. I wouldn't want to travel on a VA 737 on a long sector - I really missed having a foot rest or extendable section of the chair to support your lower legs. My message to passengers would be to save your money and points and fly economy across the Tasman. The VA experience is nothing more than a Domestic Business service if that and below that of competitors flying the same route often for cheaper.,nan,2.0,nan
nan,Economy Class,2.0,nan,2.0,nan,1.0,no,nan,2.0,I'm a VA Gold FF and recently booked a return flight with virgin Australia from Port Hedland to Bali for mid Feb. 2 weeks before we were due to fly out I noticed a comment regarding changes to the Bali flights on a local social media page. People were informing other passengers that were booked the twice weekly VOA flight from PHE-DEN that the schedule had changed. I then logged on to my FF page to see that VA had automatically put me on a flight out 3 hours prior to originally booked and a return flight back to Port Hedland 25 hours earlier than what was originally booked. I had no phone calls or emails to inform me of the change and had subsequently already booked accommodation for these nights in Bali. I called their customer service on the Monday and was told that they decided to cull one of the weekly return flights from PHE-DEN that its their discretion to make schedule changes when they please. They coldly informed me that my only other option aside from flying out 25 hours early was offer me a different return flight on the original day I was booked to return to Oz however that return flight would take 19 hours and 3 different stops to come back to Hedland instead of 2 hours direct. I fly quite regularly and have never dealt with a airline like VA and I will be avoiding using them going forward.,nan,2.0,nan
nan,Economy Class,5.0,nan,5.0,nan,1.0,yes,nan,4.0,Flew Adelaide to Denpasar. Overall a good experience and in future I would not hesitate to fly with Virgin Australia again. The cabin crew were polite and friendly food was decent and the free alcoholic drinks was most welcome indeed. My only gripe was there was no entertainment given it was a small plane and 5 hours and 15 minutes is a bit too long to travel without entertainment. Nevertheless compared to Jetstar this airline is impeccable and I would happily pay a premium to fly Virgin over Jetstar in the future.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,4.0,no,nan,3.0,Flew with VA on BNE-SYD return for work. Similar to my last experience with VA I find the product to be very average and the attitude of the staff below average. As others have noted the cabin crew tend to be very bubbly and friendly to each other (and to other staff who are travelling for duty or pleasure) however turn this off immediately when responding to customers. I would still prefer to fly Qantas on domestic flights.,nan,2.0,nan
nan,Premium Economy,3.0,nan,4.0,nan,4.0,no,nan,5.0,SYD-LAX-BOS return. All good until a delayed codeshare connecting flight. No ownership of the problem by VA even though whole trip purchased through VA. No attempt to hold the flight for 10 or 12 pax who were 15-30 minutes late no access to luggage and no help with accommodation for the 24 hour wait until the next flight. This all in the middle of the night. VA ground staff literally said that it wasn't their problem and that we needed to talk to Delta. 3 trips back and forth between terminals in the middle of the night and finally found out that VA had our bags (but couldn't give them to us because the guy with the key had gone home until 4pm the next day) and Delta gave us a hotel voucher good until mid-day the next day. I extended the hotel at my own expense so that I wasn't sitting at the airport for another 8 hours in dirty clothes bought myself some food and paid for an internet connection to contact home and make arrangements for someone to look after my kids. VA made no attempt to help and coldly refused to help when asked. I've travelled extensively over many years and delays happen. But I've never seen an airline treat its customers with such contempt and disinterest. They turned a minor annoyance into an ordeal through poor ground crew and poorer linkages with codeshare partners. Aside from that the lounge at LAX (Star Alliance) is excellent the flight crew are friendly and attentive and the onboard food and beverage is good. The seats are comfortable and they do a good job of timing lighting changes and service to allow a good sleep and adjusted arrival both ways.,nan,3.0,nan
nan,Economy Class,1.0,nan,2.0,nan,1.0,no,nan,3.0,I flew from the Gold Coast to Sydney yesterday my flight was meant to leave at 10.05 am. First of all it was late by half an hour after that we all boarded the aircraft that as far as it went. About half an hour later sitting on the aircraft they decided that they had some problem with the wiring we all had to go back to the terminal. At first they said it will only take 15 minutes to fix about 1400 hours we were still at the airport at 1420 hours we finally boarded the aircraft then we had to wait another 20 minutes because they realised the aircraft needed refuelling. Because of all that I missed my connecting flight to Hobart which was the only flight left of the day so no one knew if I had to stay overnight in Sydney until I arrive there so they found a flight to Hobart via Melbourne. Never again I will fly with Virgin again.,nan,3.0,nan
nan,Economy Class,4.0,nan,4.0,nan,5.0,yes,nan,5.0,PER-SYD and return. A330-200. Inflight entertainment was excellent. Food was generally very good although the roast pork on the SYD-PER sector was dry. Cabin crew a bit abrupt on the SYD-PER leg. One thing I found very irritating was the captain announcing the seatbelt sign for turbulence then the cabin crew to only echo the exact same thing again. I've flown this and the BNE sector on the A330-200 a number of times and 8/10 is the lowest score I have given.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,3.0,OOL-SYD-CBR-OOL in February on B737 and ATR72. Nothing but positives to report. Good lounges at both ends priority boarding reasonable seats for domestic business very good food and excellent service from the cabin crew. Food has improved dramatically and drinks always flow freely. The Virgin cabin crew always amaze me. They do their job with enthusiasm are happy to engage with the passengers are very pro-active with customer service and are totally unpretentious. A pleasure to fly with and my preferred carrier.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,MEL-SYD,5.0,"MEL-SYD return and multiple flights. Once again this airline is as good as they come. Flew business class between Melbourne and Wellington recently and was more than impressed with the quality of the food and service. Lounges for Trans-Tasman flights are shared with Air New Zealand which are both very good in Melbourne and Wellington. Recent trips to Sydney and return have also been impressive. Nice apple muffin served and water, juice tea or coffee offered and due to Platinum status seating in row 3 a bonus. The other thing about VA is their turn-around time which is pretty quick. Often seated at Departure gate and watch passengers disembarking and in what seems no time at all you are being boarded for your flight. Staff are always friendly and helpful. Overall an airline that is really striving for excellence. ",Business,5.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,no,nan,3.0,"Four friends and I flew to and from Samoa. Unless absolutely necessary we all with never fly with Virgin again. Pros: The staff were generally friendly. The planes appeared to be fairly new and comfortable. Negatives: There is no inflight entertainment. I do not have an Ipod so I could not linkup to the planes internal computer system, which is what you have to do. No food of any description was provided. Coffee, tea and water was the only thing - not good enough for a 6 hour flight. Food was available for sale. Only one type of sandwich which had nuts, a vegetarian wrap, a meat pie - basically inedible - $10. Juice/cold drinks - I can't remember how much as I didn't buy one due to the outrageous prices. What topped the whole experience off was us having to pay an extra $150 at Samoa airport to get each of our surf boards back. When we left Sydney Virgin accepted our luggage as per our agreement/ticket. That being 1 x carry on luggage, 1 x bag and 1 x sporting equipment. In our case the sporting equipment were surfboards. We were on a surf holiday so I suppose it only makes sense to have surf boards. On our return when we booked in at Samoa airport we were told we had to pay approximately $150 extra to get each board back. We challenged that and was told there had been a change in procedure. Flying with Virgin Australia should have been a good experience. It was not. ",Solo Leisure,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,yes,nan,4.0,BNK-SYD and then SYD-BNE at the end of the day was very good. Half full flights meant that I was able to swap into an exit row on both flights and have heaps of room. No hassles from the staff and service was good for the short one hour hops that these flights are. The WiFi entertainment app though is a little lacking.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,4.0,yes,nan,5.0,VA883 MEL-SYD 21 May and VA866 SYD-MEL 23 May. The B738 aircraft that was originally allocated for VA883 had a major system fault and was deemed unsuitable for flying so we had to disembark and a different aircraft was assigned resulting in a 2-hour delay. The VA ground staff were friendly and very professional tending to our needs and looking after us thoroughly in ensuring that all passengers arrived safely at the replacement gate prior to boarding. The actual MEL-SYD flight was smooth and enjoyable and even though it was a late night flight the FAs offered us complimentary beer and wine to compensate for the delay. VA866 also used a recently-repainted B738 which was very well maintained - the flight departed SYD on time and arrived in MEL early. The FA looking after my section on this leg was particularly helpful and very chatty. Only downside was I got given the exact same refreshment snack on both legs which was a little disappointing. All in all I had a pleasant experience with Virgin Australia would definitely fly with them again.,nan,5.0,nan
nan,Business Class,4.0,nan,4.0,nan,3.0,yes,nan,3.0,First TransTasman Business Class flight on Virgin BNE-WLG and return. It was like a good domestic Business Class flight. Check in was fast and pleasant. There are no special meals on VA Business in Australia or international short haul so ate in the Air NZ lounge first (is always either Beef Bourguignon or Thai Chicken Curry) which was OK but lounge was very crowded. Boarding was quick and left on time no bubbly so mineral water or orange juice pre take off. My wife said her meal was one of the best she had ever had on a plane wine was very good service very attentive. Landed a little early and bags off first. Return check in again very smooth WLG lounge was relaxed and reasonable food offerings food on board not as good as coming over but still looked fine - plating was like a restaurant. Crew member very pleasant but no knowledge of wines at all. Arrived early bags off very fast. Given that Air NZ does not do business class to WLG this was much more pleasant than economy. Apart from no special meals or bubbles only other peeve there is no real separation in a 737-800 between cabins and Economy passengers went to the toilet up front and not stopped by the crew - which meant a wait at times.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,18/05/15 VA239 MEL-ADL Boeing 737. What a pleasant surprise. I had been reluctant to fly Virgin since my first and last experience with them as Virgin Blue were unsatisfactory. I decided to give them another go. However since re-branding to Virgin Australia what a massive improvement. Very helpful and friendly check-in staff at Tullamarine Airport in Melbourne. Flight Attendants look smart in their new upmarket uniforms. They were also very professional in their mannerism customer service and conduct. They are no longer trying to be funny or humorous. Food and cabin service were excellent. It was such a pleasure to fly with them that I made this comment to the flight attendant upon disembarking the aircraft. The only room for improvement I can say for Virgin Australia would be to become a fully serviced airline. Upon saying that I can't but give them enough praise. I would recommend flying with Virgin Australia and will fly with them again. I can say I am definitely a Virgin Australia convert.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,3.0,AKL-SYD-DPS-BNE-AKL in Economy. All flights departed on time and were uneventful. The planes were all fairly new and very clean. FA's were attentive and friendly. Food was provided on SYD-DPS-BNE legs and was quite satisfactory. Free drinks were also offered on these flights. Entertainment is available by downloading the Virgin Airline app and using your own devise. My only criticism is that the seats are very very cramped and it is rather claustrophobic. We upgraded to the extra legroom exit row seats which made the overnight return journey bearable. I would choose to fly Virgin on this route again providing the price is right and the connections reasonable.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,1.0,no,nan,2.0,"Travelling Melbourne to Auckland. I just purchased the seat and bag option without food or entertainment so didn't expect much. The flight however was delayed for two hours which meant that I was in danger of missing a connecting flight in New Zealand. As a consolation I was given a ""meal voucher"" which actually was only the equivalent to crackers and cheese and a juice - which is not a meal. Thankfully they left off those who had connecting flights first. It was just as well I'd allowed enough time between flights as I only just caught the connecting flight after barging my way through the customs queue and running from one terminal to the other. Not an experience I want to repeat.",nan,2.0,nan
nan,Economy Class,3.0,nan,1.0,nan,2.0,no,nan,1.0,We booked our flights from Auckland to Townsville in September 2014. Initially we were to fly via Sydney and arrive in Townsville early enough to catch a daytime ferry to Magnetic Island. Virgin Australia changed our itinerary early this year to go via Brisbane and arrive at similar time in Townsville. When we arrived at Auckland airport at 4.30am on 2 May our intended 6.30am flight from Auckland to Brisbane had been cancelled. We were put on an Air NZ flight that departed at approx. 8.30 am that would not reach Brisbane in time to connect with our flight to Townsville. We then waited for 5 hours at Brisbane for the next flight to Townsville. On that flight the seats were too small and the person in front of me reclined their seat making it a most uncomfortable experience. We arrived in Townsville at night. Our flight was the last one into Townsville that night and the ground staff were not there to allow rear exit from the plane. We were stuffed right down the back and by the time we finally got to the baggage claim there was no sign of our single bag. We checked all remaining bags on the conveyor and even consulted the baggage handler who ensured us that all the bags had been placed on the conveyor. We had to get on the shuttle bus to the Magnetic Island Ferry. The reception at our accommodation closed at 5.00pm. If all had gone to plane we would have been there at 3.30pm in daylight. We got to Magnetic Island in the dark at 9.45pm with no suitcase. The next morning we caught the ferry back to Townsville then a taxi to and from the airport and then the ferry back to Magnetic Island - a very expensive and time consuming exercise.,nan,1.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,2.0,"Travelling VA you can see the difference with Qantas. Perth-Brisbane on a cranky old 737 showing its age. You can paint the front but its the insides that count. Midnight flight uneventful. Travelling on a ""lunchtime"" flight Sunshine coast to Melb. Again a shaky old 737 and no entertainment unless you've downloaded the app on your own tablet. I suppose that's very 21st century but not at all time pleasing if you are unaware and not carrying your tablet. ""Lunch"" was two finger sandwiches. 12.25 departure 2.5 hour flight. Not good enough. The only beverages on offer was water (in a cup not even your own mini bottled water) or a $4 coke zero. So much for all their advertising how they are now all inclusive and full service. If I want to pay for everything from disinterested cabin crew we have Jetstar for that.",nan,2.0,nan
Boeing 777-300,Economy Class,4.0,August 2015,3.0,3.0,2.0,yes,Abu Dhabi to Sydney,3.0,"I connected after an Air Serbia flight to Virgin Australia from Abu Dhabi to Sydney on August 31st. The flight seemed to take quite a while to load passengers, it was certainly after the boarding time scheduled, but they made up time with a quick taxi/reduced flight time. Apparently the Australian government requires a second bag check within the departure lounge for liquids etc, which slows the entire process down and looks quite inefficient. Announcements from captain and air crew ok, however no menu handed out so another member of cabin staff struggled through menu with many mispronounced words, seemed unprofessional. Food otherwise ok, I was expecting a little more, particularly after recent Emirates and Qantas flights. Overall, I had the impression that this product is from yesteryear, nothing has really changed since they bought these planes back in 2009, as V Australia. IFE seems slow and outdated, cabin cleanliness was ok. Service was fun and cheerful. Compared to a Virgin A330 I took Perth to Sydney in 2014, this service felt like a regular domestic flight. I hear they are taking these planes out of service later this year to retrofit some of the classes. ",Solo Leisure,4.0,nan
E190,Economy Class,5.0,August 2015,5.0,4.0,nan,yes,Melbourne to Sydney,5.0,Only complaint - long waits at bag drop. But did get bumped up queue as check in was about to close. Being annoyed waiting was forgotten about when attendant gave upgrade to emergeny exit row with extra leg room which was great for someone 6'4. Aircraft was good to travel on and coffee and muffin reasonable for an hours flight.,Solo Leisure,5.0,nan
Boeing 737-800,Business Class,5.0,August 2015,5.0,5.0,5.0,yes,Melbourne to Sydney via Brisbane,5.0,Have just completed a couple of flights with VA domestic and again found they were excellent in all areas. Seated in front row of Business and promptly offered a juice or water and prior to take-off informed of the menu for breakfast or lunch. Entertainment system offered though I have the Virgin Inflight system installed on my Ipad. Food is always very good and service is most attentive. I have said before the crew always seem to enjoy their job and offer to refresh water and offer newspapers etc. Planes are always clean and their prompt departure times always amazes me for such a big airline. Many fellow passengers I have spoken with during flights in recent times are now confirmed VA travellers.,Solo Leisure,5.0,5.0
