Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,nan,nan,nan,nan,yes,nan,4.0,Excellent flight late last year from Jo'burg to Kigali return. New plane top class friendly staff very professional. Will definitely use them again when required.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,nan,yes,nan,5.0,Two flights in January 2013 JRO - KGL (via Mombasa) in their brand-new CRJ900 NextGen (less than two months old at the time) and KGL - NBO (ageing B737-500). All flights departed on schedule and food and beverages were included ranging from hot breakfast for the one hour flight to Nairobi to a packet of cashew nuts for JRO - Mombasa. Crew courteous and professional planes appear to be in excellent shape. The final landing in NBO was a bit rough but no complaints otherwise. The only downside was that the flight times had been changed a couple of times between booking and the actual flight. Apparently this is quite normal but flight times have been pushed from mid-morning to early morning then late afternoon before back to mid- morning and finally to mid-evening where they remained. Mind you there were 7 months between booking and the flights so this might be normal however we left plenty of time in our planning to account for those changes.,nan,5.0,nan
nan,Economy Class,2.0,nan,4.0,nan,1.0,no,nan,4.0,WB300 KGL to DBX 14 November 2012. My boarding time was at 11.15 nothing had happened by 12.15 so I started to get a bit nervous inquired with airport representatives who was sitting at the boarding gate. They said they don't know what was happening and would check. I found that to be quite unprofessional they should have known there were complications. They came back 30 mins later to advise us that they apologize for the delay and will advise accordingly. Flight left after 3.00 that morning. I really think Rwandair team in Kigali needs to be trained accordingly. Its just good manners to keep your passengers informed on things like this.,nan,3.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Outbound KGL to MBA in a newish 738 was fine with a hot lunch served on this sub 2 hour flight. Adequate leg room and friendly and competent cabin staff. Arrived at MBA airport for return flight to find that the flight had re-scheduled for 12 hours later. I chose not to wait as I had commitments in Kigali and flew back at considerable expense with another airline via NBO.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Flew last week from Dubai to Mombasa return. Not sure what to expect as this was my first flight with RwandAir however I was pleasantly surprised. Nice aircraft friendly cabin crew good service and comfortable seats. Price was excellent and it was the only direct flight from Dubai to Mombasa so saved me lots of valuable time.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Kigali-Johannesburg. We were 45 mins late departing Kigali with no explanation but arrived in Jo'burg at the scheduled time. Clean aircraft very smooth flight professional and very friendly crew Rwandan 'Primus' beer served on board with a tasty meal. Like most African continental airlines expensive compared to what we are used to in Europe but otherwise very good. Recommended for convenient and safe travel throughout the region.,nan,1.0,nan
nan,Economy Class,4.0,October 2016,5.0,1.0,2.0,no,JNB to ACC via KGL,2.0," |  This was the worst experience I've had with an airline. We arrived at the airport 2 hours before our scheduled departure time. We tried as much as possible to prepare before and looked online for baggage policies and any online check-in options. When we arrived at the airport there was an employee in the RwandAir line who was checking baggage weight before we got to the check-in counter. On the RwandAir website it clearly states that baggage allowance is 30kg. We were well under that weight for both bags so we figured we were okay. To our surprise we were told that our bags needed to be under 25kg and that one bag was overweight. We were told we would need to get out of line and go remove some items from one of our bags. We complied and went back through the line which was moving extremely slow. Several people were just going straight to the front of the line which seemed to be okay with the staff. By the time the line finally started to move we were getting extremely close to the check-in close time which was one hour before departure. Even after mentioning this, the staff member moved at the same slow pace and seemed to have no clue how to process my ticket. We had no special arrangements or tickets, yet she spent a total of 18 minutes trying to figure things out. By the time she finally finished processing our boarding pass she tells us that it is 7:18 and boarding closes at 7:20! We luckily were able to cut through the security line and make it there in time. When we arrived for a layover at the Kigali airport the Rwandair staff was no better. The staff member at the Joburg airport told me that I would need to get my boarding pass in Kigali (even though I already had a mobile boarding pass). When I arrived in Kigali the staff member seemed to have no clue why I didn't have a printed boarding pass from Joburg (even after showing him my mobile boarding pass) and took about 20 minutes to issue me another. When we finally got onto the plane our flight ended up being delayed one hour due to us waiting on passengers (who never arrived) from another incoming flight which was also delayed. We waited on a HOT plane for over an hour. Our original flight and e-ticket stated that our flight was to depart from JNB with a layover in Kigali and final destination to Accra. To our surprise, when were on the plane the captain announced that we were heading to Lagos, Nigeria. I panicked thinking that we were on the wrong flight and asked the flight attendant if we were headed to Accra. He told me that we were but were going to stop in Lagos to drop some passengers off first, so we just needed to stay on the plane. Not once  was this communicated either in an email, at the ticket counter or on the airline screens. You'd think that this would be something that was mentioned. We arrived in Accra almost an hour later than our expected arrival time. ",Couple Leisure,1.0,nan
Q400 / CRJ,Economy Class,4.0,August 2016,4.0,4.0,nan,yes,KGL to EBB,4.0," |  I flew with Rwandair from Kigali to Entebbe (return) and was very happy with both flights. The aircraft are new and the staff is great. Despite the very shorts flights (about 35 min), the crew made you feel welcome and we were provided with snacks and drinks.",Business,3.0,nan
nan,Economy Class,3.0,July 2016,2.0,1.0,1.0,no,KGL to LOS,2.0," with Rwandair. I landed in Lagos on the 22nd July and till today 26th July my luggage are yet to arrive. This type of service is certainly unacceptable. The airline is not the first that I would be traveling on. Have my daughters things in there and a couple of other important items. I have never experienced this type of service with any airline. After calling them several times, all they could tell me after 4 days is that my baggage was tagged for Kigali without any remorse. How insensitive! ",Family Leisure,1.0,nan
nan,Economy Class,1.0,May 2016,2.0,1.0,nan,no,DXB to KGL,2.0, |  Dubai to Kigali with Rwandair. The airline left 10 passenger bags in Dubai because the airline was over their weight limit. This doesn't make sense because the plane was only 60% full. When asked when my bags would arrive in Kigali the staff said they were unsure and this was normal. I'm in Kigali for work and I had my business attire in my checked luggage. The customer service from checking in to landing was less than desirable. The plane was very dirty and had no been cleaned after the last flight. The flight attendant spoke was rude to some of the passengers. I'm quite disappointed to learn the Rwanda Air frequently leaves passenger's checked luggage at the originating airport to bring other cargo on the plane. Nor do they compensate you for lost or late luggage.,Business,2.0,nan
nan,Business Class,4.0,July 2015,3.0,3.0,1.0,yes,DAR to KGL,3.0,"I flew with Rwandair for the first time in July 2015 using the route Dar es Salaam - Kigali. I didn't know what to expect initially. However, my experience was quite pleasant and the flight attendants were full of smiles and were helpful. Their seats however for business class were quite small. I don't recall inflight entertainment as the journey was only 1 hour and my novel was what I planned to entertain myself with. I also found the staff on the ground at the airport in Kigali just as helpful. I would definitely use them again on this route and would recommend the Dar es Salaam - Kigali route. I am keen to see reviews on other cities they fly in as they are quite affordable.",Business,3.0,1.0
Boeing 737-800,Economy Class,2.0,January 2016,2.0,4.0,1.0,no,KGL to DXB,1.0,"Travelled with Rwandair return from Kigali to Dubai. The outward flight was okay, food was good and the staff was warm but on coming back from Dubai to Kigali, I got the rudest flight attendant. the seats on the plane are very squeezed so I requested for a change of seat since I was carrying an infant, the lady just shrugged like I was disturbing her. I had to squeeze between two people on seat 5B with an infant, while more comfortable seats were vacant. Carry a book or magazine as there is no IFE. The airport staff are however very helpful.",Family Leisure,3.0,nan
nan,Economy Class,5.0,July 2015,4.0,5.0,nan,yes,Kigali to Nairobi,5.0,"I was concerned about this Rwandair flight after reading some negative reviews, but I can't speak highly enough. The flight was only half full, meaning very personal service from the staff on board. The plane was quite new and very clean. The food we received was good and surprising given it was only an hour flight. My bag arrived in good time. Absolutely nothing to complain about.",Solo Leisure,5.0,nan
Boeing 737-700,Economy Class,5.0,October 2015,5.0,3.0,2.0,yes,Kigali to Johannesburg,5.0,Once onboard the Rwandair flight was comfortable and the cabin service and meals were good. The flights each way were quite empty and passengers spread out to empty rows. IFE is by drop down screen and they had the same movie each way. Check in early as there appears to be confusion about departure times for WB100. Some days of the week it leaves earlier to stop at Lusaka on the way to JNB. We confirmed our flight as leaving at 1810 but when arriving at the airport it indicated 1845 as the departure time. We boarded the aircraft when the screens indicated that boarding would occur in 20 minutes. We left at the earlier time and flew direct but it was not a day when it was scheduled to leave earlier on account of the extra stop.,Couple Leisure,5.0,nan
Boeing 737-800,Economy Class,2.0,August 2015,1.0,1.0,1.0,no,LBV to JNB via KGL,3.0,"I flew Rwandair from Libreville to Johannesburg via Kigala, at the end of August 2015 from LBV to JNB, and was very disappointed. The flight LBV to KGL without any problem but when I reached Kigali, to my surprise the ground staff told me to show my vaccination book. I told them that the ground staff from origin did not tell me that I needed to carry my vaccination book. The ground staff told me to stand aside. They agreed that ground staff from origin should have asked it to me as a requirement to travel. I then asked them to find me a solution and suggested that I would agree to get the yellow fever vaccine again at Kigali Airport as long as I could move on with my trip. Their response was that there was no doctor at the airport and I needed a visa to get out of the airport. I told them that I was willing to pay for visa and hotel to stay until the next flight to JNB but they categorically refused to let me out of the airport or to call for a doctor. I finally ended up waiting 22 hours at Kigali airport and Rwandair not offering even a single glass of water. They kept telling me that they would provide me with food and even a free phone to call home, but nothing happened. Fortunately I always carry my credit card and could satisfy my thirst and hunger. Finally, they flew me back to Gabon and told me that my ticket was lost. They treated me as a refugee, keeping all my documents all the way to LBV. When i reached LBV, I complained to the ground staff and to the station manager, but until now I did not get any call or mail. I have never been treated like this before. ",Business,1.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Dubai - Johannesburg - Dubai 10 and 24 Jan. Was initially very apprehensive but was pleasantly surprised. Legroom excellent. Airport staff more than friendly even stamped our passports so we could enter the country during our 8 hour stopover. Will definitely use again if possible!,nan,5.0,nan
