Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,LHR to BKK via PEK,1.0,"Avoid Air China at all costs. They employ the bait and switch technique when it comes to selling flights. I booked a flight leaving London with a 2-hour changeover in Beijing then to Bangkok. Arrive at Heathrow and surprised to find the flight schedule is changed to leave 3 hours later from London. This had been changed for months with nobody informed, and this no means I miss my connecting flight in Beijing, so now have to wait in transit for 23 hours and catch the Bangkok flight next day. Stuck in Beijing airport, cannot leave the airport as no visa to enter China.",Solo Leisure,1.0,nan
nan,Economy Class,3.0,November 2015,3.0,1.0,3.0,no,ISB to HGH via PEK,4.0,Islamabad to Hangzhou via Beijing with Air China. I was supposed to collect my baggage at Hangzhou Airport according to the staff of Air China in Pakistan and the baggage receipt they gave me. But it was detained by Customs at Beijing (where we changed aircraft) saying it needed customs clearance. We applied for baggage claim at Hangzhou Airport for which they said it would be delivered at your address and now after 34 hours nothing been received. The customs people could have made announcement at Beijing Airport cause we spent 3 hours there but they did just nothing. I have nothing with me to wear for a scheduled meeting tomorrow. I can't do anything because am like a stranger here. And I am an hour drive away from Hangzhou airport. ,Business,4.0,nan
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,HEL to SYD via ARN/PEK,1.0,"Never use Air China! The start of our long trip from Helsinki to Sydney via Stockholm and Beijing began with a flight to Stockholm with SAS, very quick and efficient and staff were nice and friendly. That's when our trip went sour. Boarding the Air China flight was chaotic and when we did board the staff were miserable and didn't greet us. This service continued throughout the flight. Once it was time for our meals, the options are either rice with pork or beef or rice with chicken - no good if your either a vegetarian or vegan. After food is served they came to collect the trays and pretty much snatched them from us, no please or thank you's either. Same experience on our connecting flight to Sydney. The flight attendants English is appalling, and you could barely hear their announcements. Seating is awful, but I guess that's why the flights were so cheap. The only positive from this experience was upon checking in at Sydney for our flights back home, we were allocated seats towards the front of the plane with bigger legroom for our flight from Beijing to Stockholm. Apart from that I strongly recommend that you avoid Air China.",Couple Leisure,1.0,nan
nan,Economy Class,2.0,November 2015,nan,1.0,nan,no,MNL to JFK via PEK,2.0,"I flew Air China round trip from New York to Manila via Beijing return. I arrived at the airport 2.5 hours early for my flight to find 15 people standing at the check in counter because the flight had taken off 3 hours early and none of us were informed. No email, nothing! Their response was ""sorry it's not our fault but we will not charge you a penalty for missing the flight"". Are you kidding me! What kind of service is this? This is the worst experience I have had with an airline. They could not even tell me when my next flight was going to be. I am now stranded in a foreign country with no hotel and no food because they did not even have the decency to offer that much. Horrible service experience!",Solo Leisure,1.0,nan
nan,Economy Class,3.0,November 2015,1.0,1.0,2.0,no,BKK to LAX via PEK,2.0,"Bangkok to Los Angeles via Beijing. Air China has a summer schedule and a winter schedule and they sell you the summer flights for the winter, even though they know they will change the schedule November 1st. Because of the change to the winter schedule, my connecting flight to Los Angeles left thee hours before I got to Beijing from Bangkok. I now know this is common. Worst of all, some staff or pilots smoke onboard the flights. ",Couple Leisure,4.0,nan
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,NRT to LHR via PEK,1.0,"Tokyo to London via Beijing with Air China was the worst flight of my life. Inflight entertainment system was outdated. Staff was rude and other passengers couldn't behave. Flight time had been changed without any notification (we found out by total chance). No explanation, and there was 2 extra hours of transit in Beijing without any word of excuse.",Couple Leisure,1.0,nan
A321,Economy Class,1.0,July 2015,nan,1.0,nan,no,PVG to CAN,1.0,"My Air China flight from Shanghai Pudong to Guangzhou Baiyun Airport was cancelled. I have been trying to get a refund from Air China since July 2015. I have submitted at least 6 online refund requests. When I call, I am told that refunds have to be handled online.",Solo Leisure,1.0,nan
nan,Economy Class,1.0,November 2015,1.0,3.0,1.0,no,{VG to FRA,1.0,"Shanghai to Frankfurt with Air China, and never, ever again! Squeezed in a seat that is not designed for someone above 1.8m. The inflight entertainment system was archaic, the food was poor, and just 1/3rd cup if you ask for red wine. The cabin staff was unfriendly and they did not permit listening music from the iPhone.",Business,2.0,1.0
nan,Economy Class,2.0,November 2015,1.0,1.0,1.0,no,LHR to BKK via PEK,1.0,"London to Bangkok via Beijing return with Air China. I would recommend spending a little more money to receive better service. We were 1 minute from the gate closing, due to Air China delays on our connecting flight from Bangkok. Even though this was the airlines fault, there was absolutely no effort to try and even get us on the plane. Plane didn't depart till around 15/20 minutes later than it should have. The Air China staff at Beijing airport were incredibly rude, ignoring my requests, not helpful. To top off an uncomfortable 10 hr flight, on returning home to find out my bag wasn't loaded onto the plane - still waiting for it now ! Pay more for another airline - you get what you pay for with these guys .",Couple Leisure,1.0,nan
nan,Economy Class,2.0,August 2015,2.0,1.0,2.0,no,Beijing to Paris,2.0,Beijing to Paris flying on Air China was my worst air travel experience so far. More than 10 hours late at final destination. Air China doesn't care about customers and their staff at Beijing Airport are so unwilling to help passengers that need help. Never again with Air China.,Solo Leisure,1.0,nan
"Boeing 777-300ER, / 777-200",Economy Class,4.0,December 2015,3.0,4.0,3.0,yes,LAX to BKK via PEK,4.0,"Great value for the money! Booked flights way in advance 7 months ago, Boeing 777-300 LAX-PEK comfy in exit row requested at airport. A much older Boeing 777-200 from PEK to BKK. Both flights on time, nice crew, super cheap flights.",Couple Leisure,5.0,nan
A330-200,Economy Class,3.0,November 2015,3.0,3.0,2.0,no,MEL to HRB via MEL,2.0,"Melbourne to Harbin via Beijing with Air China, and the worst flight experience in my life! Tight legroom, the seat is very uncomfortable. No USB charging pot, personal TV control is very stupid. It only has one way to choose something, so you have to keep clicking 'down' button. Food is below average but acceptable. If you transfer domestic flight in Beijing, you have to pick up your luggage and go through custom and check it again. Overall a bad experience with Air China, I wouldn't fly with them again.",Solo Leisure,3.0,nan
Boeing 777-300,Economy Class,3.0,November 2015,3.0,3.0,3.0,yes,YUL to HGH via PEK,3.0,"I recently flew Air China from Montreal to Beijing round-trip (connecting to Hangzhou, returning from Hong Kong).  The B777-300 were recent, clean and equipped with the new lighting system. Standard seat width and seat pitch in the economy cabin with a 3-3-3 configuration. There are power ports between the seats. Each seat has its own screen and personal entertainment system. There were a lot of movies in English or with English subtitles available. A few movies also available in French as Montreal is a French-speaking city. However, there was only Chinese music available. I found the lavatories quite clean, I found the crew professional. It's a fact that staff don't really speak English - a few could speak a little bit of English but it's very minimal. Only two meals were served during the 14-hour flight (in comparison with other airlines that serve three meals on similar routes). As a result, I found the 8-hour interval between the meals a bit too long. The meals were good enough Montreal to Beijing but only average on Beijing to Montreal flight. Outside meal times, drinks and tea are available in the galley. All in all, I think Air China is not bad and I think it's good value for money.",Couple Leisure,4.0,nan
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,LHR to BKK via PEK,2.0,"London Heathrow to Bangkok via Beijing with Air China. I will never fly with this airline again! The worst of the experience was the lack of service regarding food and drink. On our return flight yesterday we boarded and received our lunch within the hour of takeoff as expected, however, we weren't offered any more food or even water, particularly the water, apart from once within the next 7 hours! We were next offered a meal and a drink less than 2 hours before landing at Heathrow. Apart from being thirsty and hungry, my inflight monitor wouldn't work on the last 10+ hour flight. On the earlier flights, inflight entertainment consisted of outdated films and tv. Not sure what the flight attendants got paid to do - only positive think I can say is that the toilets were clean so maybe they were all on toilet cleaning duty! Arrived at Heathrow late early evening to discover our 2 suitcases hadn't arrived - along with dozens of other peoples baggage. This apparently was due to one hour flight connection time hence baggage of passengers were not put onto connecting flight (last call for connecting flight was out on landing at Beijing. Big thanks to Beijing airport staff for rushing us all through, but no help from Air China staff). Lots of queuing to complete form for missing luggage at airport. Needless to say, we missed the train we'd booked home to Yorkshire. Finished up having to travel home in t-shirts and flip flops in freezing UK weather as we had winter coats and shoes ready to change into on arrival at Heathrow! One out of ten for flights being on time. I will leave a review of Air China's customer care on investigating missing luggage once we have completed this process.",Couple Leisure,1.0,nan
A330/A321,Business Class,2.0,October 2015,4.0,1.0,3.0,no,VIE to HKG via PEK,4.0,"Vienna to Hong Kong via Beijing with Air China. My experience with Air China started rather badly with a 10 min wait at the single business checkin counter. A330 business class seat was good, lie flat, free seat next to me in a 2-2-2 config. Level of English of cabin crew was very poor on all sectors. Food was good. Transfer at Beijing is not well organised, remote stand ""business bus"" was filled up with all passengers and no assistance for connections. No prority for business passengers at transfer. Just managed by myself to get my connection (2hrs went by really fast in the queues). A321 in a 2-2 seat layout, standard seats for the 3hr leg to HKG. Return with very unfriendly staff at Checkin. Aircraft changed from Boeing 777 to A321 without prior notification, my reserved window seat, gone. Not recognised and took my Star Alliance Gold status. Bus boarding in HKG, priority boarding in the bus and then filled up with economy passengers, not usefull at all. Used  the crowded lounge in Beijing Airport. Boeing 777-300ER to FRA very nice seat and ok food. IFE was ok, but limited English selection. Cabin crew friendliness ok, but no command of English language. Very hard to communicate, no German language skills on flights to Austria/Germany. No transfer information given in Beijing or Frankfurt.",Solo Leisure,3.0,nan
nan,Economy Class,2.0,November 2015,2.0,1.0,1.0,no,HND to LHR via PEK,3.0,"Tokyo to London via Beijing. The Air China Beijing airport staff having me run through the huge airport to find a closed gate. Connection missed in Beijing. No one around to help. Nightmare in Beijing airport. Air China staff are reluctant to help and treating you like you owe them something because you missed your flight because of them. Onboard untertainment is very outdated. Forbidden to use a phone in flight mode during the whole flight. Poor cabin service and food. Arrived in London, the luggage didn't follow. Never again with Air China.",Solo Leisure,1.0,nan
nan,Economy Class,1.0,November 2015,nan,1.0,nan,no,YYC to SGN via PEK,1.0,"We were booked to fly Air China from Calgary to Ho Chi Minh via Beijing. But then a week later, I discovered one letter was missing from my second name. I don't know how this happened. I called Air China and was told no change are permitted and of course I can't fly if names don't match exactly. The agent was respectful but there was no there was nothing I could do except cancel our flight. This costs me somewhere around $600-700, don't know how much yet since I have to wait 6-8 weeks to be credited. This seems very expensive and will really increase the cost of our trip. I have read the reviews and the comments are what I experienced in the past with China Southern. Now I'm thinking of flying with someone else to avoid the disappointment of flying with Air China even though I know it will cost more.",Couple Leisure,1.0,nan
A330,Economy Class,1.0,November 2015,2.0,2.0,1.0,no,PEK to MUC,1.0,Our return flight was better than the outbound flight from Munich to Beijing. Inflight entertainment was okay but limited. Meals were nothing special just average. Cabin staff was not very friendly. Flight was delayed but first Information was given by crew after 1 hours waiting time!,Couple Leisure,3.0,nan
Boeing 777,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,LAX to HKT via PEK,2.0,"Los Angeles to Phuket via Beijing and Bangkok, return on Air China. Do not fly this airline at any cost. The service was rude and indifferent at best unless you were Chinese. Spent over 20 hours in the air on this airline and probably had less than 1 hour of interaction with the staff - again, unless you were Chinese. The service was non-existent and the basic language skills were far below elemenatry. This was easily the worst airline that I have ever been on. Pay more money to fly another airline",Couple Leisure,1.0,nan
nan,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,YVR to HKG via PEK,2.0,"I can say that without a doubt myself nor my girlfriend will ever fly Air China ever again.  Checking in at Vancouver they made us aware they forgot our middle names on our initial flights, made us sign a waiver form to state that we may have to pay an additional fee because some countries may not allow us entry because of this fault. Now we had 3 flights with them Vancouver to Beijing, Hong Kong to Beijing and Beijing back to Vancouver. In these 3 flights they served us water 4 times,  both our monitors were broken for one whole flight and their response was a collective sort of ""not understanding you, I'll walk away without doing anything"". On one flight my girlfriends headphones were broken, a simple fix you would think, so we buzzed an attendant because they were never doing their job properly - it took over 15 mintues before anyone even bothered to show up, she looked and acted very disgruntled over the fact that someone made her do anything, after telling her that our headset was broken she proceeded to yell ""broken"" to which a few other guests turned around.  On the final flight home we were lucky enough to be given water twice during our 12 hour flight and given two meals (a blessing for this airline). We decided to ask for a beer to follow up our dinner, we were told straight out ""no!"" and we asked why to which we were given no answer. I asked for a Ginger Ale or Sprite to which we were told ""no!"" and we said ""Water?"" to which she didn't say a word, disappeared, placed both cups on my stand and walked away to sit down and ignore customers for 3 more hours. I will never fly Air China ever again.‬",Couple Leisure,1.0,nan
nan,Economy Class,nan,December 2015,nan,2.0,nan,no,LHR to MNL via PEK,nan,"Due to heath issue I had to cancel my trip to Philippines, flying Air China from London to Manila via Beijing.. I submitted a refund form with Air China and was waiting patiently for their reply. Unfortunately they decided to ignore me completely. They have not replied to any of my emails, the Air China UK office was not very helpful, the phone number I have does not even ring. I haven’t had a 'pleasure' to fly with them, but if the flight experience is as good as their customer service, I don’t regret it.",Couple Leisure,2.0,nan
A330,Economy Class,4.0,November 2015,2.0,4.0,3.0,yes,Beijing to Chengdu,4.0,"A decent internal flight from Beijing to Chengdu, the flight ran on time and the service desk were helpful. Beijing Capital is a lovely airport from which to fly. I was surprised to receive food on the flight, but it was inedible, so would not recommend trying it. The seats were comfortable. The problem was the constant barrage of announcements, many of which were superfluous and unnecessary which made it impossible to truly feel at ease. Otherwise I would fly Air China again.",Solo Leisure,4.0,nan
A330 / Boeing 777,Economy Class,2.0,December 2015,1.0,1.0,1.0,no,SYD to LHR via PEK,1.0,"Sydney to London via Beijing with Air China. Having travelled many times worldwide I would avoid using Air China ever again. The standard of food is poor, the seats were narrow on the B777-300 but ok for anyone under 5ft 8 I guess. Overall the aircraft looked tired and could have done with a refit. When we got to Beijing we had to wait for buses to pick us up from the aircraft then be driven to the terminal then make our way to the international transit point - only to find out that the staff on duty spoke no English and just pointed when approached for advice to proceed to security - which is another story sorry to say. For an international airline that is included within Star Alliance I would say that you get what you pay for and this airline is no better than a charter flight and I will not be using them again. There are better airlines out there for a few extra hundred pounds.",Solo Leisure,1.0,nan
A330,Business Class,5.0,December 2015,5.0,5.0,nan,yes,LHR to SYD via PEK,5.0,"Heathrow to Sydney via Beijing, the aircraft were clean, flight attendants extremely helpful and polite. Food was a choice of eastern or western menus all of which were of a high standard, and there was no difficulty communicating with any staff members.  We will be using them again to travel this route.",Couple Leisure,5.0,nan
nan,Economy Class,2.0,November 2015,1.0,1.0,1.0,no,Beijing to Hong Kong,2.0,"This was my first time flying on Air China and the last. In all my years of flying, I have never witnessed what I am about to describe. While sitting on the plane parked at the gate for over 1 hour waiting to take off, a passenger returned to his seat with a food tray. Less than 10 minutes later, we were informed to put away our tray tables, bring our seats to the upright position  we know the routine. The flight attendants walked up and down the aisle checking all of us passengers. Oh, we also had to put away our noise cancellation headsets - explain that one to me. Anyway, I watched as the flight attendant glanced at and then walked past the passenger with the food tray with tray table down. And and that is how we took off! Definitely one of the worst Asian carriers I have ever flown.",Solo Leisure,3.0,nan
nan,Economy Class,1.0,December 2015,2.0,1.0,2.0,no,LHR to BKK via PEK,2.0,"Flew Air China from Heathrow to Bangkok via Beijing on 21 Nov returning on 5 December. Late taking off from Heathrow due to them not opening the boarding gate until 10 mins before scheduled take off. No apology or explanation. Landed in Beijing with 1.5 hours to make our connection, which should have been enough time. However we waited over an hour to disembark and due to long queues at security ended up running the length of the airport to the boarding gate. Managed to catch the connecting flight, only to be grounded for almost 7 hours. No food or water offered with the cabin crew congregating in the back of the plane. After 4 hours I went down and suggested they offer water to passengers. Staff were very rude. After 5 hours I asked if they were going to offer the passengers food. I got a rude ""no"" in reply. A male steward who angrily thrust a small bread bun at me. On the return flights Air China changed the time of our connection but did not tell us. We had an hour from landing to take off so once again running through the airport after hold ups going through security. I'm 52 years old and not very fit. Not an enjoyable experience. ",Family Leisure,2.0,nan
Boeing 777,Business Class,1.0,December 2015,1.0,2.0,1.0,no,FRA to PEK,2.0,"Frankfurt to Beijing return on Air China Boeing 777. On first impressions I thought it was going to be okay - a flat bed seat but angles are strange in this cabin and no privacy. But once you start to look at things more you realise this is below standard. The seat controls on several seats did not work properly, my IFE controls out of order and staff could not get it working after resetting - they just laughed each time a new problem was found. The seat table was crooked for the meal service and bent hinges - again they laughed. Asked for 2nd glass of wine, they laughed and said it had run out! Unfortunately, the laughs were not nice, but unfriendly and sarcastic, and the only English comment they seemed to know was that we have reported faults before - so much for Air China maintenance! Food was okay, not a patch on major Asian or European carriers, but I ate it. Staff could not speak English, there was 1 German speaking but kept away from most western passengers? Definitely try to switch and use Lufthansa on my return, as this is a shabby set up and not close to normal business class standards.",Business,2.0,1.0
nan,Business Class,5.0,November 2015,5.0,4.0,2.0,yes,LHR to SYD via PEK,5.0,London to Sydney via Beijing and I chose Air China because of the low price.  The seat was great converting into a lay flat bed. Food was excellent with a choice of western or Chinese menus and a choice of good quality wines. The staff were pleasant and attentive with no language problems. The entertainment system worked well but the content needs attention. Not enough up to date English speaking films. Will use Air China again.,Solo Leisure,4.0,nan
nan,Economy Class,2.0,November 2015,1.0,1.0,1.0,no,Frankfurt to Beijing,1.0,"Frankfurt to Beijing on Air China. Worst customer service I've ever had. I was on hold for ages when I called, and when I spoke to an agent he then passed me on to a different agent who never materialized. As a result it was completely impossible to make any changes to my tickets once I purchased them. Aside from this, the seats were cramped, the film selection was poor, and the cabin was dirty. I will not fly with Air China again.",Solo Leisure,1.0,nan
Boeing 777,Economy Class,1.0,November 2015,1.0,1.0,1.0,no,HKG to LHR via PEK,2.0,"Outbound flight from London was poor, the return was in a word ""awful"". Late departure from Beijing (75mins) but not a word of apology from crew. Boarding by remote gate and long bus ride, twice the number of passengers on bus as there should have been, but that's Chinese safety! Cabin staff were seen to talk with a few Chinese passengers but they just scowled at us westerners. Asked for coffee 3 times and it never came, water was served lukewarm and no beer or wine was available - a simple ""no"" was the answer twice! This flight was cheap, but not cheap enough for what was awful service, surrounded by very noisy travellers - they shout across the middle aisles, walk around when seatbelt sign is on and staff just ignore it. Onboard entertainment kept freezing up on screen, staff are angry when you ask about it - but hey, the programmes available were rubbish so I didn't really miss out on anything. Never again, and for a little more will go back to Emirates or Qatar Airways.",Couple Leisure,1.0,1.0
nan,Economy Class,1.0,January 2016,1.0,2.0,1.0,no,LHR to MEL via PEK,2.0,"My wife and I flew Air China from London to Melbourne and back via Beijing leaving on 19th Dec, returning 2nd Jan. All I can say is that Air China is the worst airline I have ever flown. The flight attendants are lacking in manners, run you over with trolleys and push you out the way. I understand this airline is cheap and I understand the reasons why! Food is awful, if they don't run out of it (in which case, count your lucky stars!). On 2 occasions the food ran out half way up the plane. No wine, no beer and certainly don't ask for a mid flight snack. You will get a distainful look and be told immediately that 'there is turbulence, sit!'. The toilets had spit all over them and for some reason looked like they had not been cleaned for weeks. The inflight entertainment did not work on 3 of the flights, if you ask why you are dismissed. The only entertainment was watching a man continually spit and make the most disgusting noises into see through plastic cups and leave them on show on his table. Unfortunately my grasp of mandarin/Cantonese is limited and I could not get this man to stop, even while pulling faces at him and pointing at the hideous contents of his cups. The hostess wondered what the fuss was about. 11hrs 40mins later when we got off, I complimented myself on not throttling him in the immigration queue. Cabin staff were asleep most the night flights in a curtained off area at the back of the plane, leaving 1 attendant sitting at the back eating yoghurts, telling everyone 'nothing is left, please sit' Do not fly with Air China if you want to: Eat at some point, watch some entertainment, not catch some disgusting disease from fellow passengers hawking up their insides. Before someone tells me, 'you pay for what you get', I now know. Air China was an experience not to be repeated and unfortunately a disgrace to the air industry.",Couple Leisure,1.0,nan
A330,Economy Class,2.0,November 2015,1.0,1.0,1.0,no,LHR to NRT via PEK,2.0,"London Heathrow to Tokyo via Beijing return on Air China, and wish I'd believed the reviews. Cheap tickets, but paid in the long run for what was in my experience a terrible airline. Seats OK, flight crew generally okay, but food dreadful. 3 out of 4 flights delayed, and Air China staff not interested. 3 out of 4 flights AVOD either missing or broken. Lost our bags and offered no help whatsoever. Non-Air China ground staff tried their best at Beijing and Heathrow, but fighting a losing battle. Genuinely baffling how Air China are in Star Alliance after reading reviews and having this experience. ",Couple Leisure,3.0,nan
