Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,My first experience with Saudi Arabian Airlines and most likely my last. From the initial boarding a male flight attendant was rude and condescending to passengers. Once seated in assigned seat the aircraft was not full allowing myself and another passenger to share the four centre row seats. However before take off a flight attendant repositioned the passengers in front of us into our row stating the row was reserved. Although not pleased I thought that they had good reason perhaps a passenger who needed to lay down due to age or medical condition. However once inflight it became painfully obvious why the row had been vacated. The cabin crew actually arrived with blankets and pillows and throughout the entire flight from Dulles to Riyadh took turns sleeping. It was shocking that paying customers were placed in this position so the attendants could sleep! The food was good and adequate throughout the flight. The in flight entertainment initially appeared to be on par with other airlines however the movies ended 1.5 hr into the flight not to resume and no explanation as to why. I was very disappointed with the level of professionalism extended by the cabin crew in particular the male attendants. I will go out of my way to fly with another airline in the future even at an increased expense if it means avoiding this kind of experience again.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Jeddah-London. Airport staff at Jeddah airport were horrible. No assistance was given to my disabled nephew. Aircraft clean and service more than I expected. Meals and service brilliant. AVOD great. Overall worst airport experience but good onboard experience.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,RUH-LHR. Check-in ok except agent told me he had no lounge invitations left and I needed one to get into the lounge even though my ticket was J Class. I went to the lounge and negotiated my way in. The lounge in T2 at RUH is the best lounge at RUH though not the same standard as average lounges you would expect in most international airports. Flight on new B777 on which the IFE did not work. Cabin crew not very helpful though tried to be friendly. At meal service I was informed that I had ordered a special meal when I didn't. I was informed that I did not have a choice! I asked for a menu as non had been offered prior to the meal service nor had any fruit juices and after four attempts I was brought an UK arrival card! Eventually was given a copy of the menu after the service. Tried to use the massage function in my seat but it switched the same function on in my neighbours seat! Watched my ipod and read my book for the rest of the flight. I have flown this airline many times both in Y and J and the service is very it and miss with this episode being the norm.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,RUH-LHR Business class. Check in very slow - we were told to stand to one side although it was our turn to check in as a party of VIPS arrived with 40 cases. Lounge fine with good array of food and drinks. Internet stations and staff friendly. Full business class cabin with lie flat seats. AVOD good with plentiful selection of recent movies and programmes/games. Crew were efficient but very robotic - no smiles. Food average although plenty if it. All juices available and capuccino/espresso if wanted. Overall a good experience.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,JED–RUH operated by B777-200 in high density seating configuration with only 2 rows of First Class and the rest Economy in a 3x4x3 layout with a LCC style seat pitch. Most B777s in Economy have a 3x3x3 seating layout and the extra seat therefore results in narrower seats and aisles. This is perhaps acceptable for short haul domestic flights such as this was but this would be almost unacceptable for medium / long haul flights. Somewhat incredibly a hot meal was served in Economy on this 1h 10m flight – a choice of Mixed Grill or Pasta with pitta bread a cake and a Mars Bar. Water came within the Meal Box whilst soft drinks were offered separately along with tea and coffee afterwards. The flight crew were the usual Asian multi- nationals who were efficient professional and cheerful. The flight left on time and arrived early – and all for US$ 75.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-JED RUH-LHR B777s seating 3x4x3. Check in is terrible no online seat reservations no drop off bag facility so you waste time with only 4 desks open and long queues. Flight was ok - watch out for children running up and down food was quite good planes were clean if a bit old. Service good.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,DXB-DMM-DXB was good food excellent staff excellent aircraft old but in good shape. DXB- RYD-DXB complete opposite end of the scale DXB-RYD plane kept ascending then climbing crew were strapped into seats for duration upon arrival in Riyadh pilot apologised for the unusual flight caused due to technical problems. Return flight must have been same B747-400 as described by other travellers interior panels falling and fallen off crew not concerned with safety passengers walking up and down aisle while landing crew take your seats announcement after we landed.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,FRA-JED was a nightmare. An A-320 with no first class. Service in Business class was bad. Food was okay.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-RUH afternoon flight. Used Saudi Airlines due to increased legroom and sensible flight times. Pleasantly surprised by the experience - seats narrow but flight wasn't full so managed to share 3 seats between 2 of us. Food was fine - while I normally like a G&T on a flight I can survive without one! AVOD etc was okay. Immigration at Riyadh was very quick despite warnings from colleagues - obviously not many other international flights coming in at that time. After haggling the taxi to central Riyadh was SAR80.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,MXP-JED-DAC DAC-RUH-MXP. Departing flight 2 hours late from MXP and then wait more than 6 hours in JED for connection flight without any information. Nobody knows when the fly or what to do. If you ask someone nobody answered. Very bad staff behavior and information desk don’t know anything. It was hell on returning flight. The flight was late at DAC airport. At RUH waited more than 12 hours for the connection flight. Staff say that departure will be in 1 or two hours but not any exact hour so that they don’t need to allow hotel room for the passenger. I missed my next flight from MXP to ARN and train from ARN to home. Avoid the flight if you don’t want to waste time and money.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"RUH-DXB. Airline's website would not accept credit card info; reservation made through the airline's toll-free number (the prices on the website were incorrect anyway). There was a quick security screen before check-in at RUH. As I was about to place my luggage on the belt a worker told me that he would do it. After it went through the scanner he rolled it about 30 feet to the check-in line. All of this took about a minute. I tipped him a dollar US which was the only small bill I could find quickly. He informed me that this was inadequate so I dug into my carry-on and found a bit more. This was very irritating. Other passengers also were annoyed by this and an elderly Saudi passenger who joined me in line used his cane to send his ""helper"" away when he requested additional tip. Check-in was quick and went smoothly. Boarding was not announced; it just happened. There was ""open boarding"" in coach (meaning seat assignments were ignored). Seat pitch was very good. Food surprisingly good. Flight attendants were efficient on this short flight and sufficiently friendly. The flight left and arrived on time.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,LHR-JED-LHR. Check in at Heathrow very slow arrived 4 hours before as requested checked in 1 hour before - had to run to the aircraft! Problem was staff were dealing with LHR-RUH-LHR flight and both flights were overbooked. Staff at Jeddah terminal have big attitude problem. Staff on the plane do not assist with seating so if someone has taken your seat you have to co-ordinate everything and get the passenger to move yourself.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"I have travelled from London and back six times between London and Dammam sometimes via Jeddah and sometimes via Riyadh because our company policy is that we must. Jeddah is a lousy experience. It took so long to clear passport control that I got bumped from my connecting flight and had to buy a ticket from another airline. The transfer desk is a clamouring horde and you have to fight your way to the front. No information is given out at Dammam Airport either in Arabic or English as to departure gate numbers. Flights are labelled ""free seat"" at the last minute even when you've got your seat number and Saudis like to play musical chairs so that you aren't sitting next to their womenfolk or so they can sit in family groups. The ticket sales staff are rude and indifferent and lack the language skills necessary for the job. The ground staff likewise. They invariably start shouting at you if you express any disagreement with them. On my last flight back to Saudi from London my booking was cancelled and I had to go through my company's travel section to get it reinstated.",nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,Frankfurt to Riyadh A320-200. The allocated lounge (sky lounge of Korean Air) is large but of minimal facilities and at the furthest point away from the SV gate in T2 concourse E). Boarding was efficient despite no line for J class passengers. Better in flight service than the outbound flight but nothing really personal. Lunch selection was not available and fruit juices were not fresh (although advertised as such). IFE operational but with little selection way below other carriers. All products I was interested in to buy on sky sales were not available (found out that the aircraft was not restocked for 48 hours prior to the outbound flight). This lack of consistency and attention to detail make SV an unfavorable airline particularly if you are planning to travel as a premier customer.,nan,1.0,nan
nan,Economy Class,3.0,nan,2.0,nan,2.0,no,nan,3.0,Rome-Manila via Riyadh and Jeddah on return flight. European legs were ok - cabin crew services and attitude of staff. Legs to Asia were in all these fields poorer and staff spent most of the time chatting together. All this is just minor problem comparing with transit. Especially Jeddah airport is one of the worst I have seen in 15+ years of frequent travelling. It is probably one of most passenger unfriendly airports there is simply no space to wait in transit lounge. People are sleeping on cold ground toilets are extremely dirty.,nan,2.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,Jeddah-Cairo. Used their new B777. Staff are very accommodating and efficient. Aircraft was full load. The entertainment was great with a good choice of video. The meal was surprisingly tasty. Overall great value for money.,nan,5.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Riyadh-Jeddah. Domestic flight on B777-200. Business class. Seat 1L. Very comfortable service. Check in business counter very fast. Lounge in Riyadh is basic. Onboard service very good for a 1.5hr flight. Seat comfortable angle lie-flat. Dedicated bus for boarding on both airports. Fast bag drop on arrival.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,The first leg of the journey London to Manila via Riyadh was on time and reasonably comfortable on a par with most major airlines. However from Riyadh to Manila the journey involved an old 747-400 with no working IFE. The standard of catering was much lower than the first leg of the journey. The return journey was no better and coupled with the five hour wait at Riyadh airport a very dismal place made for a very unpleasant journey. Avoid this airline if you can.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-SIN one-way with 2 hr transit in Riyadh. A surprisingly pleasant experience. Selected emergency exit seats - row 38 at time of booking which were comfortable though opposite the toilets and allowed some sleep. Meals were tasty and of generous proportions and two were served on each leg so quite filling. Transit in Riyadh was without hassle. Criticisms - drinks were served in one burst and then nothing for hours unless you walk to the galley. Cabin crew ok but not overly enthusiastic.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Dammam-Riyadh-Istanbul. After waiting 2 hrs on the ground the pilot announced there was a technical fault and we had to return to the airport. No one assisted or directed us. The flight from Riyadh to Istanbul was missed because I was still in Dammam. I was calm and after 2-3 hrs of waiting there was only 1 flight available the next day. I went to baggage claim and found my bag in the corner of the airport. The hotel provided was very poor. I didn't request anything and they didn't compensate anything they didn't even ask.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Doha-Jeddah then onto Madina return. We used their new A320 which was furnished with their new short range product and we where surprised of how good and comfortable their plane was and helpful and attentive their staff were. A very nice choice of meal service though they did not offer a menu but the portions where large compared with other airlines and I plan on using them again.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"JED-FRA. I was very pleased with my experience on this airline. Check in was quite fast. Staff are very accommodating and efficient. Aircraft was full load. The entertainment was amazingly great. Good choice of Video. The meal was surprisingly amazing. Most importantly flight attendants were fabulous. It was a mixed nationality. I lost count of how many times the flight attendants came around with water and juices. The one seating beside me needs to charge his laptop and when he asked the flight attendants without hesitation she immediately resolved the problem. ""Good customer service"" Toilets were very clean and usable. Great value for money.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"DMM-JDH-JDH-DMM. Check in was lousy; check-in gate opened only 30mins before flight was due to depart. Smooth take off and landing. The seats had a 32"" pitch and were surprisingly comfortable. Clean interior including the seats and the head rest. Food was average however was nearly put off from eating when the stewardess shouted at my husband after asking her to repeat what was on the menu. Overall not bad for a 3 star airline. Experience could be greatly improved by putting the emphasis on delivering ""good"" customer service.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,I had my first experience with Saudi Arabian Airline. It was not good at all. Putting the extra seat in B-777 made it very congested from London Heathrow to Jeddah. Passenger facilities at Jeddah airport were almost nil. Ground staff were very rude. The connecting flight had trouble and was cancelled. All passengers were pushed into an old Boeing 747 like sheep without any seating order. The food was cold and FA's didn't seem to care. This was probably the worst journey I ever had. Would not recommend it to anyone except if you want to save some money booking tickets in advance. But still it is not worth it.,nan,1.0,nan
nan,Economy Class,4.0,nan,5.0,nan,3.0,yes,nan,4.0,Mumbai to London. Staff attentive food excellent. Entertainment was fine. Stopover in Riyadh was good. A very cheap flight at £135 one way but at full fare I would still have been happy.,nan,5.0,nan
nan,Economy Class,3.0,nan,4.0,nan,2.0,no,nan,3.0,CDG-JED-TUU. After a good trip from RUH-LHR we then caught Eurostar to Paris. Upon checking in at CDG were told that the seats we had booked for travel between JED and TUU had been cancelled without reason. Staff at CDG were then able to re-book 3 seats for my wife and children but on arrival at JED it turned out they had been cancelled as well once again with no apparent reason. After 3 fruitless hours of to-ing and fro- ing between every desk possible with no-one was able to tell us why seats had been cancelled. We had to come back at 04.00 to see if we could get standby seats meaning we had to stay at a hotel. Thankfully we got seats for the early morning flight. Not a very good experience. I must say there was some helpful staff but mostly not much seemed to get done.,nan,2.0,nan
