Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR to BKK via MCT. Full flat seats excellent as is the cabin ambience. Cabin crew friendly but language skills not as good as Qatar. Food good but food on demand not so good. The lounge at Muscat quiet and relaxed but not such a good selection of food nor such good shower facilities as I had become used to in Doha.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,A flight by my partially sighted and physically disabled brother from LHR to Bangkok via Muscat. Caught in the snow at Heathrow eventually he was put on a flight on 22nd December to Muscat in Business class. The ground support and handling throughout the journey was good allowing full access to ground facilities. Business class passengers helped with food toilet and access in the cabin. However due to the design of the A330 multimedia and visual signalling within the cabin was not available. The second leg of this flight was economy class. Again the ground handling seemed very good. However the staff seemed very inexperienced in seat selection and he was placed somewhere in the middle of the cabin. This meant that he could not access the toilet on board without the group effort of some 20 passengers to navigate the cabin. He was trapped in the toilet once there as it was not apparent how to unlock the door. The food was wrapped in dark plastic sealed containers which could not be accessed by a partially sighted person resulting some 5 hours plus with no water food disorientated unable to call for help and restricted access for disabled aids despite requests for a suitable seat location 1 week earlier.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,BKK-MUS-LHR. Excellent on time new A330. Plane half empty had an entire row of 4 seats to myself on 1st leg and 3 seats empty on the 2nd leg. Excellent seat pitch and great IFE. Good menu choices.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"BKK-MCT-FRA. Plane had a broken engine twice. No help from Oman Air staff at all. It was shambolic. The only comment was"" we are waiting for our engineer"". Arrived in FRA 38 hours late with different airline. If I can help it I will never fly Oman Air again.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Ruined my holidays the only one of the year. Because of the bad weather and subsequent cancellations instead of putting me on the second available flight (the first would have been for people who had booking prior to mine) they tried to push me on Christmas day flight and give priority to people whose booking was on a date later than mine. As half of my holiday had gone I saw no point and cancelled.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Bangkok to Paris had technical problem in Bangkok and maintenance could not fix it and we had to spend a night at Bangkok. From the moment we left the plane to the following morning at the airport Oman Air staff was invisible and we only had information from the Bangkok airport crisis number (witch is very efficient). The following morning Oman Air told us we would take off at 1130am and spend a 23hr transit at Muscat before taking our second plane to France. The technical problem had not been fixed and we had to change for another plane. We arrived Muscat at 630pm instead of 230pm. Baggage didn't follow. As in Bangkok we didn't meet any Oman Air staff in the hotel and had great difficulty to collect information. Our plane to Paris took of on time but we arrived at destination with a 36 hours delay. Due to those awful conditions I think Oman Air's staff was not very helpful. A french speaking mediator in Muscat and a better coordination between the company and hotels where we spent the 2 nights would have been helpful (60 people were concerned).,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,FRA-MCT-CMB return in Business class. MCT-CMB with B737-800 as departure on a Monday. A330 is used on all other days. Due to this aircraft no sleeper seats - only usual short haul equipment. Apart from this excellent cabin on other flights with A330-300/200. Seat configuration in J class is 1x2x1. Very good service good entertainment available. Problems with food - not enough vegetarian pasta available on CMB-MCT. Cabin crew on leg MCT-FRA was too noisy talking whole night too loud.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"Economy class conditions seemed to be more cramped than on other airlines and crew surly. Their complaints handling is a disgrace. We had a brand new suitcase destroyed on the return leg. We reported the damage immediately at Heathrow and got a customer reference number. Since then I e-mailed the customer service address with copies of a whole load of documents (mostly irrelevant to my claim but I supplied them anyway). The first response was a blanket ""sorry to her your problem but we are not liable"". When I pressed it further I was told ""We are not liable because the damage is fair wear and tear"". When I pointed out why this was utter rubbish and gave chapter and verse from their terms and conditions I have just been ignored. Seems like their idea of customer service just means ""deny everything but do it politely"".",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-BKK. Good IFE and very empty flight. Crew were fine food was edible not as good as some airlines but I've hadworse. MCT-BKK flight was completely full and cabin crew obviously couldn't cope and had no hesitation in showing so. Food seemed better on this leg. BKK-MCT cabin crew very attentive - I was unwell on the way back and I was upgraded during the flight. I was fortunate to have a faulty seat belt MCT-LHR and was upgraded again.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-BKK. Good selection of food well presented. Cabin crew attentive but not overbearing. Lounge in Muscat comfortable with good selection of food and facilities. Shared Emirates lounge in Bangkok.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Heathrow-Muscat-Bangkok return journey. Both flights friendly staff plenty of leg room and good quality food. Muscat Airport has little to do needs an internet cafe but with only 3 hours stop a coffee and book filled the gap adequately. Seating was 2-4-2 so had no issues with a squashed middle person.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,To and from Bangkok via Muscat and very impressed. Seating comfortable with good legroom food also high quality. No issues when ordering drinks. On the way to Bangkok the two or so hours wait wasn't too bad although over £6 a beer was excessive. On the way back I paid to use the lounge as it was 3 hours stopover very good value. Lounge nice and quiet with food and drinks available also cubicles to catch up on sleep if needed.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"LHR-COK via MCT . They seem to have got the economy seat configuration about right. I'm 6'4"" and although not exactly comfortable did not suffer the discomfort I have endured on other airlines. Food okay and IFE comprehensive - although the free headphones are about as cheap as you can get. Punctuality was good on all sectors and Muscat is a pleasant environment to wait for a connection. I do have one issue though. I appreciate Oman is an Islamic state and some of the cabin crew probably do not approve of alcohol. But on the first leg LHR-MCT when my partner developed a headache and asked for a paracetamol she was told that she couldn't have one as she had been drinking alcohol! Yes she had had a 330ml of Fosters and one 18.5ml bottle of red wine in the previous 6 hours but to deny a customer a painkiller on these grounds is ridiculous and poor customer care. Then on the return flight from Muscat I requested a Gin and Tonic and was told there was no Gin on board - this was about 30mins after leaving Muscat. I think Oman air need to decide whether they are going to be a dry Islamic airline a point of view I would respect or have a liberal Western attitude to reasonable alcohol consumption.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"LHR-MCT-LHR. Oman Air have one of the better Economy products. New A330-300 with 34"" seat pitch good food and IFE attentive service and convenient flight times. Booking online was followed by a lengthy pantomime email correspondence having to send them scanned pictures of your passport and credit card to avoid fraud. Apart from that a good journey.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Delighted with recent flight London Heathrow to Mumbai via Muscat. The entertainment and food were excellent as was service. We were given a huge bag of nuts and some ice cream in addition to two meals on the 7 hour flights to and from Muscat. There wasn't much to do at Muscat airport for our 5 hour stop so take a good book if you have a long stop there!,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Paris to Malé through Muscat. Business class of very high standard. Very friendly professional staff take care of you till the end of the flight (not disappearing as Air France staff do). Seats huge full lie-flat so it's possible to find comfortable position and sleep. Seats by windows have lots of storage  however seats in the middle have limited storage. Excellent food classy presentation. Lounge in Muscat very comfortable with plenty of drinks and food. All in all excellent product.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,FRA to MLE via MCT Business class. Lounge in FRA is the lounge of Cathay Pacific not so much to eat. Seats 1-2-1 configuration wonderful flat bed. enough storage space. large screen. huge choice of movies TV Music. Good food but less choice than Etihad. FRA to MCT was a night flight and we received pyjamas crew even offer to prepare bed for you. Lounge in Oman is new and comfortable with lot of choice of food.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MCT-DXB in Business Class. Easy check-in at MCT and Business Class lounge is great with a wide selection of food and drink. A separate bus to the aircraft for Business Class and the welcome was warm on almost new B737-800. A snack of sandwiches and cake served together with drinks - even managed a second round on this 45min sector. Arrival on time and cleared of the airport in 15 minutes.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-BKK via MCT. SAS lounge at LHR spacious and comfortable. Onboard food wine entertainment lie-flat seat and service from cabin crew all excellent. Cabin crew quietly conspicuous throughout the flight and anticipated top-ups. Lounge at MCT excellent. Streets ahead of Emirates and Etihad.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-CMB return A330-300 on all sectors. Economy full on all sectors but experience seemed calm and efficient. Food was standard economy fare and drinks service offered (it is not a dry airline). Inflight entertainment very good with seat-back screens. Oman Air offer in- flight wifi and you can use your mobile phone via Inmarsat connection. I was impressed with Oman Air's service at a competitive price.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,LHR-MCT-BKK return. Having booked well in advance was annoyed to receive email informing us of schedule change (don't Oman know their schedules for the year?) with two options : cut short trip by three days or extend by one. No offer to compensate for either loss of holiday or extension expense. Online check in is a farce only one sector can be checked in and a seat selected. Ended up row 23 LHR-MCT but row 44 MCT-BKK. Same on the reverse journey row 23 BKK- MCT row 44 MCT-LHR. Of the 8 flights with Oman on this route in the past six months IFE has worked only once. Crew range from attentive to disinterested. Food has taken a nose dive in the last six months. MCT-LHR flight at least 7 rows were denied a drinks service as a 'senior' staff member resented being told she had forgotten to do it and sulked. For the first time ever had to use the call button to ask for a drink with meal and get IFE reset after a promise to rectify went undone. Have used Oman Air's OnAir product successfully once. Good wifi speed but at $29.95 its very expensive. Decided to treat ourselves to OnAir on the MCT-LHR (longest leg). Worked fine for 20 minutes then crashed and crew couldn't have cared less. Oman is great when its good and absolutely appalling when its bad. The planes are new so they say. Am going to give Oman one last try in October.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-BKK-MCT-BKK. Full flat seat and overall cabin space extremely comfortable food and drinks excellent as are the cabin staff. Muscat business lounge very good.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,FRA-MCT-CMB return. The seat pitch is generous inflight entrainment great food was good flight attendants friendly service good. Great value for money economy class product. The only negative complaining points were some delays on the FRA-MCT flights (due to weather and on the MCT-CMB flight (due to technical reasons) and the stop in Male on the MCT-CMB flight.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"LHR-Muscat-Trivandrum return. Staff were surly and arrogant service almost non existent (we had to ask many times for our meal then provided something completely different) our one drink of wine did not materialise. Then we were told the company policy was not to serve ""drunken passengers""! When I complained the chief steward showered my wife and I with gifts and an apology but the damage had been done. Add to this the pools of water in both toilets. Incidentally we are not drinkers and had not had any alcoholic drinks prior to our flight. We merely wanted some refreshment with our food.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"Me and my partner got our flight to Bangkok scheduled for April/May. They tried to reschedule our flight in February for later dates we had made arrangements for hotels/flights after few days they went back to original timetable. Of course they did not even consider taking any costs of our arrangements! Appalling customer service. And today the same story - again they want to reschedule a flight and the reason is ""something to do with switching from their Winter Schedule to their Summer schedule and being a young airline they are quite inexperienced at this"". They have already ruined our vacations with such irresponsible behaviour. They are not worth all the hassle even though they've got competitive price.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-BKK return great value for money paid €540 pp return. Flights on time  good flight entertainment. Crew efficient and friendly adequate amount of drink and food services. Would fly with Oman Air again.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,BKK to LHR via MCT. A tale of two halves. BKK to MCT flight was excellent staff very attentive and interacted with passengers. The cabin is excellent as are seats. Lounge at Muscat is small but quiet and relaxing. Food options well presented. The 2nd flight was disappointing. Having made the mistake of ordering vegetarian food the crew were oblivious to the fact that the meal presented was third rate. No alternatives offered and we went the whole flight without any food. The cabin crew seemed to spend most of their time talking among themselves. Four staff for 16 passengers but little interaction and no customer service. This illustrates the inconsistencies in standards at Oman. At their best they are as good an any airline but at their worst they are poor. There is an urgent need to achieve greater consistency.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT 22.35 Flight Economy. Impressed seating was excellent for Economy with sliding seat forward when the back was reclined and had no problem sleeping. Service was friendly and attentive although a limited alcoholic beverage selection. Food - The Bean Salad starter could have done with work but I have had much worse but the chicken curry and desert were very nice. Departed on time and landed on time. All in all very impressed.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Bangkok-Paris Frankfurt-Bangkok. From check-in was escorted through customs to the lounge. Service I've experienced in First Class with other airlines but this was Business Class. Food is restaurant style. Excellent wines and nice amenity kit. Seat fully flat and the cabin attendants make your bed linen sheet and duvet including large pillows. Friendly attendants. Lounge in Muscat is very good including their new part of the airport which is getting built around the current.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,CMB-Muscat-BAH in Business class. All flights on time the seat is fantastic lie flat and as good as many First Class's in many airlines. Food was served silver service and was of very good quality good wines and all aperitifs available. Entertainment was good but not as good as other carriers. Staff were all pleasant and attentive when required. Some polish could be advised as most are quite young. Lounge at Muscat is top marks with vast array of foods and drinks. To be recommended and will definitely use again.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR to Muscat and Muscat to BKK return in Business Class. Excellent new airline with a fantastic Business Class offering great Business Class seat price as well. Easy check-in good lounges amazing seat/flat bed staff onboard friendly and great service. Flat bed was great and got a good sleep in pyjamas provided on the way to Muscat. Seat comfortable and goes fully flat. Food/Beverages offered. New Business Class lounge in Muscat is excellent. I would highly recommend Oman Air due to their great Business Class seat at a reasonable price.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MLE-FRA return. A wonderful flight experience. On most sectors I was alone in Business Class. Inflight service and food was excellent. The seats are very comfortable and was able to get a good nights rest. The only negative was the ground handling staff in Muscat they where rude and not interested in J class passengers.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,MCT-KUL. The initial experiences were positive. Business lounge in Muscat was comfortable and staff attentive. Onboard the seat lived up to its reputation. There was a lot of wasted storage space in my opinion which was too small to be useful for cabin baggage but yet too big to look anything short of clumsy and a cheap gap- filler. Inflight service food IFE and crew all positive. On arrival into KUL my bag had been lost and this is where the airline and my entire experience fell down. The local staff were not readily on hand and certainly made very little effort once tracked down. It took about 36 hours to receive my bag and the promised delivery times were seemingly mere fabrications since they came and went on two occasions without any sign of my bags so all this did was to further build upon my frustrations. As a full fare paying premium passenger I expect an airline to jump into action when things go wrong and there was absolutely none of that. All contact was initiated by me at great expense and the airline failed to take a single pro-active step to manage the situation or reputation. Eventually I realized that they knew my bag was delayed by 24hrs even before I arrived into KUL but simply failed to take any action on the information. So a pleasurable experience turned very sour because the airline did not appear to have control interest or regret when something went wrong. The entire approach including the subsequent lack of interest from the head office leads me to question how serious this airline really is about competing within the region.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-SLL-MCT-LHR. A330-300 sectors in comfortable new aircraft with great leg space. Satisfactory food and drinks with bottled water available thoughout flight. Biscuits and ice cream on return flight. GF main course served to my wife was bland on both sectors but happily exchanged by crew for biryani on return sector. B737-800 sectors both satisfactory with GF meals served on these 1hr flights. Oman Air offer good value Economy flights and I look forward to my next flights with them to KTM in Nov.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"LHR-MCT-SLL-MCT-LHR. London to Muscat sectors were in a fairly new A330-300ER with good IFE. The service and meals were adequate and complimentary alcohol was available on request. My wife's GF main courses were bland and boring and on the homeward sector exchanged on request for the tasty biriani. Crew members mostly friendly and obliging. Leg room great for tall travellers and seemed more generous than the stated 34"". Mobile phones can be used inflight and WiFi is available both at additional cost. Main criticism of these flights is that the crew make no effort to keep the toilets clean on these 7-8hr flights. Muscat to Salalah sectors in B737-800 with a meal served on the 1 hr flight. On the basis of these experiences I'm travelling LHR-MCT-KTM in November this year.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Just flown with Oman Air yesterday. Entertainment great. Food was poor. Flown with Oman Air 4 times and all 4 times the chicken option wasn't available due to shortage. Yet the passengers sitting on the other aisle across still had the choice after to which I was very disappointed as due to my seat location I wasn't able to select the chicken meal. To happen every time I fly with Oman Air I now do not look forward to meals with this airline. Also was given a snack consisting of fruit and a bread roll filled with veg. Again annoyed but this time at the hostess as she gave me this snack only for myself and to realise after that there was a meat alternative to which she didn't inform us yet she informed the row of passengers in front. I complained to another hostess only for nothing to be done. Would strongly recommend selecting food before flying.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Business class to Bangkok via Muscat. Newish airline trying hard to compete with the big names and doing very well indeed. Standard of business class seats on Oman are superior to Etihad - newer more comfortable seats more space and excellent in flight entertainment with Bose headphones. Staff very courteous check in fast and efficient food superior & drinks were flowing. The only thing that was really average was the lounge at Terminal 3 - looked old and dated. In contrast the new lounge at Muscat is great with a very attractive layout of various food. Shame the lounge was invaded by loud mobile phone speakers and other inconsiderate people.,nan,4.0,nan
nan,Business Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,"Business class from Paris CDG-Kuala Lumpur return via Muscat. Excellent cabin very comfortable seats with a lot of privacy. Cabin crew very attentive and showed great customer service. Entertainment onboard had a great variety of choices. Lounge in Paris CDG Muscat and golden lounge in Kuala Lumpur all had a great selection of food and drinks. The only gripe is that despite having booked business class I was told I was not eligible for the limousine service. I was also disappointed that dining onboard was not ""on demand"". Overall it was great value for business class.",nan,5.0,nan
nan,Economy Class,4.0,nan,5.0,nan,4.0,yes,nan,4.0,LHR-MCT-BKK return. Outbound ok. Decent seat pitch in economy and meals plentiful. Muscat has no airbridges so it's all bus transfers. MCT is a small airport with limited food and beverage facilities. Return leg delayed on departure from BKK meaning there was only 15 mins in MCT to get my connecting flight to LHR. Upon clearing Customs I was ushered to the gate for connecting flight. Reaching the aircraft we were told there would be a further delay as connecting flight from Katmandu was late. In the end we were 1.5 hrs late. Arrived in London 1.5 hrs late. All in all I cannot complain. AVOD is ok but not the latest releases. For the price vs service pretty good all round.,nan,5.0,nan
nan,Economy Class,1.0,nan,4.0,nan,3.0,no,nan,3.0,"In theory fantastic product but in reality they did not deliver for us at all. LHR-MCT-BKK KUL-MCT-LHR. Managed to get emergency exit seats which was the only bonus. Cabin crew service very inconsistent. Very good on LHR-MCT very poor on the rest of the flights. KUL-MCT hot towel thrown at me. Food acceptable but had better with Qatar and Emirates. IFE good but sometimes difficult to navigate. Ground staff in MCT awful. Asked to upgrade to C (and pay the full price) and left waiting for the price for over 45 minutes after which we just left their ""counter"".",nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,ZRH-MCT-ZRH (first leg with a stop in MXP). Nice flight both ways. Good inflight entertainment (big screen large variety of recent films). Ground staff in MCT very kind helping us to properly pack a painting we bought in Oman and was too big to take into the cabin. The painting survived without a scratch. Baggage allowance is 30kg in economy class rather than the usual 20kg.,nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,I flew back from Kuala Lumpur yesterday in business class. The seats are comfortable and the service onboard is great. The only bad point was the luggage we had to wait a long time to collected them after landing. As I was in Business I didn't think I would have to wait.,nan,4.0,nan
nan,Business Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,"London Heathrow to Bangkok via Muscat return. Use of NO 1 lounge at Heathrow was very good indeed although quite busy. Food and drink were plentiful. Onboard A330-300 1-2-1 configuration so everyone has aisle access. Seat is extremely comfortable and a full 180 degree flat bed with 17"" monitor. Crew service and attentiveness excellent. Food was good quality and quantity spot on. Muscat and Bangkok lounges were excellent. Entertainment not very extensive with no new real releases of movies. One crew member remembered me by name on my return journey after 2 weeks and I found that impressive. Fast track immigration at BKK and LHR a huge bonus.",nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Dubai-Muscat-Bangkok. Apart from the 0600 departure from Dubai and a 3 hour wait in Muscat everything else was splendid. My business class fare was cheaper than certain airline's economy class. B737-800 from Dubai to Muscat and A330-200 Muscat to Bangkok. Business Class on A330 is configured with 1-2-1 seating layout. Nice cabin colours nice lighting and authentic Omani decorations throughout the cabin. The seats convert into full-flat beds and segregated into individual pods. Privacy is optimum. Exceptional food and presentation good quality and quantity. Cabin crew very responsive. Perhaps just some slightly wider choice in the AVOD would make it perfect.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,5.0,yes,nan,5.0,LHR-BKK. All flights on time new planes plenty to eat and drink on all legs. Flight attendants helpful and attentive. Toilets kept clean and AVOD great.,nan,5.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,London - Muscat - Salalah. Good flights oOnly problem was they had closed the check in desk at Muscat for the flight to Salalah an hour before take off. Why they did this when they new a connecting flight from London had just landed I don't know. We had to argue to get on this flight which is not pleasant.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MCT-CMB-MCT-LHR on A333 and B738 excellent service on all flights with tasty meals and great entertainment system. Cabin Staff courteous and professional. Will definitely fly again.,nan,4.0,nan
