Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,Flew SIN-SYD-SIN. Seats were really comfortable for a budget carrier. If you can book the economy plus (yellow seats). For a bit more you get a lot more leg space. The food and beverage bundle was worth the money. Food was nice and cabin crew was efficient. Hopefully they can size up their fleet so that there will not be any delays.,nan,4.0,nan
nan,Economy Class,5.0,nan,nan,nan,nan,yes,nan,4.0,I flew Singapore to Gold Coast return. Flight took off on time the seats were comfortable compared to other budget airlines. FAs were nice and attentive. On the flight back to Singapore we were given a chocolate bar! Would definitely fly Scoot again I hope they will open Singapore-Melbourne route in the future.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,3.0,SIN-OOL-SIN flight TZ006 and TZ005. SIN-OOL check in could have been a lot faster as we were the first few in line. Boarding was slow but smooth. The taxi and takeoff roll were done professionally. Food was served 1.5hrs after takeoff had lasagne which was not too bad its better to pre-order online to prevent long waiting times. For the rest of the flight I slept. Outbound flight ended well with a smooth landing but the immigration at Gold Coast wasn't very fast at all. OOL-SIN a long line at check in followed by another long line at immigration and boarding once on board managed to rest until takeoff. Food served 1.5hrs into the flight and had the lasagne meal which includes pepsi and fruit chips. Landing was fairly smooth. Overall I think Scoot is a fairly reasonable airline if you just want to eat and sleep my advice would be to download movies on a tablet and bring it onboard to past the time.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,yes,nan,4.0,Value for money! Paid for the extra leg room and it was worth the extra. The food was simple. Suggest passengers eat a good meal before boarding and take snacks. Suggest passengers take a warm jumper or rug because it can be a bit cool. Cabin staff were smartly dressed and friendly. Take a book Kindle or other entertainment.,nan,5.0,nan
nan,Economy Class,5.0,nan,3.0,nan,nan,yes,nan,4.0,SIN-SYD-SIN in Nov 2012. Sat in rows 24 D-G and 25 D-G to and fro. Paid $30 more per seat per person per way. Decent leg room. Satisfied with their service. Served food 4 hours after take off at 2am which was just right. The food was piping hot. The crew were polite efficient and professional. The aircraft was clean and new. The crew will periodically inspect the toilets to ensure cleanliness. Will definitely travel with scoot again. Scoot has full cost carrier service at the price of a budget airline!,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,nan,yes,nan,4.0,We had better service with Scoot than on full cost airlines the planes were clean and the cabin staff attentive. Paid extra for yellow seats at rear of plane and would do so again. No complaints whatsoever and we will definitely fly Scoot again.,nan,5.0,nan
nan,Economy Class,4.0,nan,nan,nan,nan,yes,nan,3.0,Recently travelled SIN-TPE-SIN. Managed to get the promotional fares on their recently launched new route. Poor legroom and seat space but bearable for a 4hr flight. The Air-conditioning was too cold both ways. Cabin crew was amateurish but efficient. Flight to TPE was full but only 60% on the way back. Overall good value.,nan,4.0,nan
nan,Economy Class,5.0,nan,3.0,nan,3.0,yes,nan,4.0,OOL-IN in Economy having traveled with Scoot on four previous occasions. Boeing 777 is comfortable clean and has enough overhead storage. Economy seat is sufficient and comparable to other low cost carriers. Food was not purchased as I prefer to eat before and after a flight on LCC. Drink prices are reasonable. Staff were very attentive friendly and were on the go for duration of the flight.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,Travelled from SIN-OOL 2 days ago on a 777 and were not impressed. The seats were very hard and had no head rest! The cabin service was almost non existent and the food was inedible. The water is $4 for a 330ml bottle which is outrageous. The call buttons kept going off all night. However planes are new and clean.,nan,4.0,nan
nan,Economy Class,4.0,nan,nan,nan,nan,yes,nan,3.0,Managed to obtain really good priced tickets from SYD to SIN and back. 10 seats across on 772 which is pretty tight. Flight out on time departure and early arrival. Flight back early departure and arrival. OK for daytime flight but on the way back overnight very uncomfortable and impossible to sleep despite paying more for extra legroom seats.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,nan,yes,nan,4.0,Flew SIN to SYD. The only issue is with the timing of departure being so early in the morning but I compensated with the use of the transit lounge. Early Check-in was a positive. Overall the flight was fine for the price paid meal was adequate and seat recline good for a sleep. For price definitely worth it if you don't mind sacrifices.,nan,4.0,nan
nan,nan,4.0,nan,1.0,nan,1.0,no,nan,1.0,Over an hour to check-in because we were too early and had to check in at the early counter. Only about a dozen people in front of us but it took an hour to check them in. Of course no lounge but I expected that. Priority boarding was people at the back of the plane board first oh and Business which meant a rush to the queue. The seats relined a little more than most standard seats. I asked to watch a tablet for entertainment and was told they were having technically difficulties and were not available. I since found out they haven't been available for months. Despite leaving at night and arriving in the morning you only get 1 meal and 1 drink. A comfort pack was extra we paid $8 for 1 blanket. We paid an extra $250 for: 1 Meal and 1 drink. Over 70% of the passengers boarded before us which meant the Gold Coast customs line was out onto the tarmac by the time we got off. They had 3 international flights arrive at once as they do most mornings. This airport can barely handle 1 international flight. Our flight arrived at 8.25am and we finally got out of customs around 9.40am.,nan,1.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,SYD-SIN-SYD in Oct 2012. Surprised that for the fare we paid we received so much. Flights were within 30 minutes of schedule at all times. The seats (Yellow seats $25AUD more) were very good. I am 6ft3 yet I fit very easily and had plenty of room to stretch my legs under the seat in front. Fully aware that there was no IFE so we took our own. Meals were very average but that is not too surprising. Staff were obviously young and inexperienced however they provided all that was required and were always smiling. The price of drinks etc was not too bad. Airport check in at Sydney was quite lengthy but at Singapore was really quick. It is important to remember that it is a low cost carrier.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,1.0,no,nan,2.0,Flew to Gold Coast in mid Dec. Pre-booked and paid for inflight entertainment but this service was 'pulled out due to operational constraint'. Instead of giving us a full cash refund for non-provision of service we were offered a $20 voucher valid until 30 Jun 2013 for 'additional baggage allowance and meal or to upgrade your seats for your future flight'. In response to my request for cash refund I was told to note that the vouchers were transferable. We have no plans to travel before 30 Jun and are definitely unlikely to fly Scoot again!,nan,3.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,3.0,Flew OOL-SIN for the first time on 25 Dec 12. Very pleasantly surprised. Although the flight was full the B777 did give the impression of spaciousness. Pleased that I had paid a little extra for an upgraded seat though. Plenty of legroom - but the armrests are very narrow. No headrests on the seats and the installation of these would be a big plus. The in-flight meals (even the upgraded ones) are no more than snacks - but that was not a big deal. There is of course no IFE. However if you are happy enough to read or use a computer the time passes quite quickly. My only criticism is that the food service was a little chaotic. Other than that Scoot represents excellent value. I'm planning to use Scoot's OOL services in future as a 'launchpad' to the multitude of destinations available from SIN. Very good value for money.,nan,4.0,nan
nan,Economy Class,1.0,nan,nan,nan,nan,no,nan,1.0,Flew SIN-TPE on 21st December the plane cabin actually looked rather old and dated. A panel at the ceiling of the cabin seemed to be loose too. Seats were hard and uncomfortable this was made worse by the lack of a headrest. However the recline of the seat was outstanding. Throughout the 4 hour flight the call buttons were ringing non-stop making any sleep impossible. The call button is placed right beside the armrest so almost everyone accidentally pressed it. Cabin was also rather cold. Toilets are clean and there are drinking fountains outside toilets too. As for service the service crew was very unprofessional they did their work without any smiles and all seemed very cold.,nan,3.0,nan
nan,Economy Class,2.0,nan,3.0,nan,1.0,no,nan,4.0,Badly organised boarding. Despite having on board water fountains the staff refused to supply a plastic cup without buying outrageously expensive water. Most customers around me were expecting to have to pay for toilet paper. No inflight entertainment available unless booked with purchase of ticket. Staff are friendly but either overworked or under trained. Overall I'll stay away from Budget airlines in the future.,nan,1.0,nan
nan,Economy Class,5.0,nan,2.0,nan,1.0,yes,nan,3.0,Flew OOL-SIN and SIN-TSN return was pleasantly surprised by the quality of the trip. It is a budget airline so you can not expect all the bells and whistles. All aircraft's were fresh and new with a young aircrew to boot. They seemed in good spirits and helpful. Naturally the food service was basic but not too expensive compared to some other budget carriers I have flown with. Surprisingly I was placed in a yellow stretched seat but while the seating did have more leg room the lack of adjustable headrest did not make it too much better. All in all though I would not hesitate to re-book a flight with them. No Inflight entertainment was available but I did not intend of using the pay service anyway.,nan,4.0,nan
nan,Business Class,2.0,nan,1.0,nan,2.0,no,nan,3.0,Scoot Business really means Premium Economy with one spicy Asian meal and one drink included no bread roll salt or pepper etc - very basic food indeed. After that there is a charge for everything. Try to carry your own water as its not provided - especially on longer flights. The seats are OK but difficult for sleeping. Our Singapore to Gold Coast flight was delayed an hour before any explanation was given to passengers. The flight eventually departed 1.5 hrs late.,nan,4.0,nan
nan,Economy Class,4.0,nan,2.0,nan,nan,yes,nan,2.0,"BKK-SIN connecting to SIN-SYD on 28/29 November. As other posters have noted it's definitely worth paying for the extra leg room in the yellow ""Stretch"" seats. However the seats themselves are very narrow (10 abreast in a 777) and are uncomfortable with no head rest. The forward economy cabin was also very cold. I pre-paid for meals but wouldn't do so again. In future I would bring my own food. I also pre-paid for ""Scoot-thru."" - the Scoot transfer facility in Singapore for Scoot-Scoot or Tiger passengers. The advantage of doing this is that it provides a similar connection facility to that of just about any legacy carrier. Not pre- paying this fee means that if I had missed the connecting flight I would have had to pay (according to Scoot terms and conditions) a re-booking fare and the fare differential for the next available flight even if the problem was with Scoot. Paying the ""Scoot-thru"" fee also meant that in Singapore I did not have to claim my bag clear customs and check in again for the connecting flight. Instead I was able to organise my next flight at Scoot's transfer facility within the airside departure level. Service is friendly but the staff don't seem particularly assertive. Overall I found Scoot to be cheap and cheerful and if you're a budget traveller I would recommend.",nan,4.0,nan
nan,Economy Class,2.0,nan,3.0,nan,1.0,no,nan,1.0,Booked a return flight from BKK to SG. Pre-selected window seat in the red seating of the aircraft. The seats were very thin - ok for a short haul 2 hour flight. The person in front reclined their seat which literally meant I had a headrest in my face. Flight departed on time which was a relief after seeing other reviews. Cabin attendants were far from 'fun vibrant' crew members mentioned in all the airline PR. More like exhausted/frustrated with their job. One snapped at a women when she asked to clarify the pre-ordered sandwich she had just been given. All in all an ok flight. Decided to upgrade to Biz scootz for the return leg just. Very easy to upgrade in SG - 99 SD plus 20SD administration fee. Seats on aircraft cannot and should never be compared to a normal business class product on every other airline. Meal was good. Flight was on time.,nan,2.0,nan
nan,nan,5.0,nan,4.0,nan,3.0,yes,nan,4.0,We flew Scoot Biz from SYD-SIN on 5th of Jan and found it a very comfortable flight. Cabin crew were very friendly and attentive. I read up beforehand on their website that IFE wasn't available on their IPads so I brought my own so that you can just live stream movies from their system. Seats were wide enough and recline was ok for a sleep with very good head rests the only complaint is there is no space between armrests so it's just like in economy where there isn't enough room for your arm and the person next to yours. Only 1 drink and meal included but the beers were reasonably priced at $4 AU but water was expensive at $3AU. Flight was on time and check in a breeze through the dedicated Biz counter. Boarding was good with a separate biz boarding so we were first. Pilot was down to earth and entertaining. It was definitely the most comfortable flight I've had to Singapore and will travel with Scoot again.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,nan,no,nan,2.0,We booked tickets from Gold Coast to Bangkok. First flight was 5 hours late meaning we missed our connection in Singapore. Even though we'd booked this as one return flight Scoot considered these to be separate flights therefore the missed connection was our problem not theirs so we had to book a new trip with Tiger to Bangkok as well as losing our prepaid accommodation and having to pay for a night in Singapore. Very little communication or explanation from Scoot no offer of any compensation or even a complimentary bottle of water. Promise of a $30 scoot voucher that never arrived. On our flight home via Singapore from Bangkok our flight was three hours delayed. From Singapore home it was delayed a two hours that turned into about four. My expectations are never very high for a budget flight but no matter how cheap it isn't worth this service.,nan,2.0,nan
nan,nan,3.0,nan,2.0,nan,3.0,no,nan,3.0,The cabin crew in Scoot BIZ were rather lacking on the outbound SIN-SYD sector and certainly on a long sector like this. On Scoot you have an entitlement and any additional was going to be chargeable - the meal was small in portion. Check-in counter staff was rude at SYD - my check in baggage was overweight by a couple of kgs but my carry on was very light - they wanted to charge a hefty amount for overweight baggage - or else take it out of your check in and carry with you the end result is still the same weight whether I carried it in my hand baggage or check in. On the return leg no blanket provided - apparently only on out bound leg.,nan,2.0,nan
nan,nan,4.0,nan,3.0,nan,2.0,no,nan,3.0,I was also on the Singapore - Coolangatta flight on the 29 January 2013 in Scootbiz and had to pay $12 for a blanket for my 8 year old. This was my second Scoot flight in 10 days and both have been delayed. On the 21st for 5 hours and the most recent flight - 1.5 hours. I understand Scoot is a budget airline but surely basic customer service should still be part of the overall offer. Unfortunately it seems in the airline industry the more you pay for your ticket the better you are treated as a customer.,nan,3.0,nan
nan,Economy Class,3.0,nan,nan,nan,nan,no,nan,4.0,My partner flew Scoot on the 21/1 OOL-BKK. Flight was 5 hours late so she missed connecting flight in Singapore she was told she would have to wait 22 hours for the next flight. No refund offered no meal voucher no accommodation and no apology offered. She had to buy a ticket from SNG-BKK with Air Asia.,nan,1.0,nan
nan,nan,3.0,nan,3.0,nan,1.0,no,nan,1.0,"Singapore to Gold Coast. Unpleasant check in counter in Singapore. Staff was shouting at the customer ""this is the business class check in counter!"" without checking our tickets when we queue at business check in counter (we have purchased ScootBiz!). Seats hard small (not like Jetstar's business class). Itinerary stated inflight entertainment blanket pillow eye mask food and beverage. After take off nothing was given. When we asked for the blanket and other stuff was told that no longer available. We have to insist these are stated on the itinerary and was only given blanket. When we ask for water was told to pay $3 per bottle. Sent in feedback to customer service with no reply.",nan,2.0,nan
nan,Economy Class,1.0,nan,nan,nan,nan,no,nan,3.0,Booked flight Singapore-Sydney with seat reservation turned up over 2 hours before departure but flight was overbooked. About 30 people couldn't get on the plane (even though most had paid for their seat reservation). Compensation? Nothing. Nobody from Scoot turned up to announce it or help out (staff of Changi airport were helpful though). On the way back the flight was delayed by over 5 hours. Both flights were unacceptable!,nan,1.0,nan
nan,Economy Class,1.0,nan,nan,nan,nan,no,nan,nan,Flight from Changi to Sydney now 5 hours late and keeps being shifted backwards. Staff smug and disinterested. Will never fly Scoot again.,nan,1.0,nan
nan,Economy Class,3.0,nan,nan,nan,1.0,no,nan,2.0,Pre-booked and paid for inflight entertainment but this service was not available when I asked after boarding. Now I had to find ways to entertain my kid for 7 hours. Instead of giving me a full cash refund for non- provision of service I was offered a $20 voucher valid until July 2013 for 'additional baggage allowance and meal or to upgrade your seats for your future flight'. I have no plans to travel before then and I definitely unlikely to fly Scoot again! Throughout the 7+ hour flight the call buttons were ringing non-stop making any sleep impossible. The call button is placed right beside the armrest and almost everyone accidentally pressed it. Seats were hard and toilets need more regular cleaning.,nan,2.0,nan
nan,Economy Class,1.0,nan,3.0,nan,nan,no,nan,3.0,Our initial flight from Bangkok to Singapore was delayed 4 hours. This of course is fine and expected with budget airlines. However we had a connecting flight from Singapore. The staff at Bangkok airport told us that it was ok because the connecting flight would wait for us hence we didn't make any arrangements (eg book a hotel or another flight). However when arriving at Singapore at 2am we were told the flight had left and that we would have to wait until 2am the next morning. We were also told that we had to check in 10 hours before our next flight to guarantee a seat. Ground staff explained if we wanted to we could book another flight and receive a full refund for our Singapore to Sydney leg. Many passengers did and did not receive the refund.,nan,1.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,We flew from Tokyo to Taipei Taipei to Singapore and finally Singapore to Sydney. Each flight was terrible with each at least 20mins late. The old re-branded 777 planes are falling apart. The staff were extremely rude and unhelpful. After flying multiple airlines Scoot was by far the worst! Never again. 787 or no 787's the new planes wont fix your poor timing and service.,nan,1.0,nan
nan,Economy Class,2.0,nan,3.0,nan,nan,no,nan,3.0,Recently my wife and seven other members of my family flew from Surfers Paradise to Singapore. The plane was late leaving Australia and on arrival we were to get a connecting flight to Thailand. On arrival and with great difficulty we found out that along 45 other passengers were left stranded in Singapore. We found out this happens quite often. The staff did not want to help us or even discuss the matter. The extra expense burdened on us. Never again will my family travel budget airlines.,nan,3.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,no,nan,3.0,Flew Scoot Sydney to Singapore 2pm flight. Checked in at 12 and told flight was delayed 2 hours. Boards showed flight boarding so went to boarding gate only to be told flight was delayed again - no one knew why. 2 hours later we got to board. Sat on the plane for almost an hour before we took off. My first son flew two weeks later - his flight was delayed by an hour - boarding was chaotic whilst every friend and his brother tried to rush onto the plane irrespective of a zone call. My daughter in law flew in last week Friday. Arrival time was 7pm. Looking online we saw the flight was delayed by 2 hours. We arrived at the airport at 9pm - flight board showed arrival as 9.15pm. At 9.30pm arrival time was changed to 10.22pm! Delayed 3.5 hours! Hugely unimpressed with Scoot.,nan,1.0,nan
nan,nan,3.0,nan,2.0,nan,1.0,no,nan,5.0,I have flown Scoot with the whole family twice in the past 3 months from Sydney to Singapore and then the reverse. The ground service is poor. Long queues excessively long times to check-in (stood at check-in for 45 mins). On one occasion we arranged for Scoot to have someone assist my non-English speaking cousin to take her through customs and on to the plane. When we got to the airport our assistance had not been assigned. We waited until the queues had vanished from check-in and the counter staff simply ignored us and went on with their other duties. t is impossible to get through to their call centre - they seem to be perpetually experiencing a high volume of calls never mind the time. I've tried calling at around 9pm Sydney time 6am Sydney time and about 2pm Singapore time. Only got through once at the 6am timeslot and only after been put on hold for 45 mins (time by Skype).,nan,4.0,nan
nan,nan,3.0,nan,2.0,nan,nan,yes,nan,4.0,ScootBiz from Gold Coast to Singapore return. Dedicated lane for business check-in and express lane through immigration at GC all a bonus. Booked the rear seats in business class and found them very comfortable and better than Jetstar business but not as good as Air Asia X business class. Food was not appealing and very basic but for under $500 dollars one way was not complaining. The staff looked very young and were helpful but not of a standard of usual business class but once again its a low cost airline. I enjoyed a nice sleep travelling in both direction and was very refreshed on landing. Food and drink on plane was expensive especially water. Major complaint was after getting on and off plane before everybody else when collecting bags both times my bags were last to appear on carousel. Long wait and then long wait at immigration.,nan,5.0,nan
nan,nan,1.0,nan,2.0,nan,1.0,no,nan,3.0,BKK-SIN. Service staff very slow in handling check in. No premium lane for immigration and no lounge for biz class. My luggage tag was lost by scoot and needed replacement. Onboard head crew asked what meal I would like told her I had pre-ordered my meals but that menu had changed. However I had paid for the premium meal. I requested for the code for inflight entertainment I tried to press the call button but no crew responded the lights were on for an hour. The food was similar to economy class. Seat was slightly bigger. My luggage came out last as there is no priority for biz class passenger.,nan,1.0,nan
nan,Economy Class,3.0,nan,4.0,nan,nan,no,nan,3.0,Flew from Singapore to Sydney on 29/1/13. Check in was slow - one of the ground staff collected our passports and about another 5 people at front of the queue took them back to the counter the person at the counter flipped through the passports put a sticker on the front and then the passports were returned. Yet when our turn came to check in there was no apparent time saving. The check in staff were inappropriately dressed they were indistinguishable from general airport workers. Onboard we had ordered the blanket sets and had to ask 3 times for them although they did apologise when we finally received them. The overhead reading light switches on the arm were very sensitive so that every time you press against the arm the light would come on. The inflight crew were polite and helpful.,nan,3.0,nan
nan,nan,4.0,nan,3.0,nan,2.0,no,nan,3.0,Last night I received an email saying my flight from GC to Singapore at 9am had been delayed until 2pm. Arrive at check in desk only to be told that it has now been delayed until 6pm and that that's not a guaranteed time. Never mind the 2 onward flights I'm going to have to miss and non refundable accommodation on top - what I want to know is why were customers not emailed on the additional delay? The opportunity to arrange not sitting in this airport would have been welcomed. You forget that many of your flyers are from Brisbane - we can't exactly hop in a cab and go back home. Up until this point I've had a relatively good experience with this airline.,nan,3.0,nan
nan,Economy Class,1.0,nan,3.0,nan,nan,no,nan,3.0,Booked to fly from Gold Coast back to Singapore turned up at the airport to be told that flight was delayed. Original flight time was 9.15am and new time was now 6pm in the evening - told that I had received an email which I hadn't neither had the other 20 people who were also there to check in - no apology no vouchers only told to return to the airport at 4pm. I had a connecting flight from Singapore to Frankfurt at 12pm that night and told Scoot staff that I would miss my connecting flight they weren't bothered when I pushed about returning at 4pm the staff member finally admitted that they didn't even know if they flight would go at the proposed time that evening as the plane had to come from China and hadn't left there due to a snowstorm! Had to go to Air Asia and pay for a flight to Kuala Lumpur and then another flight with Tiger to Singapore to get back in time. NOT worth the cheap fare won't be flying with them again.,nan,1.0,nan
nan,Economy Class,5.0,nan,5.0,nan,nan,yes,nan,4.0,Sydney to Singapore. The check-in was quick and left on time. Cabin crew cheerful and energetic. I did not select anything to eat when I booked the tickets but ordered from foods available on menu inflight. The hot Italian veggie food was tasty and filling - about 8 AUD which is quite cheap. I found their menu to be reasonably priced. The leg space was sufficient. I observed that leg space of some seats (yellow) for which you need to pay extra was large especially the first row. When you book online you have options of paying by credit card or through POLI using your bank account. I chose the second option of going through bank and had to wait for more than 24 hrs for the bank transfer to complete and ticket delivered. I also had to do few follow-ups with their customer centre. If people are travelling within the next 2 or 3 days of booking I suggest to use credit-card which should result in a ticket immediately. Overall very satisfied with my first experience with Scoot and happy that I saved about $A350 for my one- way trip to Singapore by booking Scoot.,nan,5.0,nan
