Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Heathrow - Mauritius return. Outbound flight was appalling. The legroom in economy is the worst we've experienced. As already mentioned in other reviews the IFE box is situated under the seats so severely eats into the already cramped conditions. Cabin staff were generally surly and rude. One stewardess rammed the beverage trolley into my husband twice and poured hot tea in his lap without acknowledgement let alone an apology. Headphones didn't work. Toilets where dirty. Inbound was a slight improvement. The cabin staff where pleasant.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MRU-LHR return A340. The flight could have been brilliant if not for one stewardess on the first leg. Chief Purser and other crew more than helpful and caring. Food excellent on both legs compared to a recent previous trip. Some issues with toilets. Recurrent issues with the seats. IFE the same old story but beyond control of crew brought my Ipad and enjoyed my own movies.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,I travelled with my family from London Heathrow. We found the seats reasonably comfortable our 4 year old slept like a baby the whole flight out. The food was just fine with my wife and I enjoying our meals and our son was very happy with his. For the return flight my son fell asleep at takeoff so missed the normal meal time. When he woke up midflight the Flight Attendents had kept his meal and were quickly able to provide it resulting in a happy child who went straight back to sleep. Thank you for a good flight at a good price.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MRU-HKG return - A330 on first leg ok with quite new plane. A340 on return a different story the plane is old. Outbound food was not to standard. Overall the service was quite ok respect the staff and they should provide good service. Return leg service much better as well as the food. The seats in Business are quite of a kind the fabric and the sloppy position pull you downwards.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,We flew from LHR in May and were appalled by the rude staff (preferential treatment to Mauritians) cramped seats with the IFE box taking up much of the legroom. The food was mediocre and toilets filthy. I have already complained to my travel agent (Sovereign) who to their credit managed to get a long response from Air Mauritius - sadly they didn't really pay much attention to my points and said how pleased they were that I'd been moved to a seat with more legroom (I wasn't). The staff spent the flight chatting at the back of the plane and passengers were expected to walk up to the galley and help themselves to drinks. I enjoyed the IFE - saw a few films which I enjoyed. We will go back to Mauritius as it is an amazing country but we will be flying a different airline next time no matter what the cost.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Heathrow to Mauritius. Staff friendly however we paid £100 premium for 2 seats with extra legroom. Neither of the entertainment screens worked - in fact one was not even attached properly to the cable which had been previously taped on by an amateur. 11 hours is a long time without music or a film. Also for some unknown reason a passenger was allowed to sit in the jumpseat seat throughout the whole journey. This was unacceptable as she was right in our vision and took up the extra leg space we had paid extra for. The flight steward apologised and gave us name of the vice president of Air Mauritius customer services. When we attempted to contact him  we were told that customer services would contact us via e mail. We are still waiting. This airline is not doing us a favour. We paid a large sum of money for the flights plus the extra leg room premium. Not happy at all.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Mauritius to Delhi. I found the quality of seats very average in the aircraft. In fact even in business class one of the seats couldn't move back. Worst of all the main attendant was rude and unfriendly. She didn't let me see my elderly parents travelling separately in business class the whole flight knowing that they may need my help / assistance in spite of repeated requests. Very disappointed.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,PER-MRU-LHR MRU-PER. Not too bad an airline. A340 aircraft are reliable however Air Mauritius need to review their seats which are quite hard for long haul flights and worn in some cases. Food is average but cabin staff friendly and efficient. In flight entertainment could be upgraded. Checkin and boarding very efficient.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MRU-LHR. Air Mauritius use their most modern A340's on the London route which are quiet and smooth. Sat in economy and was surprised at how tight the legroom is and I'm only 5ft 9in. That was the only real negative about the flight. IFE boxes are also under each seat which limits your ability to stretch out your legs. I'm used to BA and Virgin's economy cabins which are more spacious. IFE was ok but not enough choice for a 12hr flight. Food was pretty good and tasty. Staff were pleasant and happy to help with requests.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Seats on the Heathrow to Mauritius flight were hard provided no lumbar support and very uncomfortable. Some members of staff somewhat patronising and not very helpful. Headphone did not work and the food was awful. They do not serve the small bottles of wine and we were served tiny amounts of wine in plastic glasses I felt we were treated like children. When asked for two small glasses we were very patronisingly told that we have to wait for the next trolley - which was going to be a long time after the meal. My partner and I ordered vegetarian food and were served very small portions of very unappetising food and a fruit salad with acidic and unripe fruits. The next morning we were offered two small cold soft and doughy buns with margarine and jam. Not a pleasant trip.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Heathrow to Mauritius seats are very tight spaced. Staff quite unhelpful. In such a long haul flight they did not distribute water or juice after meal times nor did they advise passengers to help themselves with drinks in the catering area. I travelled with 18 month old twins - staff unhelpful and gave our kids meals with adults meals whilst distributing other kids meals earlier. Mauritius to Heathrow staff rude and spoke over our heads literally bitching about kids playing on the floor between passenger seats. They lack manners and customer service. Staff have no compassion and empathy for parents who travel with kids - they behave as if they are doing us favours whilst we pay in full for adult and kid fares.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Frankfurt to Mauritius and back last week. First we booked a non-stop flight the ticket said that too but in fact the plane - after already delayed for over an hour - stopped in Geneva and we had to go out there and wait for another hour. The plane was old  legroom in was poor due to the IFE Box mentioned in other reviews. The staff was friendly but never there. I've hardly seen them during the flight and helped myself for drinks (so far there were drinks). Only the food was ok and the entertainment program was nice.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,DUR-MRU return Business class on A319. Things work so well from the Durban side but I have flown DUR-MRU-HKG return and JNB-MRU-LHR and by comparison the cabin crew this time barely managed a smile unless you grovelled. I don't expect to be glared at for asking for more bread. The return leg was pretty similar as far as staff went. Clearly nicer staff get to fly the longer routes. The most severe criticism I would make is the boarding leaving Mauritius. It is unjustifiable to leave long lines of passengers waiting for over an hour with no info nor telling us to all go sit down again. They knew perfectly well that they were running a full hour late as they later came up with the excuse that the plane was running late from Rodrigues! They pay lip service to priority boarding of business class passengers. Suddenly they announced a gate change so everyone had to scramble to change gates. Kept us waiting on the tarmac for the bus. What is the most appalling is that they kept 5 medical patients who were flying on the flight in wheelchairs waiting too in the line with no explanation to them.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,LHR-MRU-LHR. LHR-MRU poor leg room most uncomfortable seats ever the entertainment system didn't work properly and staff were miserable. The MRU-LHR leg was a different story. We left MRU 3.5hours late due to the bad weather at LHR (snow). 3 hours from LHR captain announces the airport was shut so we were diverting to Milan-Malpensa. We landed and were shipped to a hotel. The following day our plane departed Milan for Paris without telling the passengers any information. Air Mauritius had one rep in Milan airport who ignored us another rep wouldn't speak with us. Very little information given to us we had to chase Air Mauritius at all times. They pretty much just abandoned us in Milan once we got off the plane. After 4 days of little information they left us to find our own way home. I certainly wouldn't recommend using Air Mauritius. The worst customer service I have ever experienced.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Mauritius-Singapore return Economy new A330 both legs. Seats quite hard but 7 hours flight is sustainable. I no longer rely on the IFE and always bring my IPAD. Flight was quite full but had no one seating to me on both legs and that is a major relief. Crew was performing basic service and not very friendly. The male staffs were more interested in female passengers. Come on MK you can do better!,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Cape Town to Mauritius Mauritius to Heathrow. The most uncomfortable seats ever IFE box takes 25% of already limited legroom. Disinterested staff poor food - old planes with bits missing or not working.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,"LON-MRU-LON in Business Class travelling with our baby daughter. I have to say the experience was very good indeed particularly on LON-MRU. The cabin crew in biz cabin were excellent attentive and polite. The food was of a good standard the sleeper beds (although not fully flat recline to an angle of 170 degrees) were comfortable - I am 6'3"" tall and could almost fully stretch out. Flights were on time outbound hours delay inbound. AVOD inflight entertainment system in biz class was good decent large screen in your armrest moderate selection of films to choose from. As a leisure airline Air Mauritius offered excellent value for money on this route compared to their only direct competitor (BA). Hold bags were priority tagged and did come off first at both ends. Our babies pushchair was also waiting at the aircraft door in both directions when we landed. Only slight let down is the Air Mauritius Lounge in MRU which is pretty poor and in need of a major makeover but a minor point in the overall travel experience.",nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR to MRU return in September 2010 (both night time flights). Found the seats cramped and uncomfortable not all of the headset jacks worked. The Flambouant aircraft appears to be less tired than The Chamarel one both Airbus 340's. Staff were helpful and polite we also appreciated the cabin lights being turned off after dinner however due to the severe lack of padding in the seats my legs and posterior spent more time asleep than I did. We do recommend flying with Air Mauritius but not for such a long journey.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Business Class (which was cheaper than I thought) in early September. No problems on the ground (though immigration at Mauritius a bit long winded) or in the air. Food wine and staff very good. Would have no hesitation in using them again.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Johannesburg to Perth return. Service good seats comfortable. AVOD operated without any problems. The crew were friendly tasty food and wine is excellent. On our return schedules changed without notification however Air Mauritius covered all costs.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,London-Mauritius-London with A340-300. Check in: friendly and helpful staff trying to accommodate seat requests. Seats uncomfortable and tiny leg space (I am 1.90 m) but managed to sleep somehow. Food ok nothing special staff go round frequently with wine and water during flight. Entertainment limited few selection of films which are shown in unpredictable loops Aircraft needs upgrade to more comfortable seats they must be reading these reviews as most flaws mentioned not noticed (ie. patronising staff no child menu no water etc.),nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,Flew back with my husband and 2 children from Mauritius last night in business class and was appalled at level of service onboard. No child meals in fact no child friendly food whatsoever. Considering it's such a long flight they should be more prepared for children travelling. We requested child meals at booking and did not get on way out so on return My agent requested again but yet again this was ignored. We have travelled in business class on both BA and Virgin and Air Mauritius can't even come close in comparison to service provided by these airlines.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,LHR - MRU return in economy. Alitalia check in staff at LHR very friendly and helpful. The flight was on a tatty A340-300. The material was coming off the backs of the seats and the inflight entertainment did not work properly. When it did work it had a very limited selection of music and films. The seats were very uncomfortable seat pitch the smallest I have experienced on a long haul flight. The food was fine. The cabin crew were very polite and friendly though forget pressing the call bell as they won't bother coming. If you want something you have to go to the rear galley and get it yourself.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"LHR-MRU in economy on a very tatty A340. The backs of the seats were coming apart to the point where you could see metal seats incredibly hard and uncomfortable and seat pitch so small that I had to sit side saddle for the entire flight. No chance of getting sleep in these seats. IFE didn't work properly and there are very few films or music to listen to - certainly not enough selection for a 12hr flight. Flight attendants friendly and polite and food was fine. Toilets don't appear to be cleaned during the flight so quite disgusting on a 12 hr flight. MRU-LHR in economy was similar. Boarding at MRU a mess. The queue from the gate weaved its way across most of the tiny terminal and was being processed very slowly. A lot of passengers getting angry. Flight attendants operated a ""self-service"" from the rear galley. The flight attendant call bell seems to be purely for decorative purposes so there was an endless line of passengers going to and from the rear galley.",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Paris CDG to Mauritius in Economy Class and totally disappointed. Firstly the seats were so uncomfortable it was impossible to sleep. There was no in flight entertainment because it was such an old aircraft - we did have our own tiny screens but they only displayed a map of where we were! The staff were okay and food about edible. Fly with another airline you will not regret it.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,CPT-MRU A319 Business Class. Fixed cabin of 16 seats (2-2) but 3-3 with the centre seat as a table. Good leg room for a regional flight although 5 hrs is a long time in a economy seat which it appears to be. It has an IFE box under the centre seat. Cabin service was good and food excellent - a 4 course lunch with a choice of 3 mains. Aircraft - one of only two of this type operate mainly MRU to South Africa. Overall good but a poor seat. Arrived on time but parked remote - seems standard for this type and after some delay disembarked onto a bus.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,LHR-MRU Economy flight delayed by one hour. Seats uncomfortable but size okay. Skipped dinner. Breakfast was really basic with near frozen pastry and bread. For an economy flight it was basic service nothing to be impressed. Crew did their jobs but that was it. IFE okay for a night flight.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,MRU-MEL on A340. Disinterested check-in clerk couldn't have cared less about my seating preferences even though what I wanted was available. Could not read as an alternative to the non-on demand video because the light switch was incorrectly wired to illuminate the seat next to mine. Flight attendants nice enough but take a water bottle on board - they make no effort to carry water or juice along the aisles when the cabin lights are down. If you aren't in an aisle seat presumably you are just expected to dehydrate unless you climb over your sleeping fellow travellers to get to the galley. Food ordinary. No reason to fly this airline unless route dictates worth rescheduling to avoid.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MRU-MXP return Business. Flight delayed by 6 hours then another 6 hours. Being local we went back home and returned. Skipped dinner and went to sleep as soon as we took off. Staff very helpful. Return leg was night flight good sleep crew was excellent. Only set back is the seat at an angle not the best. Milan lounge is not really a lounge.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Horrific flight out managed to sleep a little on the way back but only because I probably could have slept standing. The seats were horribly uncomfortable (comparable to a short haul easy jet flight possibly worse) and any room for your feet is taken-up by the inflight entertainment box. Inflight entertainment had poor screens and an even poorer selection of films. Seats badly damaged with wire from the document holder (which had somehow reversed its spring) forcing into my knees for the whole way out. Flight staff polite but seemed to be very pleased with themselves which added to the depression of the whole experience. Booked through Kuoni so expected the flight to be fine I won’t be so trusting in future. I find it hard to believe given the cost of everything on Mauritius that their airline has to be so poor.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,London Heathrow to Mauritius return. I'm 5'10 and average build and found I had sufficient room to recline and doze a bit for the 12 hr flight. The inflight entertainment was good with a large touchscreen offering recent movies tv documentaries and games - all on-demand. The only drawback is that the screen is sometimes too touch sensitive or not at all which can be frustrating at times. Going out mine froze all together once but the stewardess reset it within minutes. The food was tasty and service not intrusive. However there was no announcement that drinks were always available in the galley - I only knew this from previous reviews. Flight out was just 1 hr delayed due to late inbound arrival but return flight taxied dead on time and arrived 30 mins early.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Paris to Mauritius return on Business with a promotional fare. Warm welcome from staff served a choice of pre- flights drinks with a local tropical touch. Starters main courses and desserts tasty and again with a creole twist that was memorable. The lie-flat seat is comfortable with relax and massage options. Plenty of space for storage and water bottles provided before going to sleep. Only 2 things to improve - the IFE is not on-demand and the choice of movies is limited there are no snacks/drinks buffet on overnight flights which last about 11 hrs. Otherwise a satisfying trip where I managed to get 7 hrs sleep.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Mauritius to London Heathrow. The service was below average. Food was satisfactory although served chicken for every meal. The television did not work I told a cabin crew member 3 times and she simply said 'ok I'll come back to you' she didn't for 12 hours. As for the other points they were satisfactory. Not much leg space and variety of films and shows.,nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,no,nan,nan,"MAU to SYD. Flight was ok nice aircraft but as for cabin service - well your on your own. If you need the toilet join the line of Economy passengers for Business Class facilities. A request for water was met with ""try economy"".",nan,1.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Business Class from MUR to Paris. Usual great service. Clean A340. Crew very pleasant and smiling. Wines and food was ok. Seats aren't the most modern but plenty of space and very comfortable. Left on time and arrived 10 mins late. This is a late flight so they quickly serve dinner then close cabin down for the night.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Paris-Mauritius-Paris Economy on A340's. Poor service on both flights. Seats very uncomfortable they seem to tilt forward and have limited space. Food OK but drinks service appalling. 1 trolley service and 1 round of soft drinks for 11 hr flight! If you wanted more drinks you had to go to the galley at the back to help yourself where the flight attendants were sitting chatting/reading or putting on their makeup! If you are a Mauritian national though you are very well looked after personal food & drinks served and bottles of wine given to take home! Will never fly them again.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,MRU-MEL-SYD - A340. Service on board was very good however a couple of announcements could have been made by staff prior to boarding in Mauritius warning Sydney passengers in transit that their duty free spirits purchased in Mauritius would be confiscated by security staff upon arrival at Melbourne airport. The onus is on the Airline to warn its passengers that only a limited amount of liquid would pass security requirements at the second check point. This problem occurs quite often and results in quite an unnecessary loss of revenue to passengers unaware of this legal requirement.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,MRU-CDG. Business. One of the newest A340. Excellent service staff was very helpful and pleasant. If the seats would be at 180 that would be great. Keep on the good job.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Just travelled to and from Mauritius in business class. Service was excellent. Nothing too much trouble for Cabin Crew. Very good comprehensive menu. Comfortable seats. Able to sleep comfortably both outward and inward journey. In flight entertainment a little limited. Otherwise very good.,nan,4.0,nan
nan,Economy Class,3.0,nan,2.0,nan,3.0,no,nan,1.0,Travelled PER-MRU twice. Reasonably priced seats the timing of flight departure is an absolute nightmare at 2am don't understand why it has to be so late. Plane is fairly uncomfortable with hard seats and lack of leg room. A warning alarm came on 1 hour into return flight and we had to wait around in transit hall for 2 hours in early am. Only direct flight to MRU which is a pity.,nan,3.0,nan
nan,Economy Class,2.0,nan,2.0,nan,1.0,no,nan,1.0,Very disappointed with the inflight service. Flight from Mauritius to Heathrow is 12.5 hrs. Usually on long flights flight attendants on other airlines would on several occasion offer passengers a glass of water. With Air Mauritius not once did the flight attendants offer water to passengers. You have to ask for it. Once the food was served their duty was done. The quality of the food was very poor. The entertainment choice was limited and outdated.,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,3.0,LHR to MRU. Good cabin crew although a bit slow to reset my entertainment system on time flight and baggage arrived as well. Return leg was good 2 meals breakfast lunch and a snack before landing. Seats are cramped my knees were touching the seat in front. Crew don't smile.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,London-Mauritius return on 23rd Jan. Plane only half full so lots of space my son had a bad tooth and was looked after very well. Food was fine quite a good flight with no complaints crew were excellent. Have flown with a lot worse airlines supposedly of better quality.,nan,4.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,nan,Hong Kong to Mauritius return - wasn't a bad trip but the seat was a bit congested and the food quantity was not good. There should be a great variety of food but there were only two which excluded the vegetarian meal both ways. Having Air-Mauritius to be the only possible direct airline to Mauritius the ticket was very pricey.,nan,2.0,nan
nan,Economy Class,4.0,nan,4.0,nan,1.0,no,nan,1.0,LHR-MRU return. Flew out December returned Jan in economy class on a A340-300 with window seats on both flights. Flight staff on the ground and cabin crew helpful. Food quality generally ok. You could have as many drinks as you required. However that's where the positives end the seating was cramped and no way is the seat pitch 33/34 inch as stated. The recline space available is also very poor so you never feel comfortable quite the opposite with no chance of any sleep. The entertainment system is also disappointing with limited choice of films and music.,nan,2.0,nan
nan,Business Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,Worst airline ever. Business class ticket they lost our luggage and did nothing to find them. We spent 8 days in Mauritius with a 15 months old baby and without any luggage a nightmare. Our luggage were lost in Nairobi. It's not the first time it happens but with other airlines they usually find them and deliver them in a couple of days. Service in the flight is bad. From Nairobi to Mauritius you get a kind of breakfast when you board then after nothing not even a glass of water! And we travelled business class!,nan,1.0,nan
nan,Economy Class,1.0,nan,1.0,nan,2.0,no,nan,3.0,I was delayed more than 48 hrs in Shanghai Pudong Airport! The whole ordeal started when we boarded the plane we were told there was a technical problem and take off would be delayed. The crew had to open the middle doors for us as it was getting too hot inside. During the 4 hr wait we did not get any food or drinks! We were driven finally after 5 hours on the tarmac back to the terminal to be dumped in the airport hotel without food or information. For the next 2 days we were left without any info on the flight! We had to fight with airport staff to get our luggage back after more than 24hrs. Absolutely unprofessional management of problems lying to customers covering up a major problem and never getting back to us for any kind of compensation.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,My Family and I flew Singapore to Mauritius and return via KL. We were impressed with good inflight customer service including the food having travelled there new Airbus A330-200.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Melbourne-Mauritius-Nairobi return pleasantly surprised by the level of service we received. For both long haul services requested and received exit rows - which can be quite difficult to do with other airlines. I found the seats comfortable food was fine and there was never any issue about heading down to the back galley to get a drink when you felt like one. The staff on the whole were very friendly. Mauritius airport itself is very small and cramped but this should not be a problem when the new terminal opens.,nan,4.0,nan
nan,Economy Class,3.0,nan,3.0,nan,3.0,yes,nan,3.0,PER-MRU-PER. We flew Air Mauritius as a codeshare with Air Austral. All-in-all a fairly reasonable flight experience for the price although we did suffer a quite long delay on the return flight due to technical issues with the aircraft that needed to be sorted out. The cabin attendants were friendly and responsive both ways however there was insufficient water provided during the return flight which in a warmer than usual cabin was disappointing. The food was only fair to be honest but the wine pretty reasonable. My main issue was the ground staff and boarding process at MRU. A lack of updates on the delay and a temporary breakdown of the boarding card readers slowed things down even further. The SSR (Plaissance) airport in Mauritius is okay but fills to bursting when you have 3 flights leaving at once which was the case on the evening we flew. Chaos!,nan,4.0,nan
