Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,3.0,Paris-Colombo and Colombo-Rome (via Milan) in Economy. Crew friendly and proactive on the CDG-CMB leg. The small touches - distribution of menus 3 choices for main meals and warmth of the crew - makes UL stand above the rest on a good day. However an A330 which was added to the fleet recently - shockingly tatty on the inside with armrests held together with duct tape. Tiny video screens barely watchable. A340 on the CMB-FCO flight was in better shape despite being one of the older aircraft in the fleet. Seats were rock hard. Crew were somewhat disinterested on this flight. Check-in at CMB was a hassle with long lines at both check-in counters and immigration. Both flights on time and overall good value for money although cabin interiors and entertainment systems badly need to be upgraded.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,3.0,LHR-CMB-LHR in economy. Took advantage of 'Manage my booking' and 'Check in Online' on website which made things easier at the airport. However requested seat on outbound leg was changed without explanation. A330 both ways generally clean and tidy except for dirty marks on and around video screens. Despite being 'new' seats with lumbar support they are rock hard and I squirmed around continuously but never really get comfortable. Range of movies and music was good for economy although not AVOD. IFE system was a bit 'dicky' with handset showing signs of wear and tear on outbound but fine on return. Food drink and general cabin service super which mitigated other shortcomings. I would use this airline again - hope they can do something about the seats!,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,1.0,no,nan,3.0,Male via Colombo (where we changed plane) to Frankfurt. We had two quite old planes with extremely little legroom. Furthermore the onboard entertainment didn't work at all. On the second flight (CMB-FRA) even the reading lights didn't work. As it was very uncomfortable and we couldn't really sleep we also weren't able to read or watch a movie - 10hrs can be quite long. Also online check-in didn't work it told us our booking can't be found. Compared to any other Asian airlines this was very disappointing and we definitely won't be flying Sri Lankan again.,nan,2.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,4.0,CMB-LHR early afternoon departure. Fast check-in and on time departure. Fantastic cabin crew and service with a smile. Food very good frequent drinks service. IFE worked but not AVOD which is a let down. Call buttons answered promptly. Early arrival into LHR. Overall an excellent flight really because of excellent crew but need to invest in IFE with AVOD.,nan,5.0,nan
nan,Economy Class,3.0,nan,4.0,nan,4.0,no,nan,1.0,CMB-BKK-CMB. Extremely uncomfortable seats. They are lumpy and hard. Can barely sleep. Old aircraft. The staff are not that friendly. The food is warm but not excellent. Check-in was slow in Colombo. I'd call it 'cattle class' rather than economy class.,nan,3.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,3.0,LHR-CMB-LHR. Very impressed with the service from flight attendants. Meals served were very good apart from one of the meals on my inbound flight which was a very dry pasta. Cabin interior could use some upgrading and IFE systems as well. On my outbound flight from CMB my IFE screen was badly damaged and could not be used. Overall I can recommend and happy with their inflight service.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,nan,yes,nan,4.0,Delhi-Colombo-Delhi. Great experience both flights on time. Very nice airport staff in Delhi. Fast check-in. Cabin crew really nice on both flights. Food is tasty with appetizers and beverages before meal. Pillow and blanket in every seat. Colombo airport is great with many shops! Only miss inflight entertainment on 3.5 hr flight.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,LHR-CMB economy. Fast check-in and friendly ground staff. Flight left on time and arrived early into Colombo. Warm and friendly welcome onboard by Cabin Crew who smiled and were proactive. Drinks/nibbles menu card with 3 meal options and cognac/brandy. Mid-flight drinks/snack runs with genuine service. Good breakfast with fruit yoghurt breads and hot meal. Only down side on A330-200 is the IFE which remains out of date with no AVOD. Attentive service makes up for what they lack in up to date aircraft. Look forward to return flight.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,yes,nan,3.0,LHR-CMB. Planes slightly dated and worn and seats could be more comfortable. Good selection of films on the inflight entertainment screens were viewable but the image quality not great (in my seat anyway). On the plus side food was really good and drinks were offered frequently.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,4.0,no,nan,3.0,LHR to Colombo. Greeted at check in desk 4 hours before departure with request to fly following day as flight overbooked - there were 10 of us on the ticket including 4 young children! Pre-booked seats were in middle of plane. By the time meal service met in the middle there was no food choice. Colombo to Male ok. On return at Male airport we waited 2.5 hrs to get checked in. Took off 1 hour late. Colombo to LHR had to rush between planes. Same problem with no food choice (difficult with children). Drink service - they had run out of Tonic water before serving half the plane and everybody complained how dry the air was.,nan,3.0,nan
nan,Economy Class,3.0,nan,3.0,nan,3.0,no,nan,3.0,My wife and I boarded a plane from Colombo to Tokyo and the service provided by the ticket counter and crew was to say the least very unprofessional. We were made to wait outside the check-in area for an hour. The ticket counter outside the airport gates were unprepared and kept bouncing us from one office to the next. After being told to go inside and check-in; the guard told us we could not go inside until our flight was posted on the monitor. Furthermore once we arrived at the ticket counter to check our bags and receive our seat numbers the gentleman behind the counter seemed to have little knowledge of his duties. Again we inquired about lounges for Platinum American Express members and I was met by a very rude staff member who was loud and belligerent. To add insult to injury one of our bags did not arrive in Tokyo along with the other bags.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,yes,nan,2.0,Shanghai-Colombo-Shanghai. Not bad really. Food was OK although they ran out of options but you have real cutlery. Friendly cabin crew average inflight entertainment. Seats were cramped though. Both flights on time. Just a normal 3 star airline nothing fancy but good enough and better than many European/American airlines.,nan,3.0,nan
nan,Economy Class,3.0,nan,3.0,nan,1.0,no,nan,3.0,DXB-CMB-MLE-CMB-DXB. Average food. No IFE on return leg and it was a much older plane. Boarding both times was a fiasco as there was no control. Appeared to be no limits on cabin baggage as many on the outward leg had 4 or 5 bags. Could only do online check in on outward leg not return journey.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,I regularly travel transatlantic with Delta also within Europe and USA on whichever carrier serves the route. This trip was overnight LHR to CMB. Sri Lankan knocked spots off everyone a return to what air travel used to be like. Helpfully and attentive flight attendants proper cutlery (not plastic) and wine served from a bottle into a glass rather than from a Tetrapak into a plastic cup (Delta). Airbus not in the first flush of youth but not as tired as some I've flown in. I stupidly left my Kindle on board but I emailed them and they've found it and are holding for me to pick up. Lamb Curry was the best and tastiest airline meal I've had. Recommended.,nan,4.0,nan
nan,Business Class,5.0,nan,4.0,nan,nan,yes,nan,5.0,Colombo - Male - Business Class. Check-in was quick lounge in Colombo was excellent with a great selection of food wines and champagne (at 6am). We were personally escorted through security and to the gate from the lounge once ready for boarding and received a warm welcome onto the aircraft. Service was superb and personal. Food consisted of a filling breakfast (with 3 choices) and more champagne. We were asked to complete a survey and received a $15 duty free voucher as thanks for doing so. All in all superb service.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,no,nan,1.0,DOH-CMB-MAA. Departure from Doha delayed 15 minutes it was an A330-200 (4R-ALH). No in-flight entertainment for economy class only business class had a working entertainment system. Food served on time because I was seated in the 7th or 8th row but they took more than 1 hour to collect the plates. Seats were rock hard only leg room was satisfactory landing at CMB was 5 minutes early. CMB-MAA was delayed by almost 70 minutes. Aircraft was an A320 again no in-flight entertainment seats were rock hard. Would not recommend.,nan,1.0,nan
nan,Economy Class,2.0,nan,2.0,nan,nan,no,nan,nan,The seats were broken leaving you sitting in the most awkward and uncomfortable position the seats were mismatched in fabric that was well past its sell by date so obviously seats had been poorly replaced. The in flight entertainment didn't work. Consequently it was the longest 10 hours flight of my life. The check in at Heathrow was a nightmare a 'trainee' had to consult his notes after I had asked him why I had only been issued with one boarding pass and I was transiting on to Male. My reserved seat was not available although I had confirmation email.,nan,nan,nan
nan,Business Class,5.0,nan,4.0,nan,3.0,yes,nan,3.0,Have flown the DXB-CMB route twice with them. Had the older BMI flat beds on the outbound sector and inbound had the even older cradle seats. Once the new flat beds are introduced on all flights seating comfort should be great better than Emirates which aren't fully flat. Service and food in business is outstanding. Staff were always pleasant and accommodating. Champagne served is a little poor though. Keep in mind they are switching to A320's on certain days and I wouldn't fly on those given the limited seat comfort.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,3.0,Seats are fairly comfortable. Not bad though. The food is pretty good too. The staff are incredibly hospitable and kind. They have good service. I also love how they gave you hot towels in economy class! not only that but they had frequent drinks and kept you refreshed. Entertainment was really good to. It had a remote which was good. The cabin was clean and passenger friendly. They did lose my luggage twice however during the transit but the plane experience was overall good.,nan,5.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,3.0,DXB-CMB-KUL-CMB-DXB. First leg 1.5 hours delayed. We boarded on time but it was delayed 1.5 hours at the airport. We arrived in CMB at almost 7 am thinking that everything would be on time for the second leg to KUL for 8.40 am it was delayed till 10.45 but boarding started by 11.00. Return flight from KUL to CMB was delayed as well. Onboard food serving was done randomly. Not in order. Since it was already delayed we all boarded at the same time and not by zones. Our original seat was not given on our return.,nan,2.0,nan
nan,Economy Class,2.0,nan,3.0,nan,2.0,no,nan,1.0,LHR-CMB-LHR. Flight out was one hour late due to slow baggage loading. The cabin crew quickly served a round of drinks an average meal with no drinks and got the cabin in sleep mode. This went on for over 5 hours during with no drink round was made. The outdated entertainment system worked but the screen and controller were in very poor condition. My main complaint is reserved for the quality of the seats I have been so uncomfortable before and had to collect spare cushions to pad out the seat. The return was much a repeat story one client had to request water to take medicine from the same attendant three times. The screen on the entertainment system at my seat did not work and when I reported it the only interest was to note the sound worked. The most efficient part of this organization is its website.,nan,3.0,nan
nan,Business Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,HKG - CMB via BKK on UL 423 an A330 small aircraft but installed with their new biz class with flat bed. Service courteous and efficient. Meals are delicious and well presented and in 3 courses ample amount. Frequent presence throughout the flight welcome drinks hot towels and high tea service. There was an hour stop for refill and change of crew in BKK the hour went by quickly. Flat bed was amazingly comfortable. Only setback would be the AVOD system not exactly an easy one to use also with limited choices. However considering their reasonable price I would gladly fly them anytime.,nan,5.0,nan
nan,Business Class,4.0,nan,2.0,nan,2.0,no,nan,1.0,FRA-CMB. Scheduled is an A330 but the reality is an A340 with the oldest seat in the fleet. Did web check-in so baggage just drop off. Staff efficient and friendly. UL use JAL lounge. Beverage is alright food very mediocre. No priority boarding big pile of pax trying to get first to the airbridge. Gate staff do not bother to let business pax pass around the mass. Nicely welcomed by the purser and a female flight attendant. The seat is an old reclining seat very bad recline; pax in in front of me almost crushed my feet while reclining his seat. I could not get comfortable because of this situation. Toilets are clean throughout out the flight. Food is very simple but the quality especially the main option of curry is great; starter and dessert disappointing. Meals are rather small in size. No noise cancelling headphones. Old and back quality TV monitors. Films and music choices are mediocre. Amenity kits from Aigner only given when requested specifically. Items are okay but no lotion/cream. At some stages during the flight request calls were not answered for a long period of time have to flag one attendant down. The very competitive ticket fare and the nice service attitude of the flight attendants are the only positive factors the rests are huge disappointments. CMB airport is small and easy to use. Serendib lounge is small with former EK chairs etc. Food is plenty and in good quality. Toilets are small in number and can be very busy.,nan,3.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,no,nan,3.0,"UL2964 from CGK to CMB. I tried repeatedly to check in online for this flight but always encountered a message that the online facility is only available between 2 and 48 hours prior to departure. Strangely I was attempting to check in 16 hours beforehand. Even mailing the supposed ""online check-in help desk"" was pointless - no reply. When I arrived at CGK I discovered that this flight is operated by Mihin Lanka A320 - quite a step down from UL in terms of standards. There is no IFE on this flight of 4 1/2 hours duration - not even a route map displayed on an overhead screen (although all seat armrests had IFE controls fitted). You cannot lift any armrests so even if you have three seats of a row to yourself there is no way you could lie down across all seats. Catering is basic. A carton of fruit juice or water from the trolley prior to the meal service. The meal tray was about A4 size and was populated by a lone and small aluminium food container with a cardboard lid plus a set of plastic cutlery. Contents: three small morsels of chicken plus rice. Even on my first flight to Sri Lanka on Aeroflot from Karachi in 1980 I was offered more. My attempt to purchase a beer was unsuccessful. Whilst a 330ml can of Heineken (why no Sri Lankan beer) was produced and a price of US$3 charged the crew had absolutely no change for a £5 note. On a positive note the flight was on time. I am at a loss to understand why a full-service carrier like UL operates code-share flights with a LCC.",nan,1.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,no,nan,2.0,I travelled out of Kuala Lumpur to London via Colombo on 19th of September. My flight was scheduled to leave KL at 9 am but was pushed to 11.30am when we were loaded on to the flight but did not take off until 2pm. The service on the aircraft whilst on the tarmac was good. We were given meal vouchers for McDonalds in KLIA. The reason for the delay was given as Airspace is closed en-route! As a consequence I missed my connection. However the transfer desk arranged for me to get to Doha and from there to London on a Qatar Airways flight. Instead of arriving on the 19th at 20.05 I arrived in London on the 20th at 7.15 am. Transfer desk service was good but was not offered any meal vouchers whilst in Colombo. The aircraft's are older seats are uncomfortable. Quality of food was comparatively fair. Staff as usual were good. My return journey was fine and no delays.,nan,3.0,nan
nan,Business Class,4.0,nan,4.0,nan,2.0,yes,nan,4.0,Flew Business class from CMB - Rome return on 28 August returning 9 Sep. 2 hr delay did not feel it as the lounge was very good check in process in Colombo is fantastic - VIP process for business class. Onward bucket seats return flat seats equally comfortable crew friendly. Menu great except the choice on return breakfast time was food for supper rather than breakfast! Entertainment system did not work. Boarding process in Milan quite chaotic no preference given to business class. Overall this is a business class service which is great value for money.,nan,5.0,nan
nan,Economy Class,1.0,nan,3.0,nan,2.0,no,nan,2.0,I used flight UL 503 Colombo to London on 12th September 2012 it was delayed by approximately 90 minutes the service provided by the cabin crew was one of the worst I have experienced I have used this Airline before and it was a much better service. The management should do something about it before it becomes too late as customers may choose one of the other Airlines which fly between London and Colombo.,nan,1.0,nan
nan,Business Class,4.0,nan,3.0,nan,1.0,no,nan,4.0,Both flights outbound and inbound (UAE to Colombo) did not offer any in-flight entertainment for 4.5 hours of flight time. In fact the outbound flight from Colombo did not have TV screens in Economy class at all in business class (where I was sitting) I had screen but it was not working properly. Crew offered me a heavy Portable Media Player! It had maximum of 10 movies to select from and was annoying to keep on my lap.,nan,2.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,5.0,DXB-CMB-DXB both legs on an Airbus A340-300. Dubai to Colombo sector on old A340-300 (4R-ADB) and must say that the ground handling agent in Dubai for UL lacks customer service for a flight with 300 plus passengers we were put in a mini gate in Dubai. Boarding was chaotic and since families were asked to board first we literally had to manoeuvre our way into the aerobridge as travelers without families were blocking the entrance and ground staff did not do much to ease the boarding process. Aircraft was worn out and looked tired my IFE did not work for the rest of the 2 hr journey no AVOD at all. Food and beverage took ages to be served and must say that the meal wasn't that tasty. Service on the other hand was alright with the usual smiling presence on-board. As for the CMB-DXB we were on the re-furbished A34-300 with new interiors and AVOD. This time food was good and so was the service. UL crew lived up to the expectations they were friendly and helpful and most importantly responded every request promptly and with a genuine smile. All in all the return leg was highly impressive. Must say that legroom wasn't a problem on both legs of the journey.,nan,4.0,nan
nan,Economy Class,3.0,nan,4.0,nan,3.0,no,nan,1.0,Please expect regular flight delays and cancellations. My flight from Sri Lanka to England cancelled on July 22 2012. Horrible flight options were given after keeping passengers at Katunayake airport nearly 9 hours. People were waiting since 3 am. Not even breakfast offered to passengers. I was scheduled to leave on 24th. That flight got cancelled as well. I have taken Gulf and Qatar airlines and they are better.,nan,3.0,nan
nan,Business Class,5.0,nan,5.0,nan,3.0,yes,nan,3.0,AUH-CLM-BKK return in C class. Yes its true UL has not the newest fleet not the most advanced seats not the best IFES but they provide what many other carriers lack; service from the heart unpretentious and warm. And their simple but very tasty food is a good break from the usual nonsense of a long list of wines and fancy food which usually does not taste that good after re-heating anyway. I rather have my good old simple curry on UL. Considering their reasonable fares in C class a good alternative to more established carrier.,nan,4.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,yes,nan,3.0,BLR-CMB on A320. The fares are low sometimes they serve free food some inflight entertainment is there. Planes clean and comfortable staff friendly.,nan,4.0,nan
nan,Economy Class,1.0,nan,3.0,nan,3.0,no,nan,2.0,FCO-CMB and CMB-FCO. I didn't understand why in the middle of night flight I was awakened (like all other passengers) to eat the second meal 3 hours and 45 minutes before landing while all the passenger resting and sleeping. After that they started selling duty-free items and only 1 hour and 45 minutes before landing they switched off the lights.,nan,3.0,nan
nan,Economy Class,4.0,nan,4.0,nan,1.0,no,nan,4.0,Flew London-Colombo-Kochi. Check-in was straightforward staff were ok onboard not great but certainly much more courteous than other carriers! Unfortunately the flight was a let down. The plane really needs updating. The overhead CRT screen rattled above us for the whole 10 hour flight. The entertainment system was archaic. The headphone jack for the entertainment system doesn't allow you to use your own headphones the audio didn't work anyway so no entertainment on a 10 hour flight. The food was ok. They didn't have landing cards - luckily I was in transit. But the deal breaker for me is the reliability of this airline granted my flight was only an hour late but my wife's flight is 5 hours late today. This is my first flight with Sri Lankan airlines but I will in future try to avoid it.,nan,3.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,KUL-CMB-DOH and back. I was impressed with the service upgraded A340s KUL-CMB really good. A330 from CMB-DOH and back not as good but compensated by onboard service. A330 needs a real upgrade. Meals a touch disappointing in the CMB-DOH leg of the flight. Price is extremely cheap compared with direct flights from KLIA.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,Very good even for a short haul flight. Flew BLR-SHJ via CMB. Sri Lankan flight was only from BLR to CMB. CMB to SHJ was a codeshare flight on Mihin Lanka. Airbus A320 which was not very spacious but comfortable. Food provided the take off and landing very smooth. Staff are friendly seats comfortable and standard. No headphones given for using the inflight entertainment on short haul flights A320 airbus is not roomy.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,Flew LHR-CMB-BKK with Sri Lankan. Food served is western or Sri Lankan. I opted for the Sri Lankan dish (lamb curry with rice and dahl) best food I've had on an economy flight - and metal cutlery. Finally an airline prepared to treat me like an adult. Great service.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,31 Oct Dep LHR - 1 Nov Arr MAA via CMB. Both legs A330 - decent seat pitch with foot rest. Good food and plenty of drinks. Good attention by cabin crew considering me and my wife travelling with twin infants. On time departure from LHR and connection to MAA from CMB on time. Entertainment needs overhauling but not an issue considering night flight and travelling with infants. Otherwise both legs were enjoyable. Excellent landings in thunder storms at CMB/MAA. Will fly Sri Lankan again.,nan,4.0,nan
