Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,I travelled from Shanghai to Xiamen and back on Xiamen Airlines and was pleasantly surprised by the friendly service both there and back and the high quality food on the return evening flight. Compared to other domestic airlines in China Xiamen Airlines was a good experience.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Ground crew at Xiamen Airport pleasant and efficient but FAs inflight were not good. They seem to do the minimum required and act as if they don't really care about the passengers. I was horrified to see people carrying really enormous sacks into the cabin on their backs. Unbelievable. What ever happened to the concept of hand-carry luggage?,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,"Shanghai to Xiamen. The staff were friendly and the flight was fine in general. However if you are over 5' tall DO NOT take a window seat. There is no leg room whatsoever. I'm 5'8"" and wished I'd learned how to say 'aisle-seat' before check-in as it was an incredibly uncomfortable journey made even worse when the person in front tipped there seat back. If I'd had an aisle seat I think it would have been fine though so be warned!",nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Leaving Shenzhen to Fuzhou on 19 Sep (MF 8318) and return on 21 Sep (MF8317) both filghts delayed for at least more than 2 hours. Missed the conference meetings and dinners appointment on both occasions. It is surely a frustrated experience. Why can't they have more competition by opening out more airlines servicing between these two cities? Do we customers need to go through their incompetence operations and their internal problems? By the way the tickets are not cheap Rmb1060 one way.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Return Shanghai-Xiamen in economy. Both fairly full flights in Boeing 757. Seat pitch OK for a 1.30 hour or so flight. So is the inflight service. Friendly FA's and a simple lunch box accompanied by non- alcoholic drinks. Uneventful but OK. On the way back we pulled back but stood still for a long time after that. No explanation but when FA's found out that it could take a while they started giving service to passengers. Quite professional.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,"I would like to say "" Thank You"" to Ms Hou Gui Xia who was on duty on 17.05.05 in GuangZhou XiaMen airline counter. My aged parents were travelling on their own from Melbourne to Guang Zhou to catch the same day flight to Xiamen. As the time was very tight between the two flights I worried that they would be late for the flight to Xiamen. Ms Hou was very patient and helpful every time I called to check if my parents had come to pick up the tickets. She also put my parents on phone so that we could exchange a few words. It is very kind and thoughtful of her to do so. It gave us a lot of comfort . Her attitude towards passengers create a good image for Xiamen airline. At the same time I would like to suggest that you add aged passengers service. As far as I know a lot of aged parents are travelling on their own. It is harder when transit is involved. Wouldn't that be wonderful if you have a service to pick up the aged parents for their worrying children and help them through all the airport procedure till they board on the next flight. I believe people are more than willing to pay for the service.",nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,I flew from Shanghai to Wuyi Shan in Fujian province. Service was basic but comfortable nonetheless. Flight attendants made a number of announcements during the hour flight. Chinese newspapers were given out. Drinks were served as well as two bags of pretzels and plums.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Excellent full service airline for the price in between no frills and major airlines like SQ. The food and service is similar to SilkAir on comparable flight from Xiamen/Sing.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Singapore to Fuzhou from Fuzhou to ShenZhen and back lastly to Singapore. I must say that the treatment on international flight was better than domestic. Quality of food was average and need to be improved to cater to international standards however based on its low cost no frills fare I will chose Xiamen the next time I go to China. Pre-booking your departure 4-5 days earlier is recommended.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,"I flew Xiamen from Macau to Hangzhou I have never flown on such a dreadful airline. The food was unidentifiable the service of drinks was: coke water or beer and the cabin crew's professionalism basically amounted to ""sit still and shut up"" . However topping it all were the hordes and hordes of passengers that all ran to the exits in preparation to disembark as soon as we began to touch down... they all went flying (excuse the pun).",nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Chinese airlines companies need a huge revamp including Xiamen Airlines. I have flown with Xiamen Airlines on several occasions and only have done so under duress. Their service and food are very ordinary and they do little to make their customers satisfied. Just today my wife is due to return to Guangzhou from Fuzhou. Her flight has once again been delayed - the excuse this time is that they cant find a pilot!,nan,nan,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Xiamen-Xian with stop over. On time good and fast check-in 737-800 new aircraft only tiny refreshment for a 4 hours flight. Very efficient service at stop over (Wuhan) good leg room clean aircraft.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Hangzhou to Xi'an. My First internal flight in China crews smartly dressed with professional service. Tasty dinner with large portions for Economy Class. Cabin crew walked through with sign showing no mobile phones to be used inflight was rather unique. Look forward to flying with them again.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,Took MF for multiple flights within and also to/from China: TPE-XMN-KWL-XMN-WUS-XMN-TPE. I think only 2 of them were on-time the rest seemed delayed due to XMN's single-runway capacity limitations. I'd complain more about the food but it seemed comparable to what I got in UA economy on my transpacific flights and MF's trail mix/preserved kumquat dual-pack bettered UA's pretzel stick crumbs. Service was average airport check-in was above average as their hub is fairly well designed although crowded.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Xiamen-Hong Kong (connecting to an international flight to US). Check-in process fine but had to convince ticket agent to book my bags all the way to Austin TX and not just LA. He finally did. In Hong Kong I only had 1 hour to connect to my other flight. Had no idea this was a 'tight' connection until I de-planed and was met at gate by a Xiamen agent who informed me that I was a 'distressed' passenger. She ran me through the airport to get to the check in counter in time. Then she took me through staff security line (so i could avoid the long line) and got me to my gate with a few mins to spare. Flight was comfortable.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Qingdao-Xiamen and Xiamen-Chongqing in Economy. My original flight on Shangdong Airlines was cancelled and I was rebooked on Xiamen Airlines. TAO-XMN was delayed by two hours due to air traffic congestion meaning we arrived 0140. Food was acceptable for two hour flight. Service friendly. Tried coconut juice for the first time. Aircraft generic B737 clean IFE consisted of a Chinese flick on flip down screens. Luggage arrived quickly. Second leg similar no delays reasonable food good service. As with other Chinese airlines their English announcements can be a bit 'Chinglish' making them hard to understand.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Xiamen-Hangzhou: early morning departure clean plane on time departure good service and friendly attendants offering a tasteless snack.,nan,4.0,nan
nan,Business Class,nan,nan,nan,nan,nan,yes,nan,nan,Hong Kong-Xiamen. Boeing 737 in Business Class. Good service and an on-time flight. FAs were attentive but struggled with basic English. Seats comfortable and quite large. Food was OK.,nan,4.0,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,I fly at least once a week Xiamen Airline - it started with good service few years ego and then go down. Now the service is poor and staff are not friendly like before and sometime arrogant. The food is also poor.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Guangzhou - Xiamen - Guangzhou. Overall a decent experience. Flights on time staff attitude very good and a well kept 757-200. Lots of drinks on the outward journey albeit with a very basic seaweed snack (!) and the same good service on the return leg (this time with pizza and buns for the meal).,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Kuala Lumpur to Fuzhou (monopoly operator for the route) was rather chaotic. The flight attendants were fairly rude which may be attributed to the number of passengers who did not follow rules during take-off and landing. However this is no excuse for the appalling level of service (or lack of). FAs impatient and unhelpful by international standards. Generally this is expected from a Chinese domestic operator except the price was even higher than flights going the same distance to other Chinese cities.,nan,nan,nan
nan,Economy Class,3.0,nan,2.0,nan,2.0,no,nan,3.0,Jakarta to Changsha via Xiamen on May 27 2014 on MF 868 and MF 8504. Crew service was very inconsistent especially on Jakarta to Xiamen leg The male crew seemed rude and unhappy however the return flights to Jakarta on June 3 2014 were fine on both legs (Changsha to Jakarta via Fuzhou) on MF 8470 and MF 869. The purser on MF 869 was very helpful. I do not understand why their service is pretty inconsistent. No PTV and feel pretty bored especially for 4-5 hours flights. Meal presentation looked awful but the food was edible. They should improve by staff smiling more better entertainment and better food presentation.,nan,3.0,nan
nan,Economy Class,3.0,nan,4.0,nan,1.0,no,nan,3.0,Dalian to Kuala Lumpur via Xiamen. I might have rated it more positively if this first time of mine to travel with them was a domestic flight. It felt like a domestic flight to me in all dimensions. You are not allowed to check in online or select seat before trip no matter how much you pay for the ticket. What's worse the first segment (domestic) of the flight opens its check-in 1.5 hrs before it opens for int'l passengers (they can check in even earlier online) so the 5 of us we were almost given seats far apart. When passing immigration at Dalian you felt it was quite informal. And then you pass a formal immigration at Xiamen again. Equipment was B738 what you may not expect to sit in for seven plus hours. Seat pitch was no different than any domestic. No PTV poor TV programme. Dinner was OK coming with bread pickled snack and fruit. Cabin crew not as good as they boasted themselves to be and did nothing to stop a Dalian tour group from talking the whole route and running up and down the cabin to annoy other passengers. This particular flight I took MF831 was not punctual as usual. I wouldn't recommend anyone to try Xiamen int'l flight.,nan,3.0,nan
nan,Economy Class,2.0,nan,3.0,nan,2.0,no,nan,3.0,SIN-XMN return. Basically a domestic airlines. Food quality very basic poor inflight entertainment. Worst of all no smiles on the faces of the cabin crew. Not up to standard for international flight.,nan,3.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,3.0,Beijing-Xiamen on Dec 18 first time with Xiamen Airlines. Old B737-700 but clean and well-maintained. On-time departure and arrival. During the 3hrs flight delicious hot lunch and several rounds of beverages served they even served peanuts after lunch and mints before landing! Friendly and efficient cabin crew well-done Xiamen Airlines!,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,Flew PEK-FOC and back. Took the early morning flight which are always on time. Served a biscuit and some snacks for breakfast. Only problem was that the entertainment was in English only. Tickets were cheap and cabin crew were ok. I would choose this airline over China Southern or Eastern.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,nan,yes,nan,4.0,From Shanghai to Xiamen. The flight was delayed one hour due to air traffic control. Served pork with rice. 2 hours flying time. Not bad.,nan,4.0,nan
nan,Economy Class,3.0,nan,2.0,nan,2.0,no,nan,2.0,SHA-XMN: typical Chinese airline product. Tight seat pitch. Peanuts and a drink were given on the 2 hour evening flight whereas China Eastern provides a hot meal. Drop down screen showed a Chinese TV show. FAs were efficient but not particularly friendly. There is nothing to distinguish Xiamen Airlines from the other Chinese airlines so book by schedule.,nan,3.0,nan
nan,Economy Class,4.0,nan,5.0,nan,nan,yes,nan,4.0,Hong Kong-Xiamen. Pleasant aircraft interior although looks old on the outside. Great snack box on only a 1 hour flight. Cabin attendants courteous and well presented.,nan,4.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,Wuhan-Chengdu in Y class. Check in was fine at Wuhan airport group check in counter staff friendly and efficient. Flight delayed 2 hours dinner was distributed at terminal which was tasty and I was impressed with the quality. Boarding was fast and staff were holding a sign to switch off the mobile phone. Smooth 2 hrs flight and no drama. Cabin crew friendly and helpful. All in all it was uneventful flight and will try this airline again in the future.,nan,3.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,HKG-XMN-HKG. Both legs fairly new 737 seat room and cleanliness ok. Substantial hot meal served for a 50 minute flight. First leg on time smooth flight crew spoke only poor English but were friendly enough. Good attention to safety where mobile phones and seat belts are concerned. Return flight delayed 6 hours due to weather. Boarding 3 hours late followed by another 2 hours wait on plane (food and drinks served) then another hour almost in HKG while waiting for a gate.,nan,4.0,nan
Boeing 737-800 / 787,Economy Class,4.0,May 2016,4.0,4.0,4.0,yes,TPE to AMS via XMN,5.0," |  Amsterdam from Taipei with 11 hours layover in Xiamen. They provided a free hotel accommodation for passengers with a long layover at Xiamen. The 737-800 has a newer interior than the one I was in on my way to Taipei. The Boeing 787 the same as the one on my way to Taipei. Both flights were on time. We had a constant turbulence on the first couple hours on the second leg of my journey, so the meal service was suspended accordingly. The flight attendants acted quickly as soon as we flew in a clean air again and resumed the meal service. There were a significant number of babies/toddlers on the flight to Amsterdam and most of them were crying and screaming constantly. Airlines should limit the amount of babies/toddlers on board for long haul flights. Simply unfair for the other 200+ passengers. It must also be a torture for those kids too.",Solo Leisure,4.0,nan
Boeing 787 / 737-800,Economy Class,4.0,April 2016,4.0,4.0,4.0,yes,AMS to TPE via XMN,5.0," |  Amsterdam to Taipei via Xiamen. Flown for the first time with this airline, good seating and IFE system. The food was tasty and abundant. Fight attendants are professional and worked efficiently. Both flights were on time. My luggage couldn't be checked through all the way to Taipei, so I had to collect my luggage at Xiamen and check in again. This means twice immigration procedures and twice security checks, queueing and waiting at Xiamen. Quite unnecessary on 2016 standard. The lavatories on their 787 were very cramped. I am 5'7"" and barely could turn around without hitting anything. The lavatories were kept reasonably clean during the flight. The 737-800 had a simple and old interior but sufficient for a short last leg of my journey.",Solo Leisure,4.0,nan
nan,Economy Class,5.0,February 2016,4.0,2.0,4.0,yes,AMS to TPE via XMN,4.0,"Amsterdam to Taipei via Xiamen. This Xiamen Airlines flight wasn't fully booked so we could pick out our own seats. The seats were comfortable, inflight entertainment had a lot of movies. The cabin crew was nice. What I disliked though was that you couldn't book a seat beforehand and thus had to rely on luck to get a good seat. Also, they didn't transfer my baggage directly, so once in Xiamen, I had to get my baggage and check out, and then check my baggage in again. In Amsterdam they seemed unaware that they were unable to transfer my baggage automatically, so I had to wait for a long time to get some answers, and nearly was late for my flight.",Solo Leisure,5.0,nan
Boeing 787,Economy Class,1.0,March 2016,1.0,1.0,nan,no,XMN to AMS,2.0,"Xiamen to Amsterdam with Xiamen Airlines, and the horror of a 12 hour flight. Food was terrible, entertainment system with no function, and the toilet like a railway station and dirty. Here I would rather not go to the bathroom. The staff was completely overstressed. The only positive thing I can say, the flight was on time. Never again with this airline.",Business,4.0,nan
Boeing 787-800,Economy Class,4.0,July 2015,5.0,4.0,5.0,yes,PEK to HKG via XMN,5.0,"Flew Xiamen Airlines from Beijing to Hong Kong via Xiamen. Provided a very good service. I had the opportunity to fly in its newest aircraft, the Boeing 787 Dreamliner which had very comfortable seats, a complete entertainment system and a beautiful cabin. I was surprised that good food was served on a domestic flight (PEK-XMN). The cabin crew was very attentive and professional. My next flight from Xiamen to Hong Kong was operated by a Boeing 737-800. The flight was delayed for two hours, so that wasn't good. Anyway, the crew were very attentive and good food was also served.",Family Leisure,5.0,nan
Boeing 737-800,Economy Class,3.0,February 2016,1.0,3.0,1.0,no,FOC to TPE,1.0,"Xiamen Airlines, Fuzhou to Taipei on a B737-800. No entertainment system, leg room is the smallest of any airline I have flown. The meal was poor - no taste in a lunchbox with no tray. The drink (red bean juice) was served when the meal is done. The staff are at least polite.",Business,2.0,nan
Boeing 787,Economy Class,3.0,December 2015,4.0,4.0,3.0,yes,XMN to AMS,4.0,"Xiamen to Amsterdam. Bit of a mixed bag. The food and seat comfort were quite decent but a few other issues would make me think before travelling with Xiamen Airlines again. Cabin crew had very limited English to the point they didn't understand the ""word"" vegetarian when they came around with the meal. The cabin temperature fluctuated greatly on the flight and to make matters worse, I was sat next to overweight passenger who smelt strongly of alcohol and had no concept of personal space. After he had elbowed me for about the 10th time, I decided to look for another seat but by now everyone was sleeping and simply decided to stick it out. I could have asked one of the crew but given their level of English, I thought better of it. The economy seats have UK style power sockets so useful for laptops as the inflight entertainment is somewhat limited although the screen and entertainment system was quick with none of the usual lags I have experienced on other airlines.",Couple Leisure,4.0,nan
Boeing 737-800,Economy Class,2.0,November 2015,4.0,3.0,1.0,no,SIN to HGH,2.0,"Flew Xiamen Airlines from Singapore to Hangzhou and back. Crew were generally helpful, however there was one male flight attendant who was exceptionally rude. Note that mobile phones cannot be used throughout the flight (even in airplane mode), as this is China Aviation Authority ruling. Food is acceptable. The cabin seats are not very comfortable. Xiamen Airlines is not recommended for medium or long haul flights.",Business,2.0,1.0
Boeing 737,Economy Class,2.0,August 2015,1.0,1.0,1.0,no,Xiamen to Singapore,3.0,I have flown Xiamen Airlines over the last year 2 to 3 times per month. The last three flights have been horrible. My last from Xiamen to Singapore was 2.5hrs late taking off. The airline held the aircraft because an incoming connecting fly was late. That's just wrong. The food was horrible and no water service. The cabin crew was very unhappy and not very helpful. I will do best not to fly on Xiamen Airlines again.,Business,1.0,nan
nan,Economy Class,1.0,February 2015,1.0,1.0,1.0,no,Kuala Lumpur to Fuzhou,2.0,"Kuala Lumpur to Fuzhou with Xiamen Airlines, and paid premium price for no class airline. Delays on outward and return flight. Food was quite poor and served in paper boxes. Same menu there and back and same lack of taste! Inflight entertainment was non-existant and the cabin crew were rushed and at times sounded like giving orders. Seats were not comfortable and not much different from many low cost carriers. Departure at Fuzhou was a mess and almost every bag needed to be manually checked. You would imagine that the counter staff could speed things up by giving advice on China's special baggage rules. Note - do not pack your powerbank and certain electrical items in your luggage!",Family Leisure,1.0,nan
Boeing 787-800,Economy Class,3.0,August 2016,3.0,4.0,3.0,yes,AMS to KUL via XMN,3.0,"Amsterdam to Kuala Lumpur via Xiamen. Flew with Xiamen Air and I'm really satisfied. Kind crew, sufficient command of English, good seat pitch, up-to-date IFE and choice between Chinese or Western food. What really stands out is the free hotel when your layover is more than 6 hours, your connecting flight is outside China and both flights are operated by Xiamen Air. It was well arranged, all passengers who comply with the rules were on a list and we got a confirmation in Chinese so that the taxi driver could read it. You have to pay for the taxi ride, but that is only 40 yuan. They have several hotels under contract, our first one was a 5-star hotel and the second one a 3-star. The only thing you have to do is to proceed to counter B11 (upstairs) after clearing customs.",Couple Leisure,5.0,nan
Boeing 738 / 787 / 757,Economy Class,4.0,July 2016,4.0,4.0,3.0,yes,HKG to PEK via XMN,4.0," | Hong Kong to Beijing via Xiamen with Xiamen Air (MF). Xiamen Air has just started intercontinental routes. I took this itinerary, as I was interested to see their transfer service. Outbound flights from HKG to PEK via XMN was smooth. HKG to XMN was a new B738, they provide light meal for this 50min flight. XMN to PEK with Boeing 788, PTV with good selection of movies, songs. Seats are comfortable. Inflight service was good, FAs were attentive. Xiamen Air has hotel arrangement if your connection is overnight. However, the hotel is not around the airport, and the hotel did not meet a 4-star hotel standard (which is claimed). For First, Business class, Skyteam Elite, Elite plus member, they provide your own room. For Economy, you will have to share with others! XMN lounge at domestic sector meets an average standard providing Chinese cuisine, fruits and drinks, but choices at breakfast time are limited. Inbound flights from PEK to HKG via XMN with a 2-hour connection. Flight PEK-XMN was delayed and I was worried about missing my connection to HKG wihch was the last of the day. The customer service manager at PEK did a good job. Before he stepped in, I was not happy with the way they dealt with my concerns and the delay. He coordinated with his colleagues at XMN, and also prepared backup plan for me. The flight to XMN took off 2-hour behind schedule using a B757. Onboard services were good, but ground services at XMN for transfer was not very clear, a lack of guidance and communications. MF lounge at XMN international section has no added-value, small and crowed.  Overall impression on this journey was above my expectations, I will definitely choose Xiamen Air again. But as a new player for transfer and intercontinental market, the service at XMN, could do better comparing to its competitors.",Business,4.0,nan
