Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,First Class,1.0,December 2014,2.0,1.0,2.0,no,Douala to Dubai via NBO,2.0,"I don't even know where to start. I lost two days of my vacation due to flight delays from Douala to Dubai and Kenyan Airways gave the worst experience so far. When I was checking-in at the counter, I was quite pleased with a very helpful local ground staff. Before I left, I gave him 5000 CFA as a tip. The flight was delayed 6 hours so I checked in late as well. Suddenly, the staff was asking furiously for additional money because his superior saw him receiving a tip and he had to share the tip with others (couldn't believe) this really happened. He was bugging me in the most creepy way possible so I just decided to give another 5000 and left.  I was supposed to leave Douala at 1PM but we were only informed at around 4PM that they had to check us in overnight because there were some mechanical glitches with their plane. They checked us in at 2-star hotel in Douala for twin sharing-room! The room was like crate. We were finally picked up by van and we headed back to the airport. We boarded one hour late and because we were delayed for one day and I had a couple of connecting flights, my entire flight schedule got messed up. It seemed we were hostaged - not being histrionic but that was the feeling. They didn't issue a new plane ticket and asked us to claim the next ticket in Nairobi. So when we were supposed to catch the next flight from Nairobi to Dubai, we were a few minutes late and we weren't able to catch the flight. After 30 minutes of looking for somebody who can provide us information on how do we board the next flight, we were finally advised that we had to stay overnight in Nairobi and check-in at the hotel - again. There were three of us who were supposed to fly to Dubai. We insisted that they book us Etihad as it was the closest flight that time. They told us that they couldn't book another airline because it would be more expensive for them. They advised us instead that we could book and reimburse the expenses from them (yes, so if you like taking chances, one can consider). So we finally settled to stay overnight after they told us that we would be billeted on a 5-star hotel. We finally arrived at the ""5-star hotel"" only there was no air-conditioning. Yes, a hotel without an AC but a fan. We left Nairobi the following day and flew to Dubai. As soon as I get to Dubai, I requested my travel agent to cancel my return flight and reimburse me with my return flight. They offered instead that they would upgrade my cabin class to business for my return trip. The return trip had minimal delays and the business class experience was ok. But when I landed in Douala my luggage was missing! They told us that our luggage were left behind in Nairobi so we will have to wait the next day to get our luggage. ",Solo Leisure,1.0,1.0
Boeing 787,Economy Class,5.0,July 2015,4.0,3.0,3.0,yes,DXB to JNB via NBO,5.0,"DXB to JNB via NBO. Check-in in Dubai took longer than expected, but as most are 3rd party they don't care that much to be efficient. Brand new Dreamliner in both legs, good seat arrangement with fair pitch. Onboard entertainment was ok and service above standards (great surprise), good crew. Connection in NBO very smooth. Great value, recommended.",Family Leisure,5.0,nan
Boeing 787 & Boeing 737-800,Economy Class,5.0,July 2015,5.0,4.0,5.0,yes,Dubai to Kinshasa via Nairobi,5.0,"I flew from DXB to FIH via NBO. Terminal 1 in Dubai is really getting old, and the check in can get quite slow. We boarded on time and took off a bit late. Almost all male crew served a snack on the brand new Dreamliner and breakfast before landing. The transit in NBO is very quick and efficient. The regional product of KQ is excellent, personalized IFE great food for 3 hour flight and great pitch. Europan airlines don't even come close on medium haul flights. They deserve that 4th star.",Solo Leisure,4.0,nan
nan,Economy Class,1.0,July 2015,1.0,1.0,2.0,no,Zanzibar to Nairobi ,1.0,"Staff are poorly trained and make no effort to assist customers. We were advised of a flight delay of 2 hours when checking in from Zanzibar to Nairobi to our 10 am flight. No formal explanation was given which coincidentally became 3 hours, which then effected all our connecting flights and accommodation. We were not assisted in even the slightest way. Having then to wait for a further 15 hours between flights till we could get to our final destination. We were all advised incorrectly.  This turned a precious family holiday into one with a nightmare ending! Thank you Kenya Airways for spoiling our precious time away. I am disgusted by your service and lack of empathy or service values. ",Family Leisure,1.0,1.0
Embraer E190,Business Class,5.0,June 2015,5.0,5.0,5.0,yes,Mombasa to Dar-es-Salam via Nairobi,5.0,"On time departures and early arrivals which was good. Early morning flights to NBO and DAR. The Lounge in MBA was well stocked with snacks and beverages, was quite comfortable. Was served breakfast in a 40min flight which was very impressive and it was fresh and delicious. Short Layover so couldn't use the Lounge in NBO. Flight crew were very helpful. Return had the same experience.",Business,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,MBA-NBO-BOM-NBO-MYD. Early morning flight from MBA and a small quick connection in NBO towards BOM. Both flights were on time. The aircraft was a brand new Boeing 787-8 Dreamliner to BOM. Extremely comfortable aircraft. Inflight entertainment was updated and good choice of movies ambience of the aircraft was pleasant and seats were very comfortable. The crew both on ground and inflight were cheerful helpful and smiling. Food was delicious. Return was the same experience just the very long wait in NBO connecting to MYD. Otherwise had an excellent experience and would fly Kenya Airways Again.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,nan,yes,nan,5.0,KQ782 LLW-NBO via LUS. Embraer E80 Seat 1F. Excellent service good catering and clean comfortable aircraft. Kept well updated by flight crew following a 1.5-hour delay out of LLW after late arrival of the aircraft. KQ did a good job of getting the flight turned around and back off the ground. My first experience with KQ and was impressed overall.,nan,5.0,nan
nan,Economy Class,3.0,nan,4.0,nan,2.0,yes,nan,3.0,Traveled from Bombay to Johannesburg BOM-NBO-JNB and JNB-NBO-BOM. On time departures good food. No inflight entertainment in Boeing 737 but available on the Boeing 787 Dreamliner on NBO-BOM sector. Overall satisfied.,nan,4.0,nan
nan,Business Class,4.0,nan,4.0,nan,4.0,no,nan,5.0,From Bangkok KQ0861 to LLW KQ0726 via NBO on 17 April. (A Skyteam platinum for life member). The flight from BKK to NBO was OK left on time and arrived on time. The service was fine in a new B787. One hour prior to the departure to LLW the flight was cancelled and we were put in a hotel in town until the next day. No explanations of the cancellation just operational reasons. We ask for a manager to handle the situation but a supervisor told us that no one was available or reachable. We ask to reschedule our flights with other airline but they could done since they need to be authorized by a manager. We were rescheduled on the next flight 12 hours latter via Lusaka reaching LLW at 2.30 am the following day after three days since I left BKK. Of course no compensation at all after wasting 2 working days in the airport of Nairobi. They have invested heavily in planes but the service to clients is really poor. The quality of service is really gone down and they are forgetting that other alternatives are possible nowadays.,nan,2.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,I had paid a lot of money to fly my young sons as unaccompanied minors. Their ticket said it would take 1 hour to fly from Mt Kilimanjaro to Nairobi. No-one said anything on check in however they ended up going via Zanzibar and arrived into Nairobi 3 hours late. The missed their connecting flights and were stranded in the airport. No one met them at the plane and no one helped them. They were told to sleep at the airport overnight. After they bought a phone card and rang me I then got onto the airline and they eventually helped them to stay overnight at a hotel in town and put onto flights the next day. If I had not pushed them they would be sleeping at the airport for 20 hours. Two young children. Totally irresponsible. I will never use the airline again.,nan,1.0,nan
Boeing 787,Business Class,4.0,February 2016,2.0,5.0,2.0,yes,NBO to BKK,5.0,"Nairobi to Bangkok with Kenya Airways. Good Boeing 787 with lay flat seats. Nice crew, food and beverages and IFE was so so. Great lounge with plenty space and nice showers. Price was very competitive and I will fly with Kenya Airways again.",Solo Leisure,5.0,nan
Boeing 787,Economy Class,4.0,January 2016,3.0,4.0,5.0,yes,LHR to JNB via NAI,5.0,"London Heathrow to Johannesburg via Nairobi with Kenya Airways.  Almost new planes with very comfortable seats and plenty of space. The staff were fine and friendly. On demand entertainment.  Meals were average but acceptable. None of our four flights were late. At a bargain price, pleasantly surprised and would happily use again.",Couple Leisure,5.0,nan
nan,Economy Class,3.0,January 2016,1.0,5.0,3.0,no,NLA to LHR via NBO,3.0,"Kenya Airways flight KQ584 from Ndola to Kenya on the 23rd December 2015 was the worst flight I've been on. The toilet seat was broken., very unhygienic to make matters worse the flight was full. On my way back on KQ101 on 24th January 2016 from London Heathrow, no wine or lager was served. I don't drink but a lot of people complained. Its only right for us to be told when we buy our tickets that certain things have been withdrawn. Ive been flying Kenya Airways for a long time but I wonder if I will be using it in March when I go back to the UK.",Family Leisure,2.0,nan
nan,Economy Class,4.0,January 2016,1.0,1.0,3.0,no,JNB to LHR via NBO,3.0,"Johannesburg to London via Nairobi, and the flight was overbooked. When we left London we were told that our luggage was 2pcs x 23 kg and can be combined as were travelling with my partner. However on return we were refused checking in Johannesburg because we had one piece each weighing 25kg each. Trying to explain the simply mathematics to staff was a challenge. We had to unwrap our luggage and repack it, give away some of our clothes and re-wrap the suitcases with seal film as luggage often gets broken into. This cost us extra money and had to pay the difference when we did not need to. Very rude, unprofessional, arrogant and self importance.  I don't think I'll be flying Kenya Airways any time soon.",Couple Leisure,2.0,nan
nan,Economy Class,2.0,December 2015,1.0,1.0,3.0,no,JED to JNB via NBA,3.0,"Kenya Airways from Jeddah to Johannesburg via Nairobi on 27th Dec, flight delayed for an hour, no reason and or apology given. Arrived Nairobi 8.00am, connecting flight to Johannesburg 8.25am. Met on the tarmac by Kenya Airways staff, no apology no reasoning, just handed us new boarding passes like sheep - move move, you're on the 12.20 flight, obviously pre meditated. The 12.20 flight was delayed to 12.45 with relating inconvenience to passengers catching connecting flights and pick up arrangements, given that this was the Christmas long week end. Mark me down as very disappointed at the totally unprofessional staff and lack of arranging a few min delay to accommodate the connecting flight. Not sure were the slogan Pride of Africa fits in. Kenya Airways need staff education badly.",Couple Leisure,2.0,1.0
Boeing 737-800 / E190,Economy Class,1.0,December 2015,1.0,1.0,1.0,no,JNB to JUB via NBO,2.0,"Kenya Airways flight from Johannesburg to Juba via Nairobi. In-Flight service was not up to a minimum standard. The meal served onboard was disgusting. Worst meal ever considering a 4hrs 15mins flight. Considering the price of ticket, Kenya Airways is not competitive on this trip.",Business,1.0,nan
nan,Economy Class,4.0,October 2015,3.0,2.0,4.0,no,LHR to LLW via NBO,4.0,"London to Lilongwe via Nairobi. I've been flying with Kenya Airways for close to 10 years (after BA stopped flying directly to Malawi). I've enjoyed comfortable leg room and services at most times. But this trip was just terrible. After an 8hr+ flight, they had a 6 hour wait for connection for 12.35pm. Then when it was about 1.30h to go, it was cancelled without any sensible reason. Having been tired, I was angry by their lack of communication. They compensated with a hotel booking about 20-30min away. The hotel was comfortable and had excellent services. We were taken back to the airport for a 10pm flight naturally expecting to be in Lilongwe by just after midnight. To my horror this wasn't a direct flight, but was going through Zimbabwe first then back to Lilongwe (no sense in this whatsoever). To make it worse, it didn't leave until 11.15pm. During all this there was no apology or anything. I've noticed this is becoming very common with their flights to Malawi apparently where they cancel or delay without thought. I regret not buying insurance because I would have claimed. For a such a good airline doing well for Africa, it's really a pity. If South African Airways had favourable luggage allowance for their heavy price, I would have switched.  The new planes are too hot for comfort - I had a hoodie and a blanket expecting the typical cold inflight temperature, but no it was blazing in there.",Solo Leisure,3.0,nan
Boeing 787,Economy Class,4.0,October 2015,3.0,5.0,2.0,yes,LHR to LVI via NBO,3.0,"We flew Kenya Airways from London Heathrow to Nairobi and then 5 days later on to Livingstone in Zambia. The return journey was a connecting flight from Livingstone to Heathrow via Nairobi. Every flight was on time and the staff were all friendly, however the main complaint which is significant was the temperature inside the aircraft and the cramped seating. It was so hot that it felt like being suffocated and despite repeatedly asking for the temperature to be lowered nothing happened. I was only wearing a vest top and crop linen trousers so could not take anything else off. It was so unpleasant that I will not fly on a Kenya Airways Boeing 787 again. The cabin crew said that normal temperature is 24 degrees or people start getting cold. I say to them dress accordingly and give everyone else a chance, they can at least put more clothes on! The seating was also extremely cramped and the seat back entertainment system didn't work properly. Bad form for such a new aircraft.",Couple Leisure,3.0,nan
nan,Economy Class,3.0,October 2015,3.0,1.0,nan,no,Lilongwe to Dar via Nairobi,1.0,"I was supposed to fly at Kenya Airways 1025. The flight was cancelled without any notice to me. I had to drive back home 30kms then go back to the airport another 30kms. This means 120kms of wasted fuel when I could have been informed in advance. Kenya Airways staff at the Lilongwe City Centre office did not even apologise for the inconvenience. This is the second time this is happening. In April this year I was to travel to Botswana via Nairobi and the 0230 am flight was delayed up to 6am. Nobody told us what was happening. When I told the staff I was told I should not worry because the connecting flight to Joburg would wait for all passengers delayed - I was horrified on arrival in Nairobi to find I had to make my own arrangements and my onward flight to Gaborone could not be booked by staff in Nairobi - it was a nightmare. When I got to Nairobi yesterday I thought the Kenya Airways ""Customer Care Service"" poster was a mockery to all the experiences I have had with KQ.",Business,2.0,nan
Boeing 787,Economy Class,5.0,September 2015,4.0,4.0,5.0,yes,BKK to HRE via NBO,4.0,"Flew Kenya Airways, BKK-NBO-JRO, then JRO-NBO-HRE, then HRE-NBO (via Lusaka) - BKK. The long haul part of the leg (9hrs) was pleasant with a new Boeing 787 and quite decent food and service, including choice of wines. The seats are a little stiff and narrow for my size. Left on time from BKK arrived a little early due to tailwinds. Made the connection easily and arrived (with bag) in JRO. The second leg was uneventful, even pleasant with great service, clear announcements and a good selection of movies. Arrived on time in HRE. Heading back the other direction, the ride was smooth and connection in NBO was tolerable now the terminal has been upgraded and there is at least a selection of restaurants and places to sit while waiting. NBO-BKK arrived on time. I made the mistake of choosing seat 25D to sit and had other passengers continually trying to walk in front of my stretched out legs to cut across to the toilets on the other side. Never again for me. Otherwise good food, and arrived in BKK at midday. Route to east Africa is shorter and faster, and cheaper than other airlines.",Business,4.0,nan
Boeing 787-8,Economy Class,1.0,August 2016,1.0,3.0,1.0,no,BKK to JNB via NBO,4.0," |  Flew Kenya Airways from Bangkok to Johannesburg via Nairobi. Cabin attendants and meals onboard Kenya Airways flights are the worst I have seen. Most crews were lazy, inefficient and unprofessional. On almost all flights I took the PTV was broken. While aircrafts were very new, the seats already looked old due to poor maintenance. Nairobi airport was messy, disorganised and dark.",Business,3.0,nan
Boeing 787,Business Class,5.0,January 2016,4.0,5.0,5.0,yes,AMS to NBO,5.0,"Amsterdam to Nairobi - I love flying Kenya Airways when I am going home and their Business Class is superb. Very spacious and comfortable, good food and drink, good entertainment to make the trip bearable and very friendly crew on-board. The pilot even came to say hello and asked an older lady on the next seat whether she was enjoying her flight. KQ give me that nostalgic feeling.",Solo Leisure,4.0,1.0
Boeing 737-800,Business Class,5.0,June 2016,2.0,3.0,3.0,yes,HRE to BOM via NBO,1.0," |  On the Nairobi-Mumbai route, Kenya Airways uses a B737-800. Their logo mentions ""The Pride of Africa"" but there is not much to be proud about that flight: miserable breakfast (poached eggs are just warm hard-boiled eggs, no yoghourt offered, tasteless fruit, bad coffee). Seats are antiquated and hardly recline, on the VDO, games were blocked. Fortunately, the crew is very attentive and very pleasant. Choice of reading materials is very limited. Upon arrival in Mumbai, my luggage was missing. It was probably mishandled in Nairobi, though we had 2 hours transit time, but no compensation was offered as on other airlines, not even some amenities for the night, just a few nice words and the promise it wold come on the next day, wait and see. Despite the problems, I would still recommend the airline, as connection times are generally good and their 787s are very nice.",Business,2.0,nan
Embraer E190,Economy Class,5.0,June 2016,5.0,5.0,nan,yes,JIB to ADD via NBO,5.0,"Very impressed with the service offered on these flights. We had missed our booked flight (ET direct from Djibouti to Addis Ababa) so re-booked at the last minute onto Kenya Airways. Even at this late stage, the fare was good and we departed a few hours later than originally planned. The aircraft was clean with comfortable seats (much better than ET on similar routes) and drinks and a small meal were served. All of excellent quality. On the first sector, the crew was headed up by a Purser who was excellent in his customer service and clear announcements in both French and English. The crew had a good sense of humour and were ready to assist in whatever way they could. Transit was via the new airport terminal in Nairobi. One word: Wow! This terminal is exceptional and must be the easiest to navigate, most comfortable I have experienced on the continent. It beats JNB, CPT and others hands-down. Processing was swift and comfortable, shops were open as were a selection of restaurants. There is clearly more to come from this airport as a number of shops seem to be preparing to open. Gate rooms are open and comfortable with access to bathrooms nearby. Fantastic new airport! Our onward flight to Addis was also good. We had to wait for a large party of late passengers but the crew were thoughtful enough to offer us a glass of water or orange juice while we awaited the late-comers. Much appreciated. Another light meal (breakfast) and drinks were served during the flight. Seats were comfortable and I slept well. Excellent job by both crews and Kenya Airways.",Business,5.0,nan
Embraer 190,Business Class,4.0,April 2016,1.0,3.0,3.0,no,NBO to GBE,1.0," |  Nairobi to Gaborone return. Kenya Airways and their cost cutting measures are really showing inflight and in their flagship Lounge at NBO. Onboard what used to be a 4 course dinner service is now 3 courses, with a very mediocre salad starter, choice of 3 mains but all over cooked and tasteless, and then a mousse like dessert. No fruit, no cheese and no red wine. Ran out of champagne half way through the flight. The business class seats on Embraer 190 have no leg rest, and very poor recline. No amenity kit, so no eye mask to keep out the blaring cabin lights, or ear plugs to drown out the sound of the cabin crew. Really wish they would return to their glorious days when one would be proud to fly KQ.",Couple Leisure,1.0,nan
Boeing 737-800,Economy Class,3.0,March 2016,2.0,1.0,nan,no,NBO to EBB,3.0,"I was supposed to fly Kenya Airways out of Nairobi to Entebbe at 3.30 pm. I get to the airport at 1pm and am told that my flight is overbooked and I will fly out at 7.45 pm. In this way I would have missed an extremely important event in Kampala. I asked why I wasn't informed before and no one explained. The ground staff was extremely rude, no sorry, no explanation, not half a smile, no one could care less and they never bothered to send me an email or inform me. I asked for some sort of compensation and was denied until after complaining for 3 hours straight (when I received 50 dollars out of my 180$ ticket). I asked to talk to a manager and was sent to 4 different offices where no one could give me any sort of information. No wifi was available but when I asked for crew to hotspot me everyone refused so I had no way of contacting people in Kampala. It was the worst customer service experiences I have had. I finally go to board my 7.45pm flight only to discover it has been delayed by one hour.",Solo Leisure,2.0,nan
Embraer 190,Economy Class,4.0,March 2016,3.0,3.0,nan,yes,MOI to NBO,4.0,"For such a short Kenya Airways 45 minute flight from Mombasa to Nairobi, the crew managed to get round whole plane with drink and snack of nuts. Arrived early in Nairobi this caused a problem with bus to take us to terminal 10 min wait. Crew were very good. Luggage being delivered by the time we reached the terminal.",Couple Leisure,4.0,nan
Boeing 787,Economy Class,1.0,February 2016,1.0,1.0,3.0,no,LHR to JNB via NBO,2.0,"I have flown with Kenya Airways before and would describe them as being cheap and cheerful with slightly above average service. Flights to Johannesburg were on time however they ran out of meal choices and we were left with a rather disgusting fish affair. I had chosen Kenya Airways primarily because of their generous baggage allowance ie 2 x 23kg bags as we were bringing sports equipment and motorcycle gear on our holiday. All went reasonably well even given the poor meals on the outbound flight however coming back was a different matter. When we arrived at Johannesburg Airport we were faced with a huge set of scales placed in front of the check in counter that also had its own usual scales. We had to have our bags weighed and the very over officious clerk refused to take my bags as one was 3kg overweight never mind the fact that my other bag was 4kg under weight. I would have understood the concerns if the total of my bags were overweight but they weren't and despite my appeals for a more common sense approach and despite my bags being identically packed to the outward journey (where they were checked in at Heathrow with no problem) I had to repack my luggage on the check in floor. This in my view is a totally ridiculous rule that appears to only be applied at Johannesburg (I have flown Kenya Airways from London, Mombasa and Nairobi on several occasions without any inconvenience). On the flight to Nairobi they again ran out of food choices and we were served by a very rude steward who just slammed the food if you can call it that down in front of us. When we arrived in Nairobi they were bussing those ending their journey there to the terminal but there were no directions for those transitting, we managed to find an emergency exit and took that and were lucky to find a very impatient Kenya Airways employee who directed us to cross a busy airport road in the dark. There was no pedestrian crossing markings and she had no high vis gear on, we were lucky not to get run down by a bus that came around the corner suddenly. The onward flight to Heathrow passed without further incident however the breakfast served was appalling, a piece of unidentifiable gristle in the dish, truly the worst meal I have ever been served in over 50 years of flying. Kenya Airways standards on this showing have definitely slipped to well below par and they need to take note.",Couple Leisure,2.0,nan
Boeing 787,Business Class,5.0,March 2016,2.0,1.0,1.0,no,LHR to EBB via NBO,4.0,"Flew from London Heathrow to Entebbe via Nairobi. Arrived early for check-in but then had to wait because one of the desks was being occupied by a family who were not travelling business but seemed to be negotiating over buying another ticket. I had booked both tickets and had selected adjoining seats but by the time we had checked in these have been changed. Even though I had paid for the tickets, I was told that I could not be told whether my travelling companion was still sitting next to me – data protection etc. in fact he had been put elsewhere. It was only at the gate that we managed to correct the problem. The aircraft was a newish Boeing 787 Dreamliner and although Kenya Airways had not opted for a more modern seat configuration, it was a relatively comfortable. A slightly larger pillow would have been appreciated. My IFE was not working (photo) although given that I wanted to sleep I was not particularly worried. The cabin crew apologised for not having a printed menu and instead let the passengers look at what appeared to be an email with the food options. The wine was uninspiring and the food lacklustre. However, the cabin crew were excellent: some of them had a slightly mischievous sense of humour, smiling and responded quickly to requests. Arriving at Nairobi was a disaster. First, the aircraft had to be towed in because of construction work and we were then put on a bus and taken to the arrivals terminal. There were no signs for transit passengers and when we asked, we were told that we had arrived at the wrong place. Needless to say nobody bothered to tell us. We then went on another bus and after an absurdly long wait finally got through security. The business lounge in Nairobi was small and we were forced to share a table. We decided to leave early and, eventually, the next flight, to Entebbe, was called. Absolutely no priority was given to business passengers. Although there was a separate line, passengers simply joined whichever was the shortest and the staff did nothing to ensure that those who had paid a premium were given priority treatment. We realise that running an airline involves juggling numerous different priorities and not every airline can aspire to the standards of Emirates or Qatar Airways, but with a little effort, and a negligible cost, Kenya Airways could have done considerably better than this.",Business,2.0,nan
Boeing 737-800 / Embraer 190,Economy Class,5.0,February 2016,3.0,5.0,3.0,yes,JNB to DAR via NBO,5.0,Kenya Airways from Johannesburg to Dar Es Salaam via Nairobi and back. B737-800 and Embraer 190 - all flights departed on time and all arrived earlier at destinations. Service from FA's could not be faulted - food was ok not wow but standard for airline economy meals. Going to Dar Es Salaam stopped in Nairobi for few days but on return was in transit in Nairobi for Johannesburg. Time allowed was 55 minutes from arriving from DAR departing to JNB and this was ample for the transfer whicH was smooth and painless. Flight back to JNB was half full and I was moved to the exit seat so very comfortable. All in all quite impressed with Kenya Airways will use them again gladly.,Business,5.0,3.0
"E190, Boeing 737",Economy Class,3.0,September 2016,3.0,3.0,nan,yes,LLW to MBA via NBO,4.0,"Four short flight with Kenya Airways, two on time and two delayed by 45 odd minutes. All fairly comfortable, notably the E190. Poor breakfast on the ""red eye"" from Lilongwe to Nairobi, small snack on the 40 minute leg to and from Mombasa, and reasonable lunch with wine on the return to Lilongwe from Nairobi. Ground staff and flight crew were reasonable efficient and friendly, given the short flights. Award flights, so good value.",Solo Leisure,4.0,nan
Boeing 787 / 737 / E190,Economy Class,5.0,October 2016,4.0,4.0,3.0,yes,JNB to TNR via NBO,4.0,"Johannesburg to Antananarivo via Nairobi with Kenya Airways. Generally positive experience with KQ on 4 sectors. Dreamliner is excellent and the E190 also has personal TV screens (one sector they were not functional). Food sometimes excellent (chicken and beef), sometimes really bad (fish and vegetarian). Cabin crew consistently excellent, and beverage services generous. KQ offers 2 x 23kg bags to Madagascar (unlike all their competitors flying the route) but the KQ agents admitted the smaller planes that use the route (E190) cannot cope with the loads when the flight is full (which ours were) which resulted in ours and many others bags not making it from NBO - although it followed the following day. We were disappointed that they were not able to deliver to our hotel we had to return back to the airport and wait for hours for the bags to be released. Last flight NBO - JNB involved flying through an electrical storm for a full 30 minutes in the middle of the night. The crew handled it brilliantly.",Couple Leisure,5.0,nan
