Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Premium Economy,5.0,nan,1.0,nan,3.0,no,nan,4.0,My wife and I travelled London to Sydney via Narita using JAL all the way travelling Premium economy. The most disappointing aspect of the JAL flights was the very poor food - options and quality. It was substandard relative to what is available elsewhere and for the price (either in terms of FFPoints or money) of a Premium economy flight . We were disappointed. Also the in flight entertainment system gave very limited options for films. Having moved about Japan internally on occasions the food and the film options were intended more for a Japanese customer base and not for a global community of travellers.,nan,3.0,nan
nan,Business Class,5.0,nan,4.0,nan,5.0,yes,nan,4.0,HKG NRT 767-300 in business class. Flight left and arrived on-time. The flight attendants were very attentive. The lunch served was very good. My wine was always topped off. The crew could not have been better. The IFE was excellent with a forward camera for take-off and landing. I had not flown JAL in a few years but was very impressed and will try them again.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,Paris CDG - Tokyo HND. Everything went smooth from check-in to landing. The one-year old service from Paris to downtown-located Haneda airport is extremely convenient. Moreover the new Int'l terminal at Haneda is state-of-the-art and very clean. The cabin was quite old but the service and the IFE were excellent. The system is very smooth and quick and offers plenty of contents. The food was great and the large choice of drinks was refreshing. No delay great service great product friendly fares.,nan,5.0,nan
nan,Business Class,5.0,nan,5.0,nan,3.0,yes,nan,3.0,"NRT to TPE on Thursday evening. Check in was smooth and quick at the JGC counter. The exclusive ""Special Security Gate"" was very convenient for Business Class and JGC passengers to pass the X-ray check. The Sakura Lounge was just outside the immigration-check counter which is convenient. The dining service was very good in the lounge and the working environment was also very well. The flight was on time. Cabin attendants were really nice. The food and services were excellent. It was overall a very nice experience.",nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,Nagasaki to Osaka with JAL my flight got cancelled (had to return to Nagasaki) due to tech problems. I needed this flight to catch a European connection next morning early from Osaka. In Nagasaki the ground staff of JAL went out of its way to help me. Booked another flight for me with ANA from Fukuoka to Osaka Kansai early next morning reserved a hotel for me in Fukuoka arranged a taxi to bring me to Fukuoka airport gave me money for dinner/breakfast. Things can go wrong with every carrier. But I have never seen a carrier solving a problem in such a superb way!,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,Flew JAL from Bangkok to Tokyo on a 6-hour flight. Enough room for most people to have whole row to themselves. Pillows and blankets for everyone which were very good quality. Food was good and they served green tea. In flight entertainment was AVOD which was nice.,nan,4.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,4.0,SIN-HND and NRT-SIN. Aircraft for both flights were new 767s with MAGIC V entertainment and new Recaro seats. Both flights departed and arrived on time. Flight to Haneda was a night flight so a little snack and drink was served before the lights were switched off for a good four hours. Breakfast was a Japanese-style omelette with rice and noodles (only one option) which I did not particularly enjoy. Staff were friendly and polite throughout. The flight from Narita to Singapore was a day flight two snacks as well as a lunch were served. Service was fantastic on this flight as well and there were two options for lunch which were both quite tasty. Inflight entertainment was average the large MAGIC V touch screen was great however there was a limited number of movies and the music selection was poor compared with that on my connecting flight to Australia with Qantas. Despite some minor drawbacks where this airline excelled was its customer service which was excellent from beginning to end. Overall my experience with JL was great and I would have no hesitation with flying them again to and from Japan.,nan,5.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,3.0,Traveled SFO-SIN with transit at HND. SFO-HND plane was a pretty old plane and full as well in-flight entertainment was OK. Service was generally courteous and food was pretty decent. HND-SIN on a newer more spacious plane with newer entertainment system but programme was exactly the same. It was an overnight flight and we were served breakfast a bit too early at just after 4am. Arrived half an hour ahead of time.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,Initial leg HNL to TOK B767. As a Sapphire Member in one world alliance the check in process at HNL was very smooth orderly and efficient. The Sakura Lounge was average but allowed for a good working environment. Boarding was also no issue. Flight attendants were very pleasant spoke fluent English and were available through out the flight. Numerous refreshments offered including soup tea water and coffee. Meal service was very good. Hot ample and tasty. AVOD system offered many options and the screen size acceptable. Aircraft was an older 767 but in good shape and comfortable. Second Leg TOK to PVG. Able to use the Sakura lounge in TOK. Very comfortable good food service as well as call brand refreshments. Boarding was again efficient and smooth. Food service quick and ample good tasting portions. Flight attendants were very nice and always available. Did not use the AVOD as a nap was certainly needed. Overall a fine experience and would certainly recommend the carrier except that they do not credit your account with 100% miles unless one is paying full coach or better fare. That's a drawback.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,4.0,I went on a domestic flight from OKA-HND. The flight was very comfortable. Since I was tourist in Japan I requested the air hostess to teach my daughter Japanese paper folding 'Origami' and she squatted down for 40 minutes and taught my daughter with a smile and in the end presented her with an ice-cream. The service was great for a domestic flight.,nan,5.0,nan
nan,Economy Class,5.0,nan,3.0,nan,5.0,yes,nan,3.0,I flew from Vancouver to Taipei via Narita. The first part of the trip was pleasant entertainment was excellent but the food was poor but edible. Staff fluent in English and Japanese which was a big improvement since 2009. The second part of the trip was very hot and stuffy. Their food on the second leg was soggy and unpleasant to eat. I will definitely take this airline again.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,3.0,yes,nan,4.0,I took an AF code share flight from LHR JAL fight from CDG to HND. B772. Aircrarft was pretty empty in economy so managed to get a row of three to myself and stretch out. The all female crew were polite and gracious as to be expected. Eye contact and smile given at all times and each member seemed to be able to speak English fluently. Leg room in Economy wasn't great and if the plane was full it would have been a tight 11.5 hours. AVOD was average and small screens on the 777. I would fly JAL again but probably pay for the upgrade to premium.,nan,4.0,nan
nan,Economy Class,2.0,nan,1.0,nan,2.0,no,nan,2.0,I flew from Tokyo to San Francisco. The seats were more packed and less comfortable than any other airline I can recall. For the first time in over 100 cross-continent flights I have taken the airline did not offer a proper meal until 6 hours after departure! Shortly after departure a sorry snack was offered - pack of nuts and a cheddar toast. Inflight entertainment was the least elaborate I have seen with small screens. The cabin crew were nice and smiley but airport staff were extremely unhelpful. I won't fly JAL again.,nan,2.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,SIN-HND NRT-SIN. First time on this airline. Both flights were 787-800. 2-4-2 seating configuration for economy. Check-in was fast and smooth at both SIN and NRT airports. However check-in counter staff at NRT had problems conversing in English. Flights were able to depart and arrive on time. Seats were rather cramped with barely sufficient leg space but still acceptable. Cabin attendants were attentive and respond to calls promptly. Unfortunately their English proficiency was not up to standard and most of them spoke mostly in Japanese to even non-Japanese passengers. Also despite being an international flight all the announcements were made in Japanese before English. Food was palatable which comes in a main course 2-3 side dishes and fruits. The drink menu was standard. IFE included variety of games television shows movies from various regions around the world but many of them were rather outdated. Other than the language proficiency of the staff the overall experience was good.,nan,4.0,nan
nan,Business Class,4.0,nan,5.0,nan,4.0,yes,nan,4.0,Business class KUL to ORD via NRT. KUL to NRT was on old 767 with seats that could not lie flat at all. The IFE was new and had a good choice of programs. Service was good. NRT to ORD on new 777-300ER with almost lie-flat seats. IFE was older that 767 flight. Food was excellent. The Japanese menu was extensive. It is catered to those used to Japanese food and the American sitting next too me could not eat most of it. Service was good and flight smooth.,nan,4.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,My wife and I flew from Nagoya to Taipei on JAL. The check-in seating food and service was very good. We think the food was better than even ANA which is our preferred airline on long haul flights. I plan to fly on JAL from Nagoya to New York next year.,nan,4.0,nan
nan,Business Class,4.0,nan,2.0,nan,1.0,no,nan,1.0,"Avoid the carrier and the 787 from Boston to Tokyo. It was so bad that I would rather change planes than take the direct from Boston to Tokyo and back. 1st flight canceled (mechanical issue on 787 no parts). Spent night in airport hotel (JAL picked up tab). 2nd attempt delayed (entertainment system failed to operate). Flight leaves two hours late. No entertainment system on 14 hour flight no power for laptops/ipads seats were without power for 1/2 of trip. Land in Tokyo and I'm offered $70 compensation on $7500 round trip. Flight from Tokyo to Boston delayed boarding due to ""entertainment system issues"". Keep in mind this is a brand new 787 and it didn't have lay flat seats in premier class. Nearly all premier passengers were saying they would not fly the airline again.",nan,1.0,nan
nan,Business Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,TPE-NRT 14 Nov 2012. Wonderful experience. First time with JL and was impressed. The seat although it only reclines was very comfortable. In flight entertainment wasn't as good as CX. However both the on-board catering and cabin crews were fantastic. JL staff really managed to make me feel special and well looked after.,nan,5.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,4.0,SYD-FUK via HND/NRT JL772/771 B777-200ER Domestic JL313 B777-200/JL3054 B737-800. FA were friendly and helpful. I also didn't expect much from the meal but actually it was nice. FA's frequently walk around and offer drinks and snacks. Inflight entertainment was of course AVOD. Flights departed on time and arrived earlier than schedule. Friendly fare and service. I will take JAL again.,nan,5.0,nan
nan,Business Class,5.0,nan,4.0,nan,3.0,yes,nan,3.0,NRT to ICN. The service was good but the cabin was outdated. The food was not great- only Japanese meal available on my flight. The portion was not generous. The duty free selections were very limited on Tokyo-Seoul route. After meal a small bottle of Japanese liquor was offered with one bag of rice snack and one bag of nuts. The flight attendants were very knowledgeable to introduce all kinds of liquors they had and kept having them coming if you wish. I ended up trying three different Japanese liquors (shochu Sake and Umeshu). I enjoyed all of them. The service manger even wrote me a small note of how to make Japanese cocktail. In short a good trip with good service but less competitive cabin product.,nan,3.0,nan
nan,Business Class,3.0,nan,1.0,nan,1.0,no,nan,2.0,FRA-NRT-FRA. Business class seat rather uncomfortable. Front of the business cabin was freezing while back was too hot. Staff just did not speak English which was rather frustrating at the time. I had ordered a Gluten Free meal due to my allergy and I was starving the whole time in both directions meals were not even a snack size and just salad leaves. My main complaint would be the food I guess JAL took the food allergy as allergic to food. It was horrible! My advice: pay a bit more and fly ANA.,nan,3.0,nan
nan,Economy Class,3.0,nan,2.0,nan,3.0,no,nan,1.0,Appalling legroom. I'm statuesque and large framed and found the lack of legroom a real problem for almost 10 hours. Downgraded from premium economy when the product was withdrawn from the Sydney - Tokyo service. The domestic connection to Osaka was far more comfortable. Food was average and more for local tastes although the noodles were redeeming. Overall a very average experience.,nan,1.0,nan
nan,Business Class,5.0,nan,5.0,nan,nan,no,nan,2.0,BKK-YVR. 767-300. Food really excellent ditto red wine. Lots of attentiveness from FA. Efficient airline but a major negative is the seating in Business Class. Seats narrow and for me it was impossible to sleep because the seat does not lie flat and thus one 'slips' all the time. The airfare was ridiculously cheap but the seating negates this advantage totally.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,4.0,no,nan,4.0,LHR-NRT-LHR. Flight was bumpy which was due to the weather but after eating we went through a particularly bad patch of turbulence and I became airsick. I used the supplied bag which instructed you to hand it to staff when used. I got up to dispose of it and flight attendants avoided me for 5 minutes! Eventually a female attendant came over to me and took the bag. I asked for some water. 30 minutes later still no water. My husband went and asked the hostess for the water and she told him she'd forgotten and she'd just bring it over. 10 minutes later she came over with a bottle of water by this time I was asleep anyway.,nan,3.0,nan
nan,Premium Economy,4.0,nan,4.0,nan,nan,yes,nan,5.0,NRT-CTS in Dec 2012 with family. Retrieved bags from NRT T1 to JAL domestic terminal at NRT T2. Managed to get an upgrade to J class. Terminal was busy and we were whisked to the new B737-800 by bus. Terminal was congested and we were on the runway for an hr before take off. Seats were comfortable and we slept. Cabin crew served one round of drinks to the 80% full flight. Children were given JAL stickers. Drop down screens showed flight map. Headphones were provided for music entertainment. Return flight on same aircraft. Managed to get upgrade to J class. Check in staff was new and it took her 40 mins to check in our 4 bags + 2 strollers. To our surprise she checked in our bags all the way to Singapore even thought our flight to SIN was not under One World (Delta Airlines). Arrived on time in NRT T2 with similar inflight service provided from NRT-CTS. Aircraft's were new and J class seats with leg rests were extremely comfortable.,nan,5.0,nan
nan,Economy Class,3.0,nan,5.0,nan,4.0,yes,nan,3.0,Nagoya to New York via Narita and the check-in services were excellent. Flight was punctual excellent on- board service with great food and beverages. Return from New York on March 31st was excellent too. This is my fourth flight on JAL having flown to Taipei last year and their services are very consistent across the board. Their WI-FI on the flight was very expensive at $11 an hour! I feel that all wi-fi costs should be built into the ticket prices.,nan,4.0,nan
nan,Business Class,3.0,nan,4.0,nan,3.0,yes,nan,4.0,JAL flight 8 from Narita to Boston 27 Feb in business. 777 substituted for grounded 787. Everything satisfactory or good but the first (main) meal service. There was simply no predictability to it. Some were served relatively quickly but we and others throughout the cabin waited 2 hours for our first drink. Couple across the aisle were served a second drink given their menus and had orders taken before we had a drink or a menu. We asked for a menu and were not given one for an hour after the first request. Food when it came was good and beautifully presented as were the other meals available on request. Once poured drinks were replenished frequently. Angled flat seat was relatively comfortable for sleep. Movie selection was disappointing compared with AA which we took from US to Tokyo.,nan,3.0,nan
nan,Premium Economy,5.0,nan,1.0,nan,3.0,no,nan,4.0,Flew from New York to Osaka mid Feb in premium economy the food on both outgoing and incoming flights was awful the low point being the fried chicken sandwich! Having flown JAL in the past I was appalled by the food selection! Otherwise as usual all went well and was a comfortable flight!,nan,2.0,nan
nan,Premium Economy,3.0,nan,1.0,nan,3.0,no,nan,1.0,Very disappointed with the flight. I flew from Bangkok to Narita. Check-in was a disaster. The counter agent changed my airline and departure time without telling me about the change. I believed that I had a 3 hour wait for my flight departure whereas with the change I needed to get to the gate within 30 minutes on a different airline and I missed the flight. This meant that I had to wait 16 hours for the next flight! I finally left on JAL Flight# 718. Flight staff were very friendly. The food was all Japanese which I can not eat. The seating was very uncomfortable which made for a long flight. This is the first time that I have commented but the eighth time that I have flown on the airline.,nan,1.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,4.0,O'Hare-Narita-Bangkok. Boeing 777 Economy from Chicago delayed due to late arrival of our American Airlines flight but still we arrived in Narita on time. Food excellent. I had travelled a few time with Japan Airlines and I noticed the food quality has increased. Staff very professional on all flights. Seat pitch is a little bit tight though. Hopefully the new economy cabin (to be available in the next few months) will provide more space. Upgraded to Premium Economy from Narita to Chicago and was quite impressed with the quality of the product (I have also travelled Business class with them a few years ago). Seat very comfortable (shell seat allowing to preserve your own space). Do not feel like going back to economy class. I will certainly fly JAL again in the near future with the new economy cabin.,nan,5.0,nan
nan,Business Class,4.0,nan,4.0,nan,2.0,no,nan,3.0,HKG-NRT-HNL R/T with a mixture of 767 recliners and 777 angled lie-flat. Service efficient and reasonably friendly. I found the seats outdated and far less comfortable than those of several Asian competitors. Briefly lost power coming into Narita which was not fun. Communication with passengers in English seems to be a challenge for the flight deck crew and seemed to be intentionally avoided. Food was generally good but nothing spectacular. The IFE on all flights was poor with limited mediocre content. All things considered JAL is barely superior to any domestic U.S. carrier but decidedly lagging behind many others on a regional and global scale.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,From Tokyo Narita to Helsinki Vantaa with a Boeing 787-800 Dreamliner. Very comfortable cabin with good seats and ambient light. Large window and large video screen. Great choice of movies to see. The service was very good very friendly staff continuously through the entire flight. Lunch and dinner were very tasty next to the good quality there was also more than enough food served. Great choice for beverages and ice cream was also being served. Aircraft was clean including the quite large and modern toilets. This was a very good flight one of the best I ever had and the flight was relatively cheap. Definitely a recommendation!,nan,5.0,nan
nan,Business Class,3.0,nan,2.0,nan,2.0,no,nan,3.0,HEL-NRT on 19/8/2013. The aircraft for the route was a new B787 which is quiet and comfortable as such. The service was Japanese style - extremely polite yet distant. Food in business class was a strange mix of excellent and mediocre dishes. The seat was not a very comfortable seat for a nearly 190 cm height. It was not lie flat seat and was uncomfortable for a business class seat. All in all a fine service but not great.,nan,3.0,nan
nan,Economy Class,4.0,nan,3.0,nan,3.0,yes,nan,4.0,My family and I flew from Narita to JFK in July 2013. We were fortunate to have row 23 seats ABC & D on a 777-200 which is the first row past business class. Plenty of legroom which was a blessing. However the entertainment selection was rather poor especially the movie selection for our 12 + hour flight. I wish they offered a bit more choice as far as the food selection goes. I know most of the people were Japanese and they liked it but I'm not. Would I fly JAL again? If they offered the best price I certainly would.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,4.0,yes,nan,5.0,Flight JL 074 15th July 2013. KL to Tokyo and it was probably the best journey that I've had. Cabin is very well maintained good food cabin crew very polite and the food is exceptionally good too. I am tall and I had good leg room space and overall I was very happy in choosing Japan Airlines.,nan,4.0,nan
nan,Economy Class,5.0,nan,5.0,nan,1.0,no,nan,1.0,"NRT to LHR on flight JL401 on 30th July economy. Check in smooth and fast. On board the seats were incredibly uncomfortable. I honestly think they had just covered the hard shell of the seat in fabric because there was so little padding but it felt like there was plenty of legroom. Customer service on board was (as expected from a Japanese airline) spectacular. I'm on a gluten free diet and the stewards who were all bilingual were extremely polite and helpful. What really impressed me on this flight was the food. Bearing in mind I was in economy I didn't expect to be served two gourmet meals (by airline standards) including a steak and red wine reduction! Although this was a special gluten free meal everyone seemed impressed with the food in general which all looked very good. Without a doubt the best food I've had on a flight including business class on BA. Other than the uncomfortable seats my major complaint is the IFE which was appalling. Only a handful of English language movies of which 4 were so-called ""new releases"" and only 5 of which I'd ever heard of. There wasn't a single English language TV show on board and the Japanese programming (which was plentiful) doesn't do much for a western audience. I'd consider another airline next time I fly to Japan - on a 12 hour flight the last thing I want is to run out of things to watch.",nan,4.0,nan
nan,Business Class,5.0,nan,5.0,nan,5.0,yes,nan,5.0,SYD-NRT NRT-LHR LHR-NRT NRT-SYD. Excellent service including food cabin crew and AVOD. Was my first experience on the new Business Skysleeper seat that reclines to 100% flat. Very comfortable and very private. Plenty of room to stretch out with lots of room in the seated position to store magazines laptop headphones etc. Ability to order meals post the first meal service using the touch screen controller on the seat. Very convenient. Excellent value as well especially when considering I was connecting to the LHR-NRT leg from Frankfurt and this flight was included as part of the original fare at no cost in J class. Will definitely fly again.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,5.0,I bought a one-way ticket on JAL at the last minute MNL-NRT-JFK for about USD 800 a great value. The flights were right on time on Boeing 767 and 777 the seating and food was very good. USB charger and stainless steel silverware were extra touches. The Asian food was very good as were the Japanese beer and French wine.,nan,5.0,nan
nan,Business Class,2.0,nan,2.0,nan,nan,yes,nan,4.0,NRT-PVG was excellent food and service. TPE-HND a few days later was not so good - although a 3.5hr flight the order for drink and meal was taken after takeoff and arrived together 45 mins later. No refill offered. The economy-style Japanese rice/pork dish had been ruined by re-heating leaving rice more like a biscuit pork and veg solid. When I said it was inedible they appeared surprised. An apology and hope that my next JAL flight experience will be better from manager. I wonder whether there is a different service standard in/out of HND compared to NRT.,nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,4.0,yes,nan,4.0,NRT-SYD and BKK-HND. It was my first time on this airline and I thought their service and product were extraordinary. The meals were very tasty Japanese and even served with Miso-soup. On leg between BKK-HND portions were a little small (night flight) with no meal choice. The cabin and toilets are very clean which I think is always important. AVOD was working perfectly and there were enough English options to choose from. The Crew was outstanding! They are not only correct and polite all the time but smiling and cheering as well.,nan,5.0,nan
