Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
A380 / Boeing 737,Economy Class,5.0,September 2016,4.0,3.0,4.0,yes,LHR to TSV via PER & BNE,4.0," | London to Townsville via Perth & Brisbane with Qantas. When it comes to legacy airlines, especially those that have only just come back into black from near financial ruin, one doesn't expect much when travelling down the back in economy. In these circumstances it would be easy to say that my expectations were exceeded because I wasn't really expecting much. However, the overall quality of product and service goes far beyond this. I was booked on QF10 from LHR-DXB. It's a relatively short 7 hour flight and having travelled this route with both British Airways and Emirates I thought I knew what to expect. It was therefore a real pleasure to find a large, comfy pillow and lovely wide seat to relax in. The non-alcoholic welcome cocktail was a nice touch and there was a good selection of other drinks to choose from. I had been super intrigued to find out how the Qantas 'no tray' meal service works. In effect you do get one small tray on which sits the hot part of the meal. A pre-buttered hot roll is rested on top and the dessert comes in a separate disposable pot. It's an original and quirky idea which does work. However, I couldn't help but think that this deliberately allows Qantas to cut back on meal add ons like cheese and biscuits. Luckily the lamb curry and crumble dessert were of a decent size and tasty. The wine was of good quality and the post lunch hot drink offering was good. I wish I had gone for the hot chocolate and marshmallow option when I saw it was available but opted for the healthier peppermint tea. Throughout the rest of the flight the crew remained in the cabin offering water, juices and fresh fruit. The second snack meal was a tasty, heated pastry. One could help themselves to sweet granola bars from the galley during the flight. Cabin crew were professional and generally hospitable. The flight took off just a few minutes late despite a technical hitch in London and landed on time in Dubai. Luggage quickly arrived onto the carousel and I was out of the airport in next to no time. My second flight to Australia was with Emirates before rejoining Qantas in Perth to fly onto Brisbane and then a second flight up to Townsville. Check in at both PER and BNE was fully automated from seat selection to luggage tag printing and bag drop. Although this was efficient it did rather take away the human touch. The first flight to BNE was on an old 737 with little in the way of leg room and generally old, tired seats. Although there was no seatback IFE the plane was fitted with an audio/visual streaming service which was complimentary. There was a good choice of movies, TV shows and music. The second flight was just a short 2 hour hop. However, it was operated by a 737 with the new Boeing Sky interior, with seatback IFE. A dinner service was operated on this flight along with a chocolate Lindor to finish (a great touch). On both flights the crew were natural, warm and friendly. The new uniforms really stood out and showed off the crew in a good way. All in all a great experience with Qantas. I would highly recommend them after these flights.",Solo Leisure,3.0,2.0
Boeing 737-800,Economy Class,5.0,November 2016,5.0,5.0,5.0,yes,BNE to CHC,5.0, |  Flew from Brisbane to Christchurch. The flight departed on time and arrived on time. The aircraft was around 70% full. Meal service included a hot or continental breakfast option. I chose continental and it was plentiful and filling. Coffee and tea offered along with soft drinks and water. Seperate water runs conducted before and after meal service. Inflight entertainment was well stocked with latest media content. Aircraft clean. Bags out quickly in Christchurch. The price I purchased these flights at makes it very good value for money. Very happy with Qantas.,Solo Leisure,5.0,nan
Boeing 747,Premium Economy,5.0,October 2016,5.0,4.0,4.0,yes,SYD to JNB,4.0,"Sydney to Johannesburg with Qantas in Premium Economy. Boarding was quick and efficient with sparkling wine or fruit juice offered prior to take off. The Senior Cabin Attendant came round to introduce herself and advised who would be providing service during the flight. This is the first time we have experienced this personal touch, and throughout the flight the service was excellent, including the cabin attendant coming round to say goodbye and wish well on arrival. The premium economy seat is very comfortable and has plenty of space, although the leg / footrest could be improved. This was a 14 hour daylight flight. Bar service after takeoff included an excellent choice of wines. Food was very good. Slow roasted lamb shank - newly introduced Neil Perry meal featured in Qantas magazine - was superb. Second full meal, also very good, was served about 6 hours later. A snack was then offered about an hour before arrival. Throughout the flight the crew were available, and came round on a regular basis. The entertainment on offer is extensive, and whilst nothing appealed in the wide choice of films, none of which seemed very recent releases, there was an extensive range of CDs from which a playlist could be compiled, and enjoyed through good noise reducing earphones. Overall this was an excellent flight despite its length, and whilst the aircraft was very good, the difference was the superb service.",Couple Leisure,5.0,nan
Boeing 737-800,Economy Class,5.0,October 2016,4.0,5.0,3.0,yes,MEL to SYD,4.0," | Melbourne to Sydney with Qantas. Aircraft was a B737-800. Check-in at Melbourne was a breeze; all self-service where you print your own luggage tags and boarding passes. Many would call it impersonal but there were plenty of friendly Qantas staff around to answer questions. We were through security within 10 minutes of arrival. Boarding was efficient and on-time, with the crew courteous and professional right from the start. Nice to see an airline which sometimes get bad press for cost-cutting still try and put itself apart from the budget carriers with small touches like attitude. No seat back IFE in the aircraft we got but live streaming Sky News as well as streaming video via the Qantas app would have provided ample entertainment even on a longer flight. Soft drinks and a snack (bag of cookies) were provided - very basic but then again the flight was only an hour long. On-time arrival in Sydney together with efficient deplaning and swift arrival of baggage. Couldn't fault Qantas on this trip.",Couple Leisure,5.0,nan
Airbus 380,Business Class,5.0,October 2016,4.0,4.0,1.0,no,DXB to MEL,2.0,"Dubai to Melbourne. Having flown into Dubai with Emirates, The transfer to Qantas was like travelling back in time to the 1990s. Oppressive dark cabin with dark grey pods six abreast in groups of two. The seats are just satisfactory but the small touch screens deliver only the most basic information about the flight. Departure and arrival were on time and the meals were good, particularly the dinner before landing. But instead of lighting up the cabin, we ate in semi-darkness that just added to the depressive environment. Staff worked hard especially before landing. What is particularly annoying, given the cost of flying with Qantas, is that the airline has a three section cabin upstairs. At the rear is Premium Economy, in the middle Business, and in front of the service section is a sort of small Elite Business for those with high Frequent Flyer points, which unlike the main cabin, was only about half full. Never again with Qantas.",Couple Leisure,2.0,nan
A330,Economy Class,5.0,April 2016,3.0,3.0,5.0,yes,SYD to SIN,4.0,"Sydney to Singapore. Flying on an A330 with Qantas I was expecting to be on a new plane, unfortunately we weren't. This was about the tenth time I have flown with Qantas on an international flight, normally Qantas food is exceptional though on this route I was slightly dissapointed as the dessert was nothing special - however my main meal and garlic bread were served warm and tasted great, and the panini I had towards landing was excellent. The entertainment on Qantas is great especially the travel and lifestyle section. The crew were extremely friendly and I had a great chat with them. The flight from Sydney to Singapore was about $360 AUD one way which is pretty good for value, Singapore Airlines that route would of cost about $520 one way. ",Solo Leisure,4.0,3.0
A330-300,Economy Class,2.0,October 2016,1.0,2.0,2.0,no,HKG to BNE,2.0," |  I have just completed a Brisbane - Hong Kong return flight on QF97/98. I am a regular Qantas customer. The inflight food service/choice offered on both of these flights was atrocious. The food portions are now very small, with just a main meal and dessert on a very small plastic tray. On the return flight last night, the dinner choices were 1) Cold Duck salad 2) Fish and 3) Chicken. I chose the chicken meal which consisted of three small grey pieces of boiled chicken. This was accompanied by some green spinach and white rice. It was absolutely shocking. I know I do not fly for the food, but please put some thought back into QF airline meals. It is such a decline in dining standards. I just laughed today when I saw a TV ad for the new QF Dreamliner and the wow factor. I hope they spruce up the food by 2017.",Solo Leisure,2.0,nan
nan,Premium Economy,5.0,September 2016,3.0,1.0,2.0,no,MEL to JFK via LAX,5.0," |  Melbourne to New York via Los Angeles. This was my first time to fly with Qantas. I purchased a Premium economy seat with my husband and got upgraded to Business for part. Our trip back from Melbourne to USA got changed because there was something wrong with the plane. We had to take 10+ hour delay and nobody ever apologized! Because of the changes, they put us on economy from Los Angeles to New York. Now, it's been more than a month that I am trying to get back our refund and Qantas is not cooperating. It is the worst experience ever! Do not believe in Qantas as soon as you have issue with them, you won't be able to get a decent customer service representative and even if you get someone on the phone, they will just direct you into circles, which are obviously created so you give up!",Couple Leisure,1.0,1.0
A330-200 & Boeing 737-800,Economy Class,5.0,October 2016,3.0,4.0,nan,yes,SYD to BNE,4.0," |  Flew Brisbane to Sydney return with Qantas Airways. Flight delayed out from Brisbane due to cargo loader blowing a hydraulic hose causing oil to spray over aircraft. Updates provided while waiting for oil cleanup. No water runs though while waiting for an extra 40 minutes. Breakfast served once flying. Time made up in flight. Impressed with staff ensuring connections maintained while inflight. Apparently liaising with ground staff while inflight. Return flight on full B737. The afternoon snack is left to be desired. Crackers and cheese is cheap and hardly worth the effort to hand out. Drinks plentiful. Flight was on time departing and arriving. Bags were sporadic on the baggage belt and mixed with a flight from Adelaide. Half an hour waiting for bags in Brisbane. Both aircraft clean, staff friendly and professional. Overall happy with service on these flights.",Solo Leisure,5.0,nan
Boeing 747-800,First Class,4.0,October 2016,4.0,3.0,5.0,yes,HKG to MEL,4.0," |  I thoroughly enjoyed my experience with Qantas Airways on this flight from Hong Kong to Melbourne. Shortly after settling into my spacious seat, I was offered a glass of champagne and warm mixed nuts. The flight attendants were very polite and professional, addressing me by name at all times. The food selection was pretty good and snacks such as fruit bowls, chocolates or muesli bars were available on request throughout the flight. IFE was top notch, especially when coupled with the comfy noise-cancelling headphones.",Business,4.0,nan
A380,First Class,3.0,October 2016,3.0,3.0,4.0,no,LHR to MEL via DBX,3.0,"Due to my schedule I flew to London with Emirates and back to Melbourne with Qantas. I thought that being a code share the airlines would offer more or less the same First Class product. I was wrong. Qantas doesn't come close. Instead of the private ""suite"" you get a strange angled seat with no privacy and plenty of noise/disturbance from other pax. The toilet is more like a small cupboard with absolutely no amenities in stark contrast to the roomy Emirates bathroom complete with shower. Considering we are asked to pay the same price for both products, Qantas really does come a poor second and having learned from the experience I will do everything I can to avoid making the same mistake again.",Solo Leisure,2.0,nan
Boeing 737,Economy Class,5.0,October 2016,2.0,5.0,3.0,yes,AKL to MEL,4.0," |  Flew Auckland to Melbourne with Qantas. Friendly, efficient ground staff made the early morning check in a breeze. The warm service continued on the flight. The breakfast sounded good but tasted awful due to the soggy hash brown and the baked beans that are too messy to have on a flight. Something a little more elegant would be preferred. The inflight entertainment was also quite limited.",Business,4.0,nan
A330-200,Economy Class,4.0,November 2016,4.0,5.0,2.0,yes,SYD to SIN,4.0," |  A regulation trip on QF up to Singapore on QF5. The whole experience with Qantas these days is very good. Although biased as QFF, there is now a buzz about flying with them. Changes that could eb made? The Sydney business lounge is solid but compared to the Singapore or HK lounges, is now in need of a renovation. The aircraft itself was also one of the older models with a tiny seat back VOD screens. The 787 cannot come soon enough or indeed to put one of the newer refurbished A330 on the route.",Business,4.0,nan
A380,Business Class,5.0,November 2016,4.0,5.0,nan,yes,MEL to LHR via DXB,5.0,We travel annually to Europe. Have not flown Qantas for some years. What an improvement in their product. The flight QF009 (Melbourne to London via Dubai) is well timed and direct. Staff on both sectors were helpful and professional. Seats were comfortable and you are given a semi mattress and a quilt. We slept well. Food has greatly improved. All in all a very professional product.,Couple Leisure,4.0,nan
A380,Economy Class,5.0,November 2016,5.0,5.0,5.0,yes,MEL to LAX,5.0," |  Melbourne to Los Angeles. The service on this 15+ hour flight was fantastic! Friendly cabin crew made the flight a pleasure. Really good food, and more than adequate entertainment. My only complaint is other passengers: Just how much cabin luggage does one person need? Can't fit it in the locker above your seat? Then put it under the seat, not in the overhead space used by other passengers! Ideally, the airlines would enforce this for more comfortable travel, but they want to get their aircraft into the air on schedule.  Airfares are now cheaper than they have ever been, and people are still complaining.  One last request: Please try and consider the passenger in front of you. Banging and kicking your seat is very annoying. And you can actually stand up and sit down without using the headrest of the sleeping passenger if front of you!",Solo Leisure,5.0,nan
A380,Economy Class,4.0,November 2016,4.0,4.0,4.0,yes,LHR to SYD via DXB,4.0," |  QF2 back to Sydney from London being the last leg of a Sydney-Singapore-London trip. It is hard to find something to say which means it was a pretty uneventful and steady run with Qantas again. On time departures and arrivals at all ports. F & B was fine, the FA's were great and always nice to hear a reassuring Australian voice at the controls. Two things. One was the flight being completely full. Really packed. Is it time for Qantas to have two London flights from Sydney or possibly to add a Perth flight? Last few times on QF1 & 2 there have been no empty seats. All well and good outsourcing some of the flights to Emirates but will always choose Qantas where possible. Second, Qantas should fit WiFi into the A380 service. EK has it and was good value. Being out of touch for 20 hours whilst flying is not really acceptable these days. These days getting on a Qantas long haul jet means it really does feel like home when stepping on. Check out the safety briefing. Quirky, typically Australian and great sights and sounds of our wide brown, beautiful sun kissed land.",Business,4.0,nan
A330-300,Economy Class,5.0,November 2016,3.0,4.0,5.0,yes,SIN to SYD,5.0," |  My partner and I flew Qantas from Singapore to Sydney, on a refurbished A330-300. The aircraft cabin was clean and modern, IFE was quick and screen large with great content. The moving map was not operational on this flight. I especially liked the 2-4-2 seat layout. Seats are comfortable with good recline and good leg room. The flight departed Singapore 30 minutes late but arrived on time in Sydney. The meal service was OK. The welcome drink was cordial which I feel is a bit tacky. The main meal was very flavoursome and a good size, dessert a dry cake. We were only offered drinks once with dinner which was disappointing. Most airlines do a drinks round pre dinner, with dinner and after dinner. Not Qantas. Breakfast a pastry with a chocolate filling. It wasn't very tasty. I would have liked a choice of a hot meal. Staff were professional and friendly. Communication was great. Would I fly Qantas again? Possibly, but would more likely go with an Asian carrier.",Couple Leisure,4.0,nan
nan,Economy Class,nan,November 2016,nan,1.0,nan,no,SYD to BKK,nan," |  Sydney to Bangkok with Qantas. The people at the check-in counter in Sydney were very rude and condescending. One of the staff was the least helpful person I have ever encountered in an airport. I was flying with a large group and we were forced to be separated, which further complicated everything. Our director was not informed that we all needed a copy of our flight itinerary. I will not be flying them again based on this customer service.",Business,3.0,nan
nan,Economy Class,1.0,November 2016,1.0,1.0,1.0,no,SYD to MEL,1.0," |  Sydney to Melbourne, the seats small and compact no leg room and I'm tiny. Food and beverage small and unsatisfying. Return was a nightmare with horrible customer service. Go here. Go there. Check in here. Oh you've been in line for 30 minutes, too bad we're no longer accepting your boarding flight by 1 minute. Ridiculous transfer fees for their crippling slow process. Never flying with them again. A lady next to me asked if there were any other options available - the rude cabin staff replied: Like What?",Couple Leisure,1.0,1.0
A330,Economy Class,2.0,November 2016,1.0,2.0,nan,no,SIN to MEL,1.0," |  Singapore to Melbourne with Qantas (QF36). Firstly late departure, no inflight entertainment as it was broken since flying from Brisbane earlier that day and not fixed - we can give you a magazine to read, never got one. The dinner was average and later the fresh fruit was a choice of banana or banana, the complimentary greeting drink was a bottle of water and the breakfast a dried shrivelled burnt danish with no filling - inedible in a cardboard box not fit to give to a dog. Qantas need to lift their game other Asian airlines win hands down for service and food. When I complained about the danish the flight attendant said we could get you another. What another burnt one? Don't bother I said. Paying a premium to travel Qantas when I could have flown Emirates for same price, better food and service or should have flown Jetstar as a budget - would still have been better than Qantas",Couple Leisure,1.0,1.0
A330-300,Economy Class,3.0,November 2016,3.0,2.0,5.0,yes,SYD to SIN,5.0," |  Flew Sydney to Singapore. A frustrating start to my journey as confusing signage at SYD led me to the wrong check-in area, before a staff member rather rudely redirected me to a desk for online checked-in passengers - even though the desks in the area I was queueing for said the same thing. The flight got off to a shaky start too, as boarding was delayed for more than half an hour with no explanation from gate staff other than two vague and non-reassuring references to a ""technical issue"". I was certain we'd be very late, however to Qantas' credit they made up time with the quickest boarding I've ever seen and we departed less than 5 minutes behind schedule. On board, the A330 was comfortable and modern and the IFE was amongst the best I've seen - certainly on par with Emirates in terms of quality, although perhaps not quite so much choice (but certainly more offerings to my taste). The 2-4-2 seating layout makes the A330 the ideal aircraft for travelling in a couple. Some crew were friendlier than others but overall I felt looked after. The meal choices were rather limited although the food was of a good quality. I would have preferred more frequent snacks. Service was excellent for the first part of the flight but all but disappeared around half way - disappointing as I would have preferred further drink and snack runs and was left hungry. To be fair, some turbulence late in the flight precluded the crew from offering a full service. Arrival in Singapore was smooth, with efficient deplaning and quick baggage offload. Overall a very comfortable and satisfying flight, Qantas could be excellent if a couple of customer service issues could be ironed out.",Couple Leisure,5.0,nan
Boeing 737-800,Economy Class,5.0,November 2016,5.0,4.0,4.0,yes,ADL to MEL,5.0,"Wednesday November 16th, I flew Qantas on the 06.05 to Melbourne (QF670). I was pleasantly surprised at just how memorable a short one hour flight to Melbourne could become. On this aircraft, the refurbished economy seats all featured seatback entertainment, and despite being a little on the slow side, I managed to keep myself entertained. Breakfast (now served in boxes instead of trays) was a choice of Bacon Frittata or Yoghurt Granola. I opted for the Frittata and was pleasantly surprised by how tasty and flavoursome it was. To top it off, the crew were an absolute pleasure, and were all incredibly attentive and caring.",Solo Leisure,4.0,4.0
A380,Economy Class,5.0,December 2016,3.0,5.0,3.0,yes,SYD to LHR via DXB,5.0," | My first experience on Qantas A380 was a pleasant one flying from Sydney to London via Dubai. The ground staff were friendly and helpful. The A380 looks a bit old inside, the colours (green and orange) are not particularly attractive and even the seat belts seemed to have had a rough time. However, the crew did a great job, they worked hard throughout the flight, and always with a smile on their face. The food was nice. It's served on a plastic platter and consists of a main meal and a dessert with a small piece of bread. The pilot who landed the plane in London was very good. I rate Qantas very high and will definitely be flying with them again.",Solo Leisure,5.0,1.0
A380,Economy Class,2.0,December 2016,2.0,1.0,1.0,no,DXB to LHR,3.0," | Dubai to Londong Heathrow with Qantas. Flight delayed several hours, very little information, delay announced in several stages, no complimentary refreshment, no Quantas desk in departure lounge or representative available and no information available from Emirates. Very poor food and service onboard.",Couple Leisure,2.0,1.0
