Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
Boeing 777-300,Business Class,5.0,March 2017,5.0,4.0,5.0,yes,Bangkok to Abu Dhabi,5.0," |  Bangkok to Abu Dhabi. Easy check in and no waiting in lines. Was given the seats reserved during booking. Service from the point of boarding till disembarking was great and so was the food. Was given the option of food after takeoff or later, to which I chose the former option as I planned to sleep. I prefer the Business class seats of the Boeing 777-300 as opposed to the ones in the A330s as they are a little wider and provide more comfort when sleeping.",Couple Leisure,4.0,nan
Boeing 777 / 787,Economy Class,4.0,March 2017,1.0,4.0,2.0,no,Dublin to Brisbane via Abu Dhabi,3.0," |  Dublin to Brisbane via Abu Dhabi. Thought Etihad would have been a bit different to other airlines as we are led to believe. Wrong, it is no different at all. Check in at Dublin smooth and good also no complaint regarding the cabin crew unfortunately that's where it ends. Food very poor, don't like my hot drinks poured in paper cups. Vegetarian meal ordered only served with main meals all other snacks/ breakfast not provided. A lot of the seat trays need fixing, food trays have no grip. The Boeing 777 looks tired and need replacing.",Couple Leisure,3.0,3.0
nan,Economy Class,2.0,March 2017,2.0,2.0,3.0,no,London to Perth via Abu Dhabi,3.0," |  London to Perth via Abu Dhabi. Etihad was disappointing for such a large airline with a great reputation. I had expected them to be amazing but have had quite a negative and frustrating experience with them especially when I had an issue with them. Overall experience with the ground staff were that they were nice but didn't go above and beyond to make me feel like a special guest. Cabin staff service was average. While the staff were nice, they seemed only do the bare-minimum. They were slow with my requests and at one point, forgot my request for tea, which after 30 minutes of waiting I had to get up and get my own tea. The airplane was nice and the seats were quite comfortable but the blankets and pillows were mediocre. The blankets were quite thin and flimsy, where I had to have two to feel warm. The meals were served quite often though but they were quite bland and I was generally not impressed with the taste or variety of the meals. While the above experience was not great, what made it worse was my experience with the customer service staff regarding my luggage and I would like to warn people the policies regarding checked-in luggage. I had checked in my luggage (after paying an excess baggage fee of £97.50 for being over the limit, which I accepted) and had expected my luggage to arrive at my destination in the same condition. However, when I received the luggage the handle did not come out anymore and was clearly damaged during the transfer from London to Perth. When I approached the ground staff, they advised me to contact their online customer service regarding the matter but there was nothing they could do at that point. I did contact their Baggage Claim customer service department and received a generic response telling me that their policies state 'they are not responsible for damage to luggage due to wear and tear or damage to handles and wheels' so they asked for my 'kind understanding' to accept that policy but they would gladly write a note to my travel insurer so I could claim through them. I was not pleased with this response because I would be out of pocket again to claim through my insurer and asked to be referred to someone that would be able to deal with me as a person and not reiterate their policies. The response I received was quite antagonising and frustrating, they said they couldn't do anything because 'they couldn't confirm the cause of the alleged damage' and they referred me to another department which after 3 days still have not responded to my query. This ordeal has been over a week and I have been pushed around to different departments and ignored and left with no satisfactory response to my situation. I'm quite disappointed with Etihad's response (or lack of) since other airlines would have quickly resolved this issue without making the customer go around in circles. Etihad has a good reputation but be warned that they do not treat their customers with respect and listen to their situation when things go wrong. They are generally quite unhelpful and will provide generic responses or pull policies on you. For such a big company, I expected some flexibility especially if an irate customer has approached them several times to give them the opportunity to rectify the situation. I would not recommend Etihad, there are other airlines that can provide much more superior service for the same or cheaper price.",Solo Leisure,1.0,nan
Boeing 787-900,Business Class,5.0,March 2017,5.0,1.0,nan,yes,Riyadh to Abu Dhabi,5.0, |  Flew Etihad Airways from Riyadh to Abu Dhabi. Check in and ground staff let this airline down at Riyadh. Staff at check in need to be more courteous and at least smile. They seemed as though they were doing a passengers a huge favour and did not seem to be enjoying their work. Apart from this the aircraft was excellent and had the new Studios which offer more comfort. Food and drink was flawless.,Couple Leisure,3.0,nan
A330,Business Class,4.0,March 2017,nan,5.0,nan,yes,Abu Dhabi to Bangkok Suvarnabhumi,4.0," |  Flew Etihad Airways from Abu Dhabi to Bangkok Suvarnabhumi. Average Business class experience, compared to other similar airlines in the region. Crew were great in making us feel welcome. Inflight entertainment was mediocre. Depature was on time and arrival early. Full flight with mostly holiday makers. Would fly again.",Couple Leisure,3.0,nan
nan,Economy Class,2.0,March 2017,1.0,2.0,3.0,no,Edinburgh to Brisbane via Abu Dhabi,1.0," |  As per many other reviews the seats are terrible, had 22 hours out and over 30 hours back (via Melbourne and Abu Dhabi) and have never experienced such uncomfortable seats. The price is cheap so can excuse the poor meals, inflight service and lack of space but they need to do something about the comfort of the seat itself if they expect you to squeeze yourself in and stay there for such a lengthy journey.",Family Leisure,2.0,nan
A380 / Boeing 777,Business Class,4.0,March 2017,4.0,4.0,4.0,yes,London to Sydney via Abu Dhabi,5.0," |  London to Sydney via Abu Dhabi. Seats 20 E/F in the smaller cabin, ideal for couples and separated from the aisle by a small table. The A380 business suite is fantastic, the Boeing 777 just isn't as good. Food was good but not great, as was the IFE. Cabin staff efficient as was check in for each flight. Abu Dhabi airport is the only downside, no problem at 5 in the morning but at midnight getting through security is like a rugby scrum, it's survival of the fittest.",Couple Leisure,4.0,nan
A321,Economy Class,1.0,March 2017,1.0,2.0,3.0,no,Calicut to Abu Dhabi,3.0," |  Calicut to Abu Dhabi. Aircraft is pretty new and clean. IFE was impressive for a narrow body aircraft even though limited choices. On time departure and arrival. Negatives were completely disinterested crew. No smile, no greeting, we have to suffer stupid advertisement on the In flight screen until they took off which is annoying. No real headsets are given like other carriers. A ear phone will be provided only after take off, don't expect them to answer your call bells they are too busy chit chatting in galley. Toilets were messy. Abu Dhabi airport is a complete mess. It's so congested and no proper seating area.  Even at the gate there is huge crowd and there is no separation for one gate to other.",Solo Leisure,3.0,nan
A380,Economy Class,2.0,March 2017,2.0,4.0,2.0,no,Sydney to Abu Dhabi,1.0, |  Sydney to Abu Dhabi. Very poor economy product overall that was destroyed by the new Etihad 'smart seat'. This seat may be smart for reducing costs for the airline but it is like sitting on a wooden bench. Having recently flown Qatar Airways I would say the Etihad economy product is far behind. This seat is totally not suitable for a 14 hour flight and I would challenge the airline CEO to sit in this seat for a long-haul flight to see that it is not fit for purpose. Staff seemed like robots only doing the minimum required. Overall the A380 Etihad economy product is below par and at the bottom end of the market. Would rather use other carriers in the future.,Business,3.0,nan
A380 / A320,Economy Class,3.0,December 2016,1.0,1.0,3.0,no,London to Thiruvananthapuram via Abu Dhabi,3.0," |  London to Thiruvananthapuram via Abu Dhabi. Flight from London to Abu Dhabi was late causing a 20 hour delay (as they re-booked us on another flight). Though we reached Abu Dhabi around 1AM, the airline didn't arrange any accommodation or proper food. The staff did not even provide information on what to do. Even after 10 hours of landing, the ground staff did not provide proper assistance or information regardless of multiple requests at the service desk. Good infrastructure, polite flight staff and decent value for money; ruined by irresponsible ground staff.",Solo Leisure,3.0,nan
A380,Business Class,5.0,March 2017,5.0,4.0,5.0,yes,Melbourne to Doha,5.0," |  Melbourne to Doha via Abu Dhabi. This flight had lots of changes, costing many thousands of dollars. I had internal Virgin flights in Australia that I paid a lot for (extra) just deleted from the system with internal itinerary changes. I recommend issuing separate tickets if your not 100% on itinerary. The Etihad service itself was great. The A380 is a lonely cabin in business, it's hard to feel special.  Etihad seem to have dropped the xlarge and small sizes from the pj range. (it's a shame if you're big like me. Also bring your own headsets,  the fancy magnetic ones on the a380 are starting to fail.",Business,4.0,5.0
nan,Economy Class,3.0,March 2017,3.0,3.0,1.0,no,Melbourne to Abu Dhabi,3.0, | Melbourne to Abu Dhabi with Etihad. Entertainment system not working so my 6 year old had a rough time on a 13 hour flight. The worst part was that upon complaint they were willing to offer my 6 year old another seat and with some stranger completely unsupervised. Probably the worst flight and post flight feedback experience ever. Very poor.,Family Leisure,1.0,2.0
A380 and Boeing 787-9,Economy Class,4.0,March 2017,1.0,4.0,3.0,no,London Heathrow to Brisbane via Abu Dhabi,1.0," |  Having recently flown to the UK with Cathay and Emirates, I was hoping that Etihad would compare favorably. The staff at check-in and on the flight were all excellent, but the actual aircraft for both legs of my journey felt incredibly small and tight. I am a tall man (190cms), but the 787-9 was especially small and a struggle to fit my legs into the space provided. When the seat is reclined, the bottom part moves forward which gives me even less room. If the seat in front is reclined, it is very difficult to eat food from my seat tray. This has its advantages as the food is probably the worst I have experienced on a flight. If all the other airlines can provide edible food, there is no excuse for Etihad, especially as it constantly touts itself as a premium airline. I got the very distinct impression that they really do not give 2 thoughts towards economy passengers and its all about the bigger margins in business and 1st class. The Business Manager for Etihad could do themselves a favour by travelling with Emirates in economy and see what can be done for the same price. The 2 airlines are not even close in comparison.",Solo Leisure,3.0,nan
Boeing 777,Economy Class,1.0,April 2017,1.0,5.0,3.0,no,Bangkok to Abu Dhabi,1.0," |  Flew Etihad Airways from Bangkok to Abu Dhabi. Swift and efficient check in and boarding at BKK airport. Aircraft the usual 10 seats across very tight and uncomfortable Etihad configuration. I knew what to expect. But the service provided is a new low for Etihad. The food was a tiny portion of dry rice, 4 morsels of chicken, some beans, a tiny inedible muffin, and a few pieces of fruit. Upon arrival after almost 7 hours, a 30 gr. bag of crackers, that's it! I felt like being on a budget carrier. No drinks served in between those 2 ""meal services"". I arrived AUH hungry and dehydrated. IFE very average. I think I will avoid Etihad in the future. It's not worth the money.",Solo Leisure,1.0,nan
Boeing 787 / A330,Business Class,4.0,April 2017,4.0,3.0,5.0,yes,Brisbane to Edinburgh via Abu Dhabi,3.0," |  Brisbane to Edinburgh via Abu Dhabi. The first sector Brisbane to Abu Dhabi was significantly better than the connecting flight to Edinburgh, however both were still fine. Check in was reasonable except our seats weren't together and when I asked for a seat map we still ended up being apart. However the crew were happy to help on board. The Air NZ lounge is OK while not the same standard as Etihad lounges but was pleasant enough. The 787 cabin is much nicer that the others in the Etihad fleet that I have travelled on apart from the bed is harder that the older A330. In every other aspect the 787 is a superior product and the high quality of the experience really ramped up once onboard with a wonderful and obliging crew. The food on the first 787 sector was superb, the beef fillet was perfect and the meal service top notch. Wine on both flights were exceptional. The second flight had a less warm and competent crew and the food for the main meal was overcooked and half of it not edible. It was still a pretty comfortable flight overall with the majority of time spent sleeping. Bags were off really quickly and with the free chauffeur waiting we were at our hotel less than an hour after the plane touched down. If the standards of the first sector had continued into the second it would be hard to beat Etihad, they still remain one of my favorite carriers.",Business,4.0,5.0
A330,Business Class,5.0,April 2017,4.0,5.0,3.0,no,Ho Chi Minh City to Frankfurt via Abu Dhabi,2.0," |  Check-In at Ho Chi Minh City was fast with my boarding-pass printed out already. Got special assistance to get through passport and security-checks. Very friendly staff. Welcome on board was warm and efficient, the food and beverage manager even remembered me from an earlier flight. My seat was changed from window to a center-seat without even informing me. Seat (business-class) very narrow and under par from key competitors with a 50/50% divide of seat and a 'side-table' (where the guest behind puts his feet for sleeping). No head-rest cover (unhygienic). No amenity kit any more for a long haul overnight flight (staff informed me that they discontinued offering them). Eat-when-you-like option is nice but dinner is served on a tray like in economy-class. Flight crew were efficient and friendly throughout the flight. Bad sleep because of no eye-shades offered. Flight arrived on time so easy to make my connection to Frankfurt. Etihad lounge in AUH overcrowded, hard to find a seat. Service on my continuing flight from AUH to FRA was excellent again. My lunch-choice was not available, yet they managed to get it for me. Again no amenity-kits. One of the bathrooms was wet and dirty, so better to keep your shoes on (I didn't) because of lack of slippers. Couldn't sleep because of day-flight and no eye-shades offered. Could not freshen up before landing because no razor-set or even a tooth-brush offered. Arrived Frankfurt on time. My verdict: while service at Etihad is still excellent the seats in business-class are small and uncomfortable because of bad design and the airline seems to cut costs by lowering its standards in business-class.",Solo Leisure,3.0,nan
nan,Economy Class,1.0,March 2017,1.0,3.0,4.0,no,Brisbane to London via Abu Dhabi,3.0," | Brisbane to London via Abu Dhabi with Etihad. The staff were serving only bare minimum when they want and when you call them they just turn off the signal and don't come. I had to call them 3 times until they come to ask them for water which they refused to give me explaining that they will start the service shortly. I'm on the medication which makes me extremely thirsty and I have explained it to them after that they luckily brought a bottle of water. I pre-ordered gluten free options and on the flight from London to Melbourne I received GF sandwich (which tasted together with all other food served terrible) but on the way back to London from Brisbane I got an apple. When my boyfriend asked for snacks because I was still hungry the cabin crew asked him ""didn't you just had a sandwich?"" This is unacceptable behaviour from the members of staff and should be dealt with. However taken that we experienced same behaviour on all 4 flights I think it's brand strategy.",Couple Leisure,2.0,nan
Boeing 787-9 / A330,Economy Class,4.0,April 2017,5.0,3.0,1.0,yes,DUS to HKG via AUH,1.0," |  Dusseldorf to Hong Kong via Abu Dhabi.  I had some expectations which have't been completely fulfilled. Well this is how life is, you can't have it all even from a 5* airline (for first class cabin, though). Flying economy didn't seem like a 5* airline at all. And the seats were incredibly uncomfortable, and in the Boeing 787-9 the configuration is bad. You don't really feel it until it is completely full, like the last haul when coming back (night flight) from Abu Dhabi to Dusseldorf. When 3 people are sitting next to each other, no matter how big or small it is almost impossible to sleep. Another bad thing for me was that the entertainment system closes 45 minutes before landing (really?) and it is available only after take off after the proper altitude has been reached. You just have to do something else 45 minutes before landing. The screen were big enough and the variety of programs was good. As a platinum Etihad Airways frequent flyer I was allowed to use the very nice first class lounge in Abu Dhabi. An inconvenience happened in Hong Kong, when travelling with my girlfriend and being on the same reservation together, it was just me who got an invitation to join the departure lounge of Hong Kong Airlines. This I found really impolite and if this means customer satisfaction by cutting costs, then they are cutting in the wrong place. We refused to use the lounge and went for a drink at one of the cafes in the airport. The food onboard was probably not a lot but the quality of the products was the best in economy I had so far. I have prebooked a vegetarian meal and they were pretty nice and paid attention to these details. The best from all the flights was that they were ahead of schedule in all the flights (sometimes 30-40 minutes) and this means they are interested in getting you to your destination in time, which is a big plus. As an overall rating I would give them 3* for economy, this is where they are, according to my personal view.",Couple Leisure,4.0,nan
A380,Economy Class,4.0,March 2017,1.0,3.0,3.0,no,Islamabad to New York via Abu Dhabi,4.0," |  I travelled from JFK to Islamabad and from Islamabad to JFK between February / March 2017. They have start cutting corners. My connection time between flight was around 12 hours approx. They used to take care their customers between connecting flights with some food vouchers. But no more. Their food quality inflight has dropped big time. I suggest to bring your own food if you are traveling on a long haul flight because the food they provide is not enough. Specially if you are traveling with family.
",Family Leisure,4.0,1.0
nan,Economy Class,1.0,January 2017,1.0,4.0,1.0,no,Hyderabad to Chicago via Abu Dhabi,1.0," | Hyderabad to Chicago via Abu Dhabi with Etihad Airways. Staff is friendly, but the flight is horrendous, seats are very uncomfortable. Sliding tray in the first seat doesn't always go inside. The screens don't register touch very well. They didn't have enough pillows for everyone. Vegetarian meal is of poor quality. At the time of breakfast, they offered turkey sandwich when I had clearly marked my meal as vegetarian. This is after serving the vegetarian meal before. There is no room in overhead bins. The temparature was set at least 78 degrees probably more. It was hot as hell.",Business,3.0,nan
Boeing 787 / A380,Business Class,5.0,March 2017,5.0,4.0,3.0,yes,Brisbane to London via Abu Dhabi,5.0," |  Brisbane to London via Abu Dhabi. We had excellent food and service  on this trip. The ground and cabin staff were polite, friendly and proactive. Other people have commented on the hardness of the seats but this can be solved by setting the inflatable seat cushions to a softer setting. The lounge in Abu Dhabi was crowded on both visits but the food and beverage selection was very good. The table service in the London lounge was restaurant quality, though terminal 4 is getting tired. My criticism is that the inflight movie selection was limited and that the quality of the steak sandwich varied by sector. The ability to eat your meal on demand is a great feature . Overall, this was one of our best business class experiences.",Couple Leisure,5.0,5.0
A380-800 / A320,Business Class,5.0,April 2017,5.0,4.0,3.0,yes,London to Doha via Abu Dhabi,3.0," | London to Doha via Abu Dhabi with Etihad Airways. This was my return sector, a daytime flight from London. Check in was slow but the staff were very friendly but that did not give us time to enjoy the Etihad lounge at Heathrow. Etihad's business class on the A380 was nicely laid out but leg area is narrow and if you are over 1.9 meters tall you will have to bend your knees in the sleeping position, not so nice. The cabin staff were very friendly and helpful, the entertainment system was alright and the food was very good. I chose the chicken with edamame which was a very good choice. The landing was quite rough in Abu Dhabi but the Lounge in Abu Dhabi was superb. The short connecting flight back to Doha was uneventful.",Family Leisure,4.0,2.0
nan,Economy Class,1.0,March 2017,1.0,1.0,2.0,no,Manchester to Siem Reap via Abu Dhabi,2.0," |  A total of 6 flights booked through Etihad from Manchester to Siem Reap return via Abu Dhabi / Bangkok. On all flights the service was patchy and non consistent you would think they were totally different airlines. Only on the first flight we were given a menu, on one flight we were told chicken or lamb when I asked Chicken or lamb what I was told with rice. No pre dinner drinks round on any flight just a glass of wine with dinner. I have travelled with Emirates and Qatar Airways both economy and business but this was the worst service I have received. The staff looked tired and could be heard talking about the bad working conditions. Some flights we received hot towels some we did not, on two flights the entertainment screen did not work (despite them resetting the system). The worse part of the experience was that I paid for an upgrade for extra legroom seats (£193), when I arrived at the airport I was informed they had no record of this so we were allocated seats at the rear, I double checked this at Abu Dhabi and was told the same. When I arrived home the £193 had been taken out of my bank account, I have since contacted Etihad numerous times by telephone and email and after 1 month I am still awaiting the refund. Terrible service from start to finish.",Couple Leisure,3.0,nan
nan,Economy Class,5.0,March 2017,4.0,5.0,5.0,yes,Paris to Abu Dhabi,4.0," |  Flew Etihad Airways from Paris to Abu Dhabi. Even though the planes are a bit older, the comfort inside was quite good, space was enough. Crew were kind and selection of food and beverages was definitely enough for such a trip. The best part of the flight was probably the entertainment system, the movie selection was really nice, a lovely way to spend a pleasant trip.",Solo Leisure,4.0,nan
Boeing 777-300,Business Class,5.0,March 2017,5.0,1.0,5.0,yes,Abu Dhabi to Riyadh,4.0," |  Was ok for a 1 hour and 50 mins flight. We were connecting from Abu Dhabi to Riyadh and we found the walk from Terminal 1 to 3 quite long especially when carrying hand luggage. A service for First and Business passengers to connecting terminals should be provided. Was extremely disappointed when we were told to go the waiting First and Business Class bus which was absolutely freezing from the terminal building to the aircraft, I would not be exaggerating if I said it felt like being in a cold storage room. Flight was comfortable and food and drink was nice.",Couple Leisure,3.0,nan
nan,Economy Class,1.0,March 2017,3.0,3.0,3.0,no,London to Perth via Abu Dhabi,3.0," |  London to Perth return via Abu Dhabi. I was looking forward to my fly with this airline. It was total of 4 flights. So disappointed with service and attitude from the staff. Those stewardess looked like they not bothered to be there, so unhappy, rude, impolite. If we tried to ask them something, seemed everything was too hard for them, they even was not listening and not letting us to finish a sentence. Every time it's seemed that they are not happy with something. We felt not welcomed. Bathrooms was often untidy. Food was ok. I am not sure if I want to fly with Etihad again",Couple Leisure,3.0,1.0
nan,Economy Class,1.0,April 2017,2.0,1.0,2.0,no,Toronto to Abu Dhabi,2.0," |  I was extremely disappointed in the service my husband and I received on our flights using Etihad Airways. We first flew from Dublin to Abu Dhabi using Etihad and thought that the poor service could have been a fluke but we were wrong. On our direct flight home from Abu Dhabi to Toronto the service continued to go downhill. The flight attendants were rude and not helpful. It took over an hour for someone to come to us when we turned on our attendant light. Attendants would see the light and walk right past us. Passengers around us also had this problem and we heard chatter about how the staff was rude and they had received better service on other airlines. The food was not good either. I understand that plane food usually isn't great but after following Etihad on Instagram and reading other things online I expect better, especially on such a long flight. I have had better food and service on one hour flights with other airlines. Also, there is a lack of organization at the airport for this airline. Getting through the gate was a logistical nightmare and the Etihad staff did not communicate effectively with patrons. Everyone was everywhere and did not know what was going on. All in all, poor customer service and poor organization led to a very negative experience flying with Etihad.",Couple Leisure,1.0,1.0
Boeing 787-9,Economy Class,4.0,March 2017,1.0,5.0,3.0,no,Perth to Milan via Abu Dhabi,2.0," |  Flew Etihad from Perth to Milan via Abu Dhabi. This was easily the worst economy long haul flight that I have experienced despite being on the new Dreamliner. The seats are narrow and the seat pitch is minimal. But the worst aspect was the 'food' being offered. I know thst airline food is notorious but I am not that hard to please. But Etihad have sunk to new low levels of inedible and unappetizing. The so-called breakfast was a soggy little meat pie soaking in potato mash. On the bright side the cabin staff were cheery and did as much as they could with what they had to work with. The second leg of this journey from Abu Dhabi to Milan was with Alitalia and the staff, comfort and catering were excellent in every way. Next time Alitalia all the way or Qatar.

",Couple Leisure,4.0,nan
