Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,This was the first time flew Shenzhen Airlines. Economy tends to be comfortable enough. On the SZX-HAK flight B737-600 - approximately 1 hour flight with snacks and mineral water only no other choice like coke. FA's services attitudes are fair. On the HAK-SZX return flight one of the FA was kind of bullied by two passengers but the FA was very polite and asked the passenger to be seated for landing. Overall Shenzhen airlines are good enough for economy travel on domestic routes.,nan,nan,nan
nan,Economy Class,3.0,nan,4.0,nan,3.0,yes,nan,4.0,Domestic flight from Guiyang to Shenzen. Flight delayed for 3 hours and everyone sat onboard with nothing to do. Luckily they served one meal while we were waiting which was good. When we asked if there were any coke or snacks they said no which was quite disappointing. Food and seat were ok. FA kept us informed about the delay. Not much inflight entertainment except for tiny TV's on the ceiling.,nan,4.0,nan
nan,Economy Class,3.0,nan,2.0,nan,2.0,yes,nan,4.0,Shenzhen to Xiamen. On arrival at Shenzhen Airport I was surprised to find it resemble more of a Chinese railway station than an international airport. Check in was quick. I used the automatic machines with the help of a staff who spoke almost no English. Was charged a fee for overweight luggage which was expected. Onboard the cabin seats were adequate. Was given a snack - a muffin peanuts and a tangerine along with water. Was glad to have something to eat but expected a hot meal. At Xiamen luggage arrived quickly and everything went smoothly. All in all Shenzhen Airlines was quite nice. Quite clean and quite efficient.,nan,4.0,nan
nan,First Class,nan,nan,nan,nan,nan,no,nan,nan,First time flying SZ. Flew from TPE-WUX. Business class seat was not worth the money. Meal was poor. Pulled out my iphone mid flight to listen to music and was told I couldn't use a mobile phone during the flight even in airplane mode. After we landed there was no process to let first/business class disembark first. People in economy rushed to the front preventing first/business passengers from getting their belongings to disembark.,nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Shenzhen - Shanghai Hong Qiao. Delayed for 1 hr due to late arrival of previous flight but information was sufficient. Seat condition okay with a lot of legroom meal service the best I've ever experienced on flights in China. A large range of drinks. Flight attendants friendly and seemed professional.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,nan,"ICN to SZX - worst flight experience I have ever endured. The one piece of good review I can give is that the flight landed at the intended destination. Messy cramped disorganized - and that is just a description of the boarding process. I know it's a cultural thing but the sense of personal space is nil - no way to relax on the flight. Got stuck in economy though I booked biz class. Offered to pay to ""reupgrade"" and was told I could pay cash to cabin crew - $500!",nan,1.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,WUH to CKG on an A320. Flight on time even a little early. Clean cabin appearance seat pitch good. Food/snack a little disappointment nothing salty just sweets. FA in good mood and friendly.,nan,4.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,Shenzhen to Jinan early morning flight peak for departures at SZX however Self-Check in machines available and efficient. No jetways so bussed to quite a distance away. Clean 737-800 with friendly crew. Hot meal was served for breakfast which is nice. Got to Jinan on time. Recommend the airline for flights in China better services than many larger airlines in the country.,nan,4.0,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Hangzhou to Shenzhen in economy. Check in was a breeze airport is modern. Flight wasn't full so able to move seats and not have a person next to me. Seats were fine decent recline. Food was terrible noodles with some ground pork and sauce. All in all flight was fine because it was short and on time. Flight attendants seemed professional. But drinks and food were quite bad even for a chinese airline.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Shenzhen-Dalian C class. Good quick check in with attentive check in staff. Used the business and first class aisle to fast track security otherwise it would have taken ages to clear security. The Business class lounge was very comfortable and spacious with free drinks and nibbles plenty of TVs computer terminals and newspapers to read. The plane was clean seating in business class comprised of 3 rows with 2 seats on each side of the aisle. Food and drinks were plentiful with the flight attendants providing a very good service. Flight announcements by both the flight crew and cabin staff were firstly in Chinese and then English.,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,no,nan,nan,Nanjing - Chongqing. Used this China internal flight cost around £55 2 hours long and on time. Offered good hot food with a smile and free drink to ups throughout. English not understood that well by lovely attendant but acceptable as was a internal flight. Overall very surprised by quality considering this is a budget airline.,nan,nan,nan
