Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,"Air Asia D7316 from Kuala Lumpur to Beijing March 12-13. We have flown on airlines throughout the world and have never been on a worse airline in 50 years of flying. Kuala Lumpur airport is awful. When you ask if there are meals provided they say ""yes"" but don't tell you that you are required to pay extra. If you have cashed in your money because you are flying into another country you are out of luck. We were 6 hours without a coffee water or tea. When we asked for a complimentary coffee the flight attendant said ""No we are a low cost airline"". They nickel and dime you all the way. When you check in they ask if you would like to check your bag. Then hit you with a $30 charge! However they let all kinds of over-sized bags on the plane so getting to your seat is total chaos. Loading the plane is a joke. It is basically a stampede to the plane out on the tarmac it is a total free for all on the tarmac.",nan,1.0,nan
nan,Economy Class,4.0,nan,1.0,nan,1.0,yes,nan,5.0,DMK-PHN-DMK - Not much to write about frankly as this is a low-fair airline. Having their base in DMK airport is a strategic move away from the chaotic Suvarnbhumi. Make sure you booked earlier as the ticket will be almost as expensive as the regular cost airline given booking only a couple weeks ahead. Check-in both DMK and PHN is no problem. Though I seem to have problem with mobile online check-in from my last trip.,nan,4.0,nan
nan,nan,4.0,nan,4.0,nan,1.0,yes,nan,4.0,Pleasant surprise! Even if check-in was somewhat chaotic (in Krabi) the flight experience was nice. Clean plane comfortable seats and nice crew. Will fly them again and the prices are great.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,4.0,REP-KUL. I must say that fares aren't that much cheaper than full service airlines if you only book a few weeks in advance. There are a lot of additional fees some of which are not avoidable. If you have to change your flight you will get clobbered. Check-in was another problem. Their website says that international check-in opens 3 hours before the flight - not true. The check-in did not open until 2 hours before. Once it did the queue did move at a painfully slow pace. The agent seem to have problems with every person checking in and had to call the supervisor over more than once for every passenger. I'd checked in online but not printed my boarding pass (as I had a mobile one sent to my mobile). This caused a lot of problems and needed the supervisor. Once through security everything was a breeze. Organised boarding great cabin crew clean plane comfortable seats and good food. I'd check to see how much you're actually saving before using Air Asia. If its enough then book it.,nan,2.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,4.0,Kuala Lumpur to Phuket. Really good value for money. Plane is new. Very punctual. Cabin crew are well trained and nicely dressed. Seat is fine. Food is inexpensive but good quality and you can choose from a quite diversified menu. Boarding and disembarkation was organized very efficiently. Only inconvenience is you had to walk at KUL budget terminal for 10min from gate to plane through a shielded corridor.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,2.0,Have flown with AA a few times this time RT from CNX to PEN. On the way from CNX to PEN I had to pay for the first checked baggage twice just because I had a transit in Kuala Lumpur. You will never know where they are going to put you in the airplane unless you pay to choose seat.,nan,1.0,nan
nan,Economy Class,4.0,nan,1.0,nan,1.0,yes,nan,3.0,"We flew Air Asia twice during our trip to SE Asia. I found the process of check-in well organized and tolerable. A low cost airline is going to have large crowds to manage and they did a good job. The seats are tight but no worse than more expensive airlines. Ads are tedious but I am sure these keep the cost down. All in all a satisfactory experience. They got us where we wanted to go efficiently and on schedule. Isn't that what a ""Now everybody can fly"" airline supposed to do?",nan,5.0,nan
nan,Economy Class,1.0,nan,2.0,nan,2.0,no,nan,3.0,While at Singapore Changi Airport it took me more than 2.5 hrs to queue just to check in. The AirAsia counters were grossly under staffed with 2 to 3 staff members frantically trying to process up to 4 or 5 flights of passengers. There was not enough staff to manage the queue many passengers were fed up and started queue jumping. Many passengers were late to board the plane not to mention time to shop the DFS stores. My flight to Bali took off an hour late. Worst experience I had with a budget airline.,nan,1.0,nan
nan,nan,1.0,nan,2.0,nan,2.0,no,nan,5.0,Kuala Lumpur to Manila. Pre flight customer service was a nightmare. My flight was delayed before my trip I was sent an SMS to be advised of this. I was offered an earlier flight that wasn't going to work because I was travelling from Adelaide at that time. There were no changes made and they acknowledged there was no change. When I arrived in KL to check in they inform me my flight was changed to the earlier flight. There was a lot of hassle and waiting but I was provided with my boarding pass. Flight was good aircraft could do with some updating but the flight was half empty which meant flat bed. Check in gave me a hot seat without paying for it. As soon as seat belt sign was off I went to sleep staff left me alone and it was all good. Cant comment on food or how the service was but as far as I am concerned in the air I got what I wanted. The selection of food is quite bland I would prefer to just take my food on board. For the price it was not bad. When it comes to Staff service I have based it on the pre customer service as that's where I experienced most of the customer service.,nan,3.0,nan
nan,Economy Class,4.0,nan,4.0,nan,3.0,yes,nan,3.0,Flown from CCU-KUL (LCCT) and back. Comfortable flight. As with any low cost carrier you could buy food and drinks on board. The flight attendants were nice and friendly. Only down side was lack of inflight entertainment and poor leg room.,nan,5.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,"We flew FD2603 DMK-CSX on 16/09/14 and returned by FD FD2604 on 19/03/14. The DMK-CSX boarding was delayed because staff were not at the gate at departure time. We were informed that they had been busy with another gate and thus no staff were available for our gate. The boarding thus became messy although we managed to get through because of our priority boarding seat privilege. On the return flight our group consisted of 13 persons with 4 booking codes. We were told to check-in as a group and we were the first group to check in at the counter. Our queue however was overtaken by another tour group. We had to ""protest"" in order to have our queue maintained. Check-in was slow and rather inefficient and we were informed that it is because the staff are new. BTW the inflight services are OK on both legs. Web-ordered meals were reasonable. Finally when we arrived at DMK three of our luggage had lost the luggage tags. Fortunately there was not much baggage and we could identify them. But imagine if this were a connecting flight or several pieces of baggage was involved?",nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,The worst airline in the world in terms of customer service. I booked a series of flights 8 months in advance. Air Asia moved one of the flights causing a connection to be not possible. Air Asia then refused to allow me to move the flights to fix the connection conflict they caused and refused to give me a refund. I wonder what happens if I take the flights and get stranded when one flight lands after the connection has already taken off?,nan,1.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,3.0,KUL-SIN-KUL. Return flight to Singapore for a day trip. $40 return so cant complain about the price. No issues with check in on both legs. Fairly new A320s which for some reason had very old worn seats (maybe moved from their older retired aircraft). That is probably the only minor complaint. Cabin crew friendly and efficient managed to serve meals and drinks and clean up on a very short 45 min flight. Both flights landed on time. Over all a good experience would fly with them again.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,Flew Phuket to Chiang Mai and got dinged nearly $60 CAD ($55 US) for a 20 kg bag. When I picked myself up off the floor I asked the desk person if I could avoid this sticker shock on my return flight. Told to go to the website check in online and 'pre-register' my bag online. The savings would be 'significant'. So today I did just that. Only problem - when it came to registering the bag the website froze me out - even after multiple attempts. Simply couldn't register the bag let alone pay a lower fee for it. When we got to the airport I explained the situation. We had checked in online so it was clear I wasn't pulling anyone's leg about trying to get things done on the website. But the check in person gave me the cow in a pasture stare and charged me full freight for the bag again. I explained again it wasn't my fault - I'd tried to do what her colleague had recommended - but their website wasn't working. I then told my story to the person who took my money. Same look. So watch out! Bag charges are exorbitant and going online to lessen the charge brings no joy.,nan,3.0,nan
nan,Economy Class,1.0,nan,2.0,nan,1.0,no,nan,1.0,KL to Kota Kinabalu. I was hoping for a more Malaysian style welcome however I was not even shown to my seats. The cabin crew were fixing their hair and make up and chatting. I was not offended but in my 18 years of flying I have never seen such sight.,nan,1.0,nan
nan,Economy Class,4.0,nan,3.0,nan,1.0,yes,nan,4.0,DPS-PER. A320. Booked hot seats row 14 exit row but would have preferred row 1 - not available. Also booked Red Carpet departure from Bali. I can't recommend this enough. A great treat to be personally escorted from check in security customs. Then lounge access. Although the shared lounge was very ordinary. No fault of AirAsia. When flight was called we were again escorted through departure gate into private mini-bus to the plane. The rest of the queuing passengers seemed aghast to our VIP treatment but well worth ever cent. In fact the cost is minimal. On board meals were OK but limited breakfast are ordered Hotcakes. Flight attendants smiling and answering bells quickly but difficult to understand announcements as others have mentioned. Plane about 50% full. Many seats at rear from row 15 with people stretching out across. No cockpit announcements at all and late arrival by 20 minutes into Perth. Priority luggage off easily.,nan,5.0,nan
nan,Economy Class,5.0,nan,3.0,nan,1.0,yes,nan,4.0,Perth to Bali. A320. Booked hot seats row 1. Meal included but we weren't priority boarded as the website indicated. Crew friendly and helpful. Flight slight turbulence but arrived on time. New plane. Only hiccup was online check in with no luggage says we can go straight to departure gate but lucky we checked as you still need to go to web check in desk to reprint boarding pass. Plus many passengers in the wrong line up. One row for online web check and one not. Ground staff didn't appear interested that all passengers queuing all in one line. Signage was poorly indicating.,nan,5.0,nan
nan,Economy Class,2.0,nan,2.0,nan,nan,yes,nan,3.0,Air Asia Indonesia. QZ8322 21 Mar 2014 DMK-CGK (A320). Website check-in is convenient check-in agents are good and smiling and oblige if you want to change to an Aisle seat. Boarding in DMK is Manual and the staff check recheck and re- recheck if you have boarded or not. Crew welcoming and point to your seat. Announcements so fast no one can understand them. Safety demonstrations are very good and clear to the point. Food looks like it has been recycled on 2 or more flights I had pre-booked meal (Pak Nassers Nasi Lemak) as I'm allergic to fish however the meal included Anchovies. Again on landing the announcements were so fast that we all just looked at each other in a daze. Overall I will fly them again but will bring my own food and water.,nan,3.0,nan
nan,Economy Class,3.0,nan,2.0,nan,nan,yes,nan,3.0,Air Asia Indonesia. QZ8320 23 Mar 2014 CGK-DMK (A320). Website check-in is convenient CGK check-in agents are good and smiling and oblige if you want to change to an Aisle seat. Boarding in CGK is utter chaos and staff are in Go away Go away mode. Again Crew welcoming and point to your seat (the Weekend uniform is extremely untidy it kills the image). Announcements again so fast. Safety demonstrations are very good and clear to the point. Food again looks like it has been recycled 2 or more flights I had pre-booked meal (Satay with Asian Fried rice). Again no information that it contained Shrimp paste (I'm allergic to Seafood). On landing the announcements were so fast. Overall I will fly them again but as I said in my previous comment will bring my own food and water.,nan,3.0,nan
nan,Economy Class,5.0,nan,3.0,nan,1.0,yes,nan,4.0,Travelled with family on KL-Chiang Mai and thoroughly enjoyed the smooth and on-time flights. The pre-booked meals were ok and the crews service was well above average to my surprise. Entertainment - not applicable.,nan,5.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,no,nan,3.0,Return flight from Bangkok to Udon Thanni. The four members of staff at boarding gate were either sleeping or playing with their phones. None took any interest in the customers despite the flight boarding time coming and going with no announcements. On the return flight 5 days later the cabin crew failed to notice 3 extremely drunk passengers who I guess were automatically allocated online emergency exit seats! When I told the cabin crew about this they asked them to move and one of the crew later thanks me. I sat in one of the emergency exit seats and was given no extra information which was unusual as every time prior when seated on such seats the staff took the trouble to make sure I was familiar with how to open the door in the very unlikely event of an emergency.,nan,4.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,I flew from Darwin to Bali on 21 April and from Bali to Darwin on 25 April. That was our first time trying Air Asia and we will not try again. On both days Air Asia was delayed for about 2 hour. There would have been no time to have the crew check the plane before it departed again.,nan,1.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,"7th May from Jakarta to Denpasar Bali. Flight QZ7532. Every single time I flew AA the flight was delayed. They usually use a random excuse like ""delay due to the late arrival of the aircraft"". This time 15 min before boarding I asked if the flight was on time. I was extremely surprised to hear that yes the flight was on time. 10 min before departure I enquired again as I couldn't see the airplane at the gate. Only then I was told that the flight was 2 hours delayed. As a pilot myself I know that staying on schedule is not always easy but being late by that much without having the ground staff to inform the passengers on PA I thought that was extremely bad. They can't care less about their passengers.",nan,1.0,nan
nan,nan,1.0,nan,1.0,nan,1.0,no,nan,1.0,Had the worst travelling experience travelling to and from Sydney to Phuket via KL. Hated every minute of it. Appalling service from the minute of check in both ends. Do not waste your time nor paper checking in beforehand. Do not buy food on board (maybe chips would be ok). Will never recommend nor use again.,nan,1.0,nan
nan,Economy Class,3.0,nan,1.0,nan,1.0,yes,nan,2.0,Flew with Thai Air Asia from Yangon via Bangkok to Siem Reap and from Saigon via Bangkok back to Yangon. The only major problem was when we had to check in a bag (15kg) in Saigon for a whopping US$72. It was more than I paid for my ticket. Service not bad planes are clean and FAs are friendly. Bought food for US$6 - extremely small portion and not worth it.,nan,3.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,"Yesterday I flew from Thailand to Malaysia. Air Asia charges extra for every possible option. I booked a ""hot seat"" which should have priority boarding. No priority was ever offered and I was stuck in a mad rush of people to get on the plane. I also pre-booked food. I saw the flight attendants bring food to several passengers around me but passed by me with the food cart. I had to call the flight attendant with the button and only after my boarding pass was inspected was my food served. The portion was inadequate to say the least. The bathroom was out of soap and when I again used the call button to get out of sight flight attendant's attention she explained that there had been many flight segments and that the soap had run out. No apology was offered although she did suggest I use the bathroom in the back. Trying to explain that the airplane should be serviced at every stop regardless of how many flight segments there are in a day was useless and she felt it was not her or the airline's fault that there was no soap. After about 45 minutes the entire flight crew went to the back of the plane and closed the curtain while they read the newspaper and chatted. No one was in the front of the aircraft until landing. The floor of the plane had bits of trash all about. The worst flight I have ever been on.",nan,1.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,no,nan,4.0,Chiang Mai to Krabi. This is by no means a budget carrier due to their increasing prices. They were the only carrier to offer a direct flight less than two hours (avoiding BKK) but at a cost of almost £300 one way for two people. Thai Bangkok and Nokair all stopped at Bangkok. Nothing given for free on board no entertainment. You got to pay for luggage and I couldn't fathom out how not to pay for their insurance! Better and cheaper fares offered with main airline carriers. Although the flight was straightforward.,nan,1.0,nan
nan,nan,1.0,nan,1.0,nan,1.0,no,nan,1.0,Air Asia at first glance looks like a great deal but beware! As stated by others on this site they consistently block you from checking in online and pre-paying your bags. So on a domestic flight from Phuket to Bangkok instead of $330 baht per bag (about $10-11 US per bag) we had to pay a whopping $900 per bag (about $30 US per bag!) and it was their fault that we couldn't follow their procedure to check-in and pre-pay online. If you are sick (like I was) on the flight don't expect an air sickness bag in the pocket at your seat nor a blanket you have to buy the blanket. The flight was chaotic! There were toddlers running up and down the aisles screaming the entire flight with the flight attendants allowing it never mind the danger to the children! In-flight entertainment? None. Spend the extra and fly a real airline.,nan,1.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,4.0,Air Asia Indonesia: Recently travelled from Perth to Bali and Bali to Darwin with Air Asia Indonesia. The airline and staff were fantastic from check in to baggage collection. Can't recommend highly enough. Paid for the Red Carpet option in Bali and this was well worth the $30.00 dollars. The lounge was great as was the complimentary food and drink. We flew with Qantas from Melbourne to Perth and compared to Air Asia they were sadly lacking.,nan,5.0,nan
nan,Economy Class,4.0,nan,3.0,nan,2.0,yes,nan,3.0,My 17 year old son and I were on a 43 day round the world holiday. While in Rome I was emailed that Air Asia 29 June 2014 QZ266 CGK-SIN. The whole trip is good. Staff were friendly. The seat was small with little leg room. The Inflight Entertainment isn't very nice.,nan,3.0,nan
nan,Economy Class,5.0,nan,4.0,nan,4.0,yes,nan,4.0,My 17 year old son and I were on a 43 day round the world holiday. While in Rome I was emailed that Air Asia cancelled 2 of our segments and replaced them with another 2. The first was only an hour delay so no big deal. However the second one put us into SGN too late to make our connecting flight on to DAD. As soon as we landed in BKK I went to the Air Asia help desk and explained my problem. BTW This is a Thai Air Asia flight. The 2 young staff members couldn't have helped me more. They understood my problem and did a great job fixing it. I've flown them several times and they're a first class low fare carrier. When they charge you for food and drinks on board it's at a reasonable amount. They now only operate out of Don Muang (DMK) but there is a free shuttle between DMK and BKK airport. Great airline great crew in the air and on the ground.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,1.0,yes,nan,3.0,June 7 2014 AK6110 KLIA2 - Penang. Boarding was ok although I didn't hear a call. The seat was small little leg room. It is ok for the short flight.,nan,5.0,nan
nan,Economy Class,3.0,nan,3.0,nan,1.0,yes,nan,3.0,PER-DPS-PER. Positives were cost clean aircraft and a good selection of flight times. However I was concerned with the level of hygiene in the toilets. On both flights soap was not provided which essentially means that nobody was able to wash their hands properly which is poor infection control particularly when there are 180 people confined to a small space for a long period of time. Flight attendants and crew could be more clearer on the PA system as well. Food good but a lot cheaper if pre ordered.,nan,5.0,nan
nan,Economy Class,nan,nan,nan,nan,nan,yes,nan,nan,BKK-HDY-BKK return. Observed significant improvement from cabin crew they seemed to be smiling and really welcomed you on board these flights. Decided to bypass hassle at check-in counter by internet check in pre- printed boarding pass and not loading luggage which is a good decision. The journey become very uneventful compare to the past experience. Aircraft new and clean as usual. Only criticism for buy on board food (evening flight) which all hot food completely sold out what left of sandwiches choices are badly stale.,nan,4.0,nan
nan,Economy Class,3.0,nan,3.0,nan,1.0,no,nan,3.0,KUL-MNL-KUL. The airport where Air Asia international flights depart is supposed to be a domestic airport. My flight was at 4.20pm. I arrived at the airport around 1.30pm. Past 2pm they were not still letting us in. The waiting area and check in area is still serving the earlier flight to Korea. They just have 2 check in counters and 2 immigration counters of a supposed to be international terminal. I am from the Philippines and I feel for the foreigners who were with me on this terminal. I hope Air Asia can transfer all of their international flights to Terminal 3. Will take Air Asia to Manila once they transfer.,nan,4.0,nan
nan,Economy Class,2.0,nan,1.0,nan,1.0,yes,nan,4.0,"DMK-PHN-DMK via FD 606 and 607 respectively. Flight was on time with a couple minutes late. Both flight was close to full as it was holiday week in Cambodia. Once again nothing much to complain or pride. Except I noticed the quality of ground crew and flight attendant going downward. Unfriendly and very unapproachable. I know this is a low-fare airline however given the price paid for at least a smile or ""welcome aboard"" is shown to the customers.",nan,4.0,nan
nan,Economy Class,3.0,nan,3.0,nan,1.0,yes,nan,3.0,LOP-KUL 17 May. I checked in online and got the boarding pass. Since I had no checked-in baggage I went straight to the immigration counter which was very convenient and save a lot of time. The flight was delayed for 1.5 hours. Luckily the ground staff provided us with a simple meal. The flight was not full. I had the whole row to myself so that I could lie down during the entire flight. Of course the flight arrived late. The FA was ok. The seat pitch is a little bit short for me. I didn’t order any on-board meal as I just had dinner prior to the flight.,nan,5.0,nan
nan,Economy Class,3.0,nan,3.0,nan,1.0,no,nan,4.0,PER-KUL-HND in April with my 2 year old son. The flights were fine on time and pleasant for the fare paid. However two weeks ago received an email from Air Asia stating that my return KUL-PER flight 26 May has been cancelled - 'for commercial reasons'. Checking their website this particular 0850 KUL departure for Perth no longer appears. So they have just cancelled the flight because the were not enough passengers. As a result instead of a 2 hour connection in KUL I now have an 18 hour connection at KUL. No compensation offered or even interest in the gross inconvenience to passengers who have booked and paid on the basis of a reasonable connection. What can one do for 18 hours with a 2 year old child at KUL? Their customer service is simply mealy mouthed excuses and the claim that a stopover hotel is 'not within their service recovery'. Service recover for whom? Formerly loyal Air Asia customers. No longer.,nan,4.0,nan
nan,Economy Class,4.0,nan,1.0,nan,1.0,yes,nan,3.0,SIN-DPS / DPS-SIN Travelled with my parents last week and had booked wheelchair assistance both ways for our trip. At check in at Changi this was confirmed and my dad was well taken care of right up till he was seated. Cabin crew professional organised and polite. Seat comfort was ok legroom is tight but that was expected. Departure and arrival were both almost 40 mins late. Wheelchair was waiting after deplaning via stairs at Bali. (I did wonder how we would have managed getting my dad down had he not been able to use the stairs..) Fortunately he did and he was met by a friendly ground staff who took him all the way through. Bags were out quickly. Return from bali was equally efficiently handled. No problems with the wheel chair request and early boarding. All in all very impressed with Air Asia's professionalism and well run operation.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,3.0,yes,nan,4.0,Flew Sydney-Kuala Lumpur-Bangkok on July 28 2014. The flight was on a budget fare but was on-time at all stops. Food on board had to purchased but quite reasonable. Customs clearance at Bangkok Don Mueang was also efficient. On the return journey in August my wallet was stolen at Don Mueang and Airasia held the plane for 20 minutes while their staff assisted with a search. As my wallet was not located I was without cash when I arrived at Kuala Lumpur. I was very impressed when one of their staff gave me 20 ringgits so I could purchase a meal. Most impressive.,nan,4.0,nan
nan,Economy Class,5.0,nan,1.0,nan,1.0,yes,nan,5.0,Flew from MNL-Cebu. One hour flight without problems in a new plane and plenty of legroom.,nan,5.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,4.0,Flew Air Asia India from Bangalore to Chennai. Check-in smooth and efficient. Boarding completed before time and pushback 10 minutes ahead of schedule. New and clean aircraft manned by an efficient cockpit and cabin crew. Landed in Chennai 30 minutes ahead of schedule. Looking forward to them expanding to more destinations within India.,nan,5.0,nan
nan,Economy Class,3.0,nan,2.0,nan,1.0,no,nan,3.0,"Premium/Business class in the month of August KL - Seoul Busan - KL. Melb - KL Sydney - KL. Recently Air Asia tried to rename the premium class to business class. I found the word business class really misleading because it is not a business class yet premium seat is more like it. Well whatever name you call it you cannot only book the ""new business class"" to and from Kuala Lumpur. If you are flying out to and from any Malaysia small city you are blocked from booking the business class. The implication is that the passenger need to purchase multiple itineraries and no luggage check through to the final destination. Why is Air Asia doing this? It is very inconvenient for business man like us when we need to rush from one gate to another and what more to say rushing to collect luggage and check in again. Imagine with the new KLIA2. One has to be really fit to do the long walk and keep the figure cross that he/she can locate the other gate safely. I travel a lot in the ""old premium class"" sometimes it is value for money when it is on offer. There is not much service and no entertainment but it comes with free meals and luggage. It is not that exclusive anyway economy class passenger can just walk pass you anytime anyhow.",nan,3.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,3.0,I was informed via email that my flight had been changed from 4.20pm to 3.00pm which was fine but airport services were in fact terrible! Arriving at the counter at 1.15pm I asked the counter if there was a delay in our flight I was told that there was no such delay for our flight and that our boarding time was at 2.30pm. 2.30pm came and went and there was no announcement made regarding our flight. There was no one at the AirAsia departure lounge counter so I went to the check in counter and asked staff what our flight status was. I was then informed that there would be announcements. 3.00pm - no announcements. 3.49pm still no announcements. 4.17pm no announcement. 4.28pm an announcement that our flight will be delayed 1 hour. 5.35pm an announcement that the plane will not arrive until 6.05pm. 6.08pm arrival of the plane. 6.35pm boarding. 7.00pm on the flight I asked the flight attendant for my pre purchased comfort kit and was informed that they did not have any on the flight. As you can imagine after spending over 3hours waiting for the flight and being told that my comfort kit was not available I was mighty ticked. I know that there are circumstances that flight will be delayed and I understand that but the lack of communication given to customers was poor. I had heard such good things regarding AirAsia but after this and the cancelation of our Clark to Kalibo flight on the 14th of November 2013 I will be very hesitant and wary of using AirAsia again.,nan,1.0,nan
nan,Economy Class,5.0,nan,4.0,nan,1.0,yes,nan,5.0,We flew Kuala Lumpur to Singapore on 1 August 2014. Total cost was 927MYR (£171 or just 329 each). We were astounded at the high quality of the flight the cleanliness of the aircraft and the friendliness and professionalism of the crew. Having paid a very low price (to us in England) we were expecting a below-Ryanair experience but this was anything but. Proper seats seat back pockets a wide range of snacks- this was far higher standard than Finnair offered on their Manchester-Helsinki flights. Will not hesitate to use AirAsia again.,nan,5.0,nan
nan,Economy Class,1.0,nan,1.0,nan,1.0,no,nan,1.0,Low cost flight low cost quality. Flew from Kuala Lumpur to Sydney. Then from Melbourne to Singapore in April 2014. The second flight was cancelled at the last minute so obliged to take midnight flight. Hours standing in a queue to check in luggage. Seats narrow and uncomfortable. No entertainment. Food and drink expensive with little choice.,nan,1.0,nan
nan,Economy Class,3.0,nan,5.0,nan,3.0,yes,nan,5.0,I flew DMK (Don Muang) - SIN (Changi) many months ago. Very good Low-Cost Airline. Recommend for the Low-Cost Ticket.,nan,5.0,nan
