Aircraft,CabinFlown,CabinStaffService,DateFlown,FoodAndBeverages,GroundService,InflightEntertainment,Recommended,Route,SeatComfort,Textchunk,TypeOfTraveller,ValueForMoney,WifiAndConnectivity
Boeing 777,Economy Class,2.0,October 2016,2.0,1.0,1.0,no,LHR to YUL,2.0," |  It was my first time with Air Canada flying from London to Montreal. I have to say that the aircraft was good indeed. However my strong impression was that AC was like a budget airline. Inflight entertainment was limited and didn't work for my wife. We needed to ask to re-set it several times. Seats are not comfortable because armrests have built-in remote for inflight entertainment system and lights and you switch it off/on every time when you place your elbow on it accidentally. Serving food: items constantly were dropped down, flight attendants were picking them up from the floor and put on your table. Indeed it was better than United based on my many-year experience but still very close to it. My personal impression - Ryanair is treating their passengers a little bit better inflight - more genuine and attentive. Also, Montreal airport don't recognize Star Alliance membership card privileges for priority check-in which was disappointing (but it was not the airlines fault, but the airport ground staff). AC can be airline of choice indeed if there no any other suitable options.",Business,2.0,nan
777-300ER,Economy Class,5.0,September 2016,5.0,3.0,4.0,yes,CDG to YUL,3.0, | Paris CDG to Montreal with Air Canada. Flight left on time. The flight crew were very friendly and attentive especially one who was smiling from the moment we boarded to the moment we left the plane. The food served was the best food I have ever had on Air Canada in all the years flying with them. Probably because it was made in Paris and not Vancouver. - it was quite good. The entertainment system worked fine and it was a very enjoyable flight. We arrived on time and with no complaints at all.,Couple Leisure,4.0,nan
Boeing 777-300ER,Economy Class,4.0,September 2016,4.0,3.0,4.0,yes,YYJ to LHR via YVR,3.0," | Victoria to London Heathrow via Vancouver with Air Canada. The flight left Vancouver on time. A good flight, with a crew that were friendly and polite. The food was for once quite reasonable and a pleasant surprise as it is usually pretty awful. Arrived on time and had no complaints at all. Entertainment system worked fine. One of the better flights that we have taken with Air Canada.",Couple Leisure,4.0,nan
Boeing 767,Economy Class,4.0,September 2016,2.0,1.0,nan,no,BNA to LGW via YYZ,3.0," |  Nashville to London Gatwick via Toronto. Air Canada is the worst we've flown. Sept 7, 2016, a 1.5 hour take off delay from Nashville due to our plane's having no air conditioning, and with the air blowers at only 10% of capacity. Problem was not fixed and the cabin temp was nearly unbearable for the 2-hour packed flight to Toronto. The delay cost us a missed connection to London Gatwick because the airline schedules only 1-1/2 hours to connect from the Nashville arrival to their once-a-day London Gatwick departure. To make matters worse, in the process of deplaning from the Nashville flight there were no airline personnel directing US citizens to the shortcut past Canadian customs, which forced many US citizens on our flight, including us, to spend an hour waiting to go through customs, then another hour reclaiming our baggage, checking it back in, and going back through security, none of which US citizens at Toronto are required to do. The airline had booked us on the next Gatwick flight, 24 hours later, but we were able to get a flight that night to London Heathrow, which was delayed by 2 hours due to technical problems. We finally left at midnight. Through this ordeal every single Air Canada representative was rude and discourteous.  The airline would do nothing for us except give us $10 food certificates which bought us 2 bottles of water. We had not eaten anything by this time for 7 hours and did not get anything to eat until 2 hours into the London Heathrow flight. Because our rental car had been paid for at Gatwick with return of the car to be made there we were forced, upon arrival at Heathrow, to take a commuter bus at our cost, from Heathrow to Gatwick.  The return flight from Gatwick to Toronto was delayed by over 4 hours due to the failure of a  ticket agent at Gatwick to give a fellow passenger more than one claim tag for the two bags she had checked in. This failure caused an extra bag to show up in the system. Staff  were in an out of the cabin for the 4 hours trying to determine the bag's owner. As a last resort, the airline ordered all the passengers out of the plane and down to the tarmac to personally identify their own bags! The delay caused everyone on the plane to miss their connections in Toronto. The next available flight to Nashville was 24 hours later. The airline put us in an hotel 20 minutes from the airport and included 3 meal vouchers which could only be used at the hotel. Trouble is, the hotel didn't even have a restaurant. It took 1.5 hours to get our bags out of the secure area for the overnight stay.",Business,1.0,nan
788,Premium Economy,4.0,September 2016,4.0,3.0,4.0,yes,YYZ to LHR,3.0," |  Toronto to London Heathrow in Premium Economy on daytime flight on Air Canada 868 on Boeing 787 equipment. Comfortable smooth flight, on time departure, reasonably good food and drink service from competent pleasant staff. Arrival at Heathrow Terminal 2 on time and not too long a wait for luggage. Overall very good flight.",Business,4.0,nan
Boeing 777-300ER,Economy Class,2.0,September 2016,2.0,3.0,2.0,no,FRA to YYZ,4.0," |  The flight was a Lufthansa / Air Canada codeshare flight from Frankfurt to Toronto. It was my first time flying Air Canada. The flight was not that great. The movies were boring. I ordered for Asian Vegetarian Meal as a special meal request, which mostly consists of Indian food, but the food was not good. Also, since it was an 8 hour flight, they should have provided 2 meals. Although they provided lunch, which was at the start of the flight, their second meal was a refreshment, which was only a packet of nuts.  Maybe a light meal towards the end of the flight was probably too much to ask. The cabin crew were quite lousy, I had to press the call button many times and they still would not come.",Solo Leisure,4.0,nan
nan,Economy Class,1.0,September 2016,1.0,3.0,1.0,no,YVR to YYZ ,2.0,On a 4 hr flight from Vancouver to Toronto that wasn't cheap no snack/meal provided. Couldn't use cash or Visa debit card either. Drinks offered. Not much room for the window seat passenger to go to the toilet etc without bothering the row in front or own row. Attendants not friendly. On internationall flight x10hrs everything was great.,Solo Leisure,1.0,nan
nan,Economy Class,3.0,September 2016,2.0,1.0,1.0,no,YYZ to TLV,1.0," |  Toronto to Tel Aviv. Delays in check-in process and a rude representative were followed by a $100 charge for 3kg overweight. If that wasn't enough, my luggage did not arrive, they never boarded it on the plane, and it arrives 2 days after me, and after they had me wait up until 23:30 at night to deliver it. When confronting their customer service, they shortly referred me to their creative legal terms, not even trying to address my complaint. Plenty of other options for travel. Their flight experience is nothing exceptional to cover up for anything.",Solo Leisure,2.0,nan
DHC-400,Economy Class,5.0,December 2015,nan,4.0,nan,yes,YYZ to YSJ,3.0," |  I flew on Air Canada from Toronto to Sant John, NB last year. It was a smaller airplane Bombardier Q400. Although it was a smaller airplane the flight was quite smooth and comfortable. It was my first time on a Bombardier and I was a little uncomfortable flying such a small aircraft at first. However, it turned out to be a good experience. Flight attendants were friendly and professional. Well Done Air Canada.",Business,3.0,nan
A330-300,Economy Class,3.0,August 2016,1.0,3.0,4.0,yes,YUL to FCO,4.0," |  Montreal to Rome. This was my first flight with Air Canada and it was a mixed experience. On boarding I found the plane to be clean and well kept and the cabin crew was friendly. We hit some severe turbulence shortly after take-off so the IFE headphones were given to us only a good 40 minutes into the flight. Seats were reasonably comfortable and legroom was good for me standing only 172cm tall. IFE selection was wide and for the first time I had no trouble listening to the sound through Economy class headphones provided. What really stood out negatively was the food. I selected the pasta and it was the worst I have been served on a long haul flight. On the bright side, alcoholic beverages were complimentary. Breakfast consisted of a slice of banana bread and a cup of coffee. The bare minimum I dare say. Flight was on time and information from the cockpit plentiful. All in all the flight was a solid experience, just nothing special.",Couple Leisure,4.0,nan
Boeing 767-300,Economy Class,5.0,October 2016,5.0,5.0,4.0,yes,AMS to EWR via YYZ,5.0,"Amsterdam to Newark via Toronto with Air Canada. All flights on time, cabin crew very friendly, old 767 but very clean and good IFE. Food was very good and snacks and drinks were served during the flight. Connecting flight to Newark was on an Embraer 175, crew also very friendly. I would fly Air Canada again.",Couple Leisure,5.0,nan
nan,Economy Class,4.0,October 2016,nan,4.0,nan,yes,YVR to YXS,3.0," | Vancouver to Prince George with Air Canada. I fly this route quite often for work and more than once the plane has been delayed. I understand that mechanical and weather delays happen. However, what is really annoying is that Air Canada hands out these promotion code cards that when you go to claim they never work. I have emailed customer service multiple times with no reply. I went to the Air Canada customer service agents at the airport and they said there is nothing they can do. The last time the stewards tried to hand out one of those cards I laughed said why bother you can't claim them. I have been sharing this experience with other colleagues and they say they have had the same experience which is why they fly WestJet. This experience is eroding my loyalty to Air Canada. If I recommend Air Canada it will be with a caveat.",Business,4.0,nan
Bombardier Q-400,Economy Class,5.0,October 2016,3.0,4.0,nan,yes,YQB to YYZ,4.0,"Flew Air Canada from Quebec to Toronto. Despite a one hour delay, because of the bad weather in Quebec (fog), we had otherwise a good flight to Toronto with friendly and professional flight attendants. Toilet and cabin were clean. We arrived on time for our connecting flight for Tokyo-Narita. One small negative point, they serve only beverages on board.",Family Leisure,4.0,nan
nan,Economy Class,2.0,October 2016,2.0,1.0,nan,no,DCA to YUL,2.0," |  Washington DCA to Montreal. Faulty self-service checkin machines that wasted 15 min of checkin process before telling me they were not in function. Unbelievably rude and unhelpful check-in staff. Ridiculously uptight carry-on weight restriction enforcement. Incomprehensible system for carry-on baggage whereby some is put in the hold, but no clear information on how this works, where to leave, where to pick up. Cabin tiny and very tight aisle as well as seat width and depth. Baggage handling damaged my suitcase. Baggage service desk at arrival also very rude in response to this issue. ",Business,2.0,nan
nan,Economy Class,2.0,October 2016,1.0,2.0,2.0,no,YYZ to YSB,2.0," | Toronto to Sudbury with Air Canada. For a while I was purposefully flying Air Canada over other carriers as I enjoyed their new inflight entertainment options, but I've reached the point where enough is enough. I could have excused the fact that on about a third of the flights I've taken the sound or screen is broken, as technology fails. I could have excused that they keep adding new fees such as a fee to choose your seat in advance (not just for legroom anymore, for any seat). But this time I feel that I've run into an inexcusably unethical practice that has significantly disrupted my vacation plans. I've been on a multiple-destination vacation, which will take me on 6 flights. Air Canada's pricing structure made it costly to mix and match airlines, so all six flights were with Air Canada. I had decided to cancel the third flight, and drive the distance instead, so that I could see more family members. I didn't care if they charged me for the flight, I just wanted to notify them of the change of plans. When I called Air Canada, they told me that if I did this, they would charge me nearly $400, a $200 cancellation fee as well as the increased cost of the fourth flight, as it would need to be ""re-booked"". Then they told me that if I didn't pay this amount and didn't show up for the third flight, they would cancel the fourth flight. So even though I was willing to pay the same for less service, they wanted to charge me substantially more. They didn't offer any justification, I'm assuming that it's just designed to take advantage of people who are in a tough spot and have to change their plans, regardless of whether it increases the airline's cost. Pure greed. Even if it leads to additional administration, I couldn't see this amount being reasonable. Then, to top it off, I had asked if I could pay more to switch my last two flights to a later time. Online the price was $761 if I was booking a new flight. However, I was told that to make this change they would charge me almost an extra $1000. I'm absolutely disgusted, and will definitely be sticking to Westjet or other airlines.",Solo Leisure,1.0,1.0
Boeing 787-9,Economy Class,5.0,October 2016,2.0,4.0,5.0,yes,YYZ to NRT,4.0,"Flew Air Canada from Toronto to Tokyo-Narita. Good flight with the Boeing 787-9. Seats were confortable and the flight attendants were attentive to our need since we travelled with a baby. Despite the fact that the baby food we ordered was available one hour after the first lunch and that the food was ordinary in taste and quantity, overall it was a good flight. The flight attendants were professional.",Family Leisure,5.0,nan
A320,Economy Class,1.0,October 2016,3.0,3.0,3.0,no,YUL to YVR,1.0,"I flew Air Canada from Montreal to Vancouver in Economy Class. The very full flight seemed doomed from the beginning. Slow boarding - which I think is made worse by the boarding-in-zones method, due to a number of passengers crowding around the boarding gate, followed by even slower service. The 2 staff serving the completely full main cabin seemed tired and stressed. Food and drinks service took hours into the flight and many options were out by the time it finally got to the back of the cabin. The attendants were forgetful about what we'd ordered. The narrow body A320 seems too restrictive for the 5.5 hour flight.",Couple Leisure,1.0,5.0
nan,Economy Class,4.0,October 2016,nan,1.0,nan,no,LGA to YYZ,4.0, |  La Guardia to Toronto. I travel with Air Canada for business almost once a month. I wanted to talk to the staff regarding standby options but the staff I talked to was really rude and did not even answer my question. I would consider using other options instead of Air Canada from now on. I am very disappointed with their customer service.,Business,1.0,nan
nan,Business Class,3.0,September 2016,4.0,4.0,2.0,yes,YVR to SYD ,3.0," |  My husband and I travelled from Vancouver to Sydney with Air Canada in September 2016. We had a reasonably comfortable flight but Air Canada needs to improve in a couple of areas. Firstly: all the controls for entertainment, lights etc are in the armrest which is very inconvenient as it is too easy to accidentally turn off or on something unintentionally. I understand this can only be improved when designing new aeroplanes. Secondly: the choice of movies, tv etc on the entertainment system is very limited. On a 16 hour flight people need more than a few old re-runs and a couple of newer movies perhaps not to taste. Thirdly: neither on this flight nor our previous premium economy flight from Sydney to Vancouver were we given enough time to eat our food. Meals appear to be served so close to landing there is a rush to collect rubbish before people have time to eat. Staff commenced collecting plates before I even had time to take the lid off my meal. Most of my meal was wasted and it looked to be quite appetising. BTW I'm not a slow eater. Otherwise Air Canada was equal to most other international airlines and I appreciated being able to fly directly from Sydney to Vancouver and return.",Couple Leisure,3.0,nan
nan,Economy Class,1.0,September 2016,1.0,1.0,1.0,no,ORD to DUB via YYZ,1.0,"Chicago to Dublin via Toronto with Air Canada. Plane left Chicago 40 minutes late and arrived in Toronto 40 minutes late. We were not allowed to board our flight to Dublin because the agent said the plane was ""full,"" apparently with standbys. We waited in the customer service line for 45 minutes while the agent worked on another flight. She told us, eventually, that we could ""take our chances"" with a direct flight or have a certain one to London then Dublin. It appeared to me that she was ""selling"" us and the 10 other passengers in the same predicament on the second flight because it wasn't full. It too was delayed, waiting for a late connecting flight from Beijing. How nice. We eventually arrived in Dublin 4 hours late without luggage which arrived 24 hours later. When I contacted Air Canada about all of this, they were gracious enough to offer us a 15% discount on our next AC flight which I will summarize by saying - never. Don't believe me? Check the numerous comments and reviews about this sorry excuse for an airline.",Family Leisure,1.0,1.0
nan,Economy Class,1.0,November 2016,1.0,1.0,1.0,no,IAD to YUL,1.0," |  Washington to Montreal. 2 days of nightmare on what should have been a 1.5 hour flight. My flight from IAD to YUL was cancelled, not one person from Air Canada could advise why - huge line was formed and approximately 2 hours later I was offered a flight the following day ""first thing in the morning"" (for Air Canada, 11 am is ""first thing in the morning""). After much effort I was able to convince them to put me on a flight to Montreal connecting through Toronto (yes, my direct flight had to be changed to a flight connecting through Toronto so I could leave on an actual ""first in the morning"" flight. So when I was finally seeing all this nightmare stop to expand itself, it was actually time for Air Canada's yet other fiasco: they couldn't reprint my ticket because it was bought by my company (business trip) and they didn't know how to do it. It was past 8 pm, I thought I would be home in Montreal at 7 pm, and I was still in Washington DC getting my ticket reprinted. After they were finally able to, I was given a 15 dollars voucher for dinner that I had to use in a hotel's restaurant where the cheapest meal was 30 (or 40 if you added taxes and tip). In addition to that, I was refused a cab service to and from that hotel, and was told to use the free shuttle which started running 4:40 am (and my boarding time was 5:30 am). I arrived Toronto at 8 am and there was a flight to Montreal with room for more people but I couldn't get in because my luggage was on a different schedule, so I had to wait until 10 am to fly to Montreal. Heading to the final moments of this torture which was being ""served"" by Air Canada, I just hear right now them saying the 10 am flight to montreal was overbooked and not all of us may flight. ",Business,1.0,1.0
Boeing 787-9,Economy Class,4.0,November 2016,4.0,5.0,4.0,yes,NRT to YVR,4.0," | Tokyo Narita to Vancouver with Air Canada. Good flight with attentive attendants, but it was very difficult to be served in French, one of the official languages of Canada. The flight left on time from Tokyo Narita and arrived on time in Vancouver. Food was good but not exceptional. Confortable new 787-9 with a good IFE system and lot of choices. Overall a good product, but the reference of excellence is still All Nippon Airways.",Family Leisure,4.0,nan
Boeing 777,Economy Class,5.0,November 2016,nan,3.0,4.0,yes,YVR to YYZ,4.0," |  Vancouver to Toronto. The best flight I took with Air Canada. From the arrival in the cabin to the end of the flight the flight attendants were attentive to our need since we travelled with a baby. Very professional, kind and fully bilingual (French-English) staff. Overall that's the kind of excellent service Air Canada should offer in all her flights. The plane was clean and confortable.",Family Leisure,5.0,nan
Bombardier Q-400,Economy Class,3.0,November 2016,2.0,3.0,nan,yes,YYZ to YQB,3.0, |  Toronto to Québec. Service was good but food service was limited. Good seat and clean airplane. Since it's a one hour and half flight it can be interesting to provide eventually some Inflight Entertainment on board and a jet service between these two capitals like it was the case few years ago.,Family Leisure,3.0,nan
Boeing 777,Economy Class,4.0,September 2016,2.0,4.0,2.0,yes,LHR to YYZ,4.0, |  Flew London Heathrow to Toronto and return. Our return flight was on a Tuesday afternoon 3pm flight with Air Canada on a 777. We were surprised to see the plane was only about one half full. I haven't seen that in a while. It made for a very pleasant flight. My wife and I each had a row of seats to spread out in. The Air Canada staff was very good. They were very good about beverage service. The meal however was almost inedible. It was a beautiful day and a portion of the flight was over Greenland. Some great scenery. We were on time and with the open seats we had a great flight. Too bad you can't count on that.,Family Leisure,4.0,nan
nan,Economy Class,5.0,November 2016,nan,1.0,nan,no,YYZ to DTW,2.0,"Toronto to Detroit. Once again, Air Canada's partner, Air Georgian, is delayed, in Toronto this time. Blaming weather, but I see only sunshine in the lounge. I often fly this route - nice onboard crews. However, Air Georgian has to hold one of the worst on-time departure records. Worst, Air Canada officials doesn't seem to care. Business commuters deserve better, not to mention all of the travellers flying from DTW to YYZ to make international connections, and often disappointed.  Why not make this a Jazz route?",Business,1.0,nan
Boeing 777,Economy Class,4.0,September 2016,2.0,4.0,2.0,yes,YYZ to LHR,2.0," | We flew Air Canada from Toronto To London Heathrow on a Boeing 777. The flight left on time, almost midnight. The flight was completely full. We had seats in the back of the plane. Most of the rows of seats are 3 - 4 - 3. In the back some rows are only 2 across. That's what we were assigned. There was a little extra room to the outside seat, but, the seats were pretty cramped, knee room was minimal. The food was not very good. It was a night flight, so we weren't very hungry. The entertainment system was so-so, The movie selection was not very good. A few recent movies and some old TV shows. Even the music selection was minimal. The Air Canada staff was pretty good. They were friendly and helpful, even though the plane was full. They made frequent passes with cold water. All in all it was a pretty good flight. Economy flights are pretty basic, This was about as good as economy gets.",Family Leisure,4.0,nan
nan,Business Class,3.0,November 2016,3.0,3.0,3.0,no,YYZ to IAD,4.0,Toronto to Washington DC with Air Canada. Earlier this summer I had 8 flights in a row with 3 different airlines arrive more than 1 hour late from the published arrival time. Since then I have been tracking my these delays including my flight tonight from Toronto to Washington. 17 of the last 34 flights I have taken since late June have arrived more than 1 hour late. The majority of these flights (24 of them) have been with Air Canada.,Business,2.0,nan
E175,Business Class,4.0,November 2016,4.0,4.0,4.0,yes,YUL to LGA,4.0," |  Montreal to New York-LaGuardia. I travel often with Air Canada because it's the airline of my choice and there's always good route options out of Montreal which is one of their main hubs.  I chose LaGuardia airport because there's more flights than Newark airport. The flights were operated by Sky Regional their airline partner on short haul legs. I was suppose to take a morning flight however I ended up taking an afternoon flight because I had a Business Class booking on stand by and the morning flights were oversold. My flights were full, gates agents were asking for volunteers to check in some oversize carry on bags. I had a seat on the economy cabin because there were upgrades last minute. The return flight was Business class. All the flights were good. The service was pretzels with a drink in economy class and a light snack with a drink in Business class. The flight attendant was very nice on the inbound flight, taking good care of me and my family during the flight. The flight attendant was fine on the return leg but she was a bit exhausted. Inflight  entertainment was very good for a short flight. There was a choice of movies and tv shows on the screens on each seat. I took the same leg a few years ago on American Eagle and the aircraft was smaller no in flying entertainment. The service with Air Canada is much better. I would fly again with this airline without hesitation.",Family Leisure,4.0,nan
nan,Economy Class,3.0,September 2016,3.0,1.0,3.0,no,CMH to TGD via YYZ / IST,4.0," | Columbus to Podgorica via Toronto / Istanbul. My Air Canada (AC7344) from CMH-YYZ was delayed, which caused me to miss my connection flight to Istanbul, and from there to Podgorica. Air Canada put me up in a hotel overnight in Toronto, and rebooked my flights through to Podgorica over the following days. However, after spending almost 12 hrs in IST, I wasn't allowed to board my final flight to TGD because Air Canada had failed to issue the ticket in the computer system. Their transfer counter was empty, so I was left with no other choice than to rebook (at my own expense) the final leg of my flight (which left another 12hrs later). In the end, I had to spend 24hrs in the Istanbul airport, and am out $700 for the rebooking, which Air Canada is refusing to reimburse. And the best Air Canada can apparently offer is 30% off a future booking. As if I would every choose to fly with them again. Every step of the way with this company has shown me just how incredibly incompetent they are, and I strongly discourage anyone from ever flying with them. It's a huge risk to both your travels and your finances.",Solo Leisure,1.0,nan
Boeing 787/ A320,Economy Class,5.0,November 2016,5.0,4.0,5.0,yes,IST to YOW via YYZ,5.0,"Istanbul to Ottawa via Toronto with Air Canada. TK from Izmir to Istanbul, normal flight, rushed boarding. Air Canada 787 Dreamliner from Istanbul to Toronto. Very strict security in Istanbul for Air Canada, very reassuring. The flight in economy was excellent, aisle seat. Very comfortable seat, I am 5'8"" and had no problem with room, seat between me and the window seat was empty. The flight attendants couldn't have been nicer, great service, after first meal and drink service, water runs every half hour, the flight attendants didn't disappear, and were always available. Mid flight snack and another meal before landing, all acceptable and hot. The size of the windows, humidity levels and fresh air were wonderful, no dryness. An excellent aircraft and product from Air Canada. Flight from Toronto to Ottawa was normal on an A320. So happy Air Canada started flying direct to Istanbul a couple of years ago, they really are the best carrier on this route, and I have flown, Turkish, Air France, KLM and Lufthansa between Turkey and Canada over the past 9 years.",Solo Leisure,5.0,nan
